point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0047,27.875,75.375,326767.62616693974,2,0.9999996094749884,3,0.8272520491132644,50,2.828183314081929e-28,3.9052501315261687e-07,0.9999996094749884
RJP_0048,26.875,76.875,324430.9313597083,2,1.0,3,0.8272520491132644,50,5.272722952823631e-16,1.5267105026272643e-26,1.0
RJP_0049,27.875,73.375,323311.6623095572,1,1.0,3,0.8272520491132644,50,2.8533636338928173e-96,1.0,3.114701834144211e-63
RJP_0050,24.625,73.875,319973.6179908514,0,1.0,3,0.8272520491132644,50,1.0,1.8612382982884066e-49,1.3684814991451777e-31
RJP_0051,27.375,77.375,317377.86096024513,2,1.0,3,0.8272520491132644,50,3.892305517735698e-44,2.7392428869479156e-38,1.0
RJP_0052,27.375,76.625,317296.92674696445,2,1.0,3,0.8272520491132644,50,1.697574050575773e-31,4.390352875695186e-33,1.0
RJP_0053,24.625,76.125,314299.2565076351,0,1.0,3,0.8272520491132644,50,1.0,1.185926746188291e-69,1.725107521984384e-54
RJP_0054,23.875,73.625,314095.24462109804,0,1.0,3,0.8272520491132644,50,1.0,2.1315830309236365e-62,1.4407207453760313e-49
RJP_0055,26.625,76.375,312614.9599727988,2,0.99999999999919,3,0.8272520491132644,50,8.095453494399072e-13,1.3057253472999992e-24,0.99999999999919
RJP_0056,26.375,76.625,309943.33269801736,2,0.9999999999998366,3,0.8272520491132644,50,1.6420715959352537e-13,4.387992293547478e-27,0.9999999999998366
RJP_0057,26.125,75.875,309619.64065110683,2,0.9999999814060099,3,0.8272520491132644,50,1.8593989715658892e-08,5.084091790553435e-17,0.9999999814060099
RJP_0058,28.125,75.375,305722.7351038456,1,1.0,3,0.8272520491132644,50,7.185531603572912e-48,1.0,3.1058028379808545e-15
RJP_0059,27.875,75.125,301127.8346581459,1,0.9999999996575752,3,0.8272520491132644,50,4.597373726934223e-32,0.9999999996575752,3.4242347834704554e-10
RJP_0060,26.125,76.375,297003.9912921488,2,0.9999999987745731,3,0.8272520491132644,50,1.225425761717479e-09,9.15079267935046e-22,0.9999999987745731
RJP_0061,27.875,75.875,296026.15887868404,2,0.9999999999999982,3,0.8272520491132644,50,1.0307725971653166e-28,1.1158998605383527e-15,0.9999999999999982
RJP_0062,27.625,76.875,294541.73929446936,2,1.0,3,0.8272520491132644,50,2.0461140799272425e-35,3.999120518211614e-31,1.0
RJP_0063,26.125,72.875,290171.8888748288,1,1.0,3,0.8272520491132644,50,7.231014549291565e-83,1.0,2.380248368201647e-61
RJP_0064,26.625,77.875,288408.0163585544,2,1.0,3,0.8272520491132644,50,3.905546521767003e-16,1.5355568181735995e-28,1.0
RJP_0065,28.125,75.625,285513.65574777126,2,0.9904621418244696,3,0.8272520491132644,50,9.751650648508889e-39,0.009537858175532288,0.9904621418244696
RJP_0066,25.875,71.375,278261.2186641097,1,1.0,3,0.8272520491132644,50,7.570956724569463e-95,1.0,2.704890191916738e-72
RJP_0067,27.625,76.375,274115.8854869455,2,1.0,3,0.8272520491132644,50,1.137764563211391e-33,7.119934500427312e-28,1.0
RJP_0068,28.125,75.875,273337.30431365967,2,0.9999999999881979,3,0.8272520491132644,50,1.4077685136573816e-41,1.1801578858548286e-11,0.9999999999881979
RJP_0069,26.875,76.125,269202.63855326176,2,0.999999999997776,3,0.8272520491132644,50,2.2234889449548215e-12,8.466804165747741e-23,0.999999999997776
RJP_0070,27.625,75.625,264251.3094598055,2,1.0,3,0.8272520491132644,50,1.0905866953101342e-24,9.097568485298607e-16,1.0
RJP_0071,26.875,77.375,262379.18062359095,2,1.0,3,0.8272520491132644,50,2.6748037811449977e-20,8.57672913349124e-31,1.0
RJP_0072,27.125,75.375,259541.31671750543,2,0.9999999999999325,3,0.8272520491132644,50,1.187083557470211e-21,6.666334271303692e-14,0.9999999999999325
RJP_0073,27.625,75.375,250760.0825597048,2,0.9999999999999076,3,0.8272520491132644,50,6.290635828289982e-26,9.303561144244107e-14,0.9999999999999076
RJP_0074,27.625,75.875,250488.64097464085,2,1.0,3,0.8272520491132644,50,2.1118235519476488e-24,7.13585744776773e-18,1.0
RJP_0075,27.125,77.625,250348.7077510357,2,1.0,3,0.8272520491132644,50,1.9213963773351628e-41,1.2748804366959575e-37,1.0
RJP_0076,26.625,76.125,249670.85011845827,2,0.9999999999859739,3,0.8272520491132644,50,1.40273720188563e-11,5.96459106984038e-22,0.9999999999859739
RJP_0077,25.375,75.625,248577.6117837429,0,1.0,3,0.8272520491132644,50,1.0,6.949059214406384e-29,4.733231369043442e-19
RJP_0078,24.875,73.875,248015.15831047297,0,1.0,3,0.8272520491132644,50,1.0,1.2348409812741534e-48,6.631960995508866e-29
RJP_0079,27.125,76.375,247375.5610191524,2,1.0,3,0.8272520491132644,50,1.6913888144386414e-27,6.0970504539982875e-30,1.0
RJP_0080,26.375,76.875,247342.3022249341,2,0.9999999999940385,3,0.8272520491132644,50,5.960509863676479e-12,2.094592358672e-25,0.9999999999940385
RJP_0081,24.875,74.375,247328.23723113537,0,1.0,3,0.8272520491132644,50,1.0,8.77241685922211e-46,7.931525453422646e-24
RJP_0082,27.125,74.625,246473.3383339048,1,1.0,3,0.8272520491132644,50,2.6306497955991173e-46,1.0,5.554405662103315e-22
RJP_0083,26.625,75.875,245699.89906430244,2,0.9999999999883684,3,0.8272520491132644,50,1.163327106034408e-11,4.364529063412068e-19,0.9999999999883684
RJP_0084,27.125,74.875,245114.9789153337,1,1.0,3,0.8272520491132644,50,6.047966383518589e-47,1.0,1.2329840841439041e-23
RJP_0085,27.375,74.875,241122.78571403027,1,1.0,3,0.8272520491132644,50,8.31145327289277e-47,1.0,1.985940423655325e-20
RJP_0086,26.625,77.625,238182.0851955116,2,0.9999999999999929,3,0.8272520491132644,50,5.5368077364336834e-15,1.3147961464206148e-27,0.9999999999999929
RJP_0087,26.875,75.375,237684.6666400433,2,0.9999999999999751,3,0.8272520491132644,50,2.552059309411553e-14,6.612940792790677e-17,0.9999999999999751
RJP_0088,27.375,76.125,235059.48790171745,2,1.0,3,0.8272520491132644,50,4.5058514877238545e-29,2.7088381452669476e-27,1.0
RJP_0089,24.875,74.125,232701.203148067,0,1.0,3,0.8272520491132644,50,1.0,1.0334977984217667e-46,4.7467545451225744e-27
RJP_0090,24.375,76.625,232049.1296108961,0,1.0,3,0.8272520491132644,50,1.0,4.206087557414295e-72,1.12217453859351e-54
RJP_0091,26.625,74.625,228218.0480888486,1,0.9869045574301663,3,0.8272520491132644,50,2.1455689195631393e-14,0.9869045574301663,0.013095442569812108
RJP_0092,25.875,74.625,227816.6046186089,0,0.9999999960901143,3,0.8272520491132644,50,0.9999999960901143,3.7896304633067097e-17,3.90988649047197e-09
RJP_0093,24.125,73.875,226396.3227298856,0,1.0,3,0.8272520491132644,50,1.0,4.4459359983894894e-46,3.542956426081779e-34
RJP_0094,24.125,74.125,223620.37957692143,0,1.0,3,0.8272520491132644,50,1.0,7.007815187632954e-50,6.751812639497085e-35
RJP_0095,27.375,75.375,223427.61685168743,2,0.9999999999999964,3,0.8272520491132644,50,1.2334710630170661e-23,2.728288461547722e-15,0.9999999999999964
RJP_0096,28.125,74.875,222331.13432770967,1,1.0,3,0.8272520491132644,50,1.997326082437282e-69,1.0,2.6371816593483348e-34
RJP_0097,23.625,74.625,221087.84905278683,0,1.0,3,0.8272520491132644,50,1.0,2.9763750547036626e-93,4.6679273365916136e-89
RJP_0098,24.625,74.625,220036.03256851435,0,1.0,3,0.8272520491132644,50,1.0,2.8748955475377994e-47,1.754142939330551e-26
RJP_0099,27.625,74.375,219504.5435451269,1,1.0,3,0.8272520491132644,50,1.1194367656019247e-61,1.0,1.5443518877274772e-34
RJP_0100,27.875,76.125,215635.17670226097,2,1.0,3,0.8272520491132644,50,5.3569575932459294e-37,3.009325469980563e-25,1.0
RJP_0101,27.375,74.625,215306.43787515163,1,1.0,3,0.8272520491132644,50,1.1960215524240147e-49,1.0,1.0280152509761901e-22
RJP_0102,24.875,73.125,211904.16696301103,0,1.0,3,0.8272520491132644,50,1.0,2.4418820671339758e-39,1.2452830364104841e-21
RJP_0103,25.125,76.375,211428.65474897623,0,1.0,3,0.8272520491132644,50,1.0,3.847801967663409e-38,2.5127123218268262e-27
RJP_0104,25.875,73.375,210554.3588542044,1,0.9999999872519325,3,0.8272520491132644,50,5.450413967254904e-09,0.9999999872519325,7.2976560246419915e-09
RJP_0105,26.375,76.375,210334.8066553473,2,0.9999999999983054,3,0.8272520491132644,50,1.692985735052706e-12,2.2705481300597425e-24,0.9999999999983054
RJP_0106,26.375,75.875,209796.76630586383,2,0.9999999999430216,3,0.8272520491132644,50,5.6979863938249105e-11,1.627418876940565e-18,0.9999999999430216
RJP_0107,25.875,72.125,209182.70184344053,1,1.0,3,0.8272520491132644,50,6.415264907237901e-74,1.0,7.246692058781186e-69
RJP_0108,24.625,74.125,206863.26502126447,0,1.0,3,0.8272520491132644,50,1.0,3.3772725965825135e-48,1.8645626834837315e-28
RJP_0109,26.875,77.625,206813.25684535503,2,1.0,3,0.8272520491132644,50,1.0165785092212702e-19,9.57236381491989e-30,1.0
RJP_0110,26.875,75.125,206802.49238288403,2,0.9999999900463621,3,0.8272520491132644,50,7.784517742429498e-12,9.945851791759844e-09,0.9999999900463621
RJP_0111,24.875,71.875,206562.5920379758,1,1.0,3,0.8272520491132644,50,3.6944964355998145e-26,1.0,1.1632069242358454e-36
RJP_0112,27.375,75.125,205180.6319134236,2,0.9999999995034479,3,0.8272520491132644,50,6.405947979519284e-24,4.965524291322945e-10,0.9999999995034479
RJP_0113,26.875,78.125,203674.11956173184,2,1.0,3,0.8272520491132644,50,1.2691938375921303e-30,7.965424017174298e-40,1.0
