regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,pred_mean_f_melt,predicted_feasible_proba
0,savE® OM46,0.04205091065988055,22,0.047055179487583844,True,0.021025455329940275,0.017130794877439477,0.9828692051225605,1.2495239914067916e-05,9.799429281614793e-10,38.50583352440524,684.8560388400566,0.6273664259800539,396.83200000645996,2.8936275824952938e-09,0.7894512474464156,0.13563901686256627,0.9966666666666667
0,savE® OM46,0.04301338485545826,19,0.04166286901804538,True,0.02150669242772913,0.015834088884808223,0.9841659111151918,9.01169311031941e-06,6.257549828100994e-10,34.87357594898432,684.8053724518264,0.6277158287001384,396.9464193778023,2.774533999723187e-09,0.727945315329901,0.13567759435109963,0.9966666666666667
0,savE® OM46,0.04051864205437972,19,0.04870932658661867,True,0.02025932102718986,0.013235698472255615,0.9867643015277444,1.0163704164884142e-05,8.2511197582853e-10,38.40702751463106,684.762902791301,0.6276753075553646,396.9634036350549,3.2018788224908487e-09,0.6383432362529563,0.13542387668588676,0.9966666666666667
0,savE® OM46,0.04268809403706301,18,0.04530289098018614,True,0.021344047018531504,0.014662952135077352,0.9853370478649226,9.78453309088923e-06,7.387793931809642e-10,37.63365254513499,684.7612950439226,0.6277466642270707,396.9742891127298,2.879411534396005e-09,0.678822314046007,0.13555448448740587,0.9966666666666667
0,savE® OM46,0.04244567061870325,23,0.043377142228348514,True,0.021222835309351627,0.018418601544783763,0.9815813984552162,1.1519759469165055e-05,8.32823741550562e-10,35.82927539862353,684.7399619702552,0.6269195362344213,396.9367987018295,2.8050507966943226e-09,0.8402725783067264,0.1355939029910061,0.9966666666666667
0,NONE_plain_tank,0.04286618935206649,18,0.039659270889509914,True,0.021433094676033247,0.01484724097011431,0.9851527590298856,7.632263316170078e-06,5.044833305934307e-10,33.08287872609443,684.1328002436717,0.6275588236123714,397.54499352626766,2.7514250091464362e-09,0.6102188390456018,0.0,0.9966666666666667
0,NONE_plain_tank,0.042323777485631736,16,0.04778918742082022,True,0.021161888742815868,0.012702870420936433,0.9872971295790636,9.329706837849538e-06,7.430985144254992e-10,39.36024179664773,684.092993995969,0.6274946823672962,397.5491029383192,2.9051873581646696e-09,0.5655365958224123,0.0,0.9966666666666667
0,NONE_plain_tank,0.04200022249033872,20,0.01899490524595321,True,0.02100011124516936,0.015517201033949032,0.984482798966051,1.9194760747411935e-06,6.076711026930528e-11,15.525028698343407,684.087400060311,0.6275160161764287,397.49599477510105,2.724094239159068e-09,0.6406976962700172,0.0,0.9966666666666667
0,NONE_plain_tank,0.041748677311101656,18,0.03434361408991511,True,0.020874338655550828,0.013716057118726427,0.9862839428812735,5.297064423761848e-06,3.0320056063182584e-10,27.901811814287445,684.0398197120776,0.6276104000501109,397.5959828682781,2.724094239159068e-09,0.5907075770913344,0.0,0.9966666666666667
0,NONE_plain_tank,0.04354144389183063,14,0.045130783220178786,True,0.021770721945915315,0.012102222517407531,0.9878977774825924,7.8939444018735e-06,5.937664892551614e-10,38.24013232457553,684.001817654232,0.6272132953301411,397.5860270640491,2.8794115343960055e-09,0.5400275504556646,0.0,1.0
1,savE® OM48,0.040927446593488015,19,0.04605404414510949,True,0.020463723296744007,0.013640370610420033,0.98635962938958,9.389932290208728e-06,7.20740593688103e-10,36.67972851261408,709.4301557332635,0.6275745995896421,409.50034134470076,2.8936275824952954e-09,0.6384587980625465,0.0738248617676683,1.0
1,savE® OM48,0.04166977722649584,18,0.042632157020263975,True,0.02083488861324792,0.013638438794158122,0.9863615612058418,8.050532622036073e-06,5.720192847323322e-10,34.57022249038458,709.3091725747622,0.6276130168093333,409.48203966847683,2.774533999723188e-09,0.6387248201583081,0.07329545964231159,1.0
1,savE® OM48,0.04212216441261787,17,0.025422453556291132,True,0.021061082206308934,0.013304837548499062,0.9866951624515009,2.8442801778748614e-06,1.2051430120517192e-10,20.83875797523495,709.1899887226774,0.6275097485999385,409.47236594502976,2.724094239159069e-09,0.6351427816817551,0.0733312014558419,1.0
1,savE® OM48,0.04283345985048642,20,0.014813182705885285,True,0.02141672992524321,0.016459175681260197,0.9835408243187398,1.272831672455639e-06,3.14244801965382e-11,12.347391664062764,709.0055549797768,0.6274790158800999,409.5797895331365,2.724094239159069e-09,0.7710554748638261,0.07276269597000183,1.0
1,savE® OM48,0.04153549128690652,16,0.045730251273820625,True,0.02076774564345326,0.012006229917985584,0.9879937700820144,8.069049693982992e-06,6.149994500779793e-10,36.96295032098815,708.9748006284792,0.6274195722079313,409.7385226132296,2.8794115343960068e-09,0.5911280924376322,0.07334046881925639,1.0
1,savE® OM50,0.04093710226541803,21,0.031582688937422686,True,0.020468551132709015,0.01508687201993024,0.9849131279800698,4.998538353274521e-06,2.631121365887437e-10,25.159956733299666,709.3364987019248,0.627157664701461,409.24380322201444,2.724094239159069e-09,0.7051894681896481,0.08530609697170262,1.0
1,savE® OM50,0.041121287966582785,21,0.01724998192175932,True,0.020560643983291393,0.015291427822341162,0.9847085721776588,1.5744782895349274e-06,4.5266203384466726e-11,13.803812204106583,709.296565981811,0.6271260252226459,409.386294768655,2.724094239159069e-09,0.7209541328464448,0.08529783082246006,1.0
1,savE® OM50,0.04222933722650755,18,0.025679301078658838,True,0.021114668613253774,0.01419527855863933,0.9858047214413607,3.112768144728848e-06,1.3322285062758396e-10,21.102852032394292,709.2591701874395,0.627505289910515,409.2964287200563,2.724094239159069e-09,0.6702966349476054,0.08537818621648817,1.0
1,savE® OM50,0.042547805510371246,19,0.020371820259041256,True,0.021273902755185623,0.015325466921555089,0.9846745330784449,2.1617894339834263e-06,7.339930964500817e-11,16.86749889117239,709.2524880126712,0.6273859387308346,409.3231346429472,2.724094239159069e-09,0.7196281321377753,0.08516296973216873,1.0
1,savE® OM50,0.04117400819443433,18,0.04970697310992171,True,0.020587004097217164,0.013157414693383405,0.9868425853066166,1.0495185860624483e-05,8.694732022628197e-10,39.82760153834813,709.2453339884568,0.6275367800356041,409.5019042010338,4.201643068526183e-09,0.6495452411213953,0.08543007354536833,1.0
1,savE® OM46,0.0402247314288135,21,0.022377800201771166,True,0.02011236571440675,0.014312891266435498,0.9856871087335645,2.420142341487466e-06,9.02624362960886e-11,17.51677833429925,709.446710816842,0.6273895033044453,409.30639299593315,2.724094239159069e-09,0.6698641561018007,0.13450650945228268,1.0
1,savE® OM46,0.04142749006470056,19,0.017159378809981668,True,0.02071374503235028,0.014146470049084746,0.9858535299509152,1.4260202964448538e-06,4.0782704095699334e-11,13.833557284006174,709.4391290865836,0.627752393997582,409.29903137934986,2.724094239159069e-09,0.6633864850793121,0.13426363356533186,1.0
1,savE® OM46,0.04037890909622266,20,0.03470838369331582,True,0.02018945454811133,0.013788669380088566,0.9862113306199114,5.458675558437279e-06,3.157696762326101e-10,27.27298418055615,709.4069711322965,0.6277681081014096,409.2931644690119,2.724094239159069e-09,0.6559128651394112,0.13496486375832353,1.0
1,savE® OM46,0.040965237980446156,19,0.036061985967930664,True,0.020482618990223078,0.013678191048981384,0.9863218089510186,5.8234996044023644e-06,3.500116016970131e-10,28.748077792200846,709.3803391064005,0.6277557684644927,409.3360210835822,2.724094239159069e-09,0.6537570849118564,0.13494974117336672,1.0
1,savE® OM46,0.041426179621958,20,0.04124665196453361,True,0.020713089810979,0.014889608041627141,0.9851103919583729,8.298228302873352e-06,5.704568912180993e-10,33.25119633354046,709.3596489966396,0.6277712980739376,409.36383024493387,2.7745339997231873e-09,0.6840950602984579,0.13514382865905677,1.0
1,NONE_plain_tank,0.04270631831726117,18,0.02379084283033423,True,0.021353159158630584,0.014681739751535193,0.9853182602484648,2.7810433181327986e-06,1.1027227414341436e-10,19.77177455777,709.3254152376771,0.6277517089679387,409.2124560151409,2.724094239159069e-09,0.6098488728078441,0.0,1.0
1,NONE_plain_tank,0.04120429067680914,21,0.017655074751456744,True,0.02060214533840457,0.015384211414073342,0.9846157885859267,1.6568110129061542e-06,4.875187046982486e-11,14.156493442840171,709.3243995717571,0.6273287551491884,409.4169373243594,2.724094239159069e-09,0.6364156318132588,0.0,1.0
1,NONE_plain_tank,0.04065062265828795,22,0.04356964145856056,True,0.020325311329143975,0.015475792762299571,0.9845242072377004,9.654371304247957e-06,7.010624937231653e-10,34.46631695060843,709.234762369675,0.6273276889626054,409.53265933824275,2.805050796694324e-09,0.638695177098677,0.0,1.0
1,NONE_plain_tank,0.04242114586375273,18,0.03903520304055583,True,0.021210572931876365,0.014389586330335958,0.9856104136696641,7.159648279525655e-06,4.657972071504169e-10,32.22422840664487,709.2232057434272,0.6277360421124946,409.3754468936877,2.7514250091464366e-09,0.6009708600688746,0.0,1.0
1,NONE_plain_tank,0.04205762570851731,16,0.012342062205509832,True,0.021028812854258654,0.012464729427663994,0.987535270572336,6.568204885922643e-07,1.3510865546765145e-11,10.101274469986668,709.0838418367708,0.6276371065969898,409.4917704439546,2.724094239159069e-09,0.5626010535767118,0.0,1.0
2,savE® OM48,0.041225820334538504,18,0.03279769616535512,True,0.020612910167269252,0.013207147914767433,0.9867928520852326,4.652394585487715e-06,2.5431304009361557e-10,26.312149842151676,656.1336677904445,0.5355080135460756,560.0504707302939,2.7240942391590685e-09,0.6356398776709323,0.03920694160476356,1.0
2,savE® OM48,0.04407845984219769,15,0.03731237806288428,True,0.022039229921098843,0.013452379512650905,0.9865476204873491,6.069820887366424e-06,3.774657528723463e-10,32.00538307516259,656.1073451237062,0.5354503881179011,560.1074967011523,2.751425009146437e-09,0.6426802055360837,0.038833299782312904,1.0
2,savE® OM48,0.0445118204053202,14,0.03613117322383827,True,0.0222559102026601,0.012929529511704533,0.9870704704882954,5.455059109382786e-06,3.284961427123106e-10,31.296884640262373,656.0855952471555,0.5354165326634629,560.127395852493,2.7240942391590685e-09,0.6205117628000897,0.03877142483978202,1.0
2,savE® OM48,0.04140279366322758,18,0.024957958415336268,True,0.02070139683161379,0.013377965196364333,0.9866220348036356,2.7661742210405228e-06,1.1506343529717426e-10,20.10862578749993,656.0766702939829,0.5354971550068873,560.065473960778,2.7240942391590685e-09,0.6444670645038748,0.039381028770533115,1.0
2,savE® OM48,0.043553425296490936,15,0.0454275241394214,True,0.021776712648245468,0.012977374136264357,0.9870226258637357,8.613908057698193e-06,6.52180860376402e-10,38.50215811270165,656.0505247432974,0.5354700813103419,560.0912340601093,2.879411534396006e-09,0.6199953990848921,0.0389719851180222,1.0
2,savE® OM50,0.04081762810287676,22,0.02918595575443069,True,0.02040881405143838,0.01566731560688101,0.9843326843931189,4.46921973626936e-06,2.1739741579930993e-10,23.182772498774558,655.7646183171174,0.5353101220638866,560.1966628116305,2.724094239159069e-09,0.7563587224873173,0.046616723578861374,1.0
2,savE® OM50,0.04027277534826084,23,0.024678656854600016,True,0.02013638767413042,0.015732260627221415,0.9842677393727786,3.2480784183108083e-06,1.33597021203874e-10,19.34090394425499,655.7293853114484,0.5353118450252159,560.1813042226458,2.724094239159069e-09,0.7615596554655126,0.04677071423207071,1.0
2,savE® OM50,0.04209976671599372,19,0.03602616603736272,True,0.02104988335799686,0.014846404427438864,0.9851535955725611,6.333308533428731e-06,3.802747079852495e-10,29.51490738291182,655.6817541207126,0.53531680267535,560.321291202946,2.724094239159069e-09,0.7033270648576592,0.046091830337901575,1.0
2,savE® OM50,0.04201944595630279,19,0.046555586006529814,True,0.021009722978151395,0.01476159154562338,0.9852384084543766,1.0415032462869072e-05,8.081298993098352e-10,38.06850383219173,655.680683426882,0.5353276404441577,560.3628662505076,2.893627582495295e-09,0.7031851569109838,0.04565656437472796,1.0
2,savE® OM50,0.041890143397272005,20,0.04630943357796446,True,0.020945071698636002,0.015395512643662644,0.9846044873563373,1.0788643199322153e-05,8.326932593922787e-10,37.75069967220502,655.5151644871734,0.5351881984312075,560.3930754374883,2.893627582495295e-09,0.738053870411969,0.04569087112939355,1.0
2,savE® OM46,0.04090504715663594,20,0.03668582281703772,True,0.02045252357831797,0.014334723047950464,0.9856652769520495,6.337122284724786e-06,3.874709088455247e-10,29.202420550019536,655.4915200425253,0.5350907692842072,560.6085367095387,2.724094239159069e-09,0.6773931590426284,0.07599567762795245,1.0
2,savE® OM46,0.041006565026546885,21,0.026438622161157867,True,0.020503282513273442,0.015163801379205309,0.9848361986207947,3.5553258681049723e-06,1.566631954776966e-10,21.09773820429889,655.4471533926645,0.535020284271011,560.632462574805,2.724094239159069e-09,0.7124427768514436,0.07676295740880379,1.0
2,savE® OM46,0.042576105224266914,17,0.03649555102007562,True,0.021288052612133457,0.013739639281736389,0.9862603607182636,5.966277109903291e-06,3.629042844406415e-10,30.237755068440677,655.1280650039972,0.5349195952925128,560.9269811156407,2.724094239159069e-09,0.6579277466363014,0.07604934139245047,1.0
2,savE® OM46,0.04305831752007253,18,0.028891024252453046,True,0.021529158760036266,0.015047775077232439,0.9849522249227676,4.164909012106391e-06,2.0054747879671002e-10,24.208266071842225,655.0719397306103,0.5347854738426726,560.9326531327696,2.724094239159069e-09,0.7045324674220941,0.07654360293490833,1.0
2,savE® OM46,0.041308290955072685,22,0.011576763588000444,True,0.020654145477536343,0.016239138309733996,0.983760861690266,7.927029391705353e-07,1.5294890870483975e-11,9.30610784339143,654.9540909908352,0.5347451847528676,561.0957894976164,2.724094239159069e-09,0.7639960539233593,0.07753178754480959,1.0
2,NONE_plain_tank,0.04064678132221594,18,0.03514123404006149,True,0.02032339066110797,0.012658423056858738,0.9873415769431413,5.095952745940549e-06,2.9846344683698473e-10,27.79629156835936,655.706767737863,0.5352628697251793,560.4957353662381,2.724094239159069e-09,0.5616991549190412,0.00013034696631089254,1.0
2,NONE_plain_tank,0.04134814174967949,17,0.0362236751921231,True,0.020674070874839745,0.012584777126844861,0.9874152228731551,5.365264524860145e-06,3.239159991139243e-10,29.146888299582216,655.6736432341497,0.5352410172329299,560.4987345726273,2.724094239159069e-09,0.5584235627597983,0.00013034696631089254,1.0
2,NONE_plain_tank,0.048200560309661716,11,0.03822064699502293,True,0.024100280154830858,0.012899639200483664,0.9871003607995164,6.033403650692352e-06,3.84334318519325e-10,35.85038388020713,655.6341632163918,0.5351170538557458,560.630416149065,2.751425009146437e-09,0.5625718542901155,0.00012525457570815798,1.0
2,NONE_plain_tank,0.04422698228057713,16,0.03226057289952532,True,0.022113491140288564,0.014494743108483555,0.9855052568915165,4.944812583200627e-06,2.658708113580565e-10,27.765344864440195,655.6008104701889,0.5350934278155063,560.598719582852,2.724094239159069e-09,0.621539273217571,0.00013034696631089254,1.0
2,NONE_plain_tank,0.04819932017335159,12,0.03789390191405156,True,0.024099660086675793,0.014071247513913098,0.9859287524860869,6.511915706511621e-06,4.1126982509187186e-10,35.542987480958736,655.5945257058252,0.5350796268662456,560.6743329955698,2.751425009146437e-09,0.6048474703925185,0.00012525457570815798,1.0
