case_id,state,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,cluster_id_x,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt,is_no_pcm,cluster_id_y,GHI_daily_kWh,Ta_mean,DTR,RH_mean,wind_mean,monsoon_index,Tm_target_C,L_required_kJ_per_kg,T_mains_est_C,name,Tm_C,latent_heat_kJ_kg,TC_W_mK,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,supercooling_K,rho_H_MJ_m3,any_property_imputed,split
c0_savE__OM48_bnd_nmax,assam,0,savE® OM48,boundary,0,0.05,24,0.030000000000000002,sim_v1_assam,1.4901409149169922,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,0.0,savE® OM48,19.89,680.8484811759079,0.6236742336327895,1860.0,401.0516016844211,1.7954059042020064e-09,745.594746958832,65.04760041803627,13.284126770657155,13.301082050034395,5.32949434157621e-13,1.507964473723101,66.23766149085243,65.76977343810978,4.0,0.0,52.0,8760.0,0.06909109916317954,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c0_savE__OM50_lhs_000,assam,0,savE® OM50,lhs,20261260,0.02263873374641701,9,0.021362458186671696,sim_v1_assam,7.867813110351562e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_001,assam,0,savE® OM50,lhs,20261260,0.03452806881223095,23,0.03213860415163243,sim_v1_assam,2.1457672119140625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_002,assam,0,savE® OM50,lhs,20261260,0.0642578483698516,10,0.02531347800437786,sim_v1_assam,1.5630695819854736,True,,0.0321289241849258,0.027784792398698507,0.9722152076013015,6.132014562660116e-06,2.5870435959070264e-10,31.653496413413517,1.4989604504137464,True,0.0,savE® OM50,19.89,680.0699316173963,0.6233635214104606,1850.0,401.38272871733955,9.168338779260668e-10,744.8699592957557,65.10496886735912,15.639370733840739,15.662759127064692,2.3650415324760562e-12,1.3350592747574634,66.11658911374265,63.04252764968825,0.0,0.0,56.0,8760.0,0.07216511337631218,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_003,assam,0,savE® OM50,lhs,20261260,0.07386256976719435,15,0.02750404031835884,sim_v1_assam,1.5204622745513916,True,,0.036931284883597176,0.06329845599524271,0.9367015440047572,1.939024306806158e-05,8.888500452112396e-10,39.533439294821534,0.7286874227526169,True,0.0,savE® OM50,19.89,675.8552581615529,0.6200592983121762,1876.0,404.90405009451183,3.1422207063533193e-09,740.9738659623927,65.44166742424885,33.01271632114734,33.06588009342135,5.4163575791754e-12,3.0414908105714127,66.62002997735894,61.984209003693756,0.0,0.0,37.0,8760.0,0.06346901202910718,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,holdout
c0_savE__OM50_lhs_004,assam,0,savE® OM50,lhs,20261260,0.05532072275258135,15,0.034210796914355746,sim_v1_assam,1.5375065803527832,True,,0.027660361376290674,0.026593984624360124,0.9734060153756399,1.0624332776260956e-05,6.057781515986616e-10,36.82940693559234,1.3499174108459713,True,0.0,savE® OM50,19.89,680.6840687526075,0.6237734954946086,1846.0,400.9458179931979,2.1476854734688807e-09,745.4019074610503,65.02263204891294,15.855139750163701,15.877552630142645,3.90930694772609e-13,1.277840961200504,66.08989553881354,65.2012109298772,1.0,0.0,59.0,8760.0,0.0783610844416132,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_005,assam,0,savE® OM50,lhs,20261260,0.03768291022304346,22,0.018497756181951177,sim_v1_assam,8.58306884765625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,holdout
c0_savE__OM50_lhs_006,assam,0,savE® OM50,lhs,20261260,0.053381371673711334,17,0.03698386361726008,sim_v1_assam,1.5164732933044434,True,,0.026690685836855667,0.027079879449724866,0.9729201205502751,1.2668352975670456e-05,7.808743978458452e-10,38.418968213739625,1.278583007489567,True,0.0,savE® OM50,19.89,680.755509705754,0.6238554629819217,1845.0,400.85846497352475,2.768535950174322e-09,745.4583210130575,65.00799230704281,16.346404998262635,16.369233135756904,3.8912428734137115e-12,1.30118820755928,66.0792444871991,65.42522915185538,3.0,0.0,61.0,8760.0,0.07949883992155823,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_007,assam,0,savE® OM50,lhs,20261260,0.07943834985740118,11,0.04202292473314503,sim_v1_assam,1.4586591720581055,True,,0.03971917492870059,0.057744675557308556,0.9422553244426914,3.8284707720745074e-05,2.681392318298878e-09,64.96211839691905,0.8641628848105275,True,0.0,savE® OM50,19.89,676.18575622219,0.6202549121540404,1875.0,404.6955837826019,9.480844614104211e-09,741.3055654360714,65.43958953486059,29.465623415646835,29.51408944971824,1.5008925977141358e-12,2.774631660528676,66.68385416431812,61.95651403670674,0.0,0.0,37.0,8760.0,0.061095517190299146,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,holdout
c0_savE__OM50_lhs_008,assam,0,savE® OM50,lhs,20261260,0.028356731397898405,18,0.046799972651262206,sim_v1_assam,8.106231689453125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_009,assam,0,savE® OM50,lhs,20261260,0.0471596237970077,20,0.045079521496966445,sim_v1_assam,1.4555857181549072,True,,0.02357981189850385,0.021966942313789203,0.9780330576862108,1.4922405398276067e-05,1.121158158230057e-09,41.370742805465646,1.3997903577918822,True,0.0,savE® OM50,19.89,681.4585169607806,0.6243761508762835,1843.0,400.30356617925054,3.975969405183778e-09,746.1086692900052,64.95274836062646,13.846504878792192,13.865034653904587,5.1838014102858316e-12,1.0555115781775712,66.2473376280254,65.88335689732804,5.0,0.0,65.0,8760.0,0.08358310485527898,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_010,assam,0,savE® OM50,lhs,20261260,0.04432307448416313,21,0.015372060611883454,sim_v1_assam,1.4503333568572998,True,,0.022161537242081565,0.019148622873381888,0.9808513771266181,1.6179995883142045e-06,4.1453312902614045e-11,13.258843825223055,1.5135761610202543,True,0.0,savE® OM50,19.89,681.6545353875367,0.6244683551740321,1842.0,400.20530375717084,1.470199316137286e-10,746.3038304409749,64.95028877804329,12.12204486246025,12.138197280311436,3.6738571448144514e-12,0.9200913290659998,66.33052210524106,65.94003357639723,5.0,0.0,65.0,8760.0,0.08419457264826244,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_lhs_011,assam,0,savE® OM50,lhs,20261260,0.06989759485189441,13,0.013106261198318462,sim_v1_assam,1.4390559196472168,True,,0.034948797425947205,0.04648990584263692,0.9535100941573631,3.3056931629294466e-06,7.220879672474806e-11,17.827265816506245,0.9557352438928606,True,0.0,savE® OM50,19.89,677.7213113778555,0.6215177477155257,1868.0,403.3497757889405,2.5559507080684136e-10,742.7048593989813,65.29796613154521,24.738316834977077,24.777393019009704,2.407604205940882e-12,2.2338399757387037,66.41621403128518,62.38356306272112,0.0,0.0,43.0,8760.0,0.06569801119559035,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_bnd_dmin_fmin,assam,0,savE® OM50,boundary,0,0.02,16,0.01,sim_v1_assam,8.821487426757812e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_bnd_dmin_fmax,assam,0,savE® OM50,boundary,0,0.02,16,0.05,sim_v1_assam,2.1457672119140625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_bnd_dmax_fmin,assam,0,savE® OM50,boundary,0,0.08,16,0.01,sim_v1_assam,1.4955251216888428,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,0.0,savE® OM50,19.89,672.60645643218,0.6172534767301727,1893.0,407.8942233435187,5.667388178542138e-10,738.0398787620107,65.76695997164526,41.67406754475599,41.74590640270237,2.727918238135941e-12,4.122037644082916,67.0897168803087,61.050481535050714,0.0,0.0,30.0,8760.0,0.05639162064024734,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_bnd_dmax_fmax,assam,0,savE® OM50,boundary,0,0.08,16,0.05,sim_v1_assam,1.4999475479125977,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,0.0,savE® OM50,19.89,673.092595321449,0.6177498144766621,1891.0,407.36527458157883,5.2689340787677754e-08,738.4471650584184,65.68870204992818,42.96190793243556,43.03383321775257,3.425954020149532e-12,4.122037644082916,66.91733060685615,61.338124305470856,0.0,0.0,30.0,8760.0,0.059211817910386225,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM50_bnd_nmin,assam,0,savE® OM50,boundary,0,0.05,8,0.030000000000000002,sim_v1_assam,1.4445650577545166,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,0.0,savE® OM50,19.89,682.1861471554589,0.6246896385561832,1837.0,399.9694813321093,5.302532335188011e-10,746.8414464770466,64.95117917556223,6.494102345362473,6.502930942091461,2.500680983590322e-12,0.5031784233499652,66.57616210407322,66.08856768602922,5.0,0.0,66.0,8760.0,0.08270833380499815,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
