regime_id,regime_name,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,feasibility_proba,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04120524259392803,20,0.02435797355542887,True,0.020602621296964014,0.014652645404124738,0.9853473545958753,2.9179310919184495e-06,1.1845814728918882e-10,19.531577408512437,0.9966666666666667,683.9638088193605,0.6275703281605527,397.7541965012095,2.724094239159069e-09,0.6737785778860126
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06518897985644094,8,0.044828978683336754,True,0.03259448992822047,0.023208184021432293,0.9767918159785677,1.5236415989537524e-05,1.1383882793423817e-09,56.86914758553826,1.0,680.6368394410594,0.6237826754158672,400.9874566580014,3.320184896367903e-09,1.1083467645957485
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.0695398943996648,9,0.03766657019416356,True,0.0347699471998324,0.03169371935392999,0.96830628064607,1.5303770952194665e-05,9.607342713437361e-10,50.97224858707332,1.0,679.7444825106771,0.6231959168312549,401.8502938724735,2.960672341981506e-09,1.5337100045501368
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06339506331890275,8,0.03495109966075091,True,0.031697531659451376,0.021344447855068022,0.9786555521449319,8.540879540318393e-06,4.975218866735609e-10,43.11813555801739,1.0,681.0158705756927,0.6238292033015446,400.78178321271815,2.7722188781991618e-09,1.0418714093003538
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.05514987127545562,8,0.04130400848824991,True,0.02757493563772781,0.014052452121041635,0.9859475478789583,7.618697219119256e-06,5.244712243465129e-10,44.32823030937744,1.0,682.0576684441751,0.6244891319327114,400.2016472489347,2.822658638763281e-09,0.6430309519023922
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.047355680541784254,14,0.012862698737043838,True,0.023677840270892127,0.015569436701601226,0.9844305632983987,8.983577164301165e-07,1.925884110756541e-11,11.853534533704519,1.0,683.1775480838112,0.6254171285332333,398.58490716321785,2.724094239159069e-09,0.7214205951296656
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.053147275938048064,15,0.04362802696657676,True,0.026573637969024032,0.023581037344816064,0.9764189626551839,1.4966565853659814e-05,1.0882695644341955e-09,45.12220058027726,1.0,681.5882240479884,0.6241430312292555,400.52363677539273,2.8531754357344168e-09,1.1435226656275352
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04987391363984906,22,0.022486739659300328,True,0.02493695681992453,0.028580619993081514,0.9714193800069185,5.227961261587725e-06,1.959330063970508e-10,21.824466189189895,1.0,681.5617903661722,0.6240763387368345,400.17484101814375,2.724094239159069e-09,1.3616048245691883
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06823361119568827,23,0.03701298953724914,True,0.034116805597844135,0.07651587049949927,0.9234841295005007,8.858240016323389e-05,5.464499084043653e-09,49.14690913569584,1.0,676.024811895971,0.6199544489822304,404.69320174266835,9.258195200267115e-09,3.6550655664863454
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06083884911189252,11,0.04882941570302863,True,0.03041942455594626,0.02593965961368734,0.9740603403863126,2.0507927179394746e-05,1.6689835024168423e-09,57.81043091540423,1.0,680.7808601716282,0.6235729156410295,401.1621326561933,4.09733379237612e-09,1.283656786006715
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06993227797179954,10,0.036818024415492014,True,0.03496613898589977,0.03581472686805387,0.9641852731319461,1.685878893560349e-05,1.034512171077793e-09,50.10508990314008,1.0,679.4256238507736,0.6227550341138687,402.056956799359,2.926491361374217e-09,1.6847192016313615
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06249823984103374,12,0.03271599337439131,True,0.03124911992051687,0.030677023782674447,0.9693229762173255,1.1327634247274292e-05,6.176580116355897e-10,39.78978450359267,1.0,680.3611246837023,0.6233478342753136,401.42307610097765,2.724094239159069e-09,1.4763650964026307
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.054542719048726415,15,0.027703429170715256,True,0.027271359524363208,0.02548767557311422,0.9745123244268857,6.737072635878026e-06,3.110666909766847e-10,29.404513857253257,1.0,681.4994665857732,0.6240381173922203,400.6260594197429,2.724094239159069e-09,1.2437951151576832
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04703013191635606,12,0.01986275493081757,True,0.02351506595817803,0.0130718921115071,0.986928107888493,1.7039229359596663e-06,5.640767282994335e-11,18.17855549512322,1.0,683.1732694365826,0.6253680023509319,398.6018802076279,2.724094239159069e-09,0.6246291821559603
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06218412833506004,22,0.012078444011824962,True,0.03109206416753002,0.055397472653144646,0.9446025273468553,7.490109150472914e-06,1.5078144002740822e-10,14.61619170928063,1.0,678.2087968525389,0.6218687369356543,403.03895659043906,2.724094239159069e-09,2.6532486311174868
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07095896058822834,20,0.03426891628609027,True,0.03547948029411417,0.0748307933362053,0.9251692066637947,7.38743119467085e-05,4.219321019657121e-09,47.32071576414479,1.0,676.0117433308712,0.6200349476760665,404.9610311154529,5.659658761816621e-09,3.539971506688521
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06374444737046077,23,0.04861187843549394,True,0.031872223685230384,0.06238548203821345,0.9376145179617865,0.00011467139414786569,9.29065312057443e-09,60.301546845151314,1.0,677.5878549844806,0.6209237715805703,403.6773593656542,1.833208242247983e-08,2.9037387413351468
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07310932678520901,8,0.012198890617416702,True,0.036554663392604506,0.032736855343117786,0.9672631446568822,1.8308511099967946e-06,3.722392071271142e-11,17.35548726121591,1.0,679.2551673814033,0.6230090553368537,402.03743480438277,2.7301906195674883e-09,1.5346127212763794
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07935248386227496,8,0.02548009862542057,True,0.03967624193113748,0.041860092266115013,0.958139907733885,9.839892290158038e-06,4.1786904336123714e-10,39.34642867941104,1.0,679.1519160721026,0.6223731882467902,402.17791216373007,2.7301906195674883e-09,1.9082352905352267
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06548024204375844,9,0.02827345982265831,True,0.03274012102187922,0.026460738183663984,0.973539261816336,7.166828118142491e-06,3.3771837809033265e-10,36.027400017162506,1.0,680.2933634548559,0.623493703034696,401.3345166628478,2.724094239159069e-09,1.2996932131589696
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06776965438762378,18,0.01641254249341873,True,0.03388482719381189,0.0586687635557959,0.9413312364442041,6.8569060457344955e-06,1.8756543641499536e-10,21.644862113041146,1.0,677.2603869141448,0.6212236575482657,403.6159099131471,2.7355504888769014e-09,2.7754414467199364
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04949797118794149,21,0.04432710312021992,True,0.024748985593970745,0.026669207369725736,0.9733307926302742,1.7857921078382126e-05,1.319316515256989e-09,42.69730244345158,1.0,681.6070215164635,0.6242607171683608,400.53618640452623,2.903274907444752e-09,1.2750295414238082
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.0716353916381528,15,0.041036751274254234,True,0.0358176958190764,0.05774345898781784,0.9422565410121821,3.700444473949881e-05,2.53090365802783e-09,57.206358147567606,1.0,677.2190113133067,0.6209814399429612,404.09238059687,4.132461046556205e-09,2.8293016003055254
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.07206344530365104,16,0.04664166862390481,True,0.03603172265182552,0.06270377177756928,0.9372962282224307,5.2514393606970976e-05,4.082264907669409e-09,65.40828917789237,1.0,676.68576142447,0.6203803174183038,404.4660051946194,8.943804448481353e-09,2.9807505917955006
