regime_id,regime_name,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,feasibility_proba,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,best_regime_useful_energy_kWh,useful_energy_fraction_of_best,selection_role,sim_valid,sim_useful_energy_kWh,sim_solar_fraction,sim_unmet_energy_kWh,sim_pump_energy_kWh,sim_pcm_mass_kg,sim_residual_pct_of_collector,sim_max_water_temp_C,sim_max_pcm_temp_C,sim_n_safety_violations,sim_complete_melt_cycles,sim_mean_f_melt,sim_delivery_temp_hours,err_useful_energy_abs_kWh,err_useful_energy_pct,err_solar_fraction_abs,err_solar_fraction_pct,err_unmet_energy_abs_kWh,err_unmet_energy_pct,err_pump_energy_abs_kWh,err_pump_energy_pct,water_temp_safety_margin_C,pcm_temp_safety_margin_C
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM46,0.0403088642885048,24,0.046251407473841356,True,0.0201544321442524,0.01646044400132145,0.9835395559986786,1.1617680010586303e-05,8.955567534505479e-10,36.280160896230505,0.9966666666666667,684.8876536919299,0.6273441682650437,396.8761122716229,2.8936275824952946e-09,0.7574682251084434,684.8876536919299,1.0,Optimal Regime 0 Candidate,True,685.1805066157459,0.6277730688484148,396.6834595714439,3.1803334824027923e-09,0.7547113574605886,1.5378668693420836e-12,66.51271682972276,66.20658543039903,13,114,0.13814158253205447,1840,0.2928529238159854,0.0427409888326288,0.0004289005833710835,0.06832095938072934,0.19265270017899638,0.04856585157019864,2.867058999074977e-10,9.014963414807898,8.487283170277237,-1.2065854303990307
1,"Upper Assam Tea Belt, warm valley regime, medoid ASP_0092 (61 pts)",savE® OM48,0.042994815600206834,18,0.032315620493959064,True,0.021497407800103417,0.01498129635010703,0.985018703649893,5.158732781179497e-06,2.7784608464390434e-10,27.03785776489011,1.0,709.2529031143935,0.6275516928732582,409.1865166863755,2.724094239159069e-09,0.6775705606215248,709.4913963737132,0.9996638532045086,Optimal Regime 1 Candidate,True,709.4135089478435,0.6274818578202492,409.4838521168056,9.796698585606712e-10,0.7191022248051374,4.030010175123722e-12,68.59839708770521,67.94736103379735,313,56,0.07328706938615616,1743,0.16060583345006307,0.022639240925685686,6.983505300894866e-05,0.01112941388481607,0.2973354304301097,0.07261224805155307,1.7444243805983977e-09,178.06247332762715,6.401602912294791,-2.9473610337973497
2,"Barak Valley & Southern Hills, elevated cooler hill regime, medoid ASP_0028 (35 pts)",savE® OM48,0.040045041578405,21,0.027787008221103617,True,0.0200225207892025,0.014121933415517115,0.9858780665844828,3.632147560168676e-06,1.6821085685778077e-10,21.65380530739706,1.0,656.118934187654,0.5355260798713073,560.0416969235064,2.724094239159069e-09,0.6581076191788313,656.1429393802133,0.99996341469043,Optimal Regime 2 Candidate,True,656.1065472198536,0.5354928666306493,560.084055326251,5.912027553082872e-10,0.6778528039448215,3.916508833634178e-12,70.7142777090231,70.08747767144249,215,33,0.04005588134263636,1155,0.012386967800352977,0.0018879506465589726,3.3213240657969934e-05,0.006202368458603283,0.042358402744639534,0.007562865313129761,2.132891483850782e-09,360.77157366064193,4.285722290976906,-5.087477671442485
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.041500311470370164,23,0.028129898592879413,True,0.020750155735185082,0.01721513856246688,0.9827848614375331,4.608629688105168e-06,2.1606714296421976e-10,22.717639938085902,0.9966666666666667,683.9928095594017,0.6271610505422796,397.71162854016063,2.724094239159069e-09,0.8037913582708714,684.8876536919299,0.9986934439134587,Universal Cross-Regime Candidate (R0 OM48),True,685.1007458267251,0.6273536459065236,397.1304399742275,7.675575188524139e-10,0.8263266509984102,2.4570668195313053e-12,66.49874631620068,66.18104698294026,12,58,0.07383618994065137,1839,1.107936267323339,0.16171873612345433,0.00019259536424409696,0.03069964851575819,0.5811885659331324,0.14634702038223252,1.956536720306655e-09,254.90424785778933,8.50125368379932,-1.1810469829402592
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",NONE_plain_tank,0.04217508760352589,21,0.04164162202410463,True,0.021087543801762944,0.016497414747394187,0.9835025852526058,9.43307037748776e-06,6.546805853102056e-10,34.176479190426605,0.9966666666666667,684.3775218094454,0.6271494243987633,397.3735962058247,2.7745339997231877e-09,0.6720914890866283,684.8876536919299,0.9992551597627222,Regime 0 Plain Tank Baseline,True,680.9192438591011,0.6251220495571477,399.5086595122355,2.3222611495275435e-09,0.0,3.0721126796237727e-12,66.83513286602312,66.83513286602312,0,0,0.0,1841,3.458277950344268,0.5078837147771771,0.0020273748416156367,0.32431664233438584,2.1350633064108138,0.5344222848680016,4.5227285019564415e-10,19.475537894937336,8.164867133976884,999.0
