regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,pred_mean_f_melt,predicted_feasible_proba,sim_useful_energy_kWh,sim_solar_fraction,sim_unmet_energy_kWh,sim_pump_energy_kWh,sim_residual_pct_of_collector,sim_pcm_mass_kg,sim_max_water_temp_C,sim_max_pcm_temp_C,sim_n_safety_violations,sim_mean_f_melt,surrogate_vs_sim_error_pct,large_surrogate_error,meets_temperature_safety,constraint_margin_C,selection_rule_pool_size,best_useful_energy_in_regime_kWh,plain_tank_useful_energy_kWh,pcm_vs_plain_tank_pct,deployment_note
0,savE® OM48,0.041345060949068264,22,0.012192440228015636,True,0.020672530474534132,0.01628254204349655,0.9837174579565034,8.760751521388492e-07,1.7802489879504373e-11,9.809750480054397,683.9686478400808,0.6271759158147696,397.7406702295797,2.724094239159069e-09,0.7575914039407363,0.07373233138516824,0.9966666666666667,685.1108805399514,0.6273381184729935,397.1469876109929,6.324285078339753e-11,1.1860850508732303e-11,0.7815620180878344,66.51517679034505,66.13689667855604,11,0.0730607715229769,0.16672231201032944,False,False,-1.1368966785560417,15,685.4200944162817,680.9192438591011,0.6155849931769007,"Optimal PCM design per Objective 2's search, but exceeds the precautionary temperature-safety margin under nominal operation -- requires Objective 3's active bypass/discharge control before hardware deployment. Not a disqualification of the design; a specified precondition for deploying it."
1,savE® OM48,0.04283345985048642,20,0.014813182705885285,True,0.02141672992524321,0.016459175681260197,0.9835408243187398,1.272831672455639e-06,3.14244801965382e-11,12.347391664062764,709.0055549797768,0.6274790158800999,409.5797895331365,2.724094239159069e-09,0.7710554748638261,0.07276269597000183,1.0,709.3032573166948,0.6274120737864435,409.5605609579155,1.107878778349201e-10,7.207167864824694e-12,0.7900404327004896,68.57219157597248,67.72868585741962,297,0.0725441096494942,0.04197109400628961,False,False,-2.72868585741962,15,709.5979127098482,704.9738333872858,0.6141254787581026,"Optimal PCM design per Objective 2's search, but exceeds the precautionary temperature-safety margin under nominal operation -- requires Objective 3's active bypass/discharge control before hardware deployment. Not a disqualification of the design; a specified precondition for deploying it."
2,savE® OM46,0.041308290955072685,22,0.011576763588000444,True,0.020654145477536343,0.016239138309733996,0.983760861690266,7.927029391705353e-07,1.5294890870483975e-11,9.30610784339143,654.9540909908352,0.5347451847528676,561.0957894976164,2.724094239159069e-09,0.7639960539233593,0.07753178754480959,1.0,655.9880771038451,0.535658333011769,559.8845426059933,5.3766427277699496e-11,4.827099014178441e-12,0.7445644915013038,70.72232385927028,69.95845387986063,160,0.07820752648841668,0.1576226991159439,False,False,-4.9584538798606275,15,656.2095400105704,652.044210655166,0.6048464788478526,"Optimal PCM design per Objective 2's search, but exceeds the precautionary temperature-safety margin under nominal operation -- requires Objective 3's active bypass/discharge control before hardware deployment. Not a disqualification of the design; a specified precondition for deploying it."
