cluster_id,n_points,total_population_covered,Ta_mean_proxy,Ta_p95_proxy,Ta_p05_proxy,DTR_proxy,GHI_mean,GHI_daily_kWh_proxy,kt_mean_proxy,kt_std_proxy,SAI_proxy,cloudy_frac_proxy,CCI_proxy,HDD18_proxy,CDD24_proxy,RH_mean_proxy,HSI,wind_mean_proxy,seasonality_proxy,monsoon_index,elevation_m,lat,lon,population,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true,GHI_daily_kWh,DTR,kt_mean,kt_std,SAI,cloudy_frac,CCI,HDD18,CDD24,Ta_mean,Ta_p95,Ta_p05,seasonality,RH_mean,wind_mean,Tm_target_C,T_mains_est_C,L_required_kJ_per_kg,int_GHI_x_ktstd,int_DTR_x_cloudyfrac,int_RH_x_TaMinusTm,int_CCI_x_1minusSAI,PC1,PC2,poor_day_kt_estimate,Tm_target_C_regime_capped
0,7,2026628.777010098,22.460406075574696,29.543928639999727,11.899808413108936,7.82889549022203,713.8354075400346,5.555544271034647,0.8118833033661541,0.2147343935311668,0.8479446803236879,0.0593591036914584,6.659319542442581,3824.196739625705,6570.4131330109485,68.82530476360952,20.215460619932777,1.6449173651164857,0.1829204022312572,0.7775131950697511,736.4646147631956,29.57178890934279,78.85673056703968,359528.8753606095,3653.0,4.845569594800392,0.8171983992955314,0.1945874398516893,0.8095256379360335,0.0356300652575719,3.6186776145689783,11.32464245037735,22.63110682454946,32.16129357539366,11.7355444616962,4550.94241184161,8465.706175715373,56.18145335437388,2.6536605527812966,0.2229159331505064,4.845569594800392,11.32464245037735,0.8171983992955314,0.1945874398516893,0.8095256379360335,0.0356300652575719,3.6186776145689783,4550.94241184161,8465.706175715373,22.63110682454946,32.16129357539366,11.7355444616962,0.2229159331505064,56.18145335437388,2.6536605527812966,57.0,20.63110682454946,122.93818683243596,0.9427951561350162,0.4038833214527366,-1938.107021241359,0.6917751125382297,-1.6952242174091376,0.1264140336086817,0.568126476285369,57.0
1,3,330779.7217432335,13.77462978061314,20.68225753462688,4.398024375773979,7.2401568129453215,683.2455245820429,5.2990738315681,0.7025921967335405,0.2279457135368723,0.721822460234345,0.1053309938778883,9.537561606045704,17594.202072906737,2.163899855290913,66.04308063674983,15.017483175600246,1.1709078544037028,0.2060530099262564,0.731970380389931,2218.7243048008745,30.303941181557956,79.26454189175986,116118.39904147918,3653.0,4.573337511634272,0.68469576540626,0.1677004524099663,0.6776216148287522,0.0432521215439363,3.0,10.55700026400842,9.446645590025993,17.121535956803218,-0.998347874839404,32507.743554357472,21.990217249167863,62.422385403145945,2.3251410283993503,0.2010993762716994,4.573337511634272,10.55700026400842,0.68469576540626,0.1677004524099663,0.6776216148287522,0.0432521215439363,3.0,32507.743554357472,21.990217249167863,9.446645590025993,17.121535956803218,-0.998347874839404,0.2010993762716994,62.422385403145945,2.3251410283993503,57.0,7.446645590025994,178.12834156015117,0.7669507697245371,0.4566126585582609,-2972.0926846706534,0.9671351555137432,5.185233494174391,1.4479575198615238,0.4700391863215031,55.16109721700209
2,9,2451043.880002752,19.1619567508289,25.833289079836614,9.315410197805148,7.759909697897945,705.5196935039345,5.484869170450194,0.7726163842691324,0.2236680123073099,0.8032621428422649,0.0750225595971201,5.444648033040037,7279.156346091159,1679.728054031117,69.0459841389274,19.21574363032873,1.4124258507489194,0.1904865479271564,0.77609765886158,1299.0185434734544,30.29859960534032,78.31407930091265,570600.2801756798,3653.0,4.900847810019163,0.7710209504761179,0.1975037448832663,0.7601712440185309,0.0487270736381056,6.0,10.653810551256386,19.00612969401837,27.78153989514797,8.652831017843884,8726.150735381203,3032.871297075522,58.89181632883171,2.3815060981875127,0.2088736339244523,4.900847810019163,10.653810551256386,0.7710209504761179,0.1975037448832663,0.7601712440185309,0.0487270736381056,6.0,8726.150735381203,3032.871297075522,19.00612969401837,27.78153989514797,8.652831017843884,0.2088736339244523,58.89181632883171,2.3815060981875127,57.00000000000001,17.00612969401837,138.1123411008391,0.9679357955817388,0.5191290112574964,-2243.008394282087,1.4389725358888148,0.471520008315756,-0.3344336125185768,0.518216157025537,56.51005239671504
3,10,3700876.474001467,24.725631854918667,32.41947119538425,13.41574208189524,8.027872438983437,724.7595783524891,5.6522542731027,0.8418538701797382,0.2097573373589724,0.8835099071957048,0.0491913232623131,4.877597561102838,2257.5974348741142,11487.706314814555,68.17285236554311,19.03542356351046,1.821851112797864,0.1782392737427651,0.7513585619738018,322.53920651937585,29.536573319298995,78.4912276131643,612761.631671202,3653.000000000001,4.748558606996391,0.8447856968155215,0.1855935426618523,0.8443194294174811,0.0284409468087565,3.33589274954848,11.508581505636135,23.82056471224447,33.843704400081684,12.567369050279712,3220.240203728699,10288.301982398569,54.77740927059738,2.6340645267063785,0.2580782297946029,4.748558606996391,11.508581505636135,0.8447856968155215,0.1855935426618523,0.8443194294174811,0.0284409468087565,3.33589274954848,3220.240203728699,10288.301982398569,23.82056471224447,33.843704400081684,12.567369050279712,0.2580782297946029,54.77740927059738,2.6340645267063785,57.00000000000001,21.820564712244472,117.95911611454466,0.8814206266075572,0.3276831204218987,-1818.007866024712,0.5163617285586825,-2.608357891936413,0.4268992361844073,0.6072259622083506,57.00000000000001
4,16,1966384.6921588816,18.565528207234788,24.9006295981661,9.188025139583385,7.228663663377118,691.0894660146238,5.371115187356207,0.7476895138169749,0.2174960545837073,0.7745349056163793,0.0791185383347444,6.78884079444314,7923.32846449016,1196.4383145608545,70.71003138327299,23.321058631943604,1.1652885715501424,0.1942534641157308,0.7538668142398695,1454.102181877338,29.56179203429159,79.68691222757039,132044.15551609272,3653.0,4.840402241680601,0.8109427760733968,0.1940722044371607,0.800579761547332,0.0355199223650781,4.0,11.102765372887545,18.468366776332477,26.40924976150036,8.539006936757103,9096.80834968764,2166.598107599774,59.11191985598142,2.398258343624605,0.2088459669621354,4.840402241680601,11.102765372887545,0.8109427760733968,0.1940722044371607,0.800579761547332,0.0355199223650781,4.0,9096.80834968764,2166.598107599774,18.468366776332477,26.40924976150036,8.539006936757103,0.2088459669621354,59.11191985598142,2.398258343624605,57.0,16.46836677633247,140.36341667427226,0.939160434281229,0.3944610895626977,-2281.738395987109,0.797680953810672,0.8240116007816668,-0.4493625684435614,0.5625303543938311,57.0
