cluster_id,Tm_target_C,L_required_kJ_per_kg,name,manufacturer,family,pcm_type,Tm_C,Tm_freezing_C,latent_heat_kJ_kg,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,TC_W_mK,cycles_tested,cycles_tested_status,flammable,supercooling_K,n_properties_imputed,any_property_imputed,source,rho_H_MJ_m3,Cp_avg_kJ_kgK,cycles_confidence,in_absolute_band,corrosion_class,pass_melting_window,pass_absolute_band,pass_latent_heat,latent_heat_floor_used,cycling_known,pass_cycling,cycling_flag,supercooling_known,pass_supercooling,pass_corrosion,cluster_hsi,hsi_p75_across_clusters,passes_all,window_lo,window_hi,window_relax_applied,f_Tm,cycles_confidence_imputed,topsis_score,gra_grade,promethee_flow,vikor_Q,vikor_S,vikor_R,topsis_rank,gra_rank,promethee_rank,vikor_rank,vikor_compromise_note,borda_score,consensus_rank,kendall_w,weight_f_Tm,weight_latent_heat_kJ_kg,weight_rho_H_MJ_m3,weight_TC_W_mK,weight_cycles_confidence
2,56.51005239671504,138.1123411008391,n-Octacosane (C28),Literature,n-Alkane,Organic n-alkane,61.6,62.3,253.0,910.0,910.0,2.38,2.05,0.2665,1581.0,Estimated via MICE-RF-PMM,No,-0.6999999999999957,8,True,literature_MICE_RF_PMM_completed,230.23,2.215,0.969090284145708,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.44503094656961445,False,0.5770350618939919,0.6838807638429998,0.25734009995548807,0.23400054271202736,0.3408191327059001,0.16504928667167285,11,4,3,7,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",95.0,3,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT57HC,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),56.5,56.5,240.0,800.0,900.0,2.0,2.0,0.239,1404.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,216.0,2.0,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.9999968421712448,False,0.5938591371565258,0.71145013679316,0.27604848770936585,0.4398529545140557,0.319967462966658,0.23069718561168442,10,2,1,14,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",93.0,7,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,PureTemp 53,PureTemp,PureTemp,Organic bio-based PCM,53.0,51.1,225.0,840.0,920.0,2.6,2.36,0.2,1686.0,Estimated via MICE-RF-PMM,Yes,1.8999999999999984,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,207.0,2.48,0.977544241901108,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.6804406883508707,False,0.6147338146582173,0.584946131530544,0.1410537953702238,0.08898238620090547,0.3717596083372866,0.1113626361513079,5,16,7,1,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",91.0,8,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT55,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),54.0,56.5,170.0,770.0,880.0,2.0,2.0,0.172,2000.0,Estimated via MICE-RF-PMM,Yes,-2.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,149.6,2.0,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.8212839711855845,False,0.6088636314084549,0.6323526593165806,-0.006840829479240172,0.21955201745372893,0.40220172305625757,0.13301220999579058,6,9,17,6,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",82.0,9,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT60,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),58.0,58.0,160.0,770.0,880.0,2.0,2.0,0.1694999999999999,2000.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,140.8,2.0,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.9329783849664344,False,0.6084848552265038,0.6625030022145401,0.002058955991826356,0.2686259828010815,0.39763171867607683,0.14847874604181277,7,6,15,10,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",82.0,9,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,Myristic acid (C14),Literature,Fatty acid,Organic fatty acid,53.0,51.2,199.0,861.0,990.0,2.04,1.7,0.2329999999999999,1686.0,Estimated via MICE-RF-PMM,Yes,1.7999999999999972,5,True,literature_MICE_RF_PMM_completed,197.01,1.87,0.977544241901108,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.6804406883508707,False,0.6010883159542182,0.5659410578600484,0.11545546493085987,0.11656878871945767,0.388183323427037,0.1113626361513079,8,19,9,3,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",81.0,11,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,n-Pentacosane (C25),Literature,n-Alkane,Organic n-alkane,54.0,50.6,238.0,801.0,801.0,2.39,2.05,0.239,1404.0,Estimated via MICE-RF-PMM,Yes,3.3999999999999986,8,True,literature_MICE_RF_PMM_completed,190.638,2.22,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.8212839711855845,False,0.5471120949864672,0.6039381890377069,0.14869642609189684,0.5850481451935037,0.4064102110748077,0.23069718561168442,15,12,6,16,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",71.0,12,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,PureTemp 60,PureTemp,PureTemp,Organic bio-based PCM,61.0,61.5,220.0,870.0,960.0,2.38,2.04,0.2,1695.0,Estimated via MICE-RF-PMM,Yes,-0.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,211.2,2.21,0.9782442092981332,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.5325979677858478,False,0.564147396711163,0.5624306686710226,0.05298335065440745,0.26302561592861995,0.41498957712804097,0.13900647124418716,12,21,12,9,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",66.0,13,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,CrodaTherm 60,CrodaTherm,CrodaTherm,Organic PCM,59.8,61.5,217.0,824.0,922.0,2.3,1.4,0.2299999999999999,1533.0,Estimated via MICE-RF-PMM,Yes,-1.7000000000000028,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.074,1.85,0.9650369312189438,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.7130224652417503,False,0.5593432497530633,0.5642938603753224,0.11027753892790258,0.384623509596297,0.4122755242204559,0.17338891389242495,14,20,10,11,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",65.0,14,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,Myristic acid/NBR-0.5,Literature,Polymer blend,Organic/polymer blend,54.6,50.5,142.0,778.0,865.0,2.77,2.93,0.157,2000.0,Estimated via MICE-RF-PMM,Yes,4.100000000000001,9,True,literature_MICE_RF_PMM_completed,122.83,2.85,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.892249586592311,False,0.5600180803822947,0.6276786347921258,-0.0743723145866795,0.4965281274267468,0.4724988797829925,0.17631851092465264,13,10,18,15,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",64.0,15,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,n-Heptacosane (C27),Literature,n-Alkane,Organic n-alkane,59.0,59.7,236.0,773.0,773.0,2.38,2.2,0.2415,1404.0,Estimated via MICE-RF-PMM,Yes,-0.7000000000000028,7,True,literature_MICE_RF_PMM_completed,182.428,2.29,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.8238679878338291,False,0.542733630394219,0.5966741636549708,0.1308336281527951,0.6008326054605296,0.4158075755226286,0.23069718561168442,16,15,8,18,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",63.0,16,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,Paraffin/Expanded graphite (92% paraffin),Literature,Composite,Organic/composite blend,52.2,49.2,170.0,791.0,871.0,2.77,3.2,0.157,2000.0,Estimated via MICE-RF-PMM,Yes,3.0,10,True,literature_MICE_RF_PMM_completed,148.07,2.9850000000000003,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.559608839925471,False,0.5323955629994382,0.5740804012102789,-0.20286075431730669,0.39245737325102203,0.49806721206830445,0.1362507986399813,17,17,25,12,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",49.0,17,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT64HC,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),64.0,62.5,250.0,780.0,880.0,2.0,2.0,0.283,1404.0,Estimated via MICE-RF-PMM,Yes,1.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,220.0,2.0,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.17323545524024836,False,0.4565489456370016,0.6371471143022134,-0.00301604150109044,0.794675213358339,0.49804079382404787,0.245882455556505,23,7,16,25,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",49.0,17,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,n-Tetracosane (C24),Literature,n-Alkane,Organic n-alkane,52.0,49.3,255.0,799.0,799.0,2.39,2.0,0.2395,1368.0,Estimated via MICE-RF-PMM,Yes,2.700000000000003,7,True,literature_MICE_RF_PMM_completed,203.745,2.1950000000000003,0.9500662519113888,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.5295949052457573,False,0.48778999989667016,0.5972439861842778,0.017721927084579075,0.7500521939682239,0.4676533962501006,0.2476315337729546,20,14,14,24,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",48.0,19,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,Myristic acid/NBR-1.0,Literature,Polymer blend,Organic/polymer blend,54.1,49.2,128.0,778.0,860.0,2.77,2.89,0.1545,2000.0,Estimated via MICE-RF-PMM,Yes,4.899999999999999,9,True,literature_MICE_RF_PMM_completed,110.08,2.83,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.8340090566906906,False,0.5264902561579952,0.5984888747679247,-0.13039438931806632,0.6714831966517272,0.5293582938243264,0.19797166138908368,18,13,21,21,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",47.0,20,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,Palmitic acid/Expanded graphite (80/20),Literature,Composite,Organic/composite blend,60.9,60.8,148.0,778.0,860.0,2.78,2.94,0.1645,2000.0,Estimated via MICE-RF-PMM,Yes,0.1000000000000014,8,True,literature_MICE_RF_PMM_completed,127.28,2.86,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.5475843590318912,False,0.498427357891328,0.5563208954522523,-0.2578660006087263,0.5965426800191242,0.5523149630306993,0.16703858929703935,19,22,27,17,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",35.0,21,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,PlusICE A62,PCM Products Ltd.,PCM Products,Organic PCM,62.0,62.0,205.0,910.0,910.0,2.2,2.2,0.22,1581.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,186.55,2.2,0.969090284145708,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.38990188576785645,False,0.4450127894620597,0.49370049766505564,-0.0919155038345609,0.6182171044865872,0.5337485185084652,0.18144491067726212,25,26,19,20,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",30.0,22,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,n-Nonacosane (C29),Literature,n-Alkane,Organic n-alkane,64.0,62.3,240.0,790.0,790.0,2.13,1.99,0.28,1404.0,Estimated via MICE-RF-PMM,Yes,1.7000000000000028,7,True,literature_MICE_RF_PMM_completed,189.6,2.06,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.17323545524024836,False,0.4284925392144044,0.571374823706484,-0.09649792166633146,0.8869041200738997,0.5529497760995313,0.245882455556505,26,18,20,28,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",28.0,23,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT54HC,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),53.5,53.5,200.0,800.0,850.0,2.0,2.0,0.1855,1474.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,170.0,2.0,0.9598772631173303,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.7534158227010603,False,0.46810463056587454,0.49876532056920925,-0.1702416936532701,0.6864509594090697,0.5360738308921755,0.19897674926770204,22,25,23,22,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",28.0,23,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT65,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),61.5,61.5,150.0,780.0,880.0,2.0,2.0,0.1649999999999999,2000.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,132.0,2.0,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.45927239864016883,False,0.48238887507587536,0.5480598589132079,-0.28548193145169937,0.6137640096736504,0.5693250669216837,0.16394528208783493,21,23,29,19,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",28.0,23,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,Palmitic acid (C16),Literature,Fatty acid,Organic fatty acid,62.6,62.1,198.0,860.0,989.0,2.15,2.0,0.188,1695.0,Estimated via MICE-RF-PMM,Yes,0.5,8,True,literature_MICE_RF_PMM_completed,195.822,2.075,0.9782442092981332,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.31380510151852903,False,0.44515334706592813,0.49338410514678555,-0.18438799245744766,0.7207828414274025,0.5453733199789768,0.20407642742072593,24,27,24,23,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",22.0,26,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,RT62HC,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),62.5,62.0,230.0,840.0,850.0,2.0,2.0,0.2385,1404.0,Estimated via MICE-RF-PMM,Yes,0.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,195.5,2.0,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.32587757366105063,False,0.41859163685247386,0.5159896755041401,-0.14641907474586374,0.8444907664563019,0.5608707896476256,0.23069718561168442,27,24,22,27,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",20.0,27,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,PlusICE A52,PCM Products Ltd.,PCM Products,Organic PCM,52.0,49.2,220.0,810.0,810.0,2.15,2.15,0.18,1447.0,Estimated via MICE-RF-PMM,Yes,2.799999999999997,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,178.2,2.15,0.957446830545145,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.5295949052457573,False,0.4159383121653993,0.4804555931060048,-0.25123325118395634,0.8043608819415491,0.5799425039095621,0.2110297548725281,28,28,26,26,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",12.0,28,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
2,56.51005239671504,138.1123411008391,PureTemp 63,PureTemp,PureTemp,Organic bio-based PCM,63.0,62.0,206.0,840.0,920.0,2.16,1.99,0.2,1510.0,Estimated via MICE-RF-PMM,Yes,1.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,189.52,2.075,0.963049532185251,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.21574363032873,20.215460619932777,True,51.51005239671504,64.51005239671504,0.0,0.26814380094910384,False,0.37206397319728896,0.46437789180454886,-0.26880484343442246,0.8900143898992314,0.616461184823675,0.21765629808884043,29,29,28,29,"VIKOR acceptable-advantage (C1) FAILS (Q gap 0.0266 < 0.0357) — report a compromise set PureTemp 53/PureTemp 58, not a single VIKOR winner",5.0,29,0.7823891625615763,0.245882455556505,0.19797166138908368,0.143066950932908,0.1654473983485487,0.2476315337729546
3,57.00000000000001,117.95911611454466,PureTemp 58,PureTemp,PureTemp,Organic bio-based PCM,58.0,58.1,225.0,810.0,890.0,2.71,2.47,0.2,1620.0,Estimated via MICE-RF-PMM,Yes,-0.1000000000000014,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,200.25,2.59,0.972294084225764,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.9692332344763445,False,0.6210181617692574,0.6451537051816747,0.25387126074795624,0.12140361993855048,0.33860402150455904,0.1636477819616083,4,7,1,4,single VIKOR winner acceptable,96.0,1,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,savE® OM55,Pluss Advanced Technologies,PLUSS savE,Organic,55.0,54.0,188.0,841.0,935.0,2.76,2.68,0.13,2000.0,Reported by manufacturer,Yes,1.0,1,True,manufacturer_datasheet_MICE_RF_PMM_completed,175.78,2.72,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.8824969025845946,False,0.6400114192079797,0.6764843761877932,0.1206156113183603,0.14019955002484247,0.3581744121161713,0.15923782172258055,1,5,8,7,single VIKOR winner acceptable,91.0,2,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,Palmitic-stearic acid/Expanded graphite,Literature,Eutectic composite,Organic/eutectic composite,55.2,54.9,176.0,777.0,856.0,2.83,3.24,0.16,2000.0,Estimated via MICE-RF-PMM,Yes,0.3000000000000042,9,True,literature_MICE_RF_PMM_completed,150.656,3.035,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.9037070778731956,False,0.6394226239583792,0.6715550296968209,0.058466929250189134,0.05066577438131553,0.36792167575208234,0.12801471942403536,2,6,13,1,single VIKOR winner acceptable,90.0,3,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,RT60,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),58.0,58.0,160.0,770.0,880.0,2.0,2.0,0.1694999999999999,2000.0,Estimated via MICE-RF-PMM,Yes,0.0,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,140.8,2.0,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.9692332344763445,False,0.6291764349287793,0.6923072064850229,0.0411531356050876,0.11873335697217272,0.3739761344905832,0.14492215411496207,3,3,14,2,single VIKOR winner acceptable,90.0,3,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,n-Octacosane (C28),Literature,n-Alkane,Organic n-alkane,61.6,62.3,253.0,910.0,910.0,2.38,2.05,0.2665,1581.0,Estimated via MICE-RF-PMM,No,-0.6999999999999957,8,True,literature_MICE_RF_PMM_completed,230.23,2.215,0.969090284145708,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.5162056739454972,False,0.5659433215576094,0.6779352158080454,0.2517727545416528,0.20075180006975604,0.3472112045167973,0.18257134980978398,10,4,2,9,single VIKOR winner acceptable,87.0,5,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,PlusICE A58,PCM Products Ltd.,PCM Products,Organic PCM,58.0,58.2,215.0,910.0,910.0,2.22,2.22,0.22,1581.0,Estimated via MICE-RF-PMM,Yes,-0.2000000000000028,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,195.65,2.22,0.969090284145708,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.9692332344763445,False,0.5981486626140314,0.6317582950662014,0.23922910074074835,0.217943155068215,0.35715894947965965,0.18257134980978398,6,8,4,10,single VIKOR winner acceptable,84.0,6,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,RT55,Rubitherm Technologies,Rubitherm RT,Organic (RT-line),54.0,56.5,170.0,770.0,880.0,2.0,2.0,0.172,2000.0,Estimated via MICE-RF-PMM,Yes,-2.5,4,True,manufacturer_datasheet_MICE_RF_PMM_completed,149.6,2.0,1.0,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.7548396019890063,False,0.6120360007557126,0.6264124414676215,-0.03616689818277107,0.13028269759301536,0.4104207585874592,0.1298260963946535,5,9,16,5,single VIKOR winner acceptable,77.0,7,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
3,57.00000000000001,117.95911611454466,n-Hexacosane (C26),Literature,n-Alkane,Organic n-alkane,56.5,56.2,256.0,770.0,770.0,2.38,2.2,0.238,1404.0,Estimated via MICE-RF-PMM,Yes,0.2999999999999971,7,True,literature_MICE_RF_PMM_completed,197.12,2.29,0.9534809845274094,True,low_organic,True,True,True,100.0,True,True,,True,True,True,19.03542356351046,20.215460619932777,True,52.00000000000001,65.0,0.0,0.9922179382602433,False,0.5459993561158798,0.7081854360541064,0.23139526158869075,0.5371785863165962,0.36011733996167355,0.2747692501182854,12,1,5,17,single VIKOR winner acceptable,77.0,7,0.7080280830280831,0.23300532884604724,0.19322953881994942,0.13975806049313738,0.15923782172258055,0.2747692501182854
