point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
UKP_0011,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,11.092507528059128,23.209128227940507,33.20975,12.0985,3696.3050000000003,8996.882916666666,55.304773359795604,2.522901268363902,0.20887363392445235
UKP_0012,3653,4.563353156309883,0.8460114949501736,0.1874889520657418,0.8472934186587969,0.027922255680262797,3,11.721401587736107,24.67607480153299,34.62483333333333,13.443333333333333,2401.482916666667,11878.51875,54.48356328132129,2.815986746053472,0.28319609760316306
UKP_0013,3653,4.883610454421024,0.8386686731735411,0.18795501829726652,0.835787928271479,0.031480974541472764,3,12.870897892143443,25.119557213249383,35.72058333333333,12.957583333333334,2721.9829166666664,13722.094583333335,52.7459590291085,2.854777580071174,0.2383343108772401
UKP_0014,3653,4.883610454421024,0.8386686731735411,0.18795501829726652,0.835787928271479,0.031480974541472764,3,11.65012318642212,23.850069007208685,33.63791666666666,12.826916666666667,2927.8120833333332,10019.118333333334,53.15713671411625,2.6566323341545766,0.2383343108772401
UKP_0015,3653,4.960414382699152,0.7979490195090337,0.1883808870985167,0.7858750544502647,0.03367095537914043,4,10.717585546126472,18.044590291084955,25.57191666666666,8.421083333333334,8782.833333333332,693.7591666666667,60.44416039328406,2.2764709371293,0.18642834356327126
UKP_0016,3653,4.883610454421024,0.8386686731735411,0.18795501829726652,0.835787928271479,0.031480974541472764,3,12.603764029564742,24.80624338443289,35.541499999999985,12.647416666666667,3008.1508333333336,13126.895833333334,53.219944794233044,2.810150789305594,0.2383343108772401
UKP_0017,3653,4.704781313988502,0.8517615109857662,0.18124944999947767,0.8531673670318173,0.02491103202846975,4,12.603764029564742,24.80624338443289,35.541499999999985,12.647416666666667,3008.1508333333336,13126.895833333334,53.219944794233044,2.810150789305594,0.26584328616624614
UKP_0018,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.342348754448398,20.27127623414545,28.6825,10.258916666666666,5958.08875,2910.4399999999996,57.63076044803358,2.464509193357058,0.2162995834492806
UKP_0019,3653,4.923982931836847,0.817574876293176,0.19301629932218245,0.8131403990298898,0.035313441007391186,3,11.092507528059128,23.209128227940507,33.20975,12.0985,3696.3050000000003,8996.882916666666,55.304773359795604,2.522901268363902,0.23294452760897705
UKP_0020,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.342348754448398,20.27127623414545,28.6825,10.258916666666666,5958.08875,2910.4399999999996,57.63076044803358,2.464509193357058,0.2162995834492806
UKP_0021,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,10.363687380235424,19.102140250022817,27.6785,9.064833333333333,7719.389583333334,1803.0025,59.11141778446938,2.364814421936308,0.20887363392445235
UKP_0022,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.342348754448398,20.27127623414545,28.6825,10.258916666666666,5958.08875,2910.4399999999996,57.63076044803358,2.464509193357058,0.2162995834492806
UKP_0023,3653,4.573337511634273,0.68469576540626,0.16770045240996634,0.6776216148287523,0.04325212154393649,3,10.43895975910211,7.063897937768044,14.874916666666666,-3.6321666666666657,39949.58083333333,0.0,63.03883634455698,2.3164354640021902,0.20109937627169946
