timestamp_utc,GHI_Wm2,T_amb_C,RH_pct,WS_ms,local_hour,local_date,point_id,cluster_id,year,wind_ms,GHI_clearsky_Wm2
2016-01-03 16:00:00+00:00,0.0,19.43,19.65,0.58,21,2016-01-03,RJP_0083,2,2016,0.58,0.0
2016-01-03 17:00:00+00:00,0.0,18.36,21.16,0.66,22,2016-01-03,RJP_0083,2,2016,0.66,0.0
2016-01-03 18:00:00+00:00,0.0,17.37,22.75,0.58,23,2016-01-03,RJP_0083,2,2016,0.58,0.0
2016-01-03 19:00:00+00:00,0.0,16.2,24.85,0.49,0,2016-01-04,RJP_0083,2,2016,0.49,0.0
2016-01-03 20:00:00+00:00,0.0,15.38,26.63,0.58,1,2016-01-04,RJP_0083,2,2016,0.58,0.0
2016-01-03 21:00:00+00:00,0.0,14.55,28.47,0.66,2,2016-01-04,RJP_0083,2,2016,0.66,0.0
2016-01-03 22:00:00+00:00,0.0,13.54,30.6,0.76,3,2016-01-04,RJP_0083,2,2016,0.76,0.0
2016-01-03 23:00:00+00:00,0.0,12.96,32.0,0.79,4,2016-01-04,RJP_0083,2,2016,0.79,0.0
2016-01-04 00:00:00+00:00,0.0,12.95,32.14,0.66,5,2016-01-04,RJP_0083,2,2016,0.66,0.0
2016-01-04 01:00:00+00:00,0.0,12.89,32.39,0.39,6,2016-01-04,RJP_0083,2,2016,0.39,0.0
2016-01-04 02:00:00+00:00,70.95,13.77,30.81,0.23,7,2016-01-04,RJP_0083,2,2016,0.23,73.65
2016-01-04 03:00:00+00:00,237.93,15.59,27.85,0.64,8,2016-01-04,RJP_0083,2,2016,0.64,249.68
2016-01-04 04:00:00+00:00,408.65,17.71,24.58,1.05,9,2016-01-04,RJP_0083,2,2016,1.05,427.52
2016-01-04 05:00:00+00:00,512.7,21.35,20.77,1.94,10,2016-01-04,RJP_0083,2,2016,1.94,562.25
2016-01-04 06:00:00+00:00,619.38,24.82,17.37,2.57,11,2016-01-04,RJP_0083,2,2016,2.57,625.4
2016-01-04 07:00:00+00:00,612.28,26.94,15.39,2.7,12,2016-01-04,RJP_0083,2,2016,2.7,631.1
2016-01-04 08:00:00+00:00,564.88,27.77,14.77,2.7,13,2016-01-04,RJP_0083,2,2016,2.7,566.97
2016-01-04 09:00:00+00:00,435.3,27.83,14.75,2.6,14,2016-01-04,RJP_0083,2,2016,2.6,441.6
2016-01-04 10:00:00+00:00,256.33,27.09,15.53,2.13,15,2016-01-04,RJP_0083,2,2016,2.13,269.77
2016-01-04 11:00:00+00:00,84.35,23.48,20.01,2.02,16,2016-01-04,RJP_0083,2,2016,2.02,93.5
2016-01-04 12:00:00+00:00,0.0,20.44,23.19,2.76,17,2016-01-04,RJP_0083,2,2016,2.76,0.0
2016-01-04 13:00:00+00:00,0.0,19.4,24.54,3.08,18,2016-01-04,RJP_0083,2,2016,3.08,0.0
2016-01-04 14:00:00+00:00,0.0,18.84,25.21,3.19,19,2016-01-04,RJP_0083,2,2016,3.19,0.0
2016-01-04 15:00:00+00:00,0.0,18.22,26.0,3.18,20,2016-01-04,RJP_0083,2,2016,3.18,0.0
2016-01-04 16:00:00+00:00,0.0,17.19,27.43,3.18,21,2016-01-04,RJP_0083,2,2016,3.18,0.0
2016-01-04 17:00:00+00:00,0.0,15.97,29.29,3.14,22,2016-01-04,RJP_0083,2,2016,3.14,0.0
2016-01-04 18:00:00+00:00,0.0,15.12,30.75,2.97,23,2016-01-04,RJP_0083,2,2016,2.97,0.0
2016-01-04 19:00:00+00:00,0.0,14.48,31.94,2.75,0,2016-01-05,RJP_0083,2,2016,2.75,0.0
2016-01-04 20:00:00+00:00,0.0,13.99,33.06,2.49,1,2016-01-05,RJP_0083,2,2016,2.49,0.0
2016-01-04 21:00:00+00:00,0.0,13.91,33.51,2.15,2,2016-01-05,RJP_0083,2,2016,2.15,0.0
2016-01-04 22:00:00+00:00,0.0,13.94,33.73,1.77,3,2016-01-05,RJP_0083,2,2016,1.77,0.0
2016-01-04 23:00:00+00:00,0.0,13.84,34.25,1.57,4,2016-01-05,RJP_0083,2,2016,1.57,0.0
2016-01-05 00:00:00+00:00,0.0,13.51,35.31,1.56,5,2016-01-05,RJP_0083,2,2016,1.56,0.0
2016-01-05 01:00:00+00:00,0.0,12.96,36.83,1.67,6,2016-01-05,RJP_0083,2,2016,1.67,0.0
2016-01-05 02:00:00+00:00,77.72,13.73,35.34,1.5,7,2016-01-05,RJP_0083,2,2016,1.5,81.03
2016-01-05 03:00:00+00:00,259.95,16.49,29.77,1.76,8,2016-01-05,RJP_0083,2,2016,1.76,267.27
2016-01-05 04:00:00+00:00,405.96,19.74,24.55,1.55,9,2016-01-05,RJP_0083,2,2016,1.55,430.19
2016-01-05 05:00:00+00:00,582.22,24.32,19.28,2.17,10,2016-01-05,RJP_0083,2,2016,2.17,582.83
2016-01-05 06:00:00+00:00,642.35,27.06,16.89,2.58,11,2016-01-05,RJP_0083,2,2016,2.58,642.53
2016-01-05 07:00:00+00:00,649.4,28.26,16.01,2.87,12,2016-01-05,RJP_0083,2,2016,2.87,649.65
2016-01-05 08:00:00+00:00,584.0,28.83,15.67,3.21,13,2016-01-05,RJP_0083,2,2016,3.21,584.58
2016-01-05 09:00:00+00:00,457.2,28.89,15.84,3.25,14,2016-01-05,RJP_0083,2,2016,3.25,458.2
2016-01-05 10:00:00+00:00,282.6,28.27,16.66,2.82,15,2016-01-05,RJP_0083,2,2016,2.82,283.7
2016-01-05 11:00:00+00:00,102.5,25.2,20.68,1.69,16,2016-01-05,RJP_0083,2,2016,1.69,103.07
2016-01-05 12:00:00+00:00,0.0,23.23,22.96,1.5,17,2016-01-05,RJP_0083,2,2016,1.5,0.0
2016-01-05 13:00:00+00:00,0.0,22.25,24.55,1.55,18,2016-01-05,RJP_0083,2,2016,1.55,0.0
2016-01-05 14:00:00+00:00,0.0,20.86,27.01,1.82,19,2016-01-05,RJP_0083,2,2016,1.82,0.0
2016-01-05 15:00:00+00:00,0.0,19.55,29.57,2.05,20,2016-01-05,RJP_0083,2,2016,2.05,0.0
2016-01-05 16:00:00+00:00,0.0,18.56,31.83,2.12,21,2016-01-05,RJP_0083,2,2016,2.12,0.0
2016-01-05 17:00:00+00:00,0.0,17.7,33.82,2.09,22,2016-01-05,RJP_0083,2,2016,2.09,0.0
2016-01-05 18:00:00+00:00,0.0,16.97,35.67,2.02,23,2016-01-05,RJP_0083,2,2016,2.02,0.0
2016-01-05 19:00:00+00:00,0.0,16.38,37.19,1.91,0,2016-01-06,RJP_0083,2,2016,1.91,0.0
2016-01-05 20:00:00+00:00,0.0,15.81,38.56,1.84,1,2016-01-06,RJP_0083,2,2016,1.84,0.0
2016-01-05 21:00:00+00:00,0.0,15.2,39.9,1.87,2,2016-01-06,RJP_0083,2,2016,1.87,0.0
2016-01-05 22:00:00+00:00,0.0,14.6,41.18,1.92,3,2016-01-06,RJP_0083,2,2016,1.92,0.0
2016-01-05 23:00:00+00:00,0.0,14.11,42.13,1.93,4,2016-01-06,RJP_0083,2,2016,1.93,0.0
2016-01-06 00:00:00+00:00,0.0,13.68,43.04,1.92,5,2016-01-06,RJP_0083,2,2016,1.92,0.0
2016-01-06 01:00:00+00:00,0.0,13.44,43.44,1.8,6,2016-01-06,RJP_0083,2,2016,1.8,0.0
2016-01-06 02:00:00+00:00,78.9,14.48,40.44,1.5,7,2016-01-06,RJP_0083,2,2016,1.5,84.75
2016-01-06 03:00:00+00:00,259.15,17.44,33.41,1.38,8,2016-01-06,RJP_0083,2,2016,1.38,274.92
2016-01-06 04:00:00+00:00,435.73,20.85,27.54,0.75,9,2016-01-06,RJP_0083,2,2016,0.75,455.85
2016-01-06 05:00:00+00:00,559.67,25.49,23.67,1.74,10,2016-01-06,RJP_0083,2,2016,1.74,590.4
2016-01-06 06:00:00+00:00,646.0,27.25,22.44,2.56,11,2016-01-06,RJP_0083,2,2016,2.56,649.03
2016-01-06 07:00:00+00:00,632.15,28.04,21.77,3.09,12,2016-01-06,RJP_0083,2,2016,3.09,654.47
2016-01-06 08:00:00+00:00,567.0,28.23,21.47,3.52,13,2016-01-06,RJP_0083,2,2016,3.52,591.62
2016-01-06 09:00:00+00:00,430.15,27.44,22.13,3.47,14,2016-01-06,RJP_0083,2,2016,3.47,465.9
2016-01-06 10:00:00+00:00,263.67,26.53,22.76,2.83,15,2016-01-06,RJP_0083,2,2016,2.83,291.67
2016-01-06 11:00:00+00:00,94.47,23.86,26.31,1.87,16,2016-01-06,RJP_0083,2,2016,1.87,107.85
2016-01-06 12:00:00+00:00,0.0,21.37,29.89,2.25,17,2016-01-06,RJP_0083,2,2016,2.25,0.0
2016-01-06 13:00:00+00:00,0.0,20.16,31.76,2.54,18,2016-01-06,RJP_0083,2,2016,2.54,0.0
2016-01-06 14:00:00+00:00,0.0,18.43,34.96,2.91,19,2016-01-06,RJP_0083,2,2016,2.91,0.0
2016-01-06 15:00:00+00:00,0.0,17.22,37.51,3.05,20,2016-01-06,RJP_0083,2,2016,3.05,0.0
2016-01-06 16:00:00+00:00,0.0,16.29,39.72,3.09,21,2016-01-06,RJP_0083,2,2016,3.09,0.0
2016-01-06 17:00:00+00:00,0.0,15.47,41.96,3.13,22,2016-01-06,RJP_0083,2,2016,3.13,0.0
2016-01-06 18:00:00+00:00,0.0,14.79,43.84,3.11,23,2016-01-06,RJP_0083,2,2016,3.11,0.0
2016-01-06 19:00:00+00:00,0.0,14.21,45.51,3.04,0,2016-01-07,RJP_0083,2,2016,3.04,0.0
2016-01-06 20:00:00+00:00,0.0,13.72,46.87,2.96,1,2016-01-07,RJP_0083,2,2016,2.96,0.0
2016-01-06 21:00:00+00:00,0.0,13.31,48.02,2.89,2,2016-01-07,RJP_0083,2,2016,2.89,0.0
2016-01-06 22:00:00+00:00,0.0,12.87,49.2,2.87,3,2016-01-07,RJP_0083,2,2016,2.87,0.0
2016-01-06 23:00:00+00:00,0.0,12.41,50.62,2.89,4,2016-01-07,RJP_0083,2,2016,2.89,0.0
2016-01-07 00:00:00+00:00,0.0,11.99,52.07,2.96,5,2016-01-07,RJP_0083,2,2016,2.96,0.0
2016-01-07 01:00:00+00:00,0.0,11.72,53.05,2.97,6,2016-01-07,RJP_0083,2,2016,2.97,0.0
2016-01-07 02:00:00+00:00,74.07,14.16,45.35,2.77,7,2016-01-07,RJP_0083,2,2016,2.77,80.95
2016-01-07 03:00:00+00:00,245.02,17.65,36.46,3.46,8,2016-01-07,RJP_0083,2,2016,3.46,267.65
2016-01-07 04:00:00+00:00,411.48,21.87,28.07,2.56,9,2016-01-07,RJP_0083,2,2016,2.56,447.4
2016-01-07 05:00:00+00:00,543.8,25.97,22.03,1.95,10,2016-01-07,RJP_0083,2,2016,1.95,582.55
2016-01-07 06:00:00+00:00,582.1,27.37,20.83,1.6,11,2016-01-07,RJP_0083,2,2016,1.6,640.72
2016-01-07 07:00:00+00:00,594.12,28.11,20.58,1.69,12,2016-01-07,RJP_0083,2,2016,1.69,645.38
2016-01-07 08:00:00+00:00,547.17,28.28,21.01,2.03,13,2016-01-07,RJP_0083,2,2016,2.03,580.6
2016-01-07 09:00:00+00:00,394.27,27.74,22.17,2.19,14,2016-01-07,RJP_0083,2,2016,2.19,453.48
2016-01-07 10:00:00+00:00,236.43,26.97,23.54,2.12,15,2016-01-07,RJP_0083,2,2016,2.12,279.62
2016-01-07 11:00:00+00:00,84.22,24.76,27.24,1.5,16,2016-01-07,RJP_0083,2,2016,1.5,102.32
2016-01-07 12:00:00+00:00,0.0,22.71,30.83,1.84,17,2016-01-07,RJP_0083,2,2016,1.84,0.0
2016-01-07 13:00:00+00:00,0.0,21.59,33.14,2.2,18,2016-01-07,RJP_0083,2,2016,2.2,0.0
2016-01-07 14:00:00+00:00,0.0,20.54,35.24,2.42,19,2016-01-07,RJP_0083,2,2016,2.42,0.0
2016-01-07 15:00:00+00:00,0.0,19.92,36.43,2.43,20,2016-01-07,RJP_0083,2,2016,2.43,0.0
2016-01-07 16:00:00+00:00,0.0,19.23,37.75,2.42,21,2016-01-07,RJP_0083,2,2016,2.42,0.0
2016-01-07 17:00:00+00:00,0.0,18.49,38.95,2.48,22,2016-01-07,RJP_0083,2,2016,2.48,0.0
2016-01-07 18:00:00+00:00,0.0,17.68,40.13,2.61,23,2016-01-07,RJP_0083,2,2016,2.61,0.0
2016-01-07 19:00:00+00:00,0.0,16.71,41.59,2.74,0,2016-01-08,RJP_0083,2,2016,2.74,0.0
2016-01-07 20:00:00+00:00,0.0,15.33,44.15,2.84,1,2016-01-08,RJP_0083,2,2016,2.84,0.0
2016-01-07 21:00:00+00:00,0.0,14.46,45.73,2.73,2,2016-01-08,RJP_0083,2,2016,2.73,0.0
2016-01-07 22:00:00+00:00,0.0,13.99,46.56,2.53,3,2016-01-08,RJP_0083,2,2016,2.53,0.0
2016-01-07 23:00:00+00:00,0.0,13.64,47.54,2.36,4,2016-01-08,RJP_0083,2,2016,2.36,0.0
2016-01-08 00:00:00+00:00,0.0,13.21,49.01,2.2,5,2016-01-08,RJP_0083,2,2016,2.2,0.0
2016-01-08 01:00:00+00:00,0.0,12.79,50.72,2.01,6,2016-01-08,RJP_0083,2,2016,2.01,0.0
2016-01-08 02:00:00+00:00,78.2,14.33,46.2,1.67,7,2016-01-08,RJP_0083,2,2016,1.67,78.5
2016-01-08 03:00:00+00:00,259.95,17.06,39.23,1.77,8,2016-01-08,RJP_0083,2,2016,1.77,260.58
2016-01-08 04:00:00+00:00,438.38,21.29,32.83,2.04,9,2016-01-08,RJP_0083,2,2016,2.04,438.8
2016-01-08 05:00:00+00:00,572.65,24.31,29.65,2.59,10,2016-01-08,RJP_0083,2,2016,2.59,572.7
2016-01-08 06:00:00+00:00,650.92,25.94,27.54,2.65,11,2016-01-08,RJP_0083,2,2016,2.65,651.08
2016-01-08 07:00:00+00:00,653.95,26.94,25.79,2.75,12,2016-01-08,RJP_0083,2,2016,2.75,654.8
2016-01-08 08:00:00+00:00,585.92,27.41,24.28,3.22,13,2016-01-08,RJP_0083,2,2016,3.22,588.4
2016-01-08 09:00:00+00:00,455.83,27.26,23.36,3.97,14,2016-01-08,RJP_0083,2,2016,3.97,457.7
2016-01-08 10:00:00+00:00,279.1,26.45,23.28,4.66,15,2016-01-08,RJP_0083,2,2016,4.66,280.2
2016-01-08 11:00:00+00:00,103.93,23.76,26.11,3.43,16,2016-01-08,RJP_0083,2,2016,3.43,104.28
2016-01-08 12:00:00+00:00,0.0,19.72,31.93,3.44,17,2016-01-08,RJP_0083,2,2016,3.44,0.0
2016-01-08 13:00:00+00:00,0.0,18.6,32.66,3.79,18,2016-01-08,RJP_0083,2,2016,3.79,0.0
2016-01-08 14:00:00+00:00,0.0,17.63,33.8,4.02,19,2016-01-08,RJP_0083,2,2016,4.02,0.0
2016-01-08 15:00:00+00:00,0.0,16.47,36.47,3.89,20,2016-01-08,RJP_0083,2,2016,3.89,0.0
2016-01-08 16:00:00+00:00,0.0,15.38,39.82,3.73,21,2016-01-08,RJP_0083,2,2016,3.73,0.0
2016-01-08 17:00:00+00:00,0.0,14.49,43.5,3.66,22,2016-01-08,RJP_0083,2,2016,3.66,0.0
2016-01-08 18:00:00+00:00,0.0,13.59,47.72,3.46,23,2016-01-08,RJP_0083,2,2016,3.46,0.0
2016-01-08 19:00:00+00:00,0.0,12.68,51.8,3.21,0,2016-01-09,RJP_0083,2,2016,3.21,0.0
2016-01-08 20:00:00+00:00,0.0,11.92,54.99,3.1,1,2016-01-09,RJP_0083,2,2016,3.1,0.0
2016-01-08 21:00:00+00:00,0.0,11.27,57.37,3.05,2,2016-01-09,RJP_0083,2,2016,3.05,0.0
2016-01-08 22:00:00+00:00,0.0,10.69,59.0,3.04,3,2016-01-09,RJP_0083,2,2016,3.04,0.0
2016-01-08 23:00:00+00:00,0.0,10.17,60.32,3.06,4,2016-01-09,RJP_0083,2,2016,3.06,0.0
2016-01-09 00:00:00+00:00,0.0,9.67,61.09,3.02,5,2016-01-09,RJP_0083,2,2016,3.02,0.0
2016-01-09 01:00:00+00:00,0.0,9.21,61.58,2.87,6,2016-01-09,RJP_0083,2,2016,2.87,0.0
2016-01-09 02:00:00+00:00,71.5,11.5,51.85,2.4,7,2016-01-09,RJP_0083,2,2016,2.4,72.88
2016-01-09 03:00:00+00:00,247.82,14.75,41.58,2.35,8,2016-01-09,RJP_0083,2,2016,2.35,253.2
2016-01-09 04:00:00+00:00,430.5,18.89,31.04,2.03,9,2016-01-09,RJP_0083,2,2016,2.03,435.73
2016-01-09 05:00:00+00:00,574.25,22.3,22.99,2.73,10,2016-01-09,RJP_0083,2,2016,2.73,575.92
2016-01-09 06:00:00+00:00,671.28,24.02,19.49,3.04,11,2016-01-09,RJP_0083,2,2016,3.04,671.38
2016-01-09 07:00:00+00:00,679.2,25.22,16.95,3.54,12,2016-01-09,RJP_0083,2,2016,3.54,679.22
2016-01-09 08:00:00+00:00,615.95,25.87,15.41,4.16,13,2016-01-09,RJP_0083,2,2016,4.16,616.0
2016-01-09 09:00:00+00:00,487.92,25.89,14.78,4.53,14,2016-01-09,RJP_0083,2,2016,4.53,488.02
2016-01-09 10:00:00+00:00,309.42,25.23,15.03,4.55,15,2016-01-09,RJP_0083,2,2016,4.55,309.58
2016-01-09 11:00:00+00:00,122.43,21.9,18.79,2.95,16,2016-01-09,RJP_0083,2,2016,2.95,122.55
2016-01-09 12:00:00+00:00,0.0,17.59,25.11,3.24,17,2016-01-09,RJP_0083,2,2016,3.24,0.0
2016-01-09 13:00:00+00:00,0.0,16.35,27.94,3.24,18,2016-01-09,RJP_0083,2,2016,3.24,0.0
2016-01-09 14:00:00+00:00,0.0,15.48,30.52,3.02,19,2016-01-09,RJP_0083,2,2016,3.02,0.0
2016-01-09 15:00:00+00:00,0.0,14.88,32.47,2.77,20,2016-01-09,RJP_0083,2,2016,2.77,0.0
2016-01-09 16:00:00+00:00,0.0,14.46,34.02,2.55,21,2016-01-09,RJP_0083,2,2016,2.55,0.0
2016-01-09 17:00:00+00:00,0.0,14.31,34.83,2.27,22,2016-01-09,RJP_0083,2,2016,2.27,0.0
2016-01-09 18:00:00+00:00,0.0,14.28,35.27,1.91,23,2016-01-09,RJP_0083,2,2016,1.91,0.0
2016-01-09 19:00:00+00:00,0.0,14.17,35.71,1.56,0,2016-01-10,RJP_0083,2,2016,1.56,0.0
2016-01-09 20:00:00+00:00,0.0,14.25,35.71,1.16,1,2016-01-10,RJP_0083,2,2016,1.16,0.0
2016-01-09 21:00:00+00:00,0.0,13.77,37.14,0.85,2,2016-01-10,RJP_0083,2,2016,0.85,0.0
2016-01-09 22:00:00+00:00,0.0,13.19,38.77,0.91,3,2016-01-10,RJP_0083,2,2016,0.91,0.0
2016-01-09 23:00:00+00:00,0.0,12.59,40.64,1.16,4,2016-01-10,RJP_0083,2,2016,1.16,0.0
2016-01-10 00:00:00+00:00,0.0,11.93,42.68,1.33,5,2016-01-10,RJP_0083,2,2016,1.33,0.0
2016-01-10 01:00:00+00:00,0.0,11.58,44.06,1.24,6,2016-01-10,RJP_0083,2,2016,1.24,0.0
2016-01-10 02:00:00+00:00,78.25,12.52,41.67,0.88,7,2016-01-10,RJP_0083,2,2016,0.88,87.8
2016-01-10 03:00:00+00:00,270.6,15.1,35.27,1.1,8,2016-01-10,RJP_0083,2,2016,1.1,285.6
2016-01-10 04:00:00+00:00,462.42,18.65,27.81,1.79,9,2016-01-10,RJP_0083,2,2016,1.79,471.83
2016-01-10 05:00:00+00:00,610.95,23.23,19.76,1.92,10,2016-01-10,RJP_0083,2,2016,1.92,611.08
2016-01-10 06:00:00+00:00,687.53,25.62,16.11,2.0,11,2016-01-10,RJP_0083,2,2016,2.0,687.95
