point_id,T_sunrise_mean,T_sunrise_p05,T_noon_mean,T_sunset_mean,T_sunset_p95,diurnal_gradient,kt_noon_mean,kt_noon_std,GHI_noon_mean,GHI_sunset_mean,RH_sunrise_mean,wind_noon_mean,wind_sunset_mean,HSI_sunrise,Ta_mean,Ta_p95,Ta_p05,daylength_mean,daylength_amplitude,GHI_daily_kWh,SAI,kt_daily_mean,kt_daily_std,cloudy_frac,CCI,HDD18,CDD24,DTR_true,seasonality,monsoon_index,lat,lon,population,weight,elevation_m,Tm_target_C,kt_p05,kt_worst_month,Tm_target_capped_C_p05day,tm_target_capped_flag,Tm_target_capped_C,T_mains_est_C,L_required_kJ_per_kg,int_GHI_x_ktstd,int_DTR_x_cloudyfrac,int_RH_x_TsunriseMinusTm,int_wind_x_TsunsetMinusTdelivery,int_CCI_x_1minusSAI,PC1,PC2,PC3,PC4,T_sunrise_p05_z,T_sunset_mean_z,T_sunset_p95_z,diurnal_gradient_z,kt_noon_mean_z,kt_noon_std_z,GHI_noon_mean_z,GHI_sunset_mean_z,RH_sunrise_mean_z,wind_noon_mean_z,wind_sunset_mean_z,HSI_sunrise_z,daylength_mean_z,daylength_amplitude_z,GHI_daily_kWh_z,SAI_z,kt_daily_mean_z,kt_daily_std_z,cloudy_frac_z,CCI_z,DTR_true_z,seasonality_z,monsoon_index_z,Tm_target_C_z,Tm_target_capped_C_z,L_required_kJ_per_kg_z,int_GHI_x_ktstd_z,int_DTR_x_cloudyfrac_z,int_RH_x_TsunriseMinusTm_z,int_wind_x_TsunsetMinusTdelivery_z,int_CCI_x_1minusSAI_z,PC1_z,PC2_z,PC3_z,PC4_z
RJP_0001,21.2339981826795,8.659375000000024,29.346937147924248,28.690610156410425,38.04931640625002,8.112938965244748,0.8732068903921961,0.19840949608572725,742.9650734556074,54.202955257474834,70.82627274570937,2.721408207246621,2.102543779716432,20.153491137961407,26.42384849567139,35.76875000000002,15.104785156250022,12.158137480312739,1.6917512648533322,5.162277128387626,0.8731436661768556,0.8731436661768556,0.1565945295521365,0.0104024089789214,0.7335914669847836,2194.4191666666666,13283.517083333332,13.55813304133589,0.2081022278689943,1.001078621307166,26.875,75.875,2742833.876691699,0.0390143519457789,414.3336509058904,57.0,0.530619416565062,0.6885065503839359,45.00532632173346,True,50.534291498069365,24.42384849567139,321.1853105913587,0.8083843583376146,0.14103724488660338,-2533.172599737079,-44.80392506519178,0.09306072402563195,-2.027012770677534,0.10746212749670135,0.4453157412074186,-0.15058418136987564,-0.5495925336234241,-1.0201590303065917,-0.6655064664824734,-0.13150426580418367,-0.08816110427861255,0.12913144687381592,-0.334152570425947,-0.7522679882017168,0.06836558238653473,-0.18325181000310328,-0.8143330862683896,-0.8001981063620336,0.3999265761561587,0.4143276178555715,-0.053477478375176885,-0.4354627767907339,-0.4354627767907339,-0.03449263059341032,0.10918179117327834,-0.05212996579016262,-0.5176339107048195,-0.5690354173650797,0.025003722977978277,0.0,-0.031486810581392875,0.9711228234496838,-0.035607045351732945,0.10064990770970647,-0.29031128033876125,0.6513701829598334,0.6335674346710487,-0.993359666962564,0.06559412417154736,0.5186341749239006,-0.388717954916677
RJP_0002,21.02800391213132,8.347900390625023,29.39558061359031,28.686747347802772,37.886474609375014,8.36757670145899,0.8760548678015756,0.19372638598653202,746.9680518295465,54.81828633999453,71.46572972376728,2.7283166106917487,2.1207668294286264,20.003508858169493,26.370110624508133,35.647233072916684,15.037988281250023,12.158137480279743,1.6917512489244446,5.162277128387626,0.8731436661768556,0.8731436661768556,0.1565945295521365,0.0104024089789214,0.7335914669847836,2194.4191666666666,13283.517083333332,13.55813304133589,0.2081022278689943,1.001078621307166,26.875,75.625,1321002.166765213,0.0187900710623706,411.0876870701259,57.0,0.530619416565062,0.6885065503839359,44.984245570983106,True,50.52292795513276,24.370110624508133,321.86015077742684,0.8083843583376146,0.14103724488660338,-2570.7649500400366,-45.20043925201158,0.09306072402563195,-2.20599021768861,0.1410044992765645,0.26847829160599335,-0.19342559519235017,-0.7858546035853518,-1.0233509175750244,-0.7896455940879225,0.4863095632936463,0.035863231128836146,-0.04156378531380418,-0.05566781868346482,-0.4947406283788077,0.26229447511654874,-0.16656046548677822,-0.7691419689025062,-1.1125290731637,0.3999265669397355,0.41432747139306986,-0.053477478375176885,-0.4354627767907339,-0.4354627767907339,-0.03449263059341032,0.10918179117327834,-0.05212996579016262,-0.5176339107048195,-0.5690354173650797,0.025003722977978277,0.0,-0.03749375850984013,1.0411352072912476,-0.035607045351732945,0.10064990770970647,-0.558520850342055,0.5796467386376812,0.6335674346710487,-1.081069512568177,0.08606815116867793,0.31268155236218514,-0.4993087660849929
RJP_0003,22.47296597376089,10.460400390625026,30.489753866417608,30.455255987426884,40.63095703125001,8.016787892656719,0.8598367287174143,0.21922088217146551,737.7940177023452,55.61845667183746,69.75898924892503,2.4464685818719807,2.1452446381871573,21.14685795024337,27.805991942535126,37.525195312500024,16.96647135416669,12.153958620796846,1.5635507368177777,5.17368261018341,0.8696891094039342,0.8696891094039342,0.1715083296419778,0.0145086230495483,0.6827619603539077,1460.79,13060.34125,13.186635641938132,0.208704302944378,0.9677347982008928,25.125,75.875,1184473.7975344956,0.0168480774575026,308.16087847595765,57.0,0.47836210314792305,0.6501577192208133,43.86380724995898,True,49.63069859726646,25.805991942535126,303.8283531856439,0.8873296625703043,0.1913199258206187,-2408.5709954336826,-41.928257297713024,0.08897131911883349,1.863541653567634,-0.10825869858190469,1.6169631410750618,-0.21670301659826383,0.8165348296851961,0.43798998338107725,1.3025546893661002,-0.36479043623060353,-0.6704077929439728,0.8876881121680542,-0.6938997494437145,-0.15985464777090536,-0.25531077718501016,-0.8475314868876461,-0.7084397513298788,1.2684410508715434,-0.7673160623415114,-0.764447107664083,0.003605152786917245,-0.6173784605786979,-0.6173784605786979,0.6806942592395729,0.8310448733106343,-0.6867607398215985,-1.9220648306978965,-0.5357252680751361,-0.4951078079411818,0.0,-0.5091402619668924,-0.8296027250550426,0.7627831107765326,0.7604123777353051,0.5986818909476123,1.171535170407063,0.2439527477157884,0.913248867070558,-0.06608034553986983,1.8831859441573515,-0.5593970938384588
RJP_0004,21.963325459970854,9.428906250000024,30.53700961351332,31.1686476921794,39.53413085937502,8.573684153542466,0.8937654010429249,0.17134705937789027,766.7971067919823,59.04557715119993,66.40379317641903,3.354894666334065,2.780603487694429,20.584258618374022,27.889660921887856,36.15097656250002,17.155696614583356,12.156914961361545,1.6546812088533338,5.401607814125376,0.8980893418228958,0.8980893418228958,0.1314139665759374,0.0038324664659184,0.7921923437872315,1396.3175,16203.240833333331,14.274793320558446,0.1998806494596839,1.0321185686289134,26.375,73.125,765090.6806398034,0.0108827287494786,258.6154169778925,57.0,0.6131359145975994,0.7427517257822067,47.76362394952647,True,51.96494339265661,25.889660921887856,302.7776381429323,0.7098467087417945,0.05470766670895621,-2326.568089745602,-52.3625239051285,0.08073284315821957,1.6996833096283428,0.2033294875419143,-0.3203965460077349,0.2473935945928009,0.03411811422106101,1.0274745090428956,0.46641159389351683,0.9863769769866196,0.8071253583268401,-0.8572704996020608,1.3238273803045488,1.2744582187776339,-1.2728451564474383,1.3473103262474653,0.8671788630627666,0.09685469087944468,0.05845152996773379,0.07347687600622817,1.1443347231917484,0.8781672895244133,0.8781672895244133,-1.242019110142934,-1.0457991402464846,0.6795300928866141,2.191671341236892,-1.0238989641388299,0.5091783921426165,0.0,0.7247783333496746,-0.9386108523081553,-1.0321386340252843,-1.0320863481294709,1.1837467750628898,-0.7158665038224754,-0.5409612692471251,0.8329483024568654,0.12411088412492872,-0.37314782054782863,0.6386217415054268
RJP_0005,21.80843263590074,9.908349609375025,29.850492692222172,29.327765325321252,38.12631835937502,8.042060056321432,0.8734130778484297,0.18970773344097197,753.369010554491,56.95667609575083,66.28927131815483,3.0271838932963124,2.3902528426587004,20.453383392669583,26.995563551148052,35.71090494791669,16.532503255208358,12.156914961554868,1.6546813155911115,5.239072737476048,0.8841363481116133,0.8841363481116133,0.1490977552083475,0.0057486996988776,0.7500374147405757,1790.485,13207.8825,13.949178757185871,0.2068329886688755,1.013441628278592,26.375,74.625,703935.1239979863,0.0100128458044927,427.63298095233847,57.0,0.5460113046724359,0.7096017327383984,45.52524115844248,True,51.07691722405089,24.995563551148052,314.0057129246827,0.7811339845309309,0.08018963972102423,-2332.8233571098986,-49.411867695258636,0.08690207392476755,-0.5497268596959911,-0.716296089603837,0.6268894482584465,-0.04031738534188091,0.3977891073165564,-0.4936697117229487,-0.6068055956477565,-0.30347394624206997,-0.07918200839656575,-0.18804012578327645,0.3896429561723731,0.4002147602182716,-1.307576339198795,0.5555306541522935,-0.10084691156120174,-0.17568674422452954,0.05845158396679437,0.07347785743584138,0.33087239013132796,0.14340779395804334,0.14340779395804334,-0.3939982357655141,-0.7089297019157219,0.15320558133078813,0.9606986304135213,-0.6392568049780131,0.21784731089465212,0.0,0.2553537019938287,0.22626388048127816,-0.3111957001746361,-0.6977356503687516,1.1391174141287406,-0.18213723658041484,0.04680711481957122,-0.2693996299221433,-0.43722207757807635,0.7301028499115682,-0.10407528490119851
RJP_0006,20.03011656729061,8.963671875000022,27.040923549298117,26.81640449897775,34.976269531250026,7.010806982007509,0.8263891896414963,0.22279831144606194,736.847965446969,57.733501231864224,72.32032124952008,2.808028126815544,2.2762022753290236,19.1882213920964,24.629148205188827,32.039241536458356,15.838134765625023,12.152814618290925,1.5276862060799994,5.226121167533534,0.867999335763827,0.867999335763827,0.1824569897783847,0.0117711470024637,0.6362985939696675,1207.1533333333332,9409.339166666665,13.328365726799891,0.2234130572111844,0.9051038531450876,24.625,73.625,701123.3191981912,0.0099728504030233,756.0445371412511,57.0,0.4502693040610774,0.597120125289046,41.421328001833004,True,46.897929162747154,22.629148205188827,343.72315683923875,0.9535423364452659,0.15689015227276046,-2673.6738464108535,-52.77055282973456,0.08399183705653902,-7.293796628421913,-4.142014385214154,-1.0640863466362025,1.1122015460609451,-0.31877497287679885,-2.568838704606525,-3.008181169623759,-2.805547755423063,-2.126988449533256,1.018082253609863,-0.759716024942243,0.7253303476320625,0.5214674828598229,0.026029962693734723,-0.38367951396540223,-2.810326458649364,-1.0868598274239636,-1.0942133186471699,0.2660518325050873,-0.7063613163813581,-0.7063613163813581,1.205734030701238,0.349802818552397,-1.2668781583649626,-1.3862599669336224,0.27804500830470935,-1.4720526715240274,0.0,-1.9537252637736577,3.3093480433529425,1.432405548064078,0.30865698171404066,-1.292743388243836,-0.789672790781662,-0.23046330770462117,-3.574404411512456,-2.528256346985243,-1.2392814656385671,2.8710366952691424
RJP_0007,21.20109086014494,8.442871093750023,29.14082257813572,28.224772467353485,37.77924804687502,7.939731717990778,0.8757470246770561,0.1971538863391316,735.2686242662043,51.54667883322688,73.38289917724217,2.549845685744328,2.132916729693127,20.220090999386777,26.188895301878045,35.50680338541668,13.90821940104169,12.160002714271302,1.7462404648533338,4.761492649876813,0.8680362958529932,0.8680362958529932,0.1594807180214471,0.0087599233506706,0.7702713164198636,2257.5637500000003,15592.750833333334,13.83785929373118,0.2323606979683489,1.032933830170079,27.625,76.625,670955.2634944618,0.009543736867294,339.5709261221977,57.0,0.5148112607907117,0.7001925985192665,44.46221374694119,True,51.04235772608158,24.188895301878045,324.1358527990155,0.759366266656197,0.12121858675044993,-2627.0277400652367,-46.44474709725615,0.1016478561129563,-2.2382408647360212,1.0691212572158424,-0.48753184259224225,0.044235972901720884,-0.7138167095461687,-1.4050865635814456,-0.8713875803612487,-0.5517476839416895,0.02245721224591258,0.0833655791721336,-0.8695898227887077,-1.8639684595890342,0.8437167787989108,-0.597762800165937,-0.7390115803282264,-0.6615070614152398,0.9209253316607844,0.9153434308011639,-2.0593403583442194,-0.7044150117363636,-0.7044150117363636,0.10391368720644269,-0.17956344168167138,0.40583555032998025,0.5398598931134618,0.773078371418081,0.5218951980986615,0.0,0.23708500657964324,1.2772315849725848,-0.5313371239297482,-0.15939205110430968,-0.9599381226922035,0.3545701904974888,1.4516993771657405,-1.096874293117061,0.6525840696985031,-0.5678008916693202,0.11419072550436168
RJP_0008,22.008615517479235,7.619531250000023,30.56601068604788,32.318993472295915,41.565478515625024,8.557395168568643,0.9222140733926313,0.13362821316378473,780.0295842078048,58.11520515862153,65.12690801796276,3.278323530395269,3.0924342961018993,20.568447999685805,28.29787322527434,37.87815755208336,14.381282552083357,12.161298897959693,1.7860745661155564,5.405814037777169,0.9178287469100218,0.9178287469100218,0.1175076409060551,0.0016424856282507,0.8823255406903644,1940.9466666666667,19193.4525,13.411598686011498,0.2254600123231357,1.1066824395744628,28.125,73.375,657708.8739934117,0.0093553188568573,191.1842924348529,57.0,0.6554665627984522,0.8421092920992287,48.79547089300046,True,54.632118847215025,26.29787322527434,297.6513080370048,0.6352244547560314,0.022028358093639858,-2278.8806786142995,-54.67735097587367,0.07250179531181979,2.138887004584634,2.930065756710836,0.3190363675067336,0.7493805168006129,-1.338342657766582,1.9780196752139914,2.014968111627154,0.9468558897808828,2.046014286931564,-2.2320891726612953,2.2444027229230015,0.8850804517375205,-1.6600876659824395,1.1623073483362372,1.640484258350715,0.06392982917261779,1.2829764756776663,1.2816089407893607,1.1653862068203784,1.9176370710429977,1.9176370710429977,-1.9088928609599565,-1.430792784053078,1.8048862945896746,-1.0716011249907065,0.3912939753466625,1.6722582508961878,0.0,2.1346893233413966,-1.4704502395946155,-1.7868088907226607,-1.4608737749387801,1.5239814220328238,-1.1345838562975705,-1.3251675787415524,1.0481848527449422,1.7884914579081737,0.37156369721838306,1.9344506129075443
RJP_0009,21.687385067442452,9.639843750000024,29.742589419762034,29.390609314315743,38.85419921875001,8.055204352319581,0.8601063834627182,0.210184070918666,745.2950086686741,57.05033914286583,67.6677821155165,2.6880414062022293,2.2807077639866464,20.409272517331175,26.94019460050674,36.09814453125002,16.550195312500023,12.15453874518729,1.5816060610488893,5.2237516835477695,0.8744851761319143,0.8744851761319143,0.1668816048201164,0.013139885026006,0.6819935902285252,1628.53125,11608.045833333334,13.685975910210784,0.2034814811658323,0.9710113589983188,25.375,74.625,556660.7704209685,0.0079180002099898,450.3499478829417,57.0,0.4937522535637456,0.6607097425324878,43.912576823540036,True,49.65162165285041,24.94019460050674,314.70103620683636,0.8717480641322367,0.17983214992885752,-2389.526333185439,-47.00399734787416,0.08560030535669673,-0.7765086731346048,-1.081434788744973,1.1618202819490189,-0.10854972720977285,0.19412001769112291,-0.44174093431171496,-0.05192044565845326,-0.271582648580755,-0.6586648098480996,0.5583043132910237,-0.17206040584888851,0.4394144657454549,-0.8895136989870426,-0.2638691011128764,-0.3725064079302998,-0.26754554487769516,-0.6052752180433467,-0.5984325038958797,0.25419294019122923,-0.36481935801822946,-0.36481935801822946,0.4588210333999658,0.5904238459315156,-0.6963542094367036,-0.03432910631159945,-0.8246808822022467,-0.44399858009207177,0.0,-0.49808000495920246,0.29840131617216653,0.6052031897082762,0.6096804904002825,0.7345595530595638,0.2534102432732555,-0.07721781416066546,-0.3805365255201165,-0.660100162436727,1.3531066782070555,-0.28021022914819405
RJP_0010,21.59118667715322,9.086083984375025,29.415719040589522,28.857693971831825,38.425341796875024,7.824532363436301,0.8703652121454392,0.20674202222665175,734.3298038142167,52.21954314566414,72.43159528638112,2.388484214273994,2.0273353117480934,20.51597680396752,26.62153322985819,36.04012044270835,15.06017252604169,12.15812922797721,1.691751310791112,5.064300462633452,0.870110244481747,0.870110244481747,0.1627682762270021,0.0087599233506706,0.7291849726734438,1968.6375,15630.744166666667,13.72094990418834,0.2186959602620007,0.9927355996454948,26.875,76.625,491123.77503216267,0.0069857952283845,331.743409207655,57.0,0.5017177137263568,0.6746595564390149,44.138181253587305,True,50.17616098699773,24.62153322985819,318.7027856994408,0.8243074565984562,0.12019446945908097,-2564.716836171458,-42.86254358268992,0.0947136578281376,-1.0271642335434947,0.7369812166074016,-0.0842064287266537,0.2584869884097625,-0.22592201639544415,-0.8820955750921533,-0.37885116762504356,-0.8312496753001848,-0.21191112239151116,0.4328446746663768,-0.9349029861584217,-1.5823623863325629,0.5552136948780262,-0.9876271057707358,-1.0008416430985423,-0.04533894118258189,0.39762152668974476,0.4143280402430187,-0.5438351830189971,-0.5952016429192125,-0.5952016429192125,0.26156757246787615,-0.17956344168167138,-0.10714716113456854,0.0978886659187244,0.01706891077682504,-0.10513437651689173,0.0,-0.22080024421706976,0.7135692734131097,0.12542653391028588,-0.1728295636075945,-0.5153694643034223,1.0025368531490113,0.7910493423565347,-0.5033730106236928,0.4498481331083625,-0.09807048717281842,0.6672582245568749
