point_id,lat,lon,population,weight,elevation_m
RJP_0229,27.875,73.125,136298.67869546264,0.0019387264630052,212.46808009424728
RJP_0230,25.375,76.375,135821.91233587265,0.0019319448891348,229.43998181399868
RJP_0231,25.875,75.375,135679.22081643343,0.0019299152302457,340.5042054530599
RJP_0232,24.625,72.375,135231.84093511105,0.001923551652673,205.86063769546686
RJP_0233,29.875,74.375,135122.83107626438,0.001922001085198,186.60990923569722
RJP_0234,27.875,74.375,134466.2102637887,0.0019126612430404,301.7302931078656
RJP_0235,25.375,74.125,133527.85899734497,0.0018993140378491,563.5364558902633
RJP_0236,28.375,75.125,133196.79231017828,0.0018946049111461,258.9974122311136
RJP_0237,25.375,72.375,133098.1147428751,0.0018932013112516,154.48287362720706
RJP_0238,26.125,75.375,132696.0406550467,0.0018874821679582,329.5554009428551
RJP_0239,25.375,74.375,132567.9046369195,0.001885659548021,518.5426729725493
RJP_0240,24.625,73.125,131715.6689310819,0.0018735372594453,447.3848043323918
RJP_0241,25.875,75.625,131619.79277956486,0.0018721735071779,318.18277688163136
RJP_0242,26.125,76.125,130218.79568374155,0.0018522455799943,276.5544557933902
RJP_0243,23.375,73.875,130128.61921858788,0.0018509629006536,190.91303198913494
RJP_0244,24.875,76.125,129377.67948585749,0.0018402814564466,298.0147021568273
RJP_0245,26.125,75.625,129332.0711159706,0.0018396327182895,305.3060714062652
RJP_0246,25.625,75.875,128413.44385325909,0.0018265660693615,289.75539915835174
RJP_0247,27.875,74.625,127857.63621550798,0.0018186602041986,310.7153472547965
RJP_0248,25.625,75.625,127071.83221650124,0.0018074828470724,311.1439467255638
RJP_0249,23.875,74.875,126684.87535327672,0.0018019787327409,437.8217782225582
RJP_0250,25.625,73.625,126501.74606603384,0.001799373882872,228.46447985869284
RJP_0251,25.875,76.125,126456.99814346433,0.0017987373838063,281.14676369160213
RJP_0252,23.375,74.625,125913.99821728468,0.0017910136968537,294.99498785581727
RJP_0253,26.375,73.375,124998.97859114408,0.0017779983633204,258.9372649076137
RJP_0254,28.125,73.625,123798.75919772685,0.0017609263188831,203.415708744194
RJP_0255,25.625,76.375,123252.91524127126,0.0017531621781506,258.7484580775545
RJP_0256,25.125,74.875,123056.1121610105,0.0017503628308396,401.3513888694152
RJP_0257,26.875,74.375,122836.16786935924,0.0017472343205511,329.6326763121199
RJP_0258,26.625,75.375,122631.20641708374,0.0017443189277151,365.72903694495574
RJP_0259,26.125,73.625,121309.13620868324,0.0017255136647183,249.42482628178328
RJP_0260,25.125,71.875,120493.79977828264,0.0017139162352421,58.11252162117033
RJP_0261,25.875,74.875,120256.22111305594,0.0017105368918051,399.254995733125
RJP_0262,27.375,74.375,120123.27349585296,0.0017086458311864,314.50940855503666
RJP_0263,29.375,74.125,119990.50042703748,0.001706757253362,177.12615012835678
RJP_0264,26.375,72.375,119680.10509264468,0.0017023421581128,244.3959523798902
RJP_0265,27.125,74.375,118694.50192958117,0.0016883228370706,326.21344038547824
RJP_0266,27.125,74.125,118662.557626158,0.0016878684580041,308.4990577981523
RJP_0267,24.875,72.625,118515.43295413256,0.0016857757414954,230.0900508997721
RJP_0268,25.125,75.125,118344.68873271346,0.0016833470580802,398.24244939976955
RJP_0269,26.375,73.875,118179.44070088863,0.0016809965530325,306.16207536786266
RJP_0270,26.125,74.625,117140.32047355176,0.0016662159997487,437.1545810910199
RJP_0271,24.375,72.875,116681.08079454304,0.0016596837271905,379.2072156553206
RJP_0272,26.625,73.875,114326.11652976274,0.0016261864726077,325.04076674055364
RJP_0273,25.375,72.875,114313.29009705782,0.001626004028106,185.3496037287198
RJP_0274,24.125,75.875,113582.69657090306,0.0016156119904398,413.1103897769626
