cluster_id,n_points,total_population,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,koppen_ari,koppen_nmi,koppen_validation_meaningful,Ta_mean,Ta_p95,Ta_p05,T_sunrise_mean,T_noon_mean,T_sunset_mean,diurnal_gradient,GHI_noon_mean,GHI_sunset_mean,GHI_daily_kWh,kt_noon_mean,kt_noon_std,kt_daily_mean,kt_daily_std,SAI,cloudy_frac,CCI,HDD18,CDD24,DTR_true,RH_sunrise_mean,HSI_sunrise,wind_noon_mean,wind_sunset_mean,daylength_mean,daylength_amplitude,seasonality,monsoon_index,Tm_target_C,Tm_target_capped_C,L_required_kJ_per_kg
0,114,22568150.0674931,0.8272520491132644,50,0.18908926641942791,0.31863539468564317,True,27.092071044989144,35.595072832582105,17.456236419064048,21.88692493524693,29.711919259596808,29.67736894012371,7.82499432434988,736.4738384972703,56.900957550181985,5.169847123678027,0.8498752417394817,0.22328101611410583,0.8669574347411353,0.1794041690564588,0.8669574347411353,0.015990272821751368,0.6477331333471819,1099.9602670912595,12347.930840207564,13.52311369402882,70.92303685908475,20.70625615666727,2.6343329499075923,2.260753886590259,12.153070319487135,1.5353885802835487,0.21876556138235564,0.9296621051713063,57.0,48.42525469196917,312.79377181702625
1,103,17959812.57367415,0.8272520491132644,50,0.18908926641942791,0.31863539468564317,True,27.78339738937831,36.443089301522456,16.200385584053553,21.930995005772754,30.35338681831155,31.06581034405065,8.422391812538793,764.2409529147149,57.601565587554056,5.352054275777759,0.8958717815230129,0.17112947682156404,0.9020003239660866,0.1350634107190113,0.9020003239660866,0.004545919153019362,0.7978828002962253,1634.045222076584,15837.032876736786,13.815805902643195,67.40370670311316,20.597241281866452,3.2370947564860644,2.8799685385221734,12.157928889758471,1.6846910386618996,0.2088719746030848,1.0402618019507521,56.999999999999986,52.26162118061087,304.1120955841871
2,103,29775239.639460534,0.8272520491132644,50,0.18908926641942791,0.31863539468564317,True,26.524217777810836,35.86265636299772,14.614575472826465,21.266127159829715,29.44108100544299,28.86544516815981,8.174953845613278,742.229106748138,53.26603573954051,4.997056603142173,0.8792088400005413,0.19080948878681586,0.8740574540193258,0.1568656665462818,0.8740574540193258,0.00868198941142297,0.7674007580840382,2237.0401161122504,14788.921221406596,13.695774600864564,72.96138017625464,20.259627323201748,2.556817608725978,2.1392319941459648,12.159219999998044,1.7234347388918663,0.2253883479113826,1.0277279244315396,57.00000000000001,51.132642167230756,319.92487314625146
