timestamp_utc,GHI_Wm2,GHI_clearsky_Wm2,T_amb_C,RH_pct,wind_ms,point_id,cluster_id,year
2016-01-01 00:00:00+00:00,0.0,0.0,12.19,30.75,1.26,UKP_0001,3,2016
2016-01-01 01:00:00+00:00,0.0,0.0,12.15,30.42,1.68,UKP_0001,3,2016
2016-01-01 02:00:00+00:00,78.0,110.05,12.82,31.5,1.74,UKP_0001,3,2016
2016-01-01 03:00:00+00:00,222.77,305.42,15.73,35.19,1.32,UKP_0001,3,2016
2016-01-01 04:00:00+00:00,370.98,477.65,18.49,20.78,0.9,UKP_0001,3,2016
2016-01-01 05:00:00+00:00,476.33,599.45,20.79,18.14,1.94,UKP_0001,3,2016
2016-01-01 06:00:00+00:00,595.67,643.15,21.76,16.55,2.59,UKP_0001,3,2016
2016-01-01 07:00:00+00:00,578.03,634.15,21.24,17.38,2.83,UKP_0001,3,2016
2016-01-01 08:00:00+00:00,433.52,558.28,20.56,18.87,2.94,UKP_0001,3,2016
2016-01-01 09:00:00+00:00,340.88,423.05,19.83,21.0,2.93,UKP_0001,3,2016
2016-01-01 10:00:00+00:00,208.55,242.95,18.26,32.13,1.86,UKP_0001,3,2016
2016-01-01 11:00:00+00:00,52.17,55.65,15.2,41.06,1.78,UKP_0001,3,2016
2016-01-01 12:00:00+00:00,0.0,0.0,14.49,35.4,1.27,UKP_0001,3,2016
2016-01-01 13:00:00+00:00,0.0,0.0,13.85,35.17,1.02,UKP_0001,3,2016
2016-01-01 14:00:00+00:00,0.0,0.0,13.09,36.77,1.39,UKP_0001,3,2016
2016-01-01 15:00:00+00:00,0.0,0.0,12.19,38.71,1.75,UKP_0001,3,2016
2016-01-01 16:00:00+00:00,0.0,0.0,11.26,40.36,2.09,UKP_0001,3,2016
2016-01-01 17:00:00+00:00,0.0,0.0,10.65,40.96,2.38,UKP_0001,3,2016
2016-01-01 18:00:00+00:00,0.0,0.0,10.5,40.39,2.47,UKP_0001,3,2016
2016-01-01 19:00:00+00:00,0.0,0.0,10.75,38.75,2.36,UKP_0001,3,2016
2016-01-01 20:00:00+00:00,0.0,0.0,11.96,35.86,2.01,UKP_0001,3,2016
