timestamp_utc,GHI_Wm2,GHI_clearsky_Wm2,T_amb_C,RH_pct,wind_ms,point_id,cluster_id,year
2016-01-01 00:00:00+00:00,0.0,0.0,8.74,27.47,1.19,UKP_0002,1,2016
2016-01-01 01:00:00+00:00,0.0,0.0,8.04,31.01,1.84,UKP_0002,1,2016
2016-01-01 02:00:00+00:00,81.97,131.6,8.22,37.15,2.05,UKP_0002,1,2016
2016-01-01 03:00:00+00:00,234.85,333.83,11.55,45.53,1.44,UKP_0002,1,2016
2016-01-01 04:00:00+00:00,388.27,505.92,14.91,20.45,0.82,UKP_0002,1,2016
2016-01-01 05:00:00+00:00,496.9,631.62,17.18,17.83,1.77,UKP_0002,1,2016
2016-01-01 06:00:00+00:00,595.05,682.7,17.83,17.51,2.69,UKP_0002,1,2016
2016-01-01 07:00:00+00:00,526.78,665.5,17.13,19.21,3.04,UKP_0002,1,2016
2016-01-01 08:00:00+00:00,421.23,581.08,16.33,21.25,2.99,UKP_0002,1,2016
2016-01-01 09:00:00+00:00,312.0,437.4,15.31,24.44,2.77,UKP_0002,1,2016
2016-01-01 10:00:00+00:00,180.45,249.23,13.6,37.62,1.93,UKP_0002,1,2016
2016-01-01 11:00:00+00:00,33.62,49.35,10.82,52.44,1.53,UKP_0002,1,2016
2016-01-01 12:00:00+00:00,0.0,0.0,10.42,42.03,0.72,UKP_0002,1,2016
2016-01-01 13:00:00+00:00,0.0,0.0,10.1,39.36,0.39,UKP_0002,1,2016
2016-01-01 14:00:00+00:00,0.0,0.0,9.34,40.15,0.91,UKP_0002,1,2016
2016-01-01 15:00:00+00:00,0.0,0.0,8.58,41.41,1.03,UKP_0002,1,2016
2016-01-01 16:00:00+00:00,0.0,0.0,7.86,42.58,1.23,UKP_0002,1,2016
2016-01-01 17:00:00+00:00,0.0,0.0,7.87,40.98,1.53,UKP_0002,1,2016
2016-01-01 18:00:00+00:00,0.0,0.0,7.78,39.77,1.65,UKP_0002,1,2016
2016-01-01 19:00:00+00:00,0.0,0.0,7.36,39.96,1.58,UKP_0002,1,2016
2016-01-01 20:00:00+00:00,0.0,0.0,7.85,39.29,1.47,UKP_0002,1,2016
2016-01-01 21:00:00+00:00,0.0,0.0,8.21,38.46,1.33,UKP_0002,1,2016
2016-01-01 22:00:00+00:00,0.0,0.0,8.04,38.26,1.28,UKP_0002,1,2016
2016-01-01 23:00:00+00:00,0.0,0.0,7.31,39.12,1.38,UKP_0002,1,2016
2016-01-02 00:00:00+00:00,0.0,0.0,6.6,39.23,1.51,UKP_0002,1,2016
2016-01-02 01:00:00+00:00,0.0,0.0,6.09,39.76,1.67,UKP_0002,1,2016
2016-01-02 02:00:00+00:00,110.4,119.88,7.82,40.31,1.68,UKP_0002,1,2016
2016-01-02 03:00:00+00:00,301.25,316.58,11.47,41.92,1.26,UKP_0002,1,2016
2016-01-02 04:00:00+00:00,469.27,488.92,15.04,23.79,0.72,UKP_0002,1,2016
2016-01-02 05:00:00+00:00,605.72,609.62,17.24,20.09,2.38,UKP_0002,1,2016
2016-01-02 06:00:00+00:00,640.95,662.3,18.23,18.39,3.57,UKP_0002,1,2016
2016-01-02 07:00:00+00:00,621.75,650.15,18.5,17.8,4.54,UKP_0002,1,2016
2016-01-02 08:00:00+00:00,526.67,568.38,18.15,17.85,5.11,UKP_0002,1,2016
2016-01-02 09:00:00+00:00,385.92,426.85,17.22,18.85,5.25,UKP_0002,1,2016
2016-01-02 10:00:00+00:00,221.8,241.57,15.3,24.49,4.09,UKP_0002,1,2016
2016-01-02 11:00:00+00:00,37.03,47.0,10.18,47.39,2.52,UKP_0002,1,2016
2016-01-02 12:00:00+00:00,0.0,0.0,8.99,43.03,1.75,UKP_0002,1,2016
2016-01-02 13:00:00+00:00,0.0,0.0,10.03,35.3,0.56,UKP_0002,1,2016
2016-01-02 14:00:00+00:00,0.0,0.0,9.75,34.03,0.73,UKP_0002,1,2016
2016-01-02 15:00:00+00:00,0.0,0.0,8.63,37.45,1.21,UKP_0002,1,2016
2016-01-02 16:00:00+00:00,0.0,0.0,7.55,40.43,1.72,UKP_0002,1,2016
2016-01-02 17:00:00+00:00,0.0,0.0,7.15,40.73,1.87,UKP_0002,1,2016
2016-01-02 18:00:00+00:00,0.0,0.0,7.16,39.73,1.74,UKP_0002,1,2016
2016-01-02 19:00:00+00:00,0.0,0.0,6.93,39.66,1.73,UKP_0002,1,2016
2016-01-02 20:00:00+00:00,0.0,0.0,6.67,39.66,1.83,UKP_0002,1,2016
2016-01-02 21:00:00+00:00,0.0,0.0,6.34,39.68,1.87,UKP_0002,1,2016
2016-01-02 22:00:00+00:00,0.0,0.0,6.17,39.11,1.87,UKP_0002,1,2016
2016-01-02 23:00:00+00:00,0.0,0.0,6.1,38.41,1.87,UKP_0002,1,2016
2016-01-03 00:00:00+00:00,0.0,0.0,5.87,38.12,1.77,UKP_0002,1,2016
2016-01-03 01:00:00+00:00,0.0,0.0,5.54,38.4,1.71,UKP_0002,1,2016
2016-01-03 02:00:00+00:00,106.75,120.15,7.01,41.33,1.8,UKP_0002,1,2016
2016-01-03 03:00:00+00:00,288.17,319.48,10.27,47.21,1.45,UKP_0002,1,2016
2016-01-03 04:00:00+00:00,454.67,493.77,13.5,25.91,0.81,UKP_0002,1,2016
2016-01-03 05:00:00+00:00,573.53,617.53,16.43,21.52,1.37,UKP_0002,1,2016
2016-01-03 06:00:00+00:00,641.33,670.45,18.27,19.47,3.29,UKP_0002,1,2016
2016-01-03 07:00:00+00:00,624.62,657.72,18.82,18.92,4.51,UKP_0002,1,2016
2016-01-03 08:00:00+00:00,546.22,577.47,18.67,19.22,5.02,UKP_0002,1,2016
2016-01-03 09:00:00+00:00,409.88,440.05,17.9,20.37,4.73,UKP_0002,1,2016
2016-01-03 10:00:00+00:00,246.43,255.52,15.92,28.44,3.2,UKP_0002,1,2016
2016-01-03 11:00:00+00:00,48.42,54.5,11.09,49.63,2.21,UKP_0002,1,2016
2016-01-03 12:00:00+00:00,0.0,0.0,10.21,42.25,1.34,UKP_0002,1,2016
2016-01-03 13:00:00+00:00,0.0,0.0,9.82,41.46,0.86,UKP_0002,1,2016
2016-01-03 14:00:00+00:00,0.0,0.0,7.9,50.33,2.03,UKP_0002,1,2016
2016-01-03 15:00:00+00:00,0.0,0.0,7.38,52.56,2.27,UKP_0002,1,2016
2016-01-03 16:00:00+00:00,0.0,0.0,7.66,50.53,2.07,UKP_0002,1,2016
2016-01-03 17:00:00+00:00,0.0,0.0,8.03,48.51,1.87,UKP_0002,1,2016
2016-01-03 18:00:00+00:00,0.0,0.0,8.84,44.21,1.53,UKP_0002,1,2016
2016-01-03 19:00:00+00:00,0.0,0.0,9.01,41.53,1.18,UKP_0002,1,2016
2016-01-03 20:00:00+00:00,0.0,0.0,8.49,40.26,1.21,UKP_0002,1,2016
2016-01-03 21:00:00+00:00,0.0,0.0,8.12,39.86,1.28,UKP_0002,1,2016
2016-01-03 22:00:00+00:00,0.0,0.0,7.8,39.68,1.33,UKP_0002,1,2016
2016-01-03 23:00:00+00:00,0.0,0.0,7.47,39.66,1.53,UKP_0002,1,2016
2016-01-04 00:00:00+00:00,0.0,0.0,7.14,39.89,1.81,UKP_0002,1,2016
2016-01-04 01:00:00+00:00,0.0,0.0,6.67,40.95,1.98,UKP_0002,1,2016
2016-01-04 02:00:00+00:00,81.68,107.15,8.32,43.3,1.83,UKP_0002,1,2016
2016-01-04 03:00:00+00:00,216.77,294.05,12.59,38.67,0.87,UKP_0002,1,2016
2016-01-04 04:00:00+00:00,354.1,459.52,15.09,26.27,1.73,UKP_0002,1,2016
2016-01-04 05:00:00+00:00,429.6,579.2,14.68,32.21,1.23,UKP_0002,1,2016
2016-01-04 06:00:00+00:00,479.95,641.97,14.44,33.18,0.74,UKP_0002,1,2016
2016-01-04 07:00:00+00:00,454.2,628.4,15.17,29.13,0.87,UKP_0002,1,2016
2016-01-04 08:00:00+00:00,379.45,547.55,15.61,28.44,1.39,UKP_0002,1,2016
2016-01-04 09:00:00+00:00,279.73,406.08,15.04,32.0,2.05,UKP_0002,1,2016
2016-01-04 10:00:00+00:00,165.8,220.27,13.92,40.4,1.84,UKP_0002,1,2016
2016-01-04 11:00:00+00:00,34.17,42.38,11.08,54.46,1.42,UKP_0002,1,2016
2016-01-04 12:00:00+00:00,0.0,0.0,10.25,46.75,0.78,UKP_0002,1,2016
2016-01-04 13:00:00+00:00,0.0,0.0,10.48,45.43,0.4,UKP_0002,1,2016
2016-01-04 14:00:00+00:00,0.0,0.0,9.62,51.41,1.33,UKP_0002,1,2016
2016-01-04 15:00:00+00:00,0.0,0.0,9.13,54.45,1.84,UKP_0002,1,2016
2016-01-04 16:00:00+00:00,0.0,0.0,9.33,51.83,1.73,UKP_0002,1,2016
2016-01-04 17:00:00+00:00,0.0,0.0,9.37,50.86,1.67,UKP_0002,1,2016
2016-01-04 18:00:00+00:00,0.0,0.0,9.4,49.8,1.7,UKP_0002,1,2016
2016-01-04 19:00:00+00:00,0.0,0.0,9.28,49.93,1.75,UKP_0002,1,2016
2016-01-04 20:00:00+00:00,0.0,0.0,9.11,49.64,1.74,UKP_0002,1,2016
2016-01-04 21:00:00+00:00,0.0,0.0,8.89,49.75,1.72,UKP_0002,1,2016
2016-01-04 22:00:00+00:00,0.0,0.0,8.57,50.82,1.76,UKP_0002,1,2016
2016-01-04 23:00:00+00:00,0.0,0.0,8.4,51.02,1.82,UKP_0002,1,2016
2016-01-05 00:00:00+00:00,0.0,0.0,8.19,50.87,1.83,UKP_0002,1,2016
2016-01-05 01:00:00+00:00,0.0,0.0,7.53,53.1,1.82,UKP_0002,1,2016
