timestamp_utc,GHI_Wm2,GHI_clearsky_Wm2,T_amb_C,RH_pct,wind_ms,point_id,cluster_id,year
2016-01-01 00:00:00+00:00,0.0,0.0,13.51,29.28,1.86,UKP_0004,0,2016
2016-01-01 01:00:00+00:00,3.58,5.28,13.67,27.89,1.76,UKP_0004,0,2016
2016-01-01 02:00:00+00:00,105.18,143.32,14.89,28.67,1.55,UKP_0004,0,2016
2016-01-01 03:00:00+00:00,272.65,348.55,18.08,24.78,1.16,UKP_0004,0,2016
2016-01-01 04:00:00+00:00,429.55,519.7,21.27,17.04,0.31,UKP_0004,0,2016
2016-01-01 05:00:00+00:00,530.65,637.2,23.85,14.03,1.7,UKP_0004,0,2016
2016-01-01 06:00:00+00:00,593.65,677.22,24.9,12.72,2.65,UKP_0004,0,2016
2016-01-01 07:00:00+00:00,562.1,663.22,25.24,12.16,3.21,UKP_0004,0,2016
2016-01-01 08:00:00+00:00,450.58,577.55,24.81,12.47,3.34,UKP_0004,0,2016
2016-01-01 09:00:00+00:00,337.12,431.33,23.9,14.23,2.99,UKP_0004,0,2016
2016-01-01 10:00:00+00:00,186.12,240.68,21.38,30.45,1.93,UKP_0004,0,2016
2016-01-01 11:00:00+00:00,33.1,44.45,18.2,33.88,2.23,UKP_0004,0,2016
2016-01-01 12:00:00+00:00,0.0,0.0,16.51,30.86,2.23,UKP_0004,0,2016
2016-01-01 13:00:00+00:00,0.0,0.0,15.48,31.46,2.19,UKP_0004,0,2016
2016-01-01 14:00:00+00:00,0.0,0.0,14.54,32.68,2.25,UKP_0004,0,2016
2016-01-01 15:00:00+00:00,0.0,0.0,13.69,33.94,2.4,UKP_0004,0,2016
2016-01-01 16:00:00+00:00,0.0,0.0,13.18,33.95,2.5,UKP_0004,0,2016
2016-01-01 17:00:00+00:00,0.0,0.0,12.99,33.42,2.53,UKP_0004,0,2016
2016-01-01 18:00:00+00:00,0.0,0.0,12.92,32.3,2.51,UKP_0004,0,2016
2016-01-01 19:00:00+00:00,0.0,0.0,12.98,31.21,2.4,UKP_0004,0,2016
2016-01-01 20:00:00+00:00,0.0,0.0,12.81,30.8,2.28,UKP_0004,0,2016
2016-01-01 21:00:00+00:00,0.0,0.0,12.78,30.74,2.12,UKP_0004,0,2016
2016-01-01 22:00:00+00:00,0.0,0.0,12.88,30.22,2.02,UKP_0004,0,2016
2016-01-01 23:00:00+00:00,0.0,0.0,12.92,29.83,1.97,UKP_0004,0,2016
2016-01-02 00:00:00+00:00,0.0,0.0,13.15,27.93,1.93,UKP_0004,0,2016
2016-01-02 01:00:00+00:00,3.67,4.35,13.01,27.05,1.86,UKP_0004,0,2016
2016-01-02 02:00:00+00:00,112.57,128.18,14.04,28.55,1.71,UKP_0004,0,2016
2016-01-02 03:00:00+00:00,295.2,326.6,17.36,27.15,1.33,UKP_0004,0,2016
2016-01-02 04:00:00+00:00,463.8,494.75,20.57,17.73,1.96,UKP_0004,0,2016
2016-01-02 05:00:00+00:00,605.97,611.0,22.88,15.22,3.56,UKP_0004,0,2016
2016-01-02 06:00:00+00:00,625.75,627.12,24.06,13.53,4.24,UKP_0004,0,2016
2016-01-02 07:00:00+00:00,605.17,611.38,24.65,12.58,4.75,UKP_0004,0,2016
2016-01-02 08:00:00+00:00,452.67,526.3,24.65,12.22,5.15,UKP_0004,0,2016
2016-01-02 09:00:00+00:00,330.42,384.08,24.03,12.57,5.16,UKP_0004,0,2016
2016-01-02 10:00:00+00:00,184.7,204.45,21.42,20.01,3.41,UKP_0004,0,2016
2016-01-02 11:00:00+00:00,30.6,35.0,16.18,32.12,3.23,UKP_0004,0,2016
2016-01-02 12:00:00+00:00,0.0,0.0,13.93,34.39,3.27,UKP_0004,0,2016
2016-01-02 13:00:00+00:00,0.0,0.0,13.19,34.97,3.0,UKP_0004,0,2016
2016-01-02 14:00:00+00:00,0.0,0.0,12.59,35.31,2.74,UKP_0004,0,2016
2016-01-02 15:00:00+00:00,0.0,0.0,12.06,35.68,2.6,UKP_0004,0,2016
2016-01-02 16:00:00+00:00,0.0,0.0,11.82,35.57,2.47,UKP_0004,0,2016
2016-01-02 17:00:00+00:00,0.0,0.0,11.86,34.78,2.34,UKP_0004,0,2016
2016-01-02 18:00:00+00:00,0.0,0.0,11.87,34.07,2.28,UKP_0004,0,2016
2016-01-02 19:00:00+00:00,0.0,0.0,11.85,33.65,2.26,UKP_0004,0,2016
2016-01-02 20:00:00+00:00,0.0,0.0,11.8,33.18,2.26,UKP_0004,0,2016
2016-01-02 21:00:00+00:00,0.0,0.0,11.64,33.17,2.28,UKP_0004,0,2016
2016-01-02 22:00:00+00:00,0.0,0.0,11.16,34.11,2.38,UKP_0004,0,2016
2016-01-02 23:00:00+00:00,0.0,0.0,10.67,34.87,2.48,UKP_0004,0,2016
2016-01-03 00:00:00+00:00,0.0,0.0,10.6,34.44,2.37,UKP_0004,0,2016
2016-01-03 01:00:00+00:00,0.0,0.0,10.74,33.64,2.11,UKP_0004,0,2016
2016-01-03 02:00:00+00:00,109.82,127.1,12.19,34.67,1.77,UKP_0004,0,2016
2016-01-03 03:00:00+00:00,276.62,312.25,16.05,28.82,1.31,UKP_0004,0,2016
2016-01-03 04:00:00+00:00,451.3,482.12,18.86,19.67,1.52,UKP_0004,0,2016
2016-01-03 05:00:00+00:00,579.0,600.15,20.91,17.25,2.9,UKP_0004,0,2016
2016-01-03 06:00:00+00:00,529.5,595.53,22.03,16.21,3.71,UKP_0004,0,2016
2016-01-03 07:00:00+00:00,498.4,583.1,23.12,15.27,4.47,UKP_0004,0,2016
2016-01-03 08:00:00+00:00,423.0,498.4,23.49,15.08,4.89,UKP_0004,0,2016
2016-01-03 09:00:00+00:00,324.2,360.75,23.1,15.77,4.6,UKP_0004,0,2016
2016-01-03 10:00:00+00:00,176.0,189.5,20.72,26.49,2.6,UKP_0004,0,2016
2016-01-03 11:00:00+00:00,31.42,32.75,16.89,34.56,2.38,UKP_0004,0,2016
2016-01-03 12:00:00+00:00,0.0,0.0,16.24,30.36,1.97,UKP_0004,0,2016
2016-01-03 13:00:00+00:00,0.0,0.0,16.23,28.1,1.37,UKP_0004,0,2016
2016-01-03 14:00:00+00:00,0.0,0.0,15.74,28.13,1.15,UKP_0004,0,2016
2016-01-03 15:00:00+00:00,0.0,0.0,14.86,29.87,1.63,UKP_0004,0,2016
2016-01-03 16:00:00+00:00,0.0,0.0,13.77,33.95,1.93,UKP_0004,0,2016
2016-01-03 17:00:00+00:00,0.0,0.0,13.63,35.47,1.96,UKP_0004,0,2016
2016-01-03 18:00:00+00:00,0.0,0.0,13.62,35.98,1.93,UKP_0004,0,2016
2016-01-03 19:00:00+00:00,0.0,0.0,13.76,35.55,1.85,UKP_0004,0,2016
2016-01-03 20:00:00+00:00,0.0,0.0,14.08,33.25,1.73,UKP_0004,0,2016
2016-01-03 21:00:00+00:00,0.0,0.0,13.67,32.64,1.7,UKP_0004,0,2016
2016-01-03 22:00:00+00:00,0.0,0.0,13.1,33.35,1.77,UKP_0004,0,2016
2016-01-03 23:00:00+00:00,0.0,0.0,12.8,33.28,1.79,UKP_0004,0,2016
2016-01-04 00:00:00+00:00,0.0,0.0,12.15,34.53,1.88,UKP_0004,0,2016
2016-01-04 01:00:00+00:00,0.0,0.0,11.36,36.3,2.11,UKP_0004,0,2016
2016-01-04 02:00:00+00:00,101.7,111.88,12.72,37.6,2.23,UKP_0004,0,2016
2016-01-04 03:00:00+00:00,260.0,282.67,17.09,29.92,2.32,UKP_0004,0,2016
2016-01-04 04:00:00+00:00,420.7,442.25,19.37,22.65,1.86,UKP_0004,0,2016
2016-01-04 05:00:00+00:00,509.88,552.6,20.47,21.09,1.54,UKP_0004,0,2016
2016-01-04 06:00:00+00:00,469.33,568.85,22.07,19.1,1.38,UKP_0004,0,2016
2016-01-04 07:00:00+00:00,434.55,551.15,23.44,17.55,1.5,UKP_0004,0,2016
2016-01-04 08:00:00+00:00,382.55,470.12,23.19,18.19,1.77,UKP_0004,0,2016
2016-01-04 09:00:00+00:00,288.58,343.1,21.17,30.96,1.43,UKP_0004,0,2016
2016-01-04 10:00:00+00:00,153.95,175.5,19.7,35.68,1.47,UKP_0004,0,2016
2016-01-04 11:00:00+00:00,27.33,30.6,18.99,29.81,1.14,UKP_0004,0,2016
2016-01-04 12:00:00+00:00,0.0,0.0,18.44,26.67,0.52,UKP_0004,0,2016
