point_id,date,GHI_daily_kWh,GHIcs_daily_kWh,kt_daily,Ta_mean_C,Ta_max_C,Ta_min_C,DTR_C,RH_mean_pct,wind_mean_ms,cluster_id
UKP_0004,2016-01-01,3.50428,4.2885,0.8171341961058645,16.974166666666665,25.24,12.78,12.46,26.625416666666663,2.1704166666666667,0
UKP_0004,2016-01-02,3.71052,3.95321,0.938609383260692,15.851666666666668,24.65,10.67,13.98,27.51708333333333,2.860416666666667,0
UKP_0004,2016-01-03,3.39926,3.78165,0.8988827628151733,16.258333333333333,23.49,10.6,12.89,28.40833333333333,2.30875,0
UKP_0004,2016-01-04,3.04857,3.5287200000000003,0.8639308304427668,16.805,23.44,11.36,12.080000000000002,31.4625,1.8279166666666664,0
UKP_0004,2016-01-05,3.63543,3.70767,0.9805160653456212,18.01875,25.93,13.24,12.69,36.31916666666667,2.952916666666667,0
UKP_0004,2016-01-06,3.27823,3.5930500000000003,0.9123808463561598,18.466666666666665,25.51,11.92,13.590000000000002,39.57041666666667,2.2745833333333336,0
UKP_0004,2016-01-07,3.2223200000000003,3.54799,0.9082100005918844,18.305,25.44,13.51,11.93,40.98875,2.445,0
UKP_0004,2016-01-08,2.83572,3.21394,0.8823188982992837,16.298333333333336,25.01,9.23,15.78,46.04125,4.11125,0
UKP_0004,2016-01-09,3.6901,4.07093,0.9064513514111028,14.935416666666669,23.7,9.02,14.68,43.22333333333333,3.893333333333333,0
UKP_0004,2016-01-10,3.92596,4.03476,0.9730343316578928,15.8975,23.53,10.03,13.500000000000002,35.432916666666664,2.3295833333333333,0
UKP_0004,2016-01-11,3.54678,3.85538,0.9199560095243527,15.90625,23.43,10.38,13.05,37.19291666666667,2.1491666666666664,0
UKP_0004,2016-01-12,3.77228,3.87648,0.9731199438666008,16.204166666666666,23.82,9.9,13.92,38.435,2.2158333333333333,0
UKP_0004,2016-01-13,2.73647,3.49566,0.7828192673200483,17.24,24.49,11.58,12.909999999999998,38.03,2.2245833333333334,0
UKP_0004,2016-01-14,2.17885,3.81954,0.5704482738759117,16.41375,23.19,11.54,11.650000000000002,42.34125,2.4083333333333337,0
UKP_0004,2016-01-15,3.74803,4.13018,0.9074737662765302,14.220416666666669,22.89,8.04,14.85,41.78541666666667,2.9766666666666666,0
UKP_0004,2016-01-16,3.57051,4.48193,0.7966456414981938,14.332083333333337,23.06,7.52,15.54,42.48583333333333,3.1216666666666666,0
UKP_0004,2016-01-17,4.091069999999999,4.211729999999999,0.9713514399071166,14.808333333333332,22.01,10.2,11.810000000000002,36.88708333333333,1.9266666666666667,0
UKP_0004,2016-01-18,3.87241,4.105180000000001,0.9432984668150968,14.798333333333334,22.64,9.73,12.91,33.604166666666664,2.1904166666666667,0
UKP_0004,2016-01-19,1.7197,3.72855,0.4612248729398828,13.66375,21.63,8.23,13.4,43.9825,1.95,0
UKP_0004,2016-01-20,2.6186100000000003,3.63556,0.7202769312017957,11.38375,19.2,6.42,12.78,46.73166666666666,2.8154166666666662,0
UKP_0004,2016-01-21,3.67257,4.50936,0.8144326467614029,11.491666666666667,20.92,4.86,16.060000000000002,33.08291666666667,3.837916666666666,0
UKP_0004,2016-01-22,3.74923,4.2057,0.8914639655705351,11.575833333333334,20.87,4.8,16.07,27.065,3.095416666666667,0
UKP_0004,2016-01-23,3.92714,4.27254,0.9191581588469622,13.025416666666668,21.72,6.8,14.919999999999998,25.179166666666664,3.325416666666667,0
UKP_0004,2016-01-24,4.03439,4.1562600000000005,0.9706779652860984,13.655,22.56,8.07,14.489999999999998,25.827916666666667,2.9,0
UKP_0004,2016-01-25,3.69223,4.00039,0.92296751066771,12.984583333333331,21.4,8.03,13.37,23.679166666666664,3.063333333333333,0
UKP_0004,2016-01-26,3.21668,3.8476,0.8360224555567106,14.58625,22.59,8.54,14.05,23.11208333333333,2.2658333333333336,0
UKP_0004,2016-01-27,3.64939,3.99229,0.9141094459570822,15.180833333333334,23.63,9.47,14.159999999999998,25.59125,2.81625,0
UKP_0004,2016-01-28,4.18403,4.295649999999999,0.9740155738945212,16.849166666666665,25.17,10.53,14.640000000000002,31.800833333333333,3.1641666666666666,0
UKP_0004,2016-01-29,2.85406,3.81566,0.7479859316605778,18.764166666666664,26.52,12.2,14.32,34.464166666666664,2.492083333333333,0
UKP_0004,2016-01-30,3.99624,4.31029,0.9271394732140992,19.322916666666668,27.88,13.23,14.65,41.42625,3.5925,0
UKP_0004,2016-01-31,2.30694,4.48189,0.5147248147544897,18.294166666666666,26.78,10.58,16.200000000000003,36.8675,3.998333333333333,0
UKP_0004,2016-02-01,4.9455100000000005,5.063899999999999,0.9766207863504416,16.352916666666665,26.28,9.26,17.020000000000003,24.47208333333333,3.68,0
UKP_0004,2016-02-02,4.7946,5.12439,0.935643071663164,14.644583333333332,23.64,8.05,15.59,22.777916666666663,2.99375,0
UKP_0004,2016-02-03,4.903980000000001,5.071470000000001,0.9669740726061674,15.349583333333332,25.19,7.77,17.42,28.589583333333334,3.2954166666666667,0
UKP_0004,2016-02-04,4.48749,4.863689999999999,0.9226513202938512,16.819166666666668,25.58,10.6,14.98,27.90333333333333,2.1129166666666666,0
UKP_0004,2016-02-05,4.73352,5.01715,0.9434679050855564,17.925,26.8,11.62,15.18,25.395416666666662,2.138333333333333,0
UKP_0004,2016-02-06,4.35232,4.47529,0.9725224510590376,18.0875,27.38,11.26,16.119999999999997,23.062916666666663,3.3575,0
UKP_0004,2016-02-07,1.38808,3.48509,0.3982910053972781,17.83875,25.53,11.4,14.13,39.97541666666667,5.093333333333333,0
UKP_0004,2016-02-08,4.26354,4.49795,0.9478851476783868,17.449166666666667,25.46,11.15,14.31,42.40083333333333,2.4845833333333336,0
UKP_0004,2016-02-09,4.80408,4.96677,0.9672443056553858,18.0925,25.81,12.71,13.099999999999998,39.34916666666667,2.1925,0
