point_id,date,n_hours,GHI_Wh_m2,GHI_clearsky_Wh_m2,kt_daily,T2M_min,T2M_max,T2M_mean,RH2M_mean,WS10M_mean,cluster_id,GHI_daily_kWh,GHIcs_daily_kWh,Ta_mean_C,Ta_max_C,Ta_min_C,DTR_C,RH_mean_pct,wind_mean_ms
RJP_0202,2016-01-29,24,4536.27,4540.55,0.9990573829161666,12.46,29.28,20.319166666666664,42.21958333333333,3.6875,1,4.53627,4.5405500000000005,20.319166666666664,29.28,12.46,16.82,42.21958333333333,3.6875
RJP_0202,2016-01-30,24,4593.44,4708.41,0.97558199052334,14.26,28.49,20.843333333333334,49.58416666666667,2.5275,1,4.593439999999999,4.70841,20.843333333333334,28.49,14.26,14.229999999999999,49.58416666666667,2.5275
RJP_0202,2016-01-31,24,4206.83,4540.43,0.9265267827056028,11.83,26.36,18.78333333333333,37.985416666666666,3.6075,1,4.20683,4.540430000000001,18.78333333333333,26.36,11.83,14.53,37.985416666666666,3.6075
RJP_0202,2016-02-01,24,4667.549999999999,4669.41,0.9996016627368338,8.96,26.03,16.91333333333333,21.855833333333333,3.1474999999999995,1,4.667549999999999,4.66941,16.91333333333333,26.03,8.96,17.07,21.855833333333333,3.1474999999999995
RJP_0202,2016-02-02,24,5135.66,5137.860000000001,0.9995718061605414,7.74,25.15,15.307916666666666,19.29625,2.8720833333333338,1,5.13566,5.137860000000001,15.307916666666666,25.15,7.74,17.409999999999997,19.29625,2.8720833333333338
RJP_0202,2016-02-03,24,5427.6,5432.41,0.999114573458189,6.94,25.12,15.64,18.450416666666666,2.8716666666666666,1,5.4276,5.43241,15.64,25.12,6.94,18.18,18.450416666666666,2.8716666666666666
RJP_0202,2016-02-04,24,5419.71,5421.12,0.9997399061448558,7.87,26.46,16.114166666666666,17.723333333333333,2.56125,1,5.41971,5.42112,16.114166666666666,26.46,7.87,18.59,17.723333333333333,2.56125
RJP_0202,2016-02-05,24,5326.93,5328.34,0.9997353772469476,7.09,27.27,16.4825,17.662499999999998,2.785,1,5.32693,5.32834,16.4825,27.27,7.09,20.18,17.662499999999998,2.785
RJP_0202,2016-02-06,24,5121.57,5129.02,0.9985474808053,7.64,27.45,16.587083333333332,21.343333333333334,3.4925,1,5.121569999999999,5.129020000000001,16.587083333333332,27.45,7.64,19.81,21.343333333333334,3.4925
RJP_0202,2016-02-07,24,5352.85,5356.49,0.9993204505189034,9.05,25.78,16.35625,21.449166666666667,3.5308333333333337,1,5.35285,5.35649,16.35625,25.78,9.05,16.73,21.449166666666667,3.5308333333333337
RJP_0202,2016-02-08,24,4997.57,5012.98,0.9969259801555164,8.51,26.39,16.315416666666668,24.65958333333333,2.748333333333333,1,4.99757,5.01298,16.315416666666668,26.39,8.51,17.880000000000003,24.65958333333333,2.748333333333333
RJP_0202,2016-02-09,24,5124.92,5131.150000000001,0.9987858472272296,8.34,26.73,16.993333333333336,24.021666666666665,2.2383333333333333,1,5.12492,5.131150000000001,16.993333333333336,26.73,8.34,18.39,24.021666666666665,2.2383333333333333
RJP_0202,2016-02-10,24,5262.3,5265.599999999999,0.999373290793072,9.19,28.33,17.896250000000002,21.442083333333333,3.78625,1,5.2623,5.265599999999999,17.896250000000002,28.33,9.19,19.14,21.442083333333333,3.78625
RJP_0202,2016-02-11,24,5391.5,5396.11,0.9991456808701084,8.34,25.69,15.750416666666668,15.812083333333334,3.65375,1,5.3915,5.396109999999999,15.750416666666668,25.69,8.34,17.35,15.812083333333334,3.65375
RJP_0202,2016-02-12,24,5329.540000000001,5330.23,0.999870549676093,7.9,27.15,16.474999999999998,17.077916666666667,3.667083333333333,1,5.329540000000001,5.330229999999999,16.474999999999998,27.15,7.9,19.25,17.077916666666667,3.667083333333333
RJP_0202,2016-02-13,24,5188.95,5214.57,0.995086843210466,7.42,25.14,15.236666666666666,23.750833333333333,3.84375,1,5.18895,5.21457,15.236666666666666,25.14,7.42,17.72,23.750833333333333,3.84375
RJP_0202,2016-02-14,24,5335.11,5336.76,0.9996908236458074,7.5,25.02,15.66375,24.51625,3.3487500000000003,1,5.335109999999999,5.33676,15.66375,25.02,7.5,17.52,24.51625,3.3487500000000003
RJP_0202,2016-02-15,24,5029.12,5250.619999999999,0.9578145057155156,7.84,24.66,15.91375,20.86208333333333,3.969583333333334,1,5.02912,5.250619999999999,15.91375,24.66,7.84,16.82,20.86208333333333,3.969583333333334
RJP_0202,2016-02-16,24,4766.29,4777.360000000001,0.9976828206373394,8.87,26.28,17.796666666666667,19.584166666666665,4.732083333333334,1,4.76629,4.777360000000001,17.796666666666667,26.28,8.87,17.410000000000004,19.584166666666665,4.732083333333334
RJP_0202,2016-02-17,24,3870.730000000001,4450.49,0.8697311981377333,13.35,27.0,19.8925,30.015833333333333,4.304166666666666,1,3.870730000000001,4.450489999999999,19.8925,27.0,13.35,13.65,30.015833333333333,4.304166666666666
RJP_0202,2016-02-18,24,2682.74,4536.19,0.5914082082099736,16.28,29.36,21.3425,41.83125,3.905,1,2.68274,4.5361899999999995,21.3425,29.36,16.28,13.079999999999998,41.83125,3.905
RJP_0202,2016-02-19,24,2985.26,5003.77,0.5966021619698747,16.15,30.87,22.9175,46.31625,3.7541666666666655,1,2.9852600000000002,5.00377,22.9175,30.87,16.15,14.720000000000002,46.31625,3.7541666666666655
RJP_0202,2016-02-20,24,5127.5,5374.07,0.9541185730740388,12.55,28.56,19.93208333333333,51.20125,3.544166666666667,1,5.1275,5.37407,19.93208333333333,28.56,12.55,16.009999999999998,51.20125,3.544166666666667
RJP_0202,2016-02-21,24,6002.33,6024.870000000001,0.9962588404397106,12.01,29.12,20.086666666666662,27.985833333333336,2.7975,1,6.00233,6.024870000000001,20.086666666666662,29.12,12.01,17.11,27.985833333333336,2.7975
RJP_0202,2016-02-22,24,6187.35,6194.82,0.9987941538252928,15.32,30.92,21.74208333333333,16.911666666666665,2.0454166666666667,1,6.18735,6.19482,21.74208333333333,30.92,15.32,15.600000000000001,16.911666666666665,2.0454166666666667
RJP_0202,2016-02-23,24,6233.91,6237.88,0.9993635658268514,14.07,31.96,21.92833333333333,15.174166666666666,2.66125,1,6.23391,6.2378800000000005,21.92833333333333,31.96,14.07,17.89,15.174166666666666,2.66125
RJP_0202,2016-02-24,24,6087.66,6252.4800000000005,0.973639259941655,13.04,32.81,23.07166666666667,12.091666666666669,1.8579166666666669,1,6.08766,6.25248,23.07166666666667,32.81,13.04,19.770000000000003,12.091666666666669,1.8579166666666669
RJP_0202,2016-02-25,24,6186.85,6217.63,0.9950495606846982,12.32,32.81,22.517083333333336,13.145,2.48,1,6.186850000000001,6.21763,22.517083333333336,32.81,12.32,20.490000000000002,13.145,2.48
RJP_0202,2016-02-26,24,6123.49,6138.81,0.9975044023190164,13.43,32.58,22.04125,14.258333333333333,3.02375,1,6.123489999999999,6.13881,22.04125,32.58,13.43,19.15,14.258333333333333,3.02375
RJP_0202,2016-02-27,24,6204.280000000001,6209.51,0.9991577435256568,13.6,32.86,22.115,15.391666666666666,2.684166666666666,1,6.204280000000001,6.20951,22.115,32.86,13.6,19.259999999999998,15.391666666666666,2.684166666666666
RJP_0202,2016-02-28,24,6170.17,6174.219999999999,0.9993440466973968,13.6,33.26,22.732916666666668,15.692083333333334,2.7016666666666667,1,6.17017,6.174219999999999,22.732916666666668,33.26,13.6,19.659999999999997,15.692083333333334,2.7016666666666667
RJP_0202,2016-02-29,24,6127.4800000000005,6132.360000000001,0.9992042215395052,15.11,34.31,24.01833333333333,16.404583333333335,2.6454166666666663,1,6.12748,6.13236,24.01833333333333,34.31,15.11,19.200000000000003,16.404583333333335,2.6454166666666663
RJP_0202,2016-03-01,24,5901.35,6041.539999999999,0.9767956514398648,15.99,35.14,24.98875,18.8575,2.4945833333333334,1,5.901350000000001,6.0415399999999995,24.98875,35.14,15.99,19.15,18.8575,2.4945833333333334
RJP_0202,2016-03-02,24,5543.35,5636.1,0.9835435851031742,16.7,36.05,27.096666666666664,21.76125,2.78125,1,5.54335,5.636100000000001,27.096666666666664,36.05,16.7,19.349999999999998,21.76125,2.78125
RJP_0202,2016-03-03,24,5736.69,5786.33,0.9914211598716284,18.14,36.18,26.4875,28.7925,3.57375,1,5.736689999999999,5.7863299999999995,26.4875,36.18,18.14,18.04,28.7925,3.57375
RJP_0202,2016-03-04,24,5480.88,6024.74,0.909728884565973,17.19,34.71,25.71625,31.51,2.657916666666667,1,5.48088,6.0247399999999995,25.71625,34.71,17.19,17.52,31.51,2.657916666666667
RJP_0202,2016-03-05,24,5745.950000000001,6061.21,0.9479872830672424,16.48,32.02,23.627916666666664,44.15208333333334,4.27875,1,5.745950000000001,6.06121,23.627916666666664,32.02,16.48,15.540000000000003,44.15208333333334,4.27875
RJP_0202,2016-03-06,24,6016.200000000001,6289.21,0.9565907323813326,15.49,30.51,22.746250000000003,41.72583333333333,3.0033333333333334,1,6.0162,6.28921,22.746250000000003,30.51,15.49,15.020000000000001,41.72583333333333,3.0033333333333334
RJP_0202,2016-03-07,24,5884.73,6152.3,0.956508947873153,15.1,28.64,21.55333333333333,42.02916666666667,2.674583333333333,1,5.884729999999999,6.1523,21.55333333333333,28.64,15.1,13.540000000000001,42.02916666666667,2.674583333333333
RJP_0202,2016-03-08,24,6297.92,6333.7,0.994350853371647,14.6,30.16,22.2725,33.513749999999995,2.64125,1,6.29792,6.333699999999999,22.2725,30.16,14.6,15.56,33.513749999999995,2.64125
RJP_0202,2016-03-09,24,6258.01,6402.91,0.977369664730568,16.37,31.9,24.835,35.12375,1.9879166666666668,1,6.2580100000000005,6.402909999999999,24.835,31.9,16.37,15.529999999999998,35.12375,1.9879166666666668
RJP_0202,2016-03-10,24,6069.389999999999,6159.3,0.9854025619794456,17.85,34.62,26.53,33.7725,3.79875,1,6.069389999999999,6.1593,26.53,34.62,17.85,16.769999999999996,33.7725,3.79875
RJP_0202,2016-03-11,24,5477.24,6257.4400000000005,0.8753164233296683,19.82,32.69,25.374166666666667,38.735,4.962083333333333,1,5.47724,6.257440000000001,25.374166666666667,32.69,19.82,12.869999999999997,38.735,4.962083333333333
RJP_0202,2016-03-12,24,6155.030000000001,6381.470000000001,0.964516012768218,18.32,30.42,23.864166666666662,40.16625,3.987083333333333,1,6.155030000000001,6.381470000000001,23.864166666666662,30.42,18.32,12.100000000000001,40.16625,3.987083333333333
RJP_0202,2016-03-13,24,6241.41,6587.97,0.9473950245675072,16.02,30.37,23.187083333333334,38.12625,3.2358333333333333,1,6.24141,6.58797,23.187083333333334,30.37,16.02,14.350000000000001,38.12625,3.2358333333333333
RJP_0202,2016-03-14,24,6479.63,6740.77,0.9612596187082484,15.66,30.48,23.11833333333333,35.22,2.7175,1,6.47963,6.74077,23.11833333333333,30.48,15.66,14.82,35.22,2.7175
RJP_0202,2016-03-15,24,6208.45,6603.17,0.9402226506359824,15.53,31.64,23.54041666666667,26.72833333333333,2.730833333333333,1,6.20845,6.60317,23.54041666666667,31.64,15.53,16.11,26.72833333333333,2.730833333333333
RJP_0202,2016-03-16,24,6146.030000000001,6541.92,0.9394841269841272,15.17,32.78,25.474166666666672,23.135,2.217916666666667,1,6.1460300000000005,6.54192,25.474166666666672,32.78,15.17,17.61,23.135,2.217916666666667
RJP_0202,2016-03-17,24,5412.85,6293.53,0.8600658136212905,20.01,32.71,26.176666666666662,39.372083333333336,4.245833333333333,1,5.412850000000001,6.29353,26.176666666666662,32.71,20.01,12.7,39.372083333333336,4.245833333333333
RJP_0202,2016-03-18,24,6326.39,6388.370000000001,0.9902979946371296,20.09,34.09,27.26083333333333,36.98833333333334,1.9045833333333333,1,6.32639,6.388370000000001,27.26083333333333,34.09,20.09,14.000000000000004,36.98833333333334,1.9045833333333333
RJP_0202,2016-03-19,24,6472.07,6483.27,0.9982724766977156,18.72,35.5,27.19333333333333,27.909166666666664,3.042083333333333,1,6.4720699999999995,6.48327,27.19333333333333,35.5,18.72,16.78,27.909166666666664,3.042083333333333
RJP_0202,2016-03-20,24,6848.82,6876.1900000000005,0.9960195980622988,17.94,35.18,26.01583333333333,23.62875,3.0187500000000003,1,6.84882,6.87619,26.01583333333333,35.18,17.94,17.24,23.62875,3.0187500000000003
RJP_0202,2016-03-21,24,6946.62,6948.98,0.9996603818114314,16.41,34.36,25.1925,25.310416666666665,4.209583333333334,1,6.94662,6.94898,25.1925,34.36,16.41,17.95,25.310416666666665,4.209583333333334
RJP_0202,2016-03-22,24,7412.51,7417.509999999999,0.9993259193449016,15.72,34.2,25.620833333333334,16.591250000000002,3.2329166666666667,1,7.41251,7.417509999999999,25.620833333333334,34.2,15.72,18.480000000000004,16.591250000000002,3.2329166666666667
RJP_0202,2016-03-23,24,7281.44,7282.639999999999,0.9998352245888856,19.92,37.58,28.762916666666666,12.284583333333336,2.3120833333333333,1,7.28144,7.28264,28.762916666666666,37.58,19.92,17.659999999999997,12.284583333333336,2.3120833333333333
RJP_0202,2016-03-24,24,7048.34,7116.09,0.9904793222120576,20.26,38.67,28.5625,14.870833333333332,3.4225,1,7.0483400000000005,7.11609,28.5625,38.67,20.26,18.41,14.870833333333332,3.4225
RJP_0202,2016-03-25,24,5945.83,6625.99,0.8973496790668263,19.36,37.86,28.25208333333333,21.94333333333333,4.29375,1,5.94583,6.62599,28.25208333333333,37.86,19.36,18.5,21.94333333333333,4.29375
RJP_0202,2016-03-26,24,5470.709999999999,6209.4,0.8810368151512222,17.21,32.48,24.426666666666662,33.458333333333336,5.090416666666667,1,5.4707099999999995,6.2094,24.426666666666662,32.48,17.21,15.269999999999996,33.458333333333336,5.090416666666667
RJP_0202,2016-03-27,24,7176.88,7223.73,0.993514430910347,16.24,33.68,24.3675,17.6275,3.4475,1,7.17688,7.22373,24.3675,33.68,16.24,17.44,17.6275,3.4475
RJP_0202,2016-03-28,24,7163.83,7317.29,0.9790277548108658,17.12,35.36,26.521666666666665,16.022916666666664,2.782083333333333,1,7.16383,7.31729,26.521666666666665,35.36,17.12,18.24,16.022916666666664,2.782083333333333
RJP_0202,2016-03-29,24,7119.73,7203.93,0.9883119352908758,18.45,37.17,28.330416666666668,15.02625,2.067916666666666,1,7.11973,7.203930000000001,28.330416666666668,37.17,18.45,18.720000000000002,15.02625,2.067916666666666
RJP_0202,2016-03-30,24,7007.1900000000005,7154.6,0.9793964721997036,19.11,38.42,29.304583333333337,14.194583333333334,3.025416666666666,1,7.0071900000000005,7.1546,29.304583333333337,38.42,19.11,19.310000000000002,14.194583333333334,3.025416666666666
RJP_0202,2016-03-31,24,6584.95,6967.88,0.9450435426557288,23.7,38.53,31.311666666666667,15.537916666666666,2.005,1,6.58495,6.96788,31.311666666666667,38.53,23.7,14.830000000000002,15.537916666666666,2.005
RJP_0202,2016-04-01,24,6848.15,6880.71,0.9952679301990636,24.76,40.09,31.926666666666662,21.80458333333333,2.43125,1,6.8481499999999995,6.88071,31.926666666666662,40.09,24.76,15.330000000000002,21.80458333333333,2.43125
RJP_0202,2016-04-02,24,6518.13,6801.650000000001,0.9583159968537046,24.53,40.57,32.313750000000006,28.721666666666664,3.464166666666667,1,6.51813,6.80165,32.313750000000006,40.57,24.53,16.04,28.721666666666664,3.464166666666667
RJP_0202,2016-04-03,24,5273.2,6823.42,0.7728089433158152,24.53,39.09,31.12625,24.43583333333333,4.937083333333334,1,5.2732,6.8234200000000005,31.12625,39.09,24.53,14.560000000000002,24.43583333333333,4.937083333333334
RJP_0202,2016-04-04,24,6080.57,6706.97,0.9066046217591548,22.94,36.63,29.399999999999995,27.756250000000005,3.5541666666666667,1,6.08057,6.70697,29.399999999999995,36.63,22.94,13.690000000000001,27.756250000000005,3.5541666666666667
RJP_0202,2016-04-05,24,6789.42,7122.24,0.9532703194500608,22.07,37.47,30.004166666666663,22.06,3.65,1,6.78942,7.12224,30.004166666666663,37.47,22.07,15.399999999999999,22.06,3.65
RJP_0202,2016-04-06,24,6972.17,7139.12,0.9766147648449668,21.45,37.08,29.455416666666668,24.08458333333333,4.015416666666667,1,6.97217,7.13912,29.455416666666668,37.08,21.45,15.629999999999999,24.08458333333333,4.015416666666667
RJP_0202,2016-04-07,24,6887.84,7400.1,0.9307766111268766,20.82,35.15,28.01333333333333,24.562083333333334,3.5354166666666664,1,6.88784,7.4001,28.01333333333333,35.15,20.82,14.329999999999998,24.562083333333334,3.5354166666666664
RJP_0202,2016-04-08,24,7365.65,7525.809999999999,0.978718569828364,20.28,37.62,29.153333333333336,22.754583333333333,3.20875,1,7.36565,7.525809999999999,29.153333333333336,37.62,20.28,17.339999999999996,22.754583333333333,3.20875
RJP_0202,2016-04-09,24,7295.25,7380.49,0.9884506313266463,21.4,36.67,29.131666666666664,20.075,3.224583333333333,1,7.29525,7.38049,29.131666666666664,36.67,21.4,15.270000000000003,20.075,3.224583333333333
RJP_0202,2016-04-10,24,6540.03,7137.49,0.9162927023365356,21.27,36.35,28.61,25.702916666666667,3.035,1,6.54003,7.13749,28.61,36.35,21.27,15.080000000000002,25.702916666666667,3.035
RJP_0202,2016-04-11,24,7465.28,7520.12,0.9927075631771832,20.58,35.25,28.315416666666668,28.08791666666667,4.09625,1,7.46528,7.5201199999999995,28.315416666666668,35.25,20.58,14.670000000000002,28.08791666666667,4.09625
RJP_0202,2016-04-12,24,7678.31,7687.610000000001,0.9987902612125223,21.24,35.81,28.205,23.34583333333333,3.909583333333333,1,7.678310000000001,7.68761,28.205,35.81,21.24,14.570000000000004,23.34583333333333,3.909583333333333
RJP_0202,2016-04-13,24,7699.12,7742.05,0.9944549570204274,21.42,39.16,31.05,19.41375,4.548333333333333,1,7.69912,7.74205,31.05,39.16,21.42,17.739999999999995,19.41375,4.548333333333333
RJP_0202,2016-04-14,24,7445.44,7490.26,0.9940162290761604,22.8,40.5,32.27,18.550833333333333,5.008333333333334,1,7.44544,7.49026,32.27,40.5,22.8,17.7,18.550833333333333,5.008333333333334
RJP_0202,2016-04-15,24,7417.73,7594.780000000001,0.9766879356610724,24.57,41.05,32.44166666666667,21.15083333333333,4.273333333333333,1,7.41773,7.594780000000001,32.44166666666667,41.05,24.57,16.479999999999997,21.15083333333333,4.273333333333333
RJP_0202,2016-04-16,24,7317.55,7647.070000000001,0.9569089860560972,24.62,40.66,32.846250000000005,25.000833333333333,5.7370833333333335,1,7.31755,7.64707,32.846250000000005,40.66,24.62,16.039999999999996,25.000833333333333,5.7370833333333335
RJP_0202,2016-04-17,24,6337.76,6777.209999999999,0.935157682881304,23.13,37.49,31.24875,33.23416666666667,5.177083333333333,1,6.33776,6.777209999999999,31.24875,37.49,23.13,14.360000000000003,33.23416666666667,5.177083333333333
RJP_0202,2016-04-18,24,6982.09,7170.27,0.9737555210612712,22.19,37.52,30.16958333333333,22.704583333333336,4.50875,1,6.98209,7.17027,30.16958333333333,37.52,22.19,15.330000000000002,22.704583333333336,4.50875
RJP_0202,2016-04-19,24,6931.610000000001,7498.450000000001,0.924405710513506,23.99,36.78,29.855416666666667,27.721666666666664,4.2004166666666665,1,6.931610000000001,7.498450000000001,29.855416666666667,36.78,23.99,12.790000000000003,27.721666666666664,4.2004166666666665
RJP_0202,2016-04-20,24,7349.51,7770.21,0.945857319171554,23.7,38.64,31.211666666666662,20.985416666666666,3.181666666666667,1,7.34951,7.77021,31.211666666666662,38.64,23.7,14.940000000000001,20.985416666666666,3.181666666666667
RJP_0202,2016-04-21,24,7800.905,7813.924999999999,0.998333743925108,24.06,39.53,32.02708333333334,19.22041666666667,3.647916666666666,1,7.800904999999999,7.813924999999999,32.02708333333334,39.53,24.06,15.470000000000002,19.22041666666667,3.647916666666666
RJP_0202,2016-04-22,24,7622.6,7629.69,0.999070735508258,20.82,39.73,30.97375,15.620833333333332,5.293333333333334,1,7.6226,7.629689999999999,30.97375,39.73,20.82,18.909999999999997,15.620833333333332,5.293333333333334
RJP_0202,2016-04-23,24,8048.255000000001,8094.285,0.9943132716478356,20.83,38.26,30.26833333333333,5.914166666666667,3.509583333333333,1,8.048255000000001,8.094285,30.26833333333333,38.26,20.83,17.43,5.914166666666667,3.509583333333333
RJP_0202,2016-04-24,24,7708.745,7875.96,0.9787689373739836,24.13,39.12,31.31833333333334,8.543750000000001,2.20125,1,7.7087449999999995,7.87596,31.31833333333334,39.12,24.13,14.989999999999998,8.543750000000001,2.20125
RJP_0202,2016-04-25,24,7248.610000000001,7475.125,0.9696974966973796,24.04,40.07,31.969583333333333,13.927916666666668,3.8675,1,7.24861,7.475125,31.969583333333333,40.07,24.04,16.03,13.927916666666668,3.8675
RJP_0202,2016-04-26,24,7280.04,7368.205000000001,0.9880343991514892,23.32,40.15,32.215,16.9375,3.84875,1,7.28004,7.368205000000001,32.215,40.15,23.32,16.83,16.9375,3.84875
RJP_0202,2016-04-27,24,7541.495,7676.73,0.9823837753835292,23.44,41.02,31.947916666666668,12.016666666666666,3.0812499999999994,1,7.541495,7.676729999999999,31.947916666666668,41.02,23.44,17.580000000000002,12.016666666666666,3.0812499999999994
