timestamp_utc,GHI_Wm2,T_amb_C,RH_pct,WS_ms,local_hour,local_date,point_id,cluster_id,year,wind_ms,GHI_clearsky_Wm2,Tmains_C,sp_Pa
2025-01-01 00:00:00+00:00,3.022222222222222,15.391015625000023,90.83384022647229,0.9670508005484557,5,2025-01-01,ASP_0012,0,2025,0.9670508005484557,3.111111111111111,12.645201619466167,101594.953125
2025-01-01 01:00:00+00:00,132.53333333333333,15.569543457031273,89.89366850988938,1.5218558246733205,6,2025-01-01,ASP_0012,0,2025,1.5218558246733205,141.84,12.645201619466167,101702.0
2025-01-01 02:00:00+00:00,132.53333333333333,16.409936523437523,87.34592814253489,1.274563156265053,7,2025-01-01,ASP_0012,0,2025,1.274563156265053,141.84,12.645201619466167,101741.75
2025-01-01 03:00:00+00:00,170.43555555555557,17.250329589843773,84.79818777518041,1.0272704878567858,8,2025-01-01,ASP_0012,0,2025,1.0272704878567858,169.04888888888888,12.645201619466167,101781.5
2025-01-01 04:00:00+00:00,125.36888888888889,18.090722656250023,82.25044740782592,0.7799778194485184,9,2025-01-01,ASP_0012,0,2025,0.7799778194485184,122.96888888888888,12.645201619466167,101821.25
2025-01-01 05:00:00+00:00,24.426666666666666,21.078515625000023,71.33779534651067,0.7261752718540277,10,2025-01-01,ASP_0012,0,2025,0.7261752718540277,63.07555555555555,12.645201619466167,101755.15625
2025-01-01 06:00:00+00:00,564.0,23.045800781250023,66.68048996896404,0.5332735931201384,11,2025-01-01,ASP_0012,0,2025,0.5332735931201384,636.8,12.645201619466167,101608.40625
2025-01-01 07:00:00+00:00,454.84444444444443,23.744531250000023,63.03430421669175,0.4352411557136537,12,2025-01-01,ASP_0012,0,2025,0.4352411557136537,566.3111111111111,12.645201619466167,101477.765625
2025-01-01 08:00:00+00:00,400.0,24.355126953125023,59.85131179245242,0.7455390750758908,13,2025-01-01,ASP_0012,0,2025,0.7455390750758908,435.6622222222222,12.645201619466167,101394.33203125
2025-01-01 09:00:00+00:00,241.01333333333332,24.965722656250023,56.66831936821309,1.055836994438128,14,2025-01-01,ASP_0012,0,2025,1.055836994438128,262.08,12.645201619466167,101310.8984375
2025-01-01 10:00:00+00:00,76.88888888888889,22.098535156250023,67.89449713888027,1.6020956187933746,15,2025-01-01,ASP_0012,0,2025,1.6020956187933746,81.97333333333333,12.645201619466167,101296.8125
2025-01-01 11:00:00+00:00,0.49777777777777776,20.179345703125023,77.6474483854603,2.085868152582312,16,2025-01-01,ASP_0012,0,2025,2.085868152582312,0.5333333333333333,12.645201619466167,101345.546875
2025-01-01 12:00:00+00:00,0.0,18.733789062500023,83.64920048604098,2.196058956905043,17,2025-01-01,ASP_0012,0,2025,2.196058956905043,0.0,12.645201619466167,101365.359375
2025-01-01 13:00:00+00:00,0.0,20.203759765625023,77.93264949490413,1.7393277656612214,18,2025-01-01,ASP_0012,0,2025,1.7393277656612214,0.0,12.645201619466167,101459.9453125
2025-01-01 14:00:00+00:00,0.0,19.53962097167971,79.43995140745817,1.7819973872887882,19,2025-01-01,ASP_0012,0,2025,1.7819973872887882,0.0,12.645201619466167,101464.771484375
2025-01-01 15:00:00+00:00,0.0,18.875482177734398,80.94725332001221,1.824667008916355,20,2025-01-01,ASP_0012,0,2025,1.824667008916355,0.0,12.645201619466167,101469.59765625
2025-01-01 16:00:00+00:00,0.0,18.211343383789085,82.45455523256625,1.8673366305439218,21,2025-01-01,ASP_0012,0,2025,1.8673366305439218,0.0,12.645201619466167,101474.423828125
2025-01-01 17:00:00+00:00,0.0,17.547204589843773,83.96185714512029,1.9100062521714887,22,2025-01-01,ASP_0012,0,2025,1.9100062521714887,0.0,12.645201619466167,101479.25
2025-01-01 18:00:00+00:00,0.0,16.88306579589846,85.46915905767433,1.9526758737990555,23,2025-01-01,ASP_0012,0,2025,1.9526758737990555,0.0,12.645201619466167,101484.076171875
2025-01-01 19:00:00+00:00,0.0,16.218927001953148,86.97646097022837,1.9953454954266223,0,2025-01-02,ASP_0012,0,2025,1.9953454954266223,0.0,12.645201619466167,101488.90234375
2025-01-01 20:00:00+00:00,0.0,15.554788208007835,88.48376288278241,2.038015117054189,1,2025-01-02,ASP_0012,0,2025,2.038015117054189,0.0,12.645201619466167,101493.728515625
2025-01-01 21:00:00+00:00,0.0,14.890649414062523,89.99106479533646,2.080684738681756,2,2025-01-02,ASP_0012,0,2025,2.080684738681756,0.0,12.645201619466167,101498.5546875
2025-01-01 22:00:00+00:00,0.0,13.890893554687523,95.22883833302693,1.6114543311949747,3,2025-01-02,ASP_0012,0,2025,1.6114543311949747,0.0,12.645201619466167,101607.4609375
2025-01-01 23:00:00+00:00,0.0,14.756188964843773,93.60046032023605,0.6150399856539255,4,2025-01-02,ASP_0012,0,2025,0.6150399856539255,0.0,12.645201619466167,101608.015625
