point_id,T_sunrise_mean,T_sunrise_p05,T_noon_mean,T_sunset_mean,T_sunset_p95,diurnal_gradient,kt_noon_mean,kt_noon_std,GHI_noon_mean,GHI_sunset_mean,RH_sunrise_mean,wind_noon_mean,wind_sunset_mean,HSI_sunrise,Ta_mean,Ta_p95,Ta_p05,daylength_mean,daylength_amplitude,GHI_daily_kWh,SAI,kt_daily_mean,kt_daily_std,cloudy_frac,CCI,HDD18,CDD24,DTR_true,seasonality,monsoon_index,lat,lon,population,weight,elevation_m,Tm_target_C,kt_p05,kt_worst_month,Tm_target_capped_C_p05day,tm_target_capped_flag,Tm_target_capped_C,T_mains_est_C,L_required_kJ_per_kg,int_GHI_x_ktstd,int_DTR_x_cloudyfrac,int_RH_x_TsunriseMinusTm,int_wind_x_TsunsetMinusTdelivery,int_CCI_x_1minusSAI,PC1,PC2,PC3,PC4,T_sunrise_p05_z,T_sunset_mean_z,T_sunset_p95_z,diurnal_gradient_z,kt_noon_mean_z,kt_noon_std_z,GHI_noon_mean_z,GHI_sunset_mean_z,RH_sunrise_mean_z,wind_noon_mean_z,wind_sunset_mean_z,HSI_sunrise_z,daylength_mean_z,daylength_amplitude_z,GHI_daily_kWh_z,SAI_z,kt_daily_mean_z,kt_daily_std_z,cloudy_frac_z,CCI_z,DTR_true_z,seasonality_z,monsoon_index_z,Tm_target_C_z,Tm_target_capped_C_z,L_required_kJ_per_kg_z,int_GHI_x_ktstd_z,int_DTR_x_cloudyfrac_z,int_RH_x_TsunriseMinusTm_z,int_wind_x_TsunsetMinusTdelivery_z,int_CCI_x_1minusSAI_z,PC1_z,PC2_z,PC3_z,PC4_z
RJP_0169,21.429614338676103,8.687377929687523,29.751881291186542,29.05664350913437,38.234326171875026,8.32226695251044,0.8604098034630461,0.18268728631670725,762.0065592602709,25.83617389778459,69.47810949769169,2.801587405917235,2.346663018603389,20.266337223300464,26.74604637966567,36.07570800781252,15.42613932291669,12.15752329338596,1.6731707071288886,5.162277128387626,0.8731436661768556,0.8731436661768556,0.1565945295521365,0.0104024089789214,0.7335914669847836,2023.674166666667,13008.25125,13.731456337257049,0.2081022278689943,1.001078621307166,26.625,75.125,163525.46529254317,0.002326003083612,397.3812671917781,57.0,0.530619416565062,0.6885065503839359,45.13172085761194,True,50.60242425825507,24.74604637966567,317.1391495641585,0.8083843583376146,0.14284022469634988,-2471.3631498525842,-49.147000162541616,0.09306072402563195,-1.3229819047914742,0.07117017729962459,0.6440520682876381,-0.25757981620706066,-0.5645026466838058,-0.7543178309611528,-0.5342873260852731,0.4573334175249482,0.18027256296271946,-0.20638433092564698,0.43409662107593044,-0.044869676188416696,-0.31487464484911837,-0.03333077423262367,-0.2271076367463686,-0.7061814199659274,0.22837135487691476,0.2434836114599131,-0.053477478375176885,-0.4354627767907339,-0.4354627767907339,-0.03449263059341032,0.10918179117327834,-0.05212996579016262,0.1376078119597292,-0.5690354173650797,0.025003722977978277,0.0,-0.0016645743218963343,0.6282537757234812,-0.035607045351732945,0.12430692819048865,0.08616503674475468,-0.12444378840132024,0.6335674346710487,-0.6477983977397082,0.043492472588066496,0.7503685420336154,-0.6640466933453069
RJP_0170,22.64965288297533,11.479052734375026,29.844615557020706,30.027229028165344,39.63410644531252,7.1949626740453745,0.8385029736671322,0.215091332314887,748.3868041129527,25.8857240918231,73.66603004574657,2.4839690254043343,2.191440806944509,21.46928295510706,27.507165822720463,36.55927734375001,17.203474934895855,12.153383933536146,1.5455779231999998,5.089394133588832,0.858152119019495,0.858152119019495,0.1862550400560987,0.0202573227484259,0.6402036626708191,1460.79,13060.34125,13.186635641938132,0.2240636501021596,0.919134396380383,24.875,75.875,162847.8391391039,0.0023163644593181,348.71610758069784,57.0,0.43747581799948165,0.6062401547881607,42.54226446184102,True,48.342330079151466,25.507165822720463,307.5810115982764,0.9479253082128616,0.2671259341646371,-2530.4537028045634,-43.769145335435205,0.09081153294581375,0.8958593640919679,-0.8210672096453093,1.0748277304279903,0.006355087390183571,1.5560135011196596,0.05033996527410157,0.534670520019709,-2.273367317291546,-1.041651581290171,1.1517009325629448,-0.5969249484543879,-0.03468177303517666,0.9683262366445236,-0.7936133593011594,-0.6101875862420368,1.8149091209297736,-0.9278382028776009,-0.929703045090772,-0.4182453316390705,-1.2249121132578473,-1.2249121132578473,1.3878684128965457,1.8416531883029224,-1.2181215023058152,-1.9220648306978965,0.314039433603827,-1.2531981239072598,0.0,-1.1971870091638035,-0.36634029991874933,1.3755993821871575,1.7550681593843136,-0.3411208130043355,0.8472788042856993,0.4192776056034763,0.43865774622999254,-0.501758523912617,1.252254214729662,0.01638356152866984
RJP_0171,20.462175676396917,6.813012695312524,29.516154376795193,29.080521008088535,37.54860839843752,9.053978700398275,0.8648331701008753,0.15143080370414777,750.4835975383575,24.561220104019643,77.15030318121086,2.236138360811095,2.1488173492206286,19.712889190173758,26.352950353760214,35.480965169270846,13.235278320312526,12.164618512737878,1.8829141406577774,4.854194518204216,0.8912755829663066,0.8912755829663066,0.1446526714566231,0.0054749520941691,0.8842989413665571,2671.8916666666664,18386.6575,14.044883657268,0.2710902812778777,1.1365727729039443,29.375,74.375,162469.69998911023,0.002310985769049,180.4211081415417,57.0,0.5668779722477552,0.773220806987006,45.84539207533878,True,52.940615170481884,24.352950353760214,322.07564945747924,0.7021722048283354,0.07689506519172082,-2818.9042241477982,-44.95213939447582,0.09614488688359114,-2.1202108982734718,2.903082985800306,-1.8663274395417044,-0.16933287547668296,-1.9882435994981609,-0.7345223412167257,-1.0579433655646646,2.229779283118366,0.42700011523751213,-1.516374090444842,-0.4381967462908345,-0.3070100376497323,2.035925850221006,-1.3868452057450964,-0.7153799543811927,-1.8660779674997914,2.2102141341221113,2.1720268247842562,-1.5953821799421126,0.5193572646671595,0.5193572646671595,-0.607160917596576,-0.7570539073915526,1.8295251487044923,1.3225071412889322,2.9158148086564566,2.138500738391744,0.0,1.2351687038467656,1.141932649771014,-1.1097524761306183,-0.7409639864232482,-2.426916595333093,0.6335240468329386,0.9274085127274535,-1.038161760034281,1.7740894005257468,-2.174410220418384,-0.4365440494939744
RJP_0172,22.669367187904342,10.652416992187524,30.703373780172917,30.652035979845586,40.56650390625002,8.034006592268575,0.8401311289628187,0.21824407471519316,745.293400056785,27.290400946457883,71.12111026999399,2.390765404466563,2.163093732723635,21.37179478989554,28.008258982640946,37.42222493489586,17.34149576822919,12.153383933559097,1.5455779520711115,5.048079282781276,0.8542290310359588,0.8542290310359588,0.1931540818762039,0.0213523131672597,0.6112234823798676,1229.325833333333,14571.93625,13.711215439364905,0.2286235311453085,0.9089217381256496,24.875,76.375,161690.06592437625,0.0022998961737043,270.18122946227817,57.0,0.41366638620636403,0.5860418135988538,42.047712455601754,True,47.897974583381476,26.008258982640946,301.288283695995,0.9750571191039032,0.29276616596508576,-2441.6327218677293,-41.8514597129584,0.08909863928008885,2.508050389440206,-0.043363191052369236,1.066394939995146,0.08217236082240094,0.9281128456719641,0.5683322235075018,1.2467062591074503,-0.24092772861627917,-0.950835964200581,1.2838354503843294,-0.8310970220844726,0.25413065311788596,0.18854943283360395,-1.0167147105198384,-0.6801466188110793,1.61059691908594,-0.9278381964670389,-0.9297027796274597,-0.6250196207389399,-1.4315004775537958,-1.4315004775537958,1.7187099309821776,2.0341500102062104,-1.5799529555044036,0.06108791466237721,0.5663174708483901,-1.412499632396376,0.0,-1.4322378177318873,-1.0211446052738489,1.649988985772618,2.0914953814509323,0.3011467986388511,1.1937847076505965,0.2560830712961537,1.2280674571931507,-0.026499475900367185,1.2424293869339962,0.21184223706654323
RJP_0173,22.33213398380898,10.596191406250025,30.392303987356193,29.80880903580426,38.06398925781251,8.060170003547213,0.8613133437724766,0.19671934768583063,763.2925570934053,28.63773227939725,66.94798830350162,2.8190278633581674,2.402254583715317,20.908361171581298,27.511082335656475,35.51830240885419,17.925667317708356,12.154538745106505,1.5816059936000002,5.328998881741034,0.8784109424059768,0.8784109424059768,0.149262141412029,0.0087599233506706,0.7246370479871577,1270.8854166666663,11664.5175,13.716022447303589,0.2033898637474226,0.9868977580761108,25.375,73.625,161198.9485692382,0.0022929104697931,307.43751728737647,57.0,0.539158913100121,0.6857539812520574,45.61105357788429,True,50.532360549414875,25.511082335656475,307.531828028826,0.7954177846709747,0.12015130531445681,-2320.9438885593177,-48.50438104441051,0.08810793576247344,1.0114957601286252,-1.6363193859366911,0.28874594244495966,-0.8442407691801987,0.8854046968933229,-0.13073975027993098,-0.6643670137503161,-0.17755136451592993,0.23067044023133318,0.381713086379726,0.531447233476028,0.5311523964564505,-1.0901170854389692,0.008416419511509385,-0.08991068710965555,0.6393493552324581,-0.6052752406083262,-0.5984331240730896,0.7809385089344035,-0.15808995593233796,-0.15808995593233796,-0.38611514379470857,-0.17956344168167138,-0.16393018255664235,0.07926061410168495,-0.8297496684874816,-0.1961955816534017,0.0,-0.038726187311805445,-0.371458209596233,-0.16674068116170876,-0.17339592327944944,1.1738519624798296,-0.008329178458122023,0.16169460899458393,0.4952791344754712,-0.9999634501198407,0.33641048995712897,-2.1764721297523857
RJP_0174,20.328338496697555,6.746875000000023,29.068049721398033,29.076039501319716,37.80039062500002,8.739711224700478,0.858672792126176,0.15173303775934247,743.7018190889922,31.306788200602753,77.46300789286872,2.161230936882008,1.9281364513456534,19.60589579385986,26.157475906471767,35.56238606770835,12.835188802083355,12.165993062129862,1.9224020806044448,4.994490001368739,0.9050634160787666,0.9050634160787666,0.1331967547410534,0.0043799616753353,0.90308730627896,2702.1141666666667,19178.16625,14.301387900355872,0.2635264288164833,1.1427819339029173,29.875,73.625,159992.51377093792,0.0022757500167958,165.60176361512342,57.0,0.6071599439641293,0.7927908564713442,46.848120194660716,True,53.17400387285939,24.157475906471767,324.53041756652755,0.6652498597689555,0.0626395309076627,-2840.6972044749273,-40.34425094402203,0.08573602384075307,-2.6071912705632094,3.262612876676085,-2.113059083229705,0.1795054064267243,-2.0384808444140714,-0.7382377061069948,-0.865667054988566,1.4685203726267089,0.0833851488030285,-1.503707165564308,-0.95158041475188,1.0799309383667048,2.1317402184837824,-1.566150980850633,-1.2600083700514186,-2.090310891939509,2.5941544539494656,2.535109460130815,-0.893225492256301,1.2454194640984295,1.2454194640984295,-1.156526028878631,-0.9495507292948407,2.064106897721517,2.2922110764605486,2.4973403276532644,2.2353539463339303,0.0,1.3586243687968036,1.3973692031091096,-1.4831557725406612,-0.928011819515662,-2.5845023963190803,1.4661217007002014,-0.06428734728717306,-1.2766118127201502,1.9938000225419692,-2.461870928742727,0.4627690683630677
