pcm_mass_kg,sf_spread_pp,sf_min_pct,sf_max_pct,ranking
50.0,0.8514539141082764,65.78698361166626,66.63843752577453,"('savE OM50', 'savE OM42', 'RT45HC', 'RT50', 'RT47')"
100.0,1.5450673614022463,67.7381298227812,69.28319718418345,"('savE OM50', 'savE OM42', 'RT45HC', 'RT50', 'RT47')"
200.0,2.5242553193000674,71.24126800525569,73.76552332455576,"('savE OM50', 'savE OM42', 'RT45HC', 'RT50', 'RT47')"
400.0,3.033230961639461,76.71951084373012,79.75274180536958,"('savE OM50', 'savE OM42', 'RT45HC', 'RT50', 'RT47')"
800.0,2.383945366158727,82.4751944575674,84.85913982372612,"('savE OM50', 'savE OM42', 'RT45HC', 'RT50', 'RT47')"
