point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2,prob_cluster3,prob_cluster4,prob_cluster5,prob_cluster6,prob_cluster7
RJP_0088,Summer,3,0.9999994461611156,8,0.8128013668447922,50,5.53838884803252e-07,0.0,0.0,0.9999994461611156,0.0,0.0,0.0,0.0
RJP_0088,Monsoon,6,0.9999999999999991,8,0.8128013668447922,50,2.350305077374178e-158,9.083765674975126e-21,0.0,0.0,0.0,8.501963345011464e-16,0.9999999999999991,0.0
RJP_0088,Retreat,4,1.0,8,0.8128013668447922,50,9.638787479816045e-28,0.0,0.0,0.0,1.0,0.0,0.0,2.1360931463959285e-287
RJP_0089,Winter,7,0.9999999999999005,8,0.8128013668447922,50,6.705143e-318,0.0,9.905036302273541e-14,0.0,6.521314359145e-311,0.0,0.0,0.9999999999999005
RJP_0089,Summer,3,1.0,8,0.8128013668447922,50,9.939393266020511e-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0089,Monsoon,1,1.0,8,0.8128013668447922,50,2.3563728467468942e-175,1.0,0.0,0.0,0.0,2.1796261868630864e-53,1.949568825059959e-33,0.0
RJP_0089,Retreat,4,1.0,8,0.8128013668447922,50,7.344588127992487e-44,0.0,0.0,0.0,1.0,0.0,0.0,3.65894138952455e-241
RJP_0090,Winter,7,1.0,8,0.8128013668447922,50,2.173990705710773e-259,0.0,1.6085528338498335e-23,0.0,3.356907567840919e-253,0.0,0.0,1.0
RJP_0090,Summer,3,1.0,8,0.8128013668447922,50,5.982114725585363e-54,0.0,0.0,1.0,0.0,1.1963133806e-314,0.0,0.0
RJP_0090,Monsoon,1,1.0,8,0.8128013668447922,50,6.874351888887222e-219,1.0,0.0,0.0,0.0,1.0386032842343343e-33,7.604528247561024e-18,0.0
RJP_0090,Retreat,4,1.0,8,0.8128013668447922,50,3.127768204468245e-28,0.0,0.0,0.0,1.0,0.0,0.0,3.3924797103579594e-283
RJP_0091,Winter,7,0.9999626069281724,8,0.8128013668447922,50,0.0,0.0,3.7393071827553826e-05,0.0,0.0,0.0,0.0,0.9999626069281724
RJP_0091,Summer,3,1.0,8,0.8128013668447922,50,2.0817927225338493e-32,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0091,Monsoon,6,0.9999999999999787,8,0.8128013668447922,50,1.049795417067209e-165,1.4669165720312317e-19,0.0,0.0,0.0,2.121091474550911e-14,0.9999999999999787,0.0
RJP_0091,Retreat,4,1.0,8,0.8128013668447922,50,1.6141562409488714e-16,0.0,0.0,0.0,1.0,0.0,0.0,5.711428997711199e-280
RJP_0092,Winter,7,0.9999999999509477,8,0.8128013668447922,50,2.959e-319,0.0,4.9052233773657314e-11,0.0,0.0,0.0,0.0,0.9999999999509477
RJP_0092,Summer,3,1.0,8,0.8128013668447922,50,1.240845067080173e-37,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0092,Monsoon,6,0.9994226081335051,8,0.8128013668447922,50,1.6465656142365313e-172,0.0005773918664949989,0.0,0.0,0.0,5.911718929416571e-20,0.9994226081335051,0.0
RJP_0092,Retreat,4,1.0,8,0.8128013668447922,50,2.963382322270378e-27,0.0,0.0,0.0,1.0,0.0,0.0,1.683477758496685e-266
RJP_0093,Winter,7,1.0,8,0.8128013668447922,50,3.1888362772271955e-236,0.0,6.446029751507608e-37,0.0,1.4960077493856486e-238,0.0,0.0,1.0
RJP_0093,Summer,3,1.0,8,0.8128013668447922,50,7.552898436249267e-35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0093,Monsoon,1,1.0,8,0.8128013668447922,50,2.3724089304689238e-217,1.0,0.0,0.0,0.0,8.098944567679344e-58,4.5551682950130125e-49,0.0
RJP_0093,Retreat,4,1.0,8,0.8128013668447922,50,7.835539789265444e-35,0.0,0.0,0.0,1.0,0.0,0.0,1.208839398107416e-261
RJP_0094,Winter,7,1.0,8,0.8128013668447922,50,6.218144431766924e-238,0.0,1.1027988541130031e-36,0.0,1.7974385689420663e-234,0.0,0.0,1.0
RJP_0094,Summer,3,1.0,8,0.8128013668447922,50,1.4140226471235146e-36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0094,Monsoon,1,1.0,8,0.8128013668447922,50,5.8807555789724e-215,1.0,0.0,0.0,0.0,5.249326013790151e-47,1.6786521556296872e-37,0.0
RJP_0094,Retreat,4,1.0,8,0.8128013668447922,50,1.247562126026243e-32,0.0,0.0,0.0,1.0,0.0,0.0,1.3287530232317503e-264
RJP_0095,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.814183322084387e-18
RJP_0095,Summer,3,0.9999999999928209,8,0.8128013668447922,50,7.17916149144625e-12,0.0,0.0,0.9999999999928209,0.0,0.0,0.0,0.0
RJP_0095,Monsoon,6,0.999999999999936,8,0.8128013668447922,50,3.4021866012198547e-150,1.3020760284487278e-23,0.0,0.0,0.0,6.420316026862666e-14,0.999999999999936,0.0
RJP_0095,Retreat,4,1.0,8,0.8128013668447922,50,2.2454154361846895e-22,0.0,0.0,0.0,1.0,0.0,0.0,1.0621245715655674e-282
RJP_0096,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5173923430725077e-23
RJP_0096,Summer,3,1.0,8,0.8128013668447922,50,9.665665105988701e-43,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0096,Monsoon,5,1.0,8,0.8128013668447922,50,7.472566532769431e-178,1.205145400628164e-68,0.0,0.0,0.0,1.0,1.8357400581010846e-26,0.0
RJP_0096,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,0.0,7.10635588616055e-23,0.0,0.0,0.0
RJP_0097,Winter,7,1.0,8,0.8128013668447922,50,1.2125289294721158e-162,0.0,5.921864451785847e-60,0.0,1.1486250685388414e-168,0.0,0.0,1.0
RJP_0097,Summer,3,1.0,8,0.8128013668447922,50,2.582687844415674e-44,0.0,0.0,1.0,0.0,3.4109300660588903e-280,0.0,0.0
RJP_0097,Monsoon,1,1.0,8,0.8128013668447922,50,5.362834137006224e-239,1.0,0.0,0.0,0.0,1.8899476992376928e-50,1.2303284572827762e-52,0.0
RJP_0097,Retreat,4,1.0,8,0.8128013668447922,50,1.3208789971726458e-23,0.0,0.0,0.0,1.0,0.0,0.0,1.7582328851174526e-289
RJP_0098,Winter,7,0.999999999999968,8,0.8128013668447922,50,1.0560813856714e-311,0.0,3.239072356244335e-14,0.0,1.9825829551825766e-304,0.0,0.0,0.999999999999968
RJP_0098,Summer,3,1.0,8,0.8128013668447922,50,1.1498628948184081e-32,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0098,Monsoon,1,1.0,8,0.8128013668447922,50,7.638208446839965e-193,1.0,0.0,0.0,0.0,3.9977861406446896e-47,3.053179314752458e-31,0.0
RJP_0098,Retreat,4,1.0,8,0.8128013668447922,50,7.342712728011386e-40,0.0,0.0,0.0,1.0,0.0,0.0,8.175362002540064e-245
RJP_0099,Winter,2,0.9999999999999636,8,0.8128013668447922,50,0.0,0.0,0.9999999999999636,0.0,0.0,0.0,0.0,3.68075740934446e-14
RJP_0099,Summer,3,1.0,8,0.8128013668447922,50,1.4488554755633074e-43,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0099,Monsoon,5,1.0,8,0.8128013668447922,50,1.1782174128871258e-170,4.980993789831654e-59,0.0,0.0,0.0,1.0,1.9815132312343664e-18,0.0
RJP_0099,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,0.0,1.1132503585881212e-21,0.0,0.0,0.0
RJP_0100,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.079963304598495e-30
RJP_0100,Summer,3,0.9999999999983659,8,0.8128013668447922,50,1.634120893643204e-12,0.0,0.0,0.9999999999983659,0.0,0.0,0.0,0.0
RJP_0100,Monsoon,6,0.9979837975172741,8,0.8128013668447922,50,7.981305013060741e-167,1.2256456354078725e-38,0.0,0.0,0.0,0.002016202482725872,0.9979837975172741,0.0
RJP_0100,Retreat,4,0.9999999999999556,8,0.8128013668447922,50,4.473308537115966e-14,0.0,0.0,0.0,0.9999999999999556,0.0,0.0,1.2429159812704e-311
RJP_0101,Winter,2,0.9999999999901572,8,0.8128013668447922,50,0.0,0.0,0.9999999999901572,0.0,0.0,0.0,0.0,9.842927668720173e-12
RJP_0101,Summer,3,1.0,8,0.8128013668447922,50,7.113910762344107e-36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0101,Monsoon,5,0.9999984396561065,8,0.8128013668447922,50,1.484415548561858e-163,3.7104878323123303e-42,0.0,0.0,0.0,0.9999984396561065,1.560343893569823e-06,0.0
RJP_0101,Retreat,0,0.9999999973428277,8,0.8128013668447922,50,0.9999999973428277,0.0,0.0,0.0,2.6571723067370827e-09,0.0,0.0,2.922181014324e-312
RJP_0102,Winter,7,1.0,8,0.8128013668447922,50,5.975933410789251e-302,0.0,1.2968554127372205e-26,0.0,3.39227497845379e-306,0.0,0.0,1.0
RJP_0102,Summer,3,1.0,8,0.8128013668447922,50,1.8509870929752508e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0102,Monsoon,1,1.0,8,0.8128013668447922,50,6.614120124747328e-192,1.0,0.0,0.0,0.0,1.2023629236323739e-36,3.009828125191445e-23,0.0
RJP_0102,Retreat,4,1.0,8,0.8128013668447922,50,1.23491896111973e-32,0.0,0.0,0.0,1.0,0.0,0.0,5.966928543290253e-251
RJP_0103,Winter,7,0.9999999999999991,8,0.8128013668447922,50,8.47502056187784e-282,0.0,9.517950465947376e-16,0.0,5.412054013353344e-283,0.0,0.0,0.9999999999999991
RJP_0103,Summer,3,1.0,8,0.8128013668447922,50,5.991905560202061e-61,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0103,Monsoon,6,0.9999999999349445,8,0.8128013668447922,50,1.9186698922064846e-219,5.09867238459251e-11,0.0,0.0,0.0,1.406912440054846e-11,0.9999999999349445,0.0
RJP_0103,Retreat,4,1.0,8,0.8128013668447922,50,7.839145334942419e-17,0.0,0.0,0.0,1.0,0.0,0.0,8.997737410303615e-300
RJP_0104,Winter,7,1.0,8,0.8128013668447922,50,5.760045852450604e-270,0.0,9.870488195905805e-29,0.0,8.96931842988213e-297,0.0,0.0,1.0
RJP_0104,Summer,3,1.0,8,0.8128013668447922,50,1.3846661972579345e-40,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0104,Monsoon,6,0.999999900357096,8,0.8128013668447922,50,8.163060089415167e-197,3.3473179539424646e-21,0.0,0.0,0.0,9.96429039224233e-08,0.999999900357096,0.0
RJP_0104,Retreat,4,0.9999999999648415,8,0.8128013668447922,50,3.515818864375622e-11,0.0,0.0,0.0,0.9999999999648415,0.0,0.0,3.078168282860288e-280
RJP_0105,Winter,2,0.9999999999973532,8,0.8128013668447922,50,0.0,0.0,0.9999999999973532,0.0,0.0,0.0,0.0,2.64697384985624e-12
RJP_0105,Summer,3,1.0,8,0.8128013668447922,50,3.0550308377004514e-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0105,Monsoon,6,0.9999999999993996,8,0.8128013668447922,50,3.85715001367993e-197,6.834320875114051e-22,0.0,0.0,0.0,6.020906515056436e-13,0.9999999999993996,0.0
RJP_0105,Retreat,4,1.0,8,0.8128013668447922,50,3.272099499900521e-23,0.0,0.0,0.0,1.0,0.0,0.0,7.94413814809152e-286
RJP_0106,Winter,2,0.9999999810360622,8,0.8128013668447922,50,0.0,0.0,0.9999999810360622,0.0,0.0,0.0,0.0,1.8963937536249846e-08
RJP_0106,Summer,3,1.0,8,0.8128013668447922,50,6.162814415778834e-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0106,Monsoon,6,0.9999999999849756,8,0.8128013668447922,50,4.4789157723248955e-195,4.938299511696199e-23,0.0,0.0,0.0,1.50239544610241e-11,0.9999999999849756,0.0
RJP_0106,Retreat,4,1.0,8,0.8128013668447922,50,4.852701608061307e-22,0.0,0.0,0.0,1.0,0.0,0.0,6.954544718052837e-280
RJP_0107,Winter,7,1.0,8,0.8128013668447922,50,1.3044365651260608e-236,0.0,1.0545888282780136e-35,0.0,9.40134146745047e-294,0.0,0.0,1.0
RJP_0107,Summer,3,1.0,8,0.8128013668447922,50,3.455225351784402e-62,0.0,0.0,1.0,0.0,2.4943675e-315,0.0,0.0
RJP_0107,Monsoon,5,1.0,8,0.8128013668447922,50,4.5397443156837436e-216,2.225514922269433e-63,0.0,0.0,0.0,1.0,6.999416629720872e-20,0.0
RJP_0107,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,1.0445126063036013e-291,1.4239477601943324e-36,0.0,0.0,0.0
RJP_0108,Winter,7,1.0,8,0.8128013668447922,50,2.0313262580172e-310,0.0,1.438073973010879e-16,0.0,1.4489886458221932e-300,0.0,0.0,1.0
RJP_0108,Summer,3,1.0,8,0.8128013668447922,50,9.674378303059125e-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0108,Monsoon,1,1.0,8,0.8128013668447922,50,7.953407118952146e-184,1.0,0.0,0.0,0.0,2.6794808952781564e-56,9.617525649078248e-39,0.0
RJP_0108,Retreat,4,1.0,8,0.8128013668447922,50,8.280880900448067e-43,0.0,0.0,0.0,1.0,0.0,0.0,2.268018881136811e-242
RJP_0109,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.607960853466266e-24
RJP_0109,Summer,3,1.0,8,0.8128013668447922,50,1.1839986073788604e-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0109,Monsoon,6,0.9986871509737755,8,0.8128013668447922,50,1.3365048992371168e-203,1.1237511044664948e-30,0.0,0.0,0.0,0.001312849026224343,0.9986871509737755,0.0
RJP_0109,Retreat,4,1.0,8,0.8128013668447922,50,2.7214233326263603e-17,0.0,0.0,0.0,1.0,0.0,0.0,4.988265e-317
RJP_0110,Winter,2,0.999999997730491,8,0.8128013668447922,50,0.0,0.0,0.999999997730491,0.0,0.0,0.0,0.0,2.2695089799769096e-09
RJP_0110,Summer,3,1.0,8,0.8128013668447922,50,7.513088960384874e-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0110,Monsoon,6,0.9999999999987548,8,0.8128013668447922,50,1.3934297516864032e-168,3.8789735088904175e-23,0.0,0.0,0.0,1.2451413162293347e-12,0.9999999999987548,0.0
RJP_0110,Retreat,4,0.9999999999608313,8,0.8128013668447922,50,3.9168833466270406e-11,0.0,0.0,0.0,0.9999999999608313,0.0,0.0,2.5441005249977187e-286
RJP_0111,Winter,7,1.0,8,0.8128013668447922,50,2.233899628208935e-212,0.0,4.707275547376948e-47,0.0,3.06353789178235e-246,0.0,0.0,1.0
RJP_0111,Summer,3,1.0,8,0.8128013668447922,50,5.461580136252706e-47,0.0,0.0,1.0,0.0,8.423334340192737e-285,0.0,0.0
RJP_0111,Monsoon,5,0.999999897086794,8,0.8128013668447922,50,9.473149497988943e-215,3.5986382226697757e-29,0.0,0.0,0.0,0.999999897086794,1.0291320564483958e-07,0.0
RJP_0111,Retreat,0,0.9999999999743117,8,0.8128013668447922,50,0.9999999999743117,0.0,0.0,1.8361564e-316,2.568815259701353e-11,0.0,0.0,4.40207602994079e-309
RJP_0112,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.494463741736227e-16
RJP_0112,Summer,3,1.0,8,0.8128013668447922,50,3.01700923117551e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0112,Monsoon,6,0.9999999988794794,8,0.8128013668447922,50,1.5903444983567079e-153,1.3735377500991758e-28,0.0,0.0,0.0,1.1205202461654707e-09,0.9999999988794794,0.0
RJP_0112,Retreat,4,0.9999999999999627,8,0.8128013668447922,50,3.707750042456574e-14,0.0,0.0,0.0,0.9999999999999627,0.0,0.0,5.804873065707931e-285
RJP_0113,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.830763614180391e-27
RJP_0113,Summer,3,1.0,8,0.8128013668447922,50,1.4279912729506915e-19,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0113,Monsoon,6,0.9959851982897217,8,0.8128013668447922,50,4.148500456117063e-207,2.9313898520388067e-29,0.0,0.0,0.0,0.004014801710278394,0.9959851982897217,0.0
RJP_0113,Retreat,4,1.0,8,0.8128013668447922,50,3.2751358033141554e-20,0.0,0.0,0.0,1.0,0.0,0.0,1.541331e-317
RJP_0114,Winter,7,1.0,8,0.8128013668447922,50,8.148344240569248e-173,0.0,1.2575380324145094e-58,0.0,5.602814994161398e-166,0.0,0.0,1.0
RJP_0114,Summer,3,1.0,8,0.8128013668447922,50,6.559168605103365e-33,0.0,0.0,1.0,0.0,6.542667794063123e-281,0.0,0.0
RJP_0114,Monsoon,1,1.0,8,0.8128013668447922,50,8.611295650204912e-248,1.0,0.0,0.0,0.0,2.2463678306047684e-54,2.266634911847525e-64,0.0
RJP_0114,Retreat,4,1.0,8,0.8128013668447922,50,1.6466571357283365e-27,0.0,0.0,0.0,1.0,0.0,0.0,4.834909686224183e-281
RJP_0115,Winter,7,1.0,8,0.8128013668447922,50,1.5957839967127837e-280,0.0,2.43530501514335e-16,0.0,1.523062164844298e-281,0.0,0.0,1.0
RJP_0115,Summer,3,1.0,8,0.8128013668447922,50,1.2103763958582603e-62,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0115,Monsoon,6,0.9999999999234097,8,0.8128013668447922,50,8.855155160524509e-214,7.564796327430656e-11,0.0,0.0,0.0,9.422840845891533e-13,0.9999999999234097,0.0
RJP_0115,Retreat,4,1.0,8,0.8128013668447922,50,1.1975835927997627e-17,0.0,0.0,0.0,1.0,0.0,0.0,7.524074652459784e-298
RJP_0116,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2150978620047646e-26
RJP_0116,Summer,3,0.9999999999999987,8,0.8128013668447922,50,1.4744687943402743e-15,0.0,0.0,0.9999999999999987,0.0,0.0,0.0,0.0
RJP_0116,Monsoon,6,0.611423326812579,8,0.8128013668447922,50,6.818709363050348e-158,1.9762043611662227e-38,0.0,0.0,0.0,0.3885766731874209,0.611423326812579,0.0
RJP_0116,Retreat,4,0.9999999998930349,8,0.8128013668447922,50,1.0696498036408651e-10,0.0,0.0,0.0,0.9999999998930349,0.0,0.0,5.9632959305952334e-307
RJP_0117,Winter,7,0.9999999999999991,8,0.8128013668447922,50,3.22988739101486e-286,0.0,1.179772835762358e-15,0.0,7.938819342222321e-285,0.0,0.0,0.9999999999999991
RJP_0117,Summer,3,1.0,8,0.8128013668447922,50,2.0917152499492045e-51,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0117,Monsoon,6,0.9999999983915195,8,0.8128013668447922,50,6.69157253251707e-218,1.6081636074182536e-09,0.0,0.0,0.0,3.166387122264169e-13,0.9999999983915195,0.0
RJP_0117,Retreat,4,1.0,8,0.8128013668447922,50,5.7571225383418e-17,0.0,0.0,0.0,1.0,0.0,0.0,4.541639990970801e-301
RJP_0118,Winter,7,1.0,8,0.8128013668447922,50,2.7976993242672004e-285,0.0,4.1027394267451724e-24,0.0,7.471680409544665e-280,0.0,0.0,1.0
RJP_0118,Summer,3,1.0,8,0.8128013668447922,50,5.55082276496531e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0118,Monsoon,1,1.0,8,0.8128013668447922,50,2.3191674348305156e-199,1.0,0.0,0.0,0.0,5.281605588636229e-73,1.3937324797947376e-62,0.0
RJP_0118,Retreat,4,1.0,8,0.8128013668447922,50,9.118886021887684e-44,0.0,0.0,0.0,1.0,0.0,0.0,2.8987206903877206e-243
RJP_0119,Winter,7,1.0,8,0.8128013668447922,50,8.958858515560273e-203,0.0,6.969409224996644e-47,0.0,1.185855455547699e-209,0.0,0.0,1.0
RJP_0119,Summer,3,1.0,8,0.8128013668447922,50,7.485457875897989e-49,0.0,0.0,1.0,0.0,2.4883927442871224e-303,0.0,0.0
RJP_0119,Monsoon,1,1.0,8,0.8128013668447922,50,2.1253194171355916e-229,1.0,0.0,0.0,0.0,2.6874631405452844e-44,2.3722052058494366e-38,0.0
RJP_0119,Retreat,4,1.0,8,0.8128013668447922,50,2.5850329550458152e-27,0.0,0.0,0.0,1.0,0.0,0.0,9.527756746711747e-270
RJP_0120,Winter,7,0.9999999999996732,8,0.8128013668447922,50,5.4e-323,0.0,3.265183537327466e-13,0.0,7.2905e-319,0.0,0.0,0.9999999999996732
RJP_0120,Summer,3,1.0,8,0.8128013668447922,50,2.1440886067054587e-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0120,Monsoon,1,1.0,8,0.8128013668447922,50,3.1500087791691505e-172,1.0,0.0,0.0,0.0,3.1328510144924514e-49,1.6015490221593836e-29,0.0
RJP_0120,Retreat,4,1.0,8,0.8128013668447922,50,5.126606680655376e-45,0.0,5.7753685e-317,0.0,1.0,0.0,0.0,3.2275352223380753e-237
RJP_0121,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.776535453982147e-17
RJP_0121,Summer,3,1.0,8,0.8128013668447922,50,3.4614232382986517e-22,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0121,Monsoon,6,0.9999999999999716,8,0.8128013668447922,50,3.272381763306562e-192,3.1946025821409917e-21,0.0,0.0,0.0,2.9017493212110254e-14,0.9999999999999716,0.0
RJP_0121,Retreat,4,1.0,8,0.8128013668447922,50,5.498403890605798e-26,0.0,0.0,0.0,1.0,0.0,0.0,3.0066324086559953e-289
RJP_0122,Winter,2,0.6452617275584679,8,0.8128013668447922,50,0.0,0.0,0.6452617275584679,0.0,0.0,0.0,0.0,0.3547382724415323
RJP_0122,Summer,3,1.0,8,0.8128013668447922,50,7.326597451148754e-49,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0122,Monsoon,6,0.9999999999821725,8,0.8128013668447922,50,1.1805074681429072e-208,4.263152217878347e-18,0.0,0.0,0.0,1.7827679461511063e-11,0.9999999999821725,0.0
RJP_0122,Retreat,4,1.0,8,0.8128013668447922,50,3.703777688375229e-21,0.0,0.0,0.0,1.0,0.0,0.0,2.1447168731927486e-291
RJP_0123,Winter,7,1.0,8,0.8128013668447922,50,2.587301429524186e-211,0.0,1.258252293798351e-45,0.0,8.36452805294721e-208,0.0,0.0,1.0
RJP_0123,Summer,3,1.0,8,0.8128013668447922,50,1.1126743876784026e-36,0.0,0.0,1.0,0.0,2.91346495e-316,0.0,0.0
RJP_0123,Monsoon,1,1.0,8,0.8128013668447922,50,2.106787348051949e-228,1.0,0.0,0.0,0.0,5.961201367845423e-39,3.820300183367931e-34,0.0
RJP_0123,Retreat,4,1.0,8,0.8128013668447922,50,6.6129756157991545e-25,0.0,0.0,0.0,1.0,0.0,0.0,1.0619045502587095e-277
RJP_0124,Winter,7,0.9999999999989111,8,0.8128013668447922,50,5e-324,0.0,1.089273645907772e-12,0.0,3.5112390267e-313,0.0,0.0,0.9999999999989111
RJP_0124,Summer,3,1.0,8,0.8128013668447922,50,8.415206354951927e-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0124,Monsoon,1,1.0,8,0.8128013668447922,50,4.5181867081160573e-188,1.0,0.0,0.0,0.0,1.1411825463181437e-45,2.3889430455033937e-28,0.0
RJP_0124,Retreat,4,1.0,8,0.8128013668447922,50,7.275030069779908e-39,0.0,0.0,0.0,1.0,0.0,0.0,1.2300365682207019e-242
RJP_0125,Winter,2,0.9827681301827994,8,0.8128013668447922,50,0.0,0.0,0.9827681301827994,0.0,0.0,0.0,0.0,0.01723186981720058
RJP_0125,Summer,3,1.0,8,0.8128013668447922,50,5.63274344816011e-35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0125,Monsoon,6,0.9999999905032997,8,0.8128013668447922,50,7.213774804837798e-166,7.22125374027992e-27,0.0,0.0,0.0,9.496699983340476e-09,0.9999999905032997,0.0
RJP_0125,Retreat,4,0.9960397229737125,8,0.8128013668447922,50,0.003960277026287462,0.0,0.0,0.0,0.9960397229737125,0.0,0.0,1.7328941729412692e-293
RJP_0126,Winter,7,0.9999999999745777,8,0.8128013668447922,50,3.4329542267187807e-301,0.0,2.54221109090929e-11,0.0,1.8909099719324112e-304,0.0,0.0,0.9999999999745777
RJP_0126,Summer,3,1.0,8,0.8128013668447922,50,6.885787981739771e-59,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0126,Monsoon,6,0.9999999999982645,8,0.8128013668447922,50,4.2814657117910286e-209,1.860333456962707e-13,0.0,0.0,0.0,1.550175242760016e-12,0.9999999999982645,0.0
RJP_0126,Retreat,4,1.0,8,0.8128013668447922,50,1.060243450296908e-20,0.0,0.0,0.0,1.0,0.0,0.0,3.7303385829102596e-288
RJP_0127,Winter,7,1.0,8,0.8128013668447922,50,2.8090077321346856e-285,0.0,2.4953147044756403e-22,0.0,4.659718246767883e-276,0.0,0.0,1.0
RJP_0127,Summer,3,1.0,8,0.8128013668447922,50,1.7270845682691907e-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0127,Monsoon,1,1.0,8,0.8128013668447922,50,7.418896482584578e-197,1.0,0.0,0.0,0.0,3.1280056921767426e-57,5.2808681521387736e-46,0.0
RJP_0127,Retreat,4,1.0,8,0.8128013668447922,50,1.2150864566099454e-40,0.0,0.0,0.0,1.0,0.0,0.0,2.0502543069829245e-246
RJP_0128,Winter,7,1.0,8,0.8128013668447922,50,1.156037798063495e-258,0.0,6.076393358044959e-32,0.0,1.438006280849785e-286,0.0,0.0,1.0
RJP_0128,Summer,3,1.0,8,0.8128013668447922,50,2.0775239062268475e-42,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0128,Monsoon,6,0.9996255119534164,8,0.8128013668447922,50,2.4002056914615187e-198,7.852367568177836e-20,0.0,0.0,0.0,0.0003744880465835314,0.9996255119534164,0.0
RJP_0128,Retreat,0,0.7437395124517543,8,0.8128013668447922,50,0.7437395124517543,0.0,0.0,0.0,0.256260487548246,0.0,0.0,2.0547080298192057e-287
RJP_0129,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2741650676925138e-35
RJP_0129,Summer,3,0.9999999999991684,8,0.8128013668447922,50,8.315255841541462e-13,0.0,0.0,0.9999999999991684,0.0,0.0,0.0,0.0
RJP_0129,Monsoon,6,0.9838686116861229,8,0.8128013668447922,50,3.0454763806854613e-181,1.7585939504533854e-39,0.0,0.0,0.0,0.016131388313876782,0.9838686116861229,0.0
RJP_0129,Retreat,4,1.0,8,0.8128013668447922,50,1.0188508637773735e-19,0.0,0.0,0.0,1.0,0.0,0.0,2.2371e-319
RJP_0130,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.395841615454066e-20
RJP_0130,Summer,3,0.9999999999997098,8,0.8128013668447922,50,2.903200437322741e-13,0.0,0.0,0.9999999999997098,0.0,0.0,0.0,0.0
RJP_0130,Monsoon,6,1.0,8,0.8128013668447922,50,1.2264722523712643e-163,3.491146402557266e-17,0.0,0.0,0.0,1.520809952034598e-17,1.0,0.0
RJP_0130,Retreat,4,1.0,8,0.8128013668447922,50,1.0601721834133292e-29,0.0,0.0,0.0,1.0,0.0,0.0,6.377056637404728e-284
