point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0135,27.875,74.875,180944.66272342205,1,1.0,3,0.8199561901545539,50,1.8794058638451003e-63,1.0,2.6615317772375704e-27
RJP_0136,24.125,74.375,178975.02300938964,0,1.0,3,0.8199561901545539,50,1.0,3.5076356949836646e-69,1.4836922225487506e-31
RJP_0137,25.625,76.125,178632.26099410653,0,1.0,3,0.8199561901545539,50,1.0,2.5956907748279055e-48,3.614679217974022e-18
RJP_0138,24.875,72.875,177376.41205763817,0,0.9999941748155536,3,0.8199561901545539,50,0.9999941748155536,1.5114251934791811e-22,5.82518444842647e-06
RJP_0139,25.625,74.125,176844.40739649534,0,0.9999995759460714,3,0.8199561901545539,50,0.9999995759460714,5.145863571017951e-31,4.240539295778841e-07
RJP_0140,25.875,75.125,176729.14035964012,0,0.999999999910596,3,0.8199561901545539,50,0.999999999910596,3.128001764530356e-36,8.940328227986413e-11
RJP_0141,26.625,77.375,176223.818587631,2,1.0,3,0.8199561901545539,50,1.1914650207708249e-16,1.8879811943257342e-37,1.0
RJP_0142,27.625,74.875,176120.4236819744,1,1.0,3,0.8199561901545539,50,2.993222768540546e-55,1.0,4.6150941073275585e-21
RJP_0143,29.625,73.625,175994.9861960709,2,1.0,3,0.8199561901545539,50,1.7050788477282052e-77,5.591313610591768e-16,1.0
RJP_0144,24.625,75.875,175744.46833446622,0,1.0,3,0.8199561901545539,50,1.0,4.0035675444185517e-91,2.5368610799150672e-46
RJP_0145,27.125,73.625,175640.26943281293,1,1.0,3,0.8199561901545539,50,4.601307463666924e-91,1.0,3.5205944477172184e-45
RJP_0146,24.375,75.875,174819.19602274895,0,1.0,3,0.8199561901545539,50,1.0,7.352554738327096e-95,3.4996605806873157e-50
RJP_0147,25.625,75.375,174636.23337239027,0,0.999999999999936,3,0.8199561901545539,50,0.999999999999936,7.361990518687909e-39,6.258728156435911e-14
RJP_0148,24.375,73.625,174561.526496768,0,1.0,3,0.8199561901545539,50,1.0,2.8489444998277825e-80,1.9447780742812398e-35
RJP_0149,26.125,74.125,173267.87823933363,2,0.9999851935277576,3,0.8199561901545539,50,1.250695136743048e-14,1.4806472230918132e-05,0.9999851935277576
RJP_0150,23.625,73.625,172635.30561310053,0,1.0,3,0.8199561901545539,50,1.0,2.9937766166828134e-83,3.4758304676629584e-48
RJP_0151,25.125,74.375,172585.31641834974,0,0.9999999990447925,3,0.8199561901545539,50,0.9999999990447925,1.4166639232603617e-37,9.552084399727822e-10
RJP_0152,25.125,73.125,172009.07541239262,2,0.9999979340355718,3,0.8199561901545539,50,2.06593544765793e-06,2.897805381047685e-11,0.9999979340355718
RJP_0153,26.875,74.875,171736.5136014223,2,0.9795026118368549,3,0.8199561901545539,50,1.5700455164490667e-19,0.020497388163142262,0.9795026118368549
RJP_0154,24.625,72.625,170288.25447186828,0,0.999999999061906,3,0.8199561901545539,50,0.999999999061906,9.033810926956842e-28,9.38095520795735e-10
RJP_0155,28.125,74.625,168668.50561365485,1,1.0,3,0.8199561901545539,50,2.3451169001449415e-74,1.0,3.510886782327969e-32
RJP_0156,27.125,75.125,168051.76268869638,2,0.999999999988745,3,0.8199561901545539,50,5.91180023443009e-23,1.1256480274195793e-11,0.999999999988745
RJP_0157,25.125,73.375,167262.70728470013,2,0.9999795462696321,3,0.8199561901545539,50,2.045373036748234e-05,7.013465061781485e-16,0.9999795462696321
RJP_0158,27.125,72.375,166947.40029221773,1,1.0,3,0.8199561901545539,50,4.672756895071695e-127,1.0,3.409892769789465e-66
RJP_0159,28.375,74.875,166911.48915231228,1,1.0,3,0.8199561901545539,50,2.742179392773453e-77,1.0,1.588449115934933e-31
RJP_0160,26.625,73.625,166903.75944805145,1,0.9999999999995772,3,0.8199561901545539,50,3.095729029990023e-42,0.9999999999995772,4.2345693766946327e-13
RJP_0161,25.625,73.875,166565.73541077971,2,0.9999995101857868,3,0.8199561901545539,50,4.898106671159725e-07,3.5437351283039197e-12,0.9999995101857868
RJP_0162,26.625,75.625,166509.86539453268,2,0.999999999999833,3,0.8199561901545539,50,1.681333196504749e-13,6.1330353306679734e-27,0.999999999999833
RJP_0163,25.125,72.375,165486.68257898092,1,1.0,3,0.8199561901545539,50,1.3131282074637031e-40,1.0,1.75669656270284e-18
RJP_0164,24.875,73.625,165248.98565983772,0,1.0,3,0.8199561901545539,50,1.0,3.6040044642143034e-76,7.709030217730297e-33
RJP_0165,25.875,74.375,164897.5169093609,0,0.9998998302367484,3,0.8199561901545539,50,0.9998998302367484,3.1265516840975114e-26,0.00010016976325283292
RJP_0166,24.875,72.375,164484.4794948697,0,0.9999998541431019,3,0.8199561901545539,50,0.9999998541431019,4.8765007986446026e-18,1.4585690121404588e-07
RJP_0167,24.375,76.125,164298.8150048256,0,1.0,3,0.8199561901545539,50,1.0,9.495729552944791e-96,3.426738976680514e-55
RJP_0168,25.625,71.375,164223.63896855712,1,1.0,3,0.8199561901545539,50,1.2925936059588554e-106,1.0,1.9436565122217113e-63
RJP_0169,26.625,75.125,163525.46529254317,2,0.9999999999995914,3,0.8199561901545539,50,4.099702584843188e-13,7.419598411560818e-22,0.9999999999995914
RJP_0170,24.875,75.875,162847.8391391039,0,1.0,3,0.8199561901545539,50,1.0,7.486191513930931e-86,1.8784317643703012e-43
RJP_0171,29.375,74.375,162469.69998911023,2,1.0,3,0.8199561901545539,50,9.348542880971158e-76,2.739080062138061e-26,1.0
RJP_0172,24.875,76.375,161690.06592437625,0,1.0,3,0.8199561901545539,50,1.0,3.558056428615655e-88,2.5271224107787662e-51
RJP_0173,25.375,73.625,161198.9485692382,2,0.9999964200113984,3,0.8199561901545539,50,3.579982858230775e-06,5.743467700813555e-12,0.9999964200113984
RJP_0174,29.875,73.625,159992.51377093792,2,1.0,3,0.8199561901545539,50,7.353736572243132e-81,1.811065223955102e-18,1.0
RJP_0175,27.375,76.375,159990.09639282525,2,1.0,3,0.8199561901545539,50,2.486289349486011e-34,6.7554361760964395e-40,1.0
