cluster_id,pcm_id,family,pcm_type,Tm_C,latent_heat_kJ_kg,cycles_tested,supercooling_K,flammable_raw,encapsulated_raw,source,breakeven_kappa,rescuable_by_kappa,calibrated_kappa,calibration_status,c1_melting_window,c2_absolute_band,c3_latent_heat,c4_cycling,c5_supercooling,c6_charging_feasibility,c7_corrosion_veto,c8_safety,survives_all,upstream_cluster_profile_fingerprint,density_kg_m3,TC_W_mK,Cp_kJ_kgK,cost,corrosion_score,any_property_imputed,name,Tm_target_C,L_required_kJ_per_kg,Tm_fitness,latent_heat,vol_latent_heat,thermal_conductivity,cycling,supercooling,corrosion,topsis_score,promethee_flow,vikor_Q,vikor_S,vikor_R,gra_grade,topsis_rank,promethee_rank,vikor_rank,gra_rank,borda_score,copeland_score,consensus_rank,copeland_rank,kendall_w,borda_copeland_agree,weight_Tm_fitness,entropy_weight_Tm_fitness,prior_weight_Tm_fitness,weight_latent_heat,entropy_weight_latent_heat,prior_weight_latent_heat,weight_vol_latent_heat,entropy_weight_vol_latent_heat,prior_weight_vol_latent_heat,weight_thermal_conductivity,entropy_weight_thermal_conductivity,prior_weight_thermal_conductivity,weight_cycling,entropy_weight_cycling,prior_weight_cycling,weight_supercooling,entropy_weight_supercooling,prior_weight_supercooling,weight_corrosion,entropy_weight_corrosion,prior_weight_corrosion,weight_cost,entropy_weight_cost,prior_weight_cost,mc_top3_inclusion_pct,mc_top1_retention_pct,mc_rank_reversal_freq_cluster,mc_mean_spearman_vs_baseline_cluster,top3_inclusion_probability,top1_retention_rate,mean_spearman_rho_vs_baseline,n_draws
1,n-Tricosane (C23),Literature,Organic n-alkane,47.5,232.0,1216.0,2.6000000000000014,No,,manufacturer_datasheet_MICE_RF_PMM_completed,0.7628765950737255,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,True,2554_3_1788253415.653,797.0,0.209,2.39,,1.0,True,n-Tricosane (C23),56.99999999999999,304.1120955841871,0.05958731876198632,232.0,184.904,0.209,1216.0,2.6000000000000014,1.0,0.18654417804652434,0.06893500648949759,0.8644836070906532,0.7100212069923725,0.30054435675492513,0.13113023506667235,13,13,14,12,4.0,-12,14,14,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,0.0,0.0,1.0,0.7550937965825951,0.0,0.0,0.7550937965825951,1000
1,savE® OM49,Pluss Advanced Technologies,Organic,49.0,224.0,1200.0,3.5,No,,manufacturer_datasheet_MICE_RF_PMM_completed,0.7365705055884246,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,True,2554_3_1788253415.653,816.0,0.208,2.4,,1.0,True,savE® OM49,56.99999999999999,304.1120955841871,0.13533528323661317,224.0,182.784,0.208,1200.0,3.5,1.0,0.20233758586450054,0.08517849837435822,0.8533995237602394,0.73785321328455,0.2812789049655165,0.13072401116472937,12,12,13,13,6.0,-10,13,13,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,0.1,0.0,1.0,0.7550937965825951,0.1,0.0,0.7550937965825951,1000
1,Paraffin/HDPE PCM3,Literature,Organic blend,49.9,187.0,2000.0,-0.1000000000000014,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.614904841718908,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,952.0,0.206,2.19,,1.0,True,Paraffin/HDPE PCM3,56.99999999999999,304.1120955841871,0.20694287292767813,187.0,178.024,0.206,2000.0,-0.1000000000000014,1.0,0.6358544421095925,0.2100902298193335,0.19351697786751132,0.3971896400963417,0.189339534966093,0.13587528790266273,2,3,3,4,44.0,11,2,2,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,69.6,27.700000000000003,1.0,0.7550937965825951,69.6,27.700000000000003,0.7550937965825951,1000
1,PlusICE A50,PCM Products Ltd.,Organic PCM,50.0,190.0,1526.0,1.1000000000000014,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.6247696252758959,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,810.0,0.205,2.15,,1.0,True,PlusICE A50,56.99999999999999,304.1120955841871,0.21626516682988797,190.0,153.9,0.205,1526.0,1.1000000000000014,1.0,0.5470434830080511,0.13229009110729162,0.35780549140325024,0.538665088861702,0.18230427906462435,0.1306317802416312,7,10,7,14,18.0,-2,11,8,0.6346153846153846,False,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,2.9000000000000004,0.4,1.0,0.7550937965825951,2.9000000000000004,0.4,0.7550937965825951,1000
1,savE® OM50,Pluss Advanced Technologies,Organic,50.0,189.0,2000.0,0.0,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.6214813640902332,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,961.0,0.336,2.78,,1.0,True,savE® OM50,56.99999999999999,304.1120955841871,0.21626516682988797,189.0,181.629,0.336,2000.0,0.0,1.0,0.6455181485797518,0.24504923719960423,0.11315599007689497,0.34782435988993804,0.18230427906462435,0.13598502962301168,1,1,1,3,50.0,13,1,1,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,83.2,43.6,1.0,0.7550937965825951,83.2,43.6,0.7550937965825951,1000
1,Paraffin/HDPE PCM6,Literature,Organic blend,50.3,187.0,2000.0,1.0,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.614904841718908,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,953.0,0.206,2.19,,1.0,True,Paraffin/HDPE PCM6,56.99999999999999,304.1120955841871,0.2459043843770681,187.0,178.211,0.206,2000.0,1.0,1.0,0.5949945984471469,0.16414696627705305,0.19441498257220852,0.4535635010049777,0.15993644960643894,0.1357730832922024,3,7,4,5,37.0,9,3,3,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,37.7,7.8,1.0,0.7550937965825951,37.7,7.8,0.7550937965825951,1000
1,Paraffin/HDPE PCM2,Literature,Organic blend,50.6,187.0,2000.0,1.3999999999999986,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.614904841718908,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,954.0,0.205,2.06,,1.0,True,Paraffin/HDPE PCM2,56.99999999999999,304.1120955841871,0.278037300453195,187.0,178.398,0.205,2000.0,1.3999999999999986,1.0,0.5888948213685178,0.1593189188411835,0.14474867934259023,0.4607366827586877,0.13568670058250187,0.13574029870907384,5,8,2,6,35.0,6,5,4,0.6346153846153846,False,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,36.6,8.4,1.0,0.7550937965825951,36.6,8.4,0.7550937965825951,1000
1,PlusICE A52,PCM Products Ltd.,Organic PCM,52.0,220.0,1447.0,2.799999999999997,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.7234174608457742,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,810.0,0.205,2.15,,1.0,True,PlusICE A52,56.99999999999999,304.1120955841871,0.45783336177161527,220.0,178.2,0.205,1447.0,2.799999999999997,1.0,0.5848097078841343,0.1693931678952795,0.3277656341662992,0.4313873094135965,0.22658578455555475,0.1313966217025581,6,5,6,11,28.0,2,6,6,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,18.8,2.6,1.0,0.7550937965825951,18.8,2.6,0.7550937965825951,1000
1,n-Tetracosane (C24),Literature,Organic n-alkane,52.0,255.0,1368.0,2.700000000000003,Yes,,manufacturer_datasheet_MICE_RF_PMM_completed,0.8385066023439655,True,0.6,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=Yes,True,2554_3_1788253415.653,799.0,0.209,2.39,,1.0,True,n-Tetracosane (C24),56.99999999999999,304.1120955841871,0.45783336177161527,255.0,203.745,0.209,1368.0,2.700000000000003,1.0,0.5946122898501663,0.22492934546612314,0.2125474102594856,0.3563045691291471,0.21877248163984642,0.13273296107721907,4,2,5,9,36.0,6,4,4,0.6346153846153846,True,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,43.8,16.400000000000002,1.0,0.7550937965825951,43.8,16.400000000000002,0.7550937965825951,1000
1,C22H46 (docosane-class paraffin),Paraffin,Organic,44.5,249.0,,,not_reported,,Singh2025_Table2_literature,0.8187770352299898,True,0.6,in_band,pass,pass,pass,flag_unreported,flag_unknown,pass,not_applicable,flag_unverified_flammability_and_toxicity,True,2554_3_1788253415.653,,,,,1.0,False,C22H46 (docosane-class paraffin),56.99999999999999,304.1120955841871,0.007575677444259976,249.0,,,,,1.0,0.042464343108447454,0.0537356824740518,0.49589377674929624,0.34817875059542963,0.33979598412947754,0.16313757415540925,14,14,8,1,19.0,-7,10,11,0.6346153846153846,False,0.34167481685652135,0.4537625491373066,0.22958708457573612,0.09919606984709961,0.007069569214419087,0.19132257047978013,0.059076696095881606,0.003359849903895149,0.11479354228786806,0.07765502652396657,0.030950382236076063,0.12435967081185707,0.062028140766530446,0.01882886776918182,0.10522741376387906,0.2812789049655165,0.48602878173912095,0.07652902819191204,0.050391959372516885,2.7293691080603743e-16,0.1007839187450335,0.028698385571967015,0.0,0.05739677114393403,0.0,0.0,1.0,0.7550937965825951,0.0,0.0,0.7550937965825951,1000
2,RT47,Rubitherm Technologies,Organic (RT-line),44.5,160.0,1665.0,0.0,No,,manufacturer_datasheet_MICE_RF_PMM_completed,0.500117413274263,True,0.5,in_band,pass,pass,pass,pass,pass,pass,not_applicable,flag_unverified_toxicity_flammable_raw=No,True,2554_3_1788253415.653,880.0,0.2,2.0,,1.0,True,RT47,57.00000000000001,319.92487314625146,0.007575677444259896,160.0,140.8,0.2,1665.0,0.0,1.0,0.5345841311680662,0.1010764139797392,0.8740638630531354,0.6192698551760688,0.3099949299888477,0.13016630797488465,9,12,15,16,12.0,-10,14,14,0.6341911764705882,True,0.3099949299888477,0.3799898599776954,0.24,0.10542958513358532,0.01085917026717061,0.2,0.06335965094951451,0.006719301899029034,0.12,0.07360567964295445,0.017211359285908903,0.13,0.06273613676776024,0.015472273535520494,0.11,0.32487401751733774,0.5697480350346755,0.08,0.03,0.0,0.06,0.03,0.0,0.06,0.0,0.0,1.0,0.8338037457025507,0.0,0.0,0.8338037457025507,1000
