cluster_id,pcm_id,name,candidate_pool_status,n_survivors_in_cluster,L_required_kJ_per_kg,Tm_C,latent_heat_kJ_kg,density_kg_m3,Cp_kJ_kgK,TC_W_mK,cycles_tested,supercooling_K,crit_Tm_fitness,weight_Tm_fitness,crit_latent_heat,weight_latent_heat,crit_vol_latent_heat,weight_vol_latent_heat,crit_thermal_conductivity,weight_thermal_conductivity,crit_cycling,weight_cycling,crit_supercooling,weight_supercooling,crit_corrosion,weight_corrosion,crit_cost,weight_cost,crit_f_Tm,weight_f_Tm,f_Tm,crit_latent_heat_margin_ratio,weight_latent_heat_margin_ratio,latent_heat_margin_ratio,crit_rho_H_MJ_m3,weight_rho_H_MJ_m3,rho_H_MJ_m3,crit_cycles_confidence,weight_cycles_confidence,cycles_confidence,weight_TC_W_mK,TOPSIS_rank,PROMETHEE_II_rank,VIKOR_rank,GRA_rank,topsis_score,gra_grade,promethee_flow,vikor_Q,borda_score,consensus_rank,copeland_score,copeland_rank,kendalls_w_cluster,kendall_w,borda_copeland_agree,entropy_weight_dominant_criterion,entropy_weight_dominant_value,top3_at_lambda05,top3_at_lambda00,mc_top3_inclusion_pct,mc_top1_retention_pct,mc_rank_reversal_freq_cluster,mc_mean_spearman_vs_baseline_cluster,top3_inclusion_probability,top1_retention_rate,mean_spearman_rho_vs_baseline,pcm_database_status,upstream_cluster_profile_fingerprint
0,savE® OM42,savE® OM42,healthy,9,312.3157280014543,44.0,199.0,903.0,2.78,0.429,2000.0,1.0,0.0050860692310127275,0.47621557821955673,0.637175723660876,0.10575137500097724,179.697,0.06464976611410062,0.429,0.09860706862949989,1.0,0.052134702601903164,1.0,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.0050860692310127275,0.47621557821955673,0.0050860692310127275,0.637175723660876,0.10575137500097724,0.637175723660876,179.697,0.06464976611410062,179.697,1.0,0.052134702601903164,1.0,0.09860706862949989,8,2,7,5,0.16192082715345554,0.13336958704657148,0.13934380365708235,0.8516750655045253,14.0,6,-2,6,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,False,False,13.8,1.2,1.0,0.6650633359705854,0.138,0.012,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,RT47,RT47,healthy,9,312.3157280014543,44.5,160.0,880.0,2.0,0.2,1665.0,0.0,0.007575677444259976,0.47621557821955673,0.5123020893755788,0.10575137500097724,140.8,0.06464976611410062,0.2,0.09860706862949989,0.9758963538841574,0.052134702601903164,0.0,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.007575677444259976,0.47621557821955673,0.007575677444259976,0.5123020893755788,0.10575137500097724,0.5123020893755788,140.8,0.06464976611410062,140.8,0.9758963538841574,0.052134702601903164,0.9758963538841574,0.09860706862949989,6,9,9,9,0.22133471729076581,0.1321244049308416,0.0376676984390518,0.978513931848902,3.0,9,-8,9,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,False,False,0.4,0.0,1.0,0.6650633359705854,0.004,0.0,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,n-Docosane (C22),n-Docosane (C22),healthy,9,312.3157280014543,44.5,249.0,880.0,2.06,0.2,1440.0,0.2000000000000028,0.007575677444259976,0.47621557821955673,0.7972701265907445,0.10575137500097724,219.12,0.06464976611410062,0.2,0.09860706862949989,0.9568093196316532,0.052134702601903164,0.2000000000000028,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.007575677444259976,0.47621557821955673,0.007575677444259976,0.7972701265907445,0.10575137500097724,0.7972701265907445,219.12,0.06464976611410062,219.12,0.9568093196316532,0.052134702601903164,0.9568093196316532,0.09860706862949989,7,3,6,2,0.2120158003889775,0.13830371528802088,0.12106245032123265,0.824742733508452,18.0,3,2,3,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,True,True,40.0,5.7,1.0,0.6650633359705854,0.4,0.057,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,Lauric acid (C12),Lauric acid (C12),healthy,9,312.3157280014543,44.8,184.0,960.0,1.6,0.2,2000.0,0.0,0.00954965739502034,0.47621557821955673,0.5891474027819156,0.10575137500097724,176.64,0.06464976611410062,0.2,0.09860706862949989,1.0,0.052134702601903164,0.0,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.00954965739502034,0.47621557821955673,0.00954965739502034,0.5891474027819156,0.10575137500097724,0.5891474027819156,176.64,0.06464976611410062,176.64,1.0,0.052134702601903164,1.0,0.09860706862949989,5,7,8,4,0.2294586834353678,0.1335131687438073,0.06663914406598453,0.8677798581906224,12.0,8,-4,8,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,False,False,10.6,0.5,1.0,0.6650633359705854,0.106,0.005,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,RT45HC,RT45HC,healthy,9,312.3157280014543,45.0,240.0,880.0,2.0,0.2,1216.0,0.0,0.011108996538242365,0.47621557821955673,0.7684531340633681,0.10575137500097724,211.2,0.06464976611410062,0.2,0.09860706862949989,0.9345833545300115,0.052134702601903164,0.0,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.011108996538242365,0.47621557821955673,0.011108996538242365,0.7684531340633681,0.10575137500097724,0.7684531340633681,211.2,0.06464976611410062,211.2,0.9345833545300115,0.052134702601903164,0.9345833545300115,0.09860706862949989,4,6,5,3,0.2391948172041292,0.13682416968880898,0.10535442911454322,0.7992035929119069,18.0,3,0,5,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,False,False,43.5,6.800000000000001,1.0,0.6650633359705854,0.435,0.068,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,savE® OM46,savE® OM46,healthy,9,312.3157280014543,47.0,177.0,917.0,2.7,0.35,2000.0,2.0,0.043936933623407615,0.47621557821955673,0.566734186371734,0.10575137500097724,162.309,0.06464976611410062,0.35,0.09860706862949989,1.0,0.052134702601903164,2.0,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.043936933623407615,0.47621557821955673,0.043936933623407615,0.566734186371734,0.10575137500097724,0.566734186371734,162.309,0.06464976611410062,162.309,1.0,0.052134702601903164,1.0,0.09860706862949989,3,5,3,8,0.49076484498707773,0.13215892916494992,0.10914245642071158,0.37475171980628363,17.0,5,2,3,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,False,True,51.4,14.799999999999999,1.0,0.6650633359705854,0.514,0.148,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,n-Tricosane (C23),n-Tricosane (C23),healthy,9,312.3157280014543,47.5,232.0,797.0,2.39,0.209,1216.0,2.6000000000000014,0.05958731876198632,0.47621557821955673,0.7428380295945892,0.10575137500097724,184.904,0.06464976611410062,0.209,0.09860706862949989,0.9345833545300115,0.052134702601903164,2.6000000000000014,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.05958731876198632,0.47621557821955673,0.05958731876198632,0.7428380295945892,0.10575137500097724,0.7428380295945892,184.904,0.06464976611410062,184.904,0.9345833545300115,0.052134702601903164,0.9345833545300115,0.09860706862949989,2,4,2,6,0.6283685418759046,0.133126759902606,0.1133831863767719,0.18921477367358486,22.0,2,4,2,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,True,True,67.9,31.1,1.0,0.6650633359705854,0.679,0.311,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,RT50,RT50,healthy,9,312.3157280014543,48.0,160.0,880.0,2.0,0.2,1675.0,-0.5,0.079559508718228,0.47621557821955673,0.5123020893755788,0.10575137500097724,140.8,0.06464976611410062,0.2,0.09860706862949989,0.9766836373421075,0.052134702601903164,-0.5,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.079559508718228,0.47621557821955673,0.079559508718228,0.5123020893755788,0.10575137500097724,0.5123020893755788,140.8,0.06464976611410062,140.8,0.9766836373421075,0.052134702601903164,0.9766836373421075,0.09860706862949989,1,1,1,7,0.905083351316354,0.13246142407070124,0.1409114366644925,0.0,26.0,1,8,1,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,True,False,81.8,49.8,1.0,0.6650633359705854,0.818,0.498,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
0,C22H46 (docosane-class paraffin),C22H46 (docosane-class paraffin),healthy,9,312.3157280014543,44.5,249.0,,,,,,0.007575677444259976,0.47621557821955673,0.7972701265907445,0.10575137500097724,,0.06464976611410062,,0.09860706862949989,,0.052134702601903164,,0.11773584905660378,1.0,0.056603773584905655,,0.028301886792452827,0.007575677444259976,0.47621557821955673,0.007575677444259976,0.7972701265907445,0.10575137500097724,0.7972701265907445,,0.06464976611410062,,,0.052134702601903164,,0.09860706862949989,9,8,4,1,0.05623391399619228,0.21256565149257944,0.058074139923289476,0.6584480252315884,14.0,6,-2,6,0.35208333333333336,0.35208333333333336,True,Tm_fitness,0.7260160620994909,False,False,9.9,1.5,1.0,0.6650633359705854,0.099,0.015,0.6650633359705854,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
1,savE® OM42,savE® OM42,healthy,15,301.5966012008353,44.0,199.0,903.0,2.78,0.429,2000.0,1.0,0.005086069231012701,0.49925690351547536,0.6598217592892716,0.10194538912838783,179.697,0.06006874952769015,0.429,0.08787954381003785,1.0,0.05281212083075571,1.0,0.11819627068123471,1.0,0.05119381949549242,,0.02864720301092603,0.005086069231012701,0.49925690351547536,0.005086069231012701,0.6598217592892716,0.10194538912838783,0.6598217592892716,179.697,0.06006874952769015,179.697,1.0,0.05281212083075571,1.0,0.08787954381003785,13,10,13,12,0.17205209344265815,0.13236553414637472,0.12084316672320054,0.9342702652167771,12.0,13,-8,12,0.6397321428571429,0.6397321428571429,True,Tm_fitness,0.7693361829435424,False,False,0.2,0.0,1.0,0.7571107240775595,0.002,0.0,0.7571107240775595,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2542_3_1788975613.315
