timestamp_utc,GHI_Wm2,T_amb_C,RH_pct,WS_ms,local_hour,local_date,year,point_id,cluster_id
2016-01-03 08:00:00+00:00,584.03,30.06,13.1,1.62,13,2016-01-03,2016,RJP_0094,0
2016-01-03 09:00:00+00:00,453.42,30.08,12.93,1.62,14,2016-01-03,2016,RJP_0094,0
2016-01-03 10:00:00+00:00,282.7,29.41,13.24,1.78,15,2016-01-03,2016,RJP_0094,0
2016-01-03 11:00:00+00:00,105.12,26.65,16.0,1.62,16,2016-01-03,2016,RJP_0094,0
2016-01-03 12:00:00+00:00,4.8,22.8,19.69,2.31,17,2016-01-03,2016,RJP_0094,0
2016-01-03 13:00:00+00:00,0.0,20.68,22.36,2.88,18,2016-01-03,2016,RJP_0094,0
2016-01-03 14:00:00+00:00,0.0,19.19,24.54,3.24,19,2016-01-03,2016,RJP_0094,0
2016-01-03 15:00:00+00:00,0.0,18.1,26.36,3.37,20,2016-01-03,2016,RJP_0094,0
2016-01-03 16:00:00+00:00,0.0,17.15,28.15,3.35,21,2016-01-03,2016,RJP_0094,0
2016-01-03 17:00:00+00:00,0.0,16.34,29.73,3.19,22,2016-01-03,2016,RJP_0094,0
2016-01-03 18:00:00+00:00,0.0,15.7,30.97,2.98,23,2016-01-03,2016,RJP_0094,0
2016-01-03 19:00:00+00:00,0.0,15.21,31.95,2.75,0,2016-01-04,2016,RJP_0094,0
2016-01-03 20:00:00+00:00,0.0,14.81,32.78,2.54,1,2016-01-04,2016,RJP_0094,0
2016-01-03 21:00:00+00:00,0.0,14.39,33.68,2.36,2,2016-01-04,2016,RJP_0094,0
2016-01-03 22:00:00+00:00,0.0,14.05,34.33,2.32,3,2016-01-04,2016,RJP_0094,0
2016-01-03 23:00:00+00:00,0.0,13.55,35.36,2.45,4,2016-01-04,2016,RJP_0094,0
2016-01-04 00:00:00+00:00,0.0,13.11,36.41,2.7,5,2016-01-04,2016,RJP_0094,0
2016-01-04 01:00:00+00:00,0.0,12.65,37.44,2.91,6,2016-01-04,2016,RJP_0094,0
2016-01-04 02:00:00+00:00,81.25,14.94,32.29,2.92,7,2016-01-04,2016,RJP_0094,0
2016-01-04 03:00:00+00:00,258.9,19.06,24.95,3.73,8,2016-01-04,2016,RJP_0094,0
2016-01-04 04:00:00+00:00,442.3,23.32,19.44,2.6,9,2016-01-04,2016,RJP_0094,0
2016-01-04 05:00:00+00:00,583.25,27.37,15.49,1.63,10,2016-01-04,2016,RJP_0094,0
2016-01-04 06:00:00+00:00,679.3,29.08,14.05,1.18,11,2016-01-04,2016,RJP_0094,0
2016-01-04 07:00:00+00:00,665.15,30.08,13.17,1.0,12,2016-01-04,2016,RJP_0094,0
2016-01-04 08:00:00+00:00,628.78,30.52,12.72,0.97,13,2016-01-04,2016,RJP_0094,0
2016-01-04 09:00:00+00:00,496.5,30.41,12.65,1.06,14,2016-01-04,2016,RJP_0094,0
2016-01-04 10:00:00+00:00,317.38,29.76,12.9,1.03,15,2016-01-04,2016,RJP_0094,0
2016-01-04 11:00:00+00:00,123.88,27.78,15.47,0.76,16,2016-01-04,2016,RJP_0094,0
2016-01-04 12:00:00+00:00,5.53,25.49,17.05,0.79,17,2016-01-04,2016,RJP_0094,0
2016-01-04 13:00:00+00:00,0.0,24.56,17.88,0.67,18,2016-01-04,2016,RJP_0094,0
2016-01-04 14:00:00+00:00,0.0,23.9,18.51,0.55,19,2016-01-04,2016,RJP_0094,0
2016-01-04 15:00:00+00:00,0.0,22.71,19.61,0.65,20,2016-01-04,2016,RJP_0094,0
2016-01-04 16:00:00+00:00,0.0,21.76,20.72,0.78,21,2016-01-04,2016,RJP_0094,0
2016-01-04 17:00:00+00:00,0.0,20.55,22.26,0.8,22,2016-01-04,2016,RJP_0094,0
2016-01-04 18:00:00+00:00,0.0,19.22,24.09,0.88,23,2016-01-04,2016,RJP_0094,0
2016-01-04 19:00:00+00:00,0.0,18.28,25.39,1.13,0,2016-01-05,2016,RJP_0094,0
2016-01-04 20:00:00+00:00,0.0,17.06,27.32,1.5,1,2016-01-05,2016,RJP_0094,0
2016-01-04 21:00:00+00:00,0.0,16.12,28.91,1.73,2,2016-01-05,2016,RJP_0094,0
2016-01-04 22:00:00+00:00,0.0,15.45,30.35,1.87,3,2016-01-05,2016,RJP_0094,0
2016-01-04 23:00:00+00:00,0.0,14.7,32.13,2.07,4,2016-01-05,2016,RJP_0094,0
2016-01-05 00:00:00+00:00,0.0,14.2,33.5,2.26,5,2016-01-05,2016,RJP_0094,0
2016-01-05 01:00:00+00:00,0.0,13.82,34.55,2.33,6,2016-01-05,2016,RJP_0094,0
2016-01-05 02:00:00+00:00,82.85,15.6,31.0,2.05,7,2016-01-05,2016,RJP_0094,0
2016-01-05 03:00:00+00:00,271.65,19.42,24.44,2.48,8,2016-01-05,2016,RJP_0094,0
2016-01-05 04:00:00+00:00,456.45,23.35,19.6,1.52,9,2016-01-05,2016,RJP_0094,0
2016-01-05 05:00:00+00:00,597.1,27.82,15.78,0.1,10,2016-01-05,2016,RJP_0094,0
2016-01-05 06:00:00+00:00,686.03,29.71,14.01,1.32,11,2016-01-05,2016,RJP_0094,0
2016-01-05 07:00:00+00:00,672.38,30.66,13.18,2.19,12,2016-01-05,2016,RJP_0094,0
2016-01-05 08:00:00+00:00,633.25,31.04,12.92,2.71,13,2016-01-05,2016,RJP_0094,0
2016-01-05 09:00:00+00:00,506.42,30.91,13.11,2.72,14,2016-01-05,2016,RJP_0094,0
2016-01-05 10:00:00+00:00,327.67,30.22,13.77,2.47,15,2016-01-05,2016,RJP_0094,0
2016-01-05 11:00:00+00:00,129.73,27.66,16.56,1.74,16,2016-01-05,2016,RJP_0094,0
2016-01-05 12:00:00+00:00,6.0,23.89,20.56,2.23,17,2016-01-05,2016,RJP_0094,0
2016-01-05 13:00:00+00:00,0.0,22.3,22.66,2.54,18,2016-01-05,2016,RJP_0094,0
2016-01-05 14:00:00+00:00,0.0,21.36,24.26,2.56,19,2016-01-05,2016,RJP_0094,0
2016-01-05 15:00:00+00:00,0.0,20.46,26.24,2.49,20,2016-01-05,2016,RJP_0094,0
2016-01-05 16:00:00+00:00,0.0,19.33,29.13,2.49,21,2016-01-05,2016,RJP_0094,0
2016-01-05 17:00:00+00:00,0.0,18.17,32.75,2.53,22,2016-01-05,2016,RJP_0094,0
2016-01-05 18:00:00+00:00,0.0,17.44,35.85,2.38,23,2016-01-05,2016,RJP_0094,0
2016-01-05 19:00:00+00:00,0.0,17.19,37.92,2.04,0,2016-01-06,2016,RJP_0094,0
2016-01-05 20:00:00+00:00,0.0,16.86,39.76,1.8,1,2016-01-06,2016,RJP_0094,0
2016-01-05 21:00:00+00:00,0.0,16.29,41.98,1.75,2,2016-01-06,2016,RJP_0094,0
2016-01-05 22:00:00+00:00,0.0,15.42,44.82,1.9,3,2016-01-06,2016,RJP_0094,0
2016-01-05 23:00:00+00:00,0.0,14.67,47.33,2.0,4,2016-01-06,2016,RJP_0094,0
2016-01-06 00:00:00+00:00,0.0,13.99,49.58,2.03,5,2016-01-06,2016,RJP_0094,0
2016-01-06 01:00:00+00:00,0.0,13.68,50.53,1.96,6,2016-01-06,2016,RJP_0094,0
2016-01-06 02:00:00+00:00,85.8,15.46,44.91,1.63,7,2016-01-06,2016,RJP_0094,0
2016-01-06 03:00:00+00:00,275.67,18.76,36.25,1.8,8,2016-01-06,2016,RJP_0094,0
2016-01-06 04:00:00+00:00,463.08,23.15,28.17,0.66,9,2016-01-06,2016,RJP_0094,0
2016-01-06 05:00:00+00:00,606.1,27.05,22.32,2.55,10,2016-01-06,2016,RJP_0094,0
2016-01-06 06:00:00+00:00,661.9,28.72,19.95,3.73,11,2016-01-06,2016,RJP_0094,0
2016-01-06 07:00:00+00:00,654.1,29.66,18.91,4.49,12,2016-01-06,2016,RJP_0094,0
2016-01-06 08:00:00+00:00,629.22,30.0,19.01,4.88,13,2016-01-06,2016,RJP_0094,0
2016-01-06 09:00:00+00:00,497.3,29.88,19.64,4.7,14,2016-01-06,2016,RJP_0094,0
2016-01-06 10:00:00+00:00,317.8,29.26,20.62,4.45,15,2016-01-06,2016,RJP_0094,0
2016-01-06 11:00:00+00:00,126.65,27.36,23.2,3.24,16,2016-01-06,2016,RJP_0094,0
2016-01-06 12:00:00+00:00,6.4,22.73,30.65,2.79,17,2016-01-06,2016,RJP_0094,0
2016-01-06 13:00:00+00:00,0.0,21.45,33.22,2.85,18,2016-01-06,2016,RJP_0094,0
2016-01-06 14:00:00+00:00,0.0,20.46,35.21,2.92,19,2016-01-06,2016,RJP_0094,0
2016-01-06 15:00:00+00:00,0.0,19.41,37.54,3.06,20,2016-01-06,2016,RJP_0094,0
2016-01-06 16:00:00+00:00,0.0,18.49,39.77,3.16,21,2016-01-06,2016,RJP_0094,0
2016-01-06 17:00:00+00:00,0.0,17.74,41.85,3.28,22,2016-01-06,2016,RJP_0094,0
2016-01-06 18:00:00+00:00,0.0,17.11,43.63,3.37,23,2016-01-06,2016,RJP_0094,0
2016-01-06 19:00:00+00:00,0.0,16.56,45.16,3.44,0,2016-01-07,2016,RJP_0094,0
2016-01-06 20:00:00+00:00,0.0,16.08,46.3,3.52,1,2016-01-07,2016,RJP_0094,0
2016-01-06 21:00:00+00:00,0.0,15.63,47.36,3.52,2,2016-01-07,2016,RJP_0094,0
2016-01-06 22:00:00+00:00,0.0,15.19,48.35,3.47,3,2016-01-07,2016,RJP_0094,0
2016-01-06 23:00:00+00:00,0.0,14.75,49.46,3.36,4,2016-01-07,2016,RJP_0094,0
2016-01-07 00:00:00+00:00,0.0,14.38,50.4,3.31,5,2016-01-07,2016,RJP_0094,0
2016-01-07 01:00:00+00:00,0.0,14.1,51.16,3.32,6,2016-01-07,2016,RJP_0094,0
2016-01-07 02:00:00+00:00,79.15,16.53,43.55,4.17,7,2016-01-07,2016,RJP_0094,0
2016-01-07 03:00:00+00:00,253.55,19.79,35.38,4.05,8,2016-01-07,2016,RJP_0094,0
2016-01-07 04:00:00+00:00,419.58,24.64,27.41,3.0,9,2016-01-07,2016,RJP_0094,0
2016-01-07 05:00:00+00:00,562.53,28.15,23.39,1.23,10,2016-01-07,2016,RJP_0094,0
2016-01-07 06:00:00+00:00,644.22,29.7,21.37,0.76,11,2016-01-07,2016,RJP_0094,0
2016-01-07 07:00:00+00:00,660.7,30.54,20.34,1.84,12,2016-01-07,2016,RJP_0094,0
2016-01-07 08:00:00+00:00,543.25,30.75,20.14,2.63,13,2016-01-07,2016,RJP_0094,0
2016-01-07 09:00:00+00:00,430.9,30.44,20.49,2.85,14,2016-01-07,2016,RJP_0094,0
2016-01-07 10:00:00+00:00,252.1,29.67,21.3,2.77,15,2016-01-07,2016,RJP_0094,0
2016-01-07 11:00:00+00:00,102.7,27.75,23.81,2.06,16,2016-01-07,2016,RJP_0094,0
2016-01-07 12:00:00+00:00,5.45,24.29,29.23,1.95,17,2016-01-07,2016,RJP_0094,0
2016-01-07 13:00:00+00:00,0.0,23.41,30.89,1.84,18,2016-01-07,2016,RJP_0094,0
2016-01-07 14:00:00+00:00,0.0,22.68,32.42,1.69,19,2016-01-07,2016,RJP_0094,0
2016-01-07 15:00:00+00:00,0.0,21.5,34.85,1.83,20,2016-01-07,2016,RJP_0094,0
2016-01-07 16:00:00+00:00,0.0,20.2,37.82,2.19,21,2016-01-07,2016,RJP_0094,0
2016-01-07 17:00:00+00:00,0.0,19.12,40.37,2.44,22,2016-01-07,2016,RJP_0094,0
2016-01-07 18:00:00+00:00,0.0,18.17,42.84,2.6,23,2016-01-07,2016,RJP_0094,0
2016-01-07 19:00:00+00:00,0.0,17.27,45.49,2.75,0,2016-01-08,2016,RJP_0094,0
2016-01-07 20:00:00+00:00,0.0,16.44,48.44,2.97,1,2016-01-08,2016,RJP_0094,0
2016-01-07 21:00:00+00:00,0.0,15.61,51.67,3.19,2,2016-01-08,2016,RJP_0094,0
2016-01-07 22:00:00+00:00,0.0,14.95,54.64,3.6,3,2016-01-08,2016,RJP_0094,0
2016-01-07 23:00:00+00:00,0.0,14.51,56.89,4.09,4,2016-01-08,2016,RJP_0094,0
2016-01-08 00:00:00+00:00,0.0,14.07,58.96,4.2,5,2016-01-08,2016,RJP_0094,0
2016-01-08 01:00:00+00:00,0.0,13.61,60.89,3.99,6,2016-01-08,2016,RJP_0094,0
2016-01-08 02:00:00+00:00,83.95,15.14,55.21,4.74,7,2016-01-08,2016,RJP_0094,0
2016-01-08 03:00:00+00:00,276.85,18.08,45.91,3.65,8,2016-01-08,2016,RJP_0094,0
2016-01-08 04:00:00+00:00,465.65,23.24,32.93,3.23,9,2016-01-08,2016,RJP_0094,0
2016-01-08 05:00:00+00:00,609.42,26.58,26.25,2.63,10,2016-01-08,2016,RJP_0094,0
2016-01-08 06:00:00+00:00,655.2,28.41,22.88,2.75,11,2016-01-08,2016,RJP_0094,0
2016-01-08 07:00:00+00:00,641.6,29.42,20.86,2.92,12,2016-01-08,2016,RJP_0094,0
2016-01-08 08:00:00+00:00,626.97,29.85,19.5,2.85,13,2016-01-08,2016,RJP_0094,0
2016-01-08 09:00:00+00:00,501.27,29.79,18.7,2.55,14,2016-01-08,2016,RJP_0094,0
2016-01-08 10:00:00+00:00,323.23,29.13,18.76,2.33,15,2016-01-08,2016,RJP_0094,0
2016-01-08 11:00:00+00:00,130.1,27.26,20.61,1.61,16,2016-01-08,2016,RJP_0094,0
2016-01-08 12:00:00+00:00,7.05,24.37,24.16,1.41,17,2016-01-08,2016,RJP_0094,0
2016-01-08 13:00:00+00:00,0.0,22.93,26.2,1.68,18,2016-01-08,2016,RJP_0094,0
2016-01-08 14:00:00+00:00,0.0,21.46,28.61,2.14,19,2016-01-08,2016,RJP_0094,0
2016-01-08 15:00:00+00:00,0.0,19.6,32.1,2.7,20,2016-01-08,2016,RJP_0094,0
2016-01-08 16:00:00+00:00,0.0,18.23,35.19,2.96,21,2016-01-08,2016,RJP_0094,0
2016-01-08 17:00:00+00:00,0.0,17.24,37.77,2.91,22,2016-01-08,2016,RJP_0094,0
2016-01-08 18:00:00+00:00,0.0,16.34,40.48,2.93,23,2016-01-08,2016,RJP_0094,0
2016-01-08 19:00:00+00:00,0.0,15.64,42.76,3.05,0,2016-01-09,2016,RJP_0094,0
2016-01-08 20:00:00+00:00,0.0,15.02,44.76,3.31,1,2016-01-09,2016,RJP_0094,0
2016-01-08 21:00:00+00:00,0.0,14.4,46.67,3.8,2,2016-01-09,2016,RJP_0094,0
2016-01-08 22:00:00+00:00,0.0,13.78,48.57,4.22,3,2016-01-09,2016,RJP_0094,0
2016-01-08 23:00:00+00:00,0.0,13.08,50.63,4.19,4,2016-01-09,2016,RJP_0094,0
2016-01-09 00:00:00+00:00,0.0,12.39,52.79,3.97,5,2016-01-09,2016,RJP_0094,0
2016-01-09 01:00:00+00:00,0.0,11.85,54.41,3.89,6,2016-01-09,2016,RJP_0094,0
2016-01-09 02:00:00+00:00,83.55,13.37,48.98,4.71,7,2016-01-09,2016,RJP_0094,0
2016-01-09 03:00:00+00:00,272.77,16.47,39.8,4.02,8,2016-01-09,2016,RJP_0094,0
2016-01-09 04:00:00+00:00,462.35,21.83,27.95,3.61,9,2016-01-09,2016,RJP_0094,0
2016-01-09 05:00:00+00:00,609.58,25.47,22.29,2.11,10,2016-01-09,2016,RJP_0094,0
2016-01-09 06:00:00+00:00,693.97,27.23,18.56,0.79,11,2016-01-09,2016,RJP_0094,0
2016-01-09 07:00:00+00:00,705.42,28.41,15.49,1.13,12,2016-01-09,2016,RJP_0094,0
2016-01-09 08:00:00+00:00,588.33,28.96,13.62,1.93,13,2016-01-09,2016,RJP_0094,0
2016-01-09 09:00:00+00:00,507.35,28.82,12.77,2.24,14,2016-01-09,2016,RJP_0094,0
2016-01-09 10:00:00+00:00,330.08,28.15,12.54,2.26,15,2016-01-09,2016,RJP_0094,0
2016-01-09 11:00:00+00:00,133.02,25.93,14.28,1.51,16,2016-01-09,2016,RJP_0094,0
2016-01-09 12:00:00+00:00,7.45,22.86,16.56,1.54,17,2016-01-09,2016,RJP_0094,0
2016-01-09 13:00:00+00:00,0.0,21.35,17.55,2.01,18,2016-01-09,2016,RJP_0094,0
2016-01-09 14:00:00+00:00,0.0,19.07,19.57,2.72,19,2016-01-09,2016,RJP_0094,0
2016-01-09 15:00:00+00:00,0.0,17.42,21.08,3.13,20,2016-01-09,2016,RJP_0094,0
2016-01-09 16:00:00+00:00,0.0,16.36,22.22,3.15,21,2016-01-09,2016,RJP_0094,0
2016-01-09 17:00:00+00:00,0.0,15.56,23.47,2.99,22,2016-01-09,2016,RJP_0094,0
2016-01-09 18:00:00+00:00,0.0,14.98,24.64,2.78,23,2016-01-09,2016,RJP_0094,0
2016-01-09 19:00:00+00:00,0.0,14.42,25.83,2.63,0,2016-01-10,2016,RJP_0094,0
2016-01-09 20:00:00+00:00,0.0,13.79,27.19,2.62,1,2016-01-10,2016,RJP_0094,0
2016-01-09 21:00:00+00:00,0.0,13.16,28.62,2.66,2,2016-01-10,2016,RJP_0094,0
2016-01-09 22:00:00+00:00,0.0,12.65,29.91,2.6,3,2016-01-10,2016,RJP_0094,0
2016-01-09 23:00:00+00:00,0.0,12.2,31.25,2.59,4,2016-01-10,2016,RJP_0094,0
2016-01-10 00:00:00+00:00,0.0,11.78,32.49,2.63,5,2016-01-10,2016,RJP_0094,0
2016-01-10 01:00:00+00:00,0.0,11.46,33.79,2.65,6,2016-01-10,2016,RJP_0094,0
2016-01-10 02:00:00+00:00,88.05,13.89,29.24,2.34,7,2016-01-10,2016,RJP_0094,0
2016-01-10 03:00:00+00:00,286.25,18.04,22.75,3.1,8,2016-01-10,2016,RJP_0094,0
2016-01-10 04:00:00+00:00,479.3,22.71,17.34,1.9,9,2016-01-10,2016,RJP_0094,0
2016-01-10 05:00:00+00:00,626.55,26.75,13.49,1.55,10,2016-01-10,2016,RJP_0094,0
2016-01-10 06:00:00+00:00,680.2,28.39,11.92,1.76,11,2016-01-10,2016,RJP_0094,0
2016-01-10 07:00:00+00:00,671.5,29.32,11.01,2.04,12,2016-01-10,2016,RJP_0094,0
2016-01-10 08:00:00+00:00,651.5,29.67,10.67,2.31,13,2016-01-10,2016,RJP_0094,0
2016-01-10 09:00:00+00:00,514.12,29.54,10.7,2.18,14,2016-01-10,2016,RJP_0094,0
2016-01-10 10:00:00+00:00,324.55,28.91,11.06,1.72,15,2016-01-10,2016,RJP_0094,0
2016-01-10 11:00:00+00:00,136.15,26.88,13.25,0.97,16,2016-01-10,2016,RJP_0094,0
2016-01-10 12:00:00+00:00,8.0,24.03,15.39,0.85,17,2016-01-10,2016,RJP_0094,0
2016-01-10 13:00:00+00:00,0.0,23.1,16.01,0.99,18,2016-01-10,2016,RJP_0094,0
2016-01-10 14:00:00+00:00,0.0,22.09,16.92,1.2,19,2016-01-10,2016,RJP_0094,0
2016-01-10 15:00:00+00:00,0.0,20.97,18.07,1.37,20,2016-01-10,2016,RJP_0094,0
2016-01-10 16:00:00+00:00,0.0,19.61,19.45,1.74,21,2016-01-10,2016,RJP_0094,0
2016-01-10 17:00:00+00:00,0.0,17.99,21.37,2.18,22,2016-01-10,2016,RJP_0094,0
2016-01-10 18:00:00+00:00,0.0,16.38,23.31,2.56,23,2016-01-10,2016,RJP_0094,0
2016-01-10 19:00:00+00:00,0.0,15.01,25.08,2.79,0,2016-01-11,2016,RJP_0094,0
2016-01-10 20:00:00+00:00,0.0,14.0,26.27,2.88,1,2016-01-11,2016,RJP_0094,0
2016-01-10 21:00:00+00:00,0.0,13.23,27.3,2.81,2,2016-01-11,2016,RJP_0094,0
2016-01-10 22:00:00+00:00,0.0,12.7,28.04,2.65,3,2016-01-11,2016,RJP_0094,0
2016-01-10 23:00:00+00:00,0.0,12.34,28.82,2.51,4,2016-01-11,2016,RJP_0094,0
2016-01-11 00:00:00+00:00,0.0,12.11,29.38,2.41,5,2016-01-11,2016,RJP_0094,0
2016-01-11 01:00:00+00:00,0.0,12.01,29.71,2.27,6,2016-01-11,2016,RJP_0094,0
2016-01-11 02:00:00+00:00,86.95,14.17,26.11,1.87,7,2016-01-11,2016,RJP_0094,0
2016-01-11 03:00:00+00:00,282.83,18.02,20.59,2.19,8,2016-01-11,2016,RJP_0094,0
2016-01-11 04:00:00+00:00,474.7,22.07,16.5,1.37,9,2016-01-11,2016,RJP_0094,0
2016-01-11 05:00:00+00:00,620.33,26.92,13.67,1.97,10,2016-01-11,2016,RJP_0094,0
2016-01-11 06:00:00+00:00,667.22,28.66,12.49,2.66,11,2016-01-11,2016,RJP_0094,0
2016-01-11 07:00:00+00:00,657.72,29.44,11.73,2.88,12,2016-01-11,2016,RJP_0094,0
2016-01-11 08:00:00+00:00,583.65,29.69,11.25,3.0,13,2016-01-11,2016,RJP_0094,0
2016-01-11 09:00:00+00:00,474.73,29.41,11.19,2.81,14,2016-01-11,2016,RJP_0094,0
2016-01-11 10:00:00+00:00,329.38,28.64,11.5,2.57,15,2016-01-11,2016,RJP_0094,0
2016-01-11 11:00:00+00:00,136.98,25.91,13.83,1.86,16,2016-01-11,2016,RJP_0094,0
2016-01-11 12:00:00+00:00,8.15,22.4,16.85,2.14,17,2016-01-11,2016,RJP_0094,0
2016-01-11 13:00:00+00:00,0.0,21.4,17.8,2.13,18,2016-01-11,2016,RJP_0094,0
2016-01-11 14:00:00+00:00,0.0,20.68,18.69,2.1,19,2016-01-11,2016,RJP_0094,0
2016-01-11 15:00:00+00:00,0.0,19.73,19.96,2.19,20,2016-01-11,2016,RJP_0094,0
2016-01-11 16:00:00+00:00,0.0,18.73,21.32,2.28,21,2016-01-11,2016,RJP_0094,0
