point_id,date,n_hours,GHI_Wh_m2,GHI_clearsky_Wh_m2,kt_daily,T2M_min,T2M_max,T2M_mean,RH2M_mean,WS10M_mean,cluster_id
RJP_0192,2016-03-22,24,7412.51,7417.509999999999,0.9993259193449016,16.28,34.16,26.251666666666665,16.64875,2.796250000000001,1
RJP_0192,2016-03-23,24,7281.44,7282.639999999999,0.9998352245888856,21.06,37.42,29.58666666666667,11.832083333333337,1.8404166666666664,1
RJP_0192,2016-03-24,24,7048.34,7116.09,0.9904793222120576,21.1,38.06,28.844583333333333,16.94125,3.405416666666666,1
RJP_0192,2016-03-25,24,5945.83,6625.99,0.8973496790668263,18.55,38.17,28.02375,26.05916666666667,5.314166666666667,1
RJP_0192,2016-03-26,24,5470.709999999999,6209.4,0.8810368151512222,17.24,32.89,24.605833333333333,31.990416666666665,5.278333333333333,1
RJP_0192,2016-03-27,24,7176.88,7223.73,0.993514430910347,16.37,33.67,24.780416666666667,18.18625,3.3854166666666665,1
RJP_0192,2016-03-28,24,7163.83,7317.29,0.9790277548108658,17.79,34.67,26.70375,16.43916666666667,2.710833333333333,1
RJP_0192,2016-03-29,24,7119.73,7203.93,0.9883119352908758,18.74,36.84,29.1425,13.378333333333332,1.74375,1
RJP_0192,2016-03-30,24,7007.1900000000005,7154.6,0.9793964721997036,20.28,38.2,29.49833333333333,13.647916666666667,2.96375,1
RJP_0192,2016-03-31,24,6584.95,6967.88,0.9450435426557288,22.96,38.17,31.35875,17.818749999999998,2.0175,1
RJP_0192,2016-04-01,24,6848.15,6880.71,0.9952679301990636,25.12,39.74,32.0775,23.413333333333338,2.419583333333333,1
RJP_0192,2016-04-02,24,6518.13,6801.650000000001,0.9583159968537046,24.56,39.53,31.743333333333336,30.299166666666668,3.6154166666666665,1
RJP_0192,2016-04-03,24,5273.2,6823.42,0.7728089433158152,24.26,38.17,30.67375,26.31583333333333,5.138333333333333,1
RJP_0192,2016-04-04,24,6080.57,6706.97,0.9066046217591548,23.27,35.59,29.284166666666664,27.2175,3.405416666666667,1
RJP_0192,2016-04-05,24,6789.42,7122.24,0.9532703194500608,22.4,36.54,29.74333333333333,22.371666666666663,3.3745833333333333,1
RJP_0192,2016-04-06,24,6972.17,7139.12,0.9766147648449668,21.57,36.28,28.965833333333336,24.933333333333337,3.856666666666667,1
RJP_0192,2016-04-07,24,6887.84,7400.1,0.9307766111268766,20.94,34.92,28.07041666666667,25.37708333333333,3.4479166666666665,1
RJP_0192,2016-04-08,24,7365.65,7525.809999999999,0.978718569828364,20.66,37.07,29.13625,24.33083333333333,3.4420833333333327,1
RJP_0192,2016-04-09,24,7295.25,7380.49,0.9884506313266463,21.62,35.3,28.69375,22.225,3.151666666666667,1
RJP_0192,2016-04-10,24,6540.03,7137.49,0.9162927023365356,21.46,35.11,28.277916666666663,27.26625,3.169166666666667,1
RJP_0192,2016-04-11,24,7465.28,7520.12,0.9927075631771832,20.77,35.03,28.380416666666665,29.44,3.8575,1
RJP_0192,2016-04-12,24,7678.31,7687.610000000001,0.9987902612125223,21.7,35.86,28.67083333333333,23.2375,3.307916666666667,1
RJP_0192,2016-04-13,24,7699.12,7742.05,0.9944549570204274,22.31,38.86,31.113333333333333,20.15125,4.447083333333333,1
RJP_0192,2016-04-14,24,7445.44,7490.26,0.9940162290761604,23.39,40.23,32.112500000000004,18.93958333333333,5.03125,1
RJP_0192,2016-04-15,24,7417.73,7594.780000000001,0.9766879356610724,24.62,41.02,32.38833333333333,23.616666666666664,4.32375,1
RJP_0192,2016-04-16,24,7317.55,7647.070000000001,0.9569089860560972,25.15,40.0,32.857083333333335,27.75958333333333,5.868333333333335,1
RJP_0192,2016-04-17,24,6337.76,6777.209999999999,0.935157682881304,22.91,36.94,30.9075,32.29666666666667,5.26875,1
RJP_0192,2016-04-18,24,6982.09,7170.27,0.9737555210612712,22.28,36.88,30.076666666666668,23.574583333333333,4.379166666666666,1
RJP_0192,2016-04-19,24,6931.610000000001,7498.450000000001,0.924405710513506,24.01,36.13,29.54583333333333,27.745,4.257083333333333,1
RJP_0192,2016-04-20,24,7349.51,7770.21,0.945857319171554,23.75,38.33,31.417916666666667,20.727083333333333,2.7479166666666663,1
RJP_0192,2016-04-21,24,7800.905,7813.924999999999,0.998333743925108,25.05,39.14,32.1375,19.561666666666664,3.5241666666666664,1
RJP_0192,2016-04-22,24,7622.6,7629.69,0.999070735508258,21.32,39.55,30.84125,14.685416666666669,4.967083333333334,1
RJP_0192,2016-04-23,24,8048.255000000001,8094.285,0.9943132716478356,21.31,38.18,30.61208333333333,5.646666666666667,3.3820833333333336,1
RJP_0192,2016-04-24,24,7708.745,7875.96,0.9787689373739836,24.91,38.83,31.635416666666668,7.79375,2.0970833333333334,1
RJP_0192,2016-04-25,24,7248.610000000001,7475.125,0.9696974966973796,24.37,39.85,32.02791666666667,14.444583333333334,3.918333333333333,1
RJP_0192,2016-04-26,24,7280.04,7368.205000000001,0.9880343991514892,23.65,39.91,32.16125,18.21708333333333,3.85,1
RJP_0192,2016-04-27,24,7541.495,7676.73,0.9823837753835292,23.56,40.77,32.006249999999994,12.095416666666669,3.105,1
RJP_0192,2016-04-28,24,7740.39,7756.379999999999,0.9979384712971774,23.36,41.59,33.656666666666666,10.097083333333332,2.5779166666666664,1
RJP_0192,2016-04-29,24,7459.17,7925.185,0.9411982180857608,27.44,42.66,34.90291666666667,11.341666666666669,2.7575000000000003,1
RJP_0192,2016-04-30,24,7777.835,7798.344999999999,0.9973699547788666,25.98,43.34,34.7525,12.329583333333334,3.051666666666667,1
RJP_0192,2016-05-01,24,7433.779999999999,7614.175,0.976308004478489,25.58,43.39,35.018750000000004,16.094583333333333,5.08375,1
RJP_0192,2016-05-02,24,5468.055,7341.12,0.7448529652151171,26.94,39.65,33.062083333333334,25.35875,5.3133333333333335,1
RJP_0192,2016-05-03,24,7543.094999999999,7567.155000000001,0.996820469515954,26.25,40.96,33.85916666666667,20.77583333333333,6.572083333333334,1
RJP_0192,2016-05-04,24,7271.295,7372.115,0.986324141715098,26.36,38.99,32.416666666666664,27.465000000000003,3.686666666666667,1
RJP_0192,2016-05-05,24,6471.225,7073.045,0.9149135909640048,23.74,38.48,30.71875,35.8875,3.848333333333333,1
RJP_0192,2016-05-06,24,6864.99,7352.630000000001,0.9336781532594458,23.62,37.59,31.62375,32.33,2.335833333333333,1
RJP_0192,2016-05-07,24,7386.01,7603.24,0.9714292854099044,26.57,40.84,34.405,22.719583333333333,2.5570833333333334,1
RJP_0192,2016-05-08,24,7168.97,7554.304999999999,0.9489913367278658,27.0,43.06,36.02583333333333,21.4225,4.0945833333333335,1
RJP_0192,2016-05-09,24,7618.385,7674.545,0.9926823023384448,28.61,43.9,36.28,21.83125,4.900833333333334,1
RJP_0192,2016-05-10,24,7559.139999999999,7582.94,0.9968613756669576,28.41,43.27,35.71,21.64708333333333,4.940833333333334,1
RJP_0192,2016-05-11,24,7698.49,7730.055,0.99591658791561,28.11,43.12,35.58166666666667,19.89708333333333,4.10125,1
RJP_0192,2016-05-12,24,7685.825,7850.005,0.9790853636398956,27.69,42.14,35.545,22.340833333333336,4.275833333333333,1
RJP_0192,2016-05-13,24,7704.915,7788.425000000001,0.9892776780928106,28.94,43.32,36.585,21.692916666666665,5.498333333333332,1
RJP_0192,2016-05-14,24,7417.83,7547.335,0.9828409630684208,29.69,43.5,36.67125000000001,21.85875,3.89375,1
RJP_0192,2016-05-15,24,7309.01,7568.1,0.9657655157833538,29.94,43.52,37.16,18.646666666666665,3.2625,1
RJP_0192,2016-05-16,24,6879.52,7553.25,0.9108026346274783,30.55,43.62,37.18333333333333,20.15875,3.29625,1
RJP_0192,2016-05-17,24,7836.97,7857.065,0.9974424292022532,29.66,45.38,37.830000000000005,15.758333333333333,4.236666666666667,1
RJP_0192,2016-05-18,24,8029.235000000001,8040.004999999999,0.9986604485942484,29.41,46.53,38.361250000000005,13.884583333333332,4.529583333333334,1
RJP_0192,2016-05-19,24,8018.8,8036.764999999999,0.9977646478402692,30.48,47.06,38.855,13.345416666666669,5.22375,1
RJP_0192,2016-05-20,24,7771.825,7936.6,0.9792385908323464,29.29,46.71,38.975,19.39875,6.422916666666666,1
RJP_0192,2016-05-21,24,7690.790000000001,7740.325000000001,0.9936003979161082,28.85,42.94,36.17125,34.3425,7.225833333333334,1
RJP_0192,2016-05-22,24,7875.32,7917.264999999999,0.994702084621394,29.07,43.12,36.16666666666666,40.27166666666667,8.28625,1
RJP_0192,2016-05-23,24,7142.52,7292.969999999999,0.9793705445106728,28.27,42.0,35.673750000000005,38.27666666666667,8.384583333333333,1
RJP_0192,2016-05-24,24,6949.81,7091.02,0.9800860807048916,28.81,41.2,34.89833333333333,32.85375,7.155416666666667,1
RJP_0192,2016-05-25,24,6910.259999999999,7092.035,0.9743691338240716,28.4,41.46,35.02,34.76125,9.12,1
RJP_0192,2016-05-26,24,7274.530000000001,7319.469999999999,0.9938602111901548,27.55,41.93,35.260416666666664,38.165,9.4725,1
RJP_0192,2016-05-27,24,7626.615,7700.075,0.990459833183443,28.29,40.57,34.498333333333335,38.60791666666666,7.380416666666666,1
RJP_0192,2016-05-28,24,7363.67,7575.795,0.9719996383217868,29.06,41.01,34.895833333333336,38.62708333333334,7.720416666666668,1
RJP_0192,2016-05-29,24,7309.860000000001,7423.325,0.9847150704030876,28.55,40.4,34.59583333333334,40.89041666666667,7.687916666666666,1
RJP_0192,2016-05-30,24,7429.625000000001,7554.395,0.983483786590455,28.02,40.16,34.10708333333333,38.04375,5.3175,1
RJP_0192,2016-05-31,24,7539.67,7549.02,0.99876142863577,29.02,40.5,34.41875,35.8475,6.182083333333334,1
RJP_0192,2016-06-01,24,7899.144999999999,7941.990000000001,0.994605256365218,28.51,40.73,34.50541666666667,34.38,4.9383333333333335,1
RJP_0192,2016-06-02,24,7874.13,7892.935,0.997617489565035,28.61,40.98,34.41916666666666,32.178333333333335,4.7975,1
RJP_0192,2016-06-03,24,7946.195,8036.635,0.9887465338415892,28.62,42.03,35.38458333333333,25.034166666666664,4.497083333333333,1
RJP_0192,2016-06-04,24,8022.084999999999,8041.345,0.9976048782883956,28.03,43.11,35.94083333333333,15.428333333333336,3.71375,1
RJP_0192,2016-06-05,24,8402.51,8406.09,0.9995741182880508,27.91,43.75,36.553333333333335,11.672083333333331,2.9233333333333333,1
RJP_0192,2016-06-06,24,8295.18,8314.685000000001,0.9976541504578944,28.45,45.56,37.67875,12.9875,2.9154166666666668,1
RJP_0192,2016-06-07,24,7955.59,8058.92,0.9871781826845284,29.39,45.65,38.125416666666666,19.946250000000003,5.464166666666666,1
RJP_0192,2016-06-08,24,7834.16,7897.48,0.9919822525666416,30.19,45.08,37.68333333333334,22.960416666666664,6.245,1
RJP_0192,2016-06-09,24,7826.52,7833.68,0.9990859978962632,30.04,43.33,36.96,31.082916666666662,7.136666666666668,1
RJP_0192,2016-06-10,24,6858.379999999999,7286.915000000001,0.9411911625152756,30.49,41.21,35.876666666666665,36.4,7.239583333333333,1
RJP_0192,2016-06-11,24,6973.4,7072.31,0.9860144705195332,30.1,39.64,35.035000000000004,42.17666666666667,5.9433333333333325,1
RJP_0192,2016-06-12,24,6356.790000000001,6872.254999999999,0.9249933246074252,29.96,39.53,35.037083333333335,43.32208333333333,7.247916666666668,1
RJP_0192,2016-06-13,24,6344.24,7016.78,0.9041526170123618,29.73,40.47,35.05166666666667,42.65625,8.05375,1
RJP_0192,2016-06-14,24,6582.3550000000005,6903.844999999999,0.9534331955598656,29.16,39.92,34.72416666666666,44.60875000000001,8.332916666666668,1
RJP_0192,2016-06-15,24,7075.03,7351.139999999999,0.962439839263026,28.49,40.25,34.65041666666667,40.72125,7.624166666666667,1
RJP_0192,2016-06-16,24,6779.39,7069.844999999999,0.9589163553090628,29.08,41.76,35.99166666666667,35.7075,5.363333333333333,1
RJP_0192,2016-06-17,24,6989.509999999999,7063.43,0.9895348293959164,29.94,41.99,35.95208333333333,31.995416666666667,5.040416666666666,1
RJP_0192,2016-06-18,24,6763.205,6802.385,0.99424025543982,29.64,42.19,36.47583333333333,30.68208333333333,4.350416666666667,1
RJP_0192,2016-06-19,24,6523.385,6856.19,0.9514591923502704,30.69,43.72,37.9325,25.01875,2.5358333333333336,1
RJP_0192,2016-06-20,24,6838.389999999999,7087.255,0.964885558654232,30.88,44.79,38.65583333333333,25.745,3.920833333333333,1
RJP_0192,2016-06-21,24,6446.959999999999,6917.5650000000005,0.9319695586525024,30.25,43.09,37.07333333333333,35.84166666666667,5.70625,1
RJP_0192,2016-06-22,24,6761.325,6954.67,0.972199256039467,29.79,40.24,35.04,45.219166666666666,5.38,1
RJP_0192,2016-06-23,24,6853.36,7065.225,0.970012986139861,29.67,40.78,35.49166666666667,42.14375,5.402083333333333,1
RJP_0192,2016-06-24,24,4910.995,7014.025,0.7001678779302897,30.01,41.26,35.67958333333333,42.04208333333333,4.735833333333334,1
RJP_0192,2016-06-25,24,5125.05,6848.725,0.7483217679203064,30.36,41.08,36.56583333333334,40.61333333333334,3.6679166666666654,1
RJP_0192,2016-06-26,24,5057.365,6901.145,0.7328298420044789,30.86,36.98,34.28208333333333,46.930416666666666,3.337916666666666,1
RJP_0192,2016-06-27,24,5055.610000000001,7024.365,0.7197248434556007,28.3,35.7,32.227916666666665,64.31916666666666,2.1991666666666667,1
RJP_0192,2016-06-28,24,6721.575000000001,6933.49,0.969436027166694,28.17,35.48,32.538333333333334,58.79041666666666,1.745,1
RJP_0192,2016-06-29,24,5063.565,7122.575,0.7109177509538334,30.09,39.35,35.215,47.290416666666665,2.654583333333333,1
RJP_0192,2016-06-30,24,6759.04,7413.215,0.9117555608464074,30.36,38.76,34.33708333333333,56.00666666666666,3.119166666666666,1
RJP_0192,2016-07-01,24,6927.725,7278.084999999999,0.951860963426506,29.56,37.77,33.61958333333333,51.76624999999999,5.383333333333333,1
RJP_0192,2016-07-02,24,6927.575000000001,7371.295,0.9398043356018176,29.18,39.22,34.4175,52.68833333333333,5.452500000000001,1
RJP_0192,2016-07-03,24,5568.56,7256.975,0.7673390083333619,27.56,35.44,31.563333333333333,68.99208333333333,3.477083333333333,1
RJP_0192,2016-07-04,24,5183.61,7184.6900000000005,0.721479980347099,27.46,37.02,32.63,58.46,4.917916666666667,1
RJP_0192,2016-07-05,24,7137.67,7182.365,0.9937771193750248,28.41,39.94,34.53458333333333,48.53666666666666,6.425,1
RJP_0192,2016-07-06,24,6865.115,7071.24,0.970850232773884,29.95,40.88,35.08875,44.935833333333335,6.10625,1
RJP_0192,2016-07-07,24,6376.745,6744.52,0.9454705449757728,29.49,39.77,34.0875,48.1975,5.766666666666667,1
RJP_0192,2016-07-08,24,6646.820000000001,6742.9,0.9857509380236992,29.66,40.26,35.16625,47.32250000000001,5.29625,1
RJP_0192,2016-07-09,24,6824.93,7020.72,0.9721125468612906,29.48,40.56,34.562083333333334,49.01375,5.34375,1
RJP_0192,2016-07-10,24,6261.81,6823.76,0.9176480415489406,28.73,39.61,34.3475,49.16666666666666,5.358333333333334,1
RJP_0192,2016-07-11,24,5564.74,6464.745,0.8607825985402363,28.46,38.86,34.120416666666664,47.63833333333333,3.8754166666666654,1
RJP_0192,2016-07-12,24,4622.4,6448.485000000001,0.7168195320296161,28.72,36.21,32.759166666666665,54.50208333333333,2.7245833333333334,1
RJP_0192,2016-07-13,24,3441.925,6732.03,0.5112759449972742,27.94,37.88,33.322916666666664,54.092083333333335,3.3366666666666664,1
RJP_0192,2016-07-14,24,5201.3150000000005,6521.639999999999,0.7975470893824255,27.84,36.37,32.455,57.54541666666666,4.655,1
RJP_0192,2016-07-15,24,3654.27,7055.32,0.5179453235289114,27.02,36.93,31.8825,59.695833333333326,6.359583333333333,1
RJP_0192,2016-07-16,24,4392.175,6616.335000000001,0.6638380614040854,26.31,36.5,31.38166666666667,60.30083333333334,7.060833333333332,1
RJP_0192,2016-07-17,24,5225.81,6897.54,0.7576338810648433,26.2,35.65,30.52458333333333,62.10583333333333,7.017500000000001,1
RJP_0192,2016-07-18,24,5738.9,7064.27,0.8123840113698938,26.32,36.34,31.38625,58.33666666666667,6.368750000000001,1
RJP_0192,2016-07-19,24,6570.969999999999,6905.52,0.9515532501535002,27.03,37.83,32.39875,52.79333333333333,5.821666666666666,1
RJP_0192,2016-07-20,24,6932.504999999999,6960.735,0.9959443938032404,26.81,39.61,33.42666666666667,48.81999999999999,6.0125,1
RJP_0192,2016-07-21,24,7085.83,7447.08,0.9514910542118522,27.76,39.85,33.70791666666667,46.61666666666667,6.061666666666667,1
