point_id,date,n_hours,GHI_Wh_m2,GHI_clearsky_Wh_m2,kt_daily,T2M_min,T2M_max,T2M_mean,RH2M_mean,WS10M_mean,cluster_id
RJP_0094,2016-03-17,24,6373.85,6534.81,0.975368832452665,19.23,36.1,28.14583333333333,28.23458333333333,3.7975,0
RJP_0094,2016-03-18,24,6478.68,6540.66,0.9905238920842852,20.4,36.18,27.94416666666667,33.68666666666667,4.736666666666667,0
RJP_0094,2016-03-19,24,6523.24,6606.81,0.9873509303279496,19.9,37.39,28.196666666666665,27.17625,4.232916666666667,0
RJP_0094,2016-03-20,24,7026.63,7083.349999999999,0.9919924894294369,20.17,37.52,27.87708333333333,18.73125,3.9995833333333337,0
RJP_0094,2016-03-21,24,6926.799999999999,7033.12,0.9848829537957547,19.89,38.34,28.750833333333333,16.201249999999998,3.85625,0
RJP_0094,2016-03-22,24,7269.139999999999,7325.99,0.9922399566474974,18.5,38.24,27.522916666666664,13.192083333333334,4.127916666666667,0
RJP_0094,2016-03-23,24,7463.51,7547.139999999999,0.988918981229976,18.0,39.54,30.15083333333333,7.909583333333334,1.37875,0
RJP_0094,2016-03-24,24,7286.59,7339.24,0.9928262326889432,21.32,41.05,31.820833333333336,7.728750000000001,1.6366666666666667,0
RJP_0094,2016-03-25,24,5674.610000000001,6679.2,0.8495942627859625,23.22,41.41,31.6225,14.657916666666669,3.15,0
RJP_0094,2016-03-26,24,4645.469999999999,5562.0,0.8352157497303128,22.72,39.62,30.854166666666668,25.0925,3.2133333333333334,0
RJP_0094,2016-03-27,24,6285.040000000001,6347.7300000000005,0.990124028589748,20.02,38.99,29.43541666666667,19.76375,3.53,0
RJP_0094,2016-03-28,24,6685.23,6949.82,0.961928510378686,19.23,38.75,29.02541666666666,12.429583333333332,2.74,0
RJP_0094,2016-03-29,24,6837.84,7103.77,0.9625649479079418,19.46,39.19,29.91875,11.037916666666666,2.335833333333333,0
RJP_0094,2016-03-30,24,6825.24,7243.88,0.9422077671082348,22.95,40.78,30.859583333333333,10.97875,3.219583333333334,0
RJP_0094,2016-03-31,24,6676.6900000000005,7143.879999999999,0.9346027648840688,23.16,40.2,30.90166666666666,14.817083333333334,3.2725000000000004,0
RJP_0094,2016-04-01,24,7061.27,7064.450000000001,0.999549858800048,22.54,40.66,31.885000000000005,21.47083333333333,3.220833333333333,0
RJP_0094,2016-04-02,24,6567.65,6927.1,0.9481095985332968,24.25,42.08,33.03791666666667,24.231666666666666,3.082916666666667,0
RJP_0094,2016-04-03,24,6525.67,6828.96,0.9555876736721258,24.58,41.39,32.42041666666667,23.026250000000005,3.8554166666666654,0
RJP_0094,2016-04-04,24,5890.93,6796.68,0.8667364065985157,22.99,39.57,30.642083333333336,23.03708333333334,3.79875,0
RJP_0094,2016-04-05,24,7029.44,7067.6,0.9946007131133624,22.82,39.66,31.122083333333336,20.84166666666667,4.259166666666666,0
RJP_0094,2016-04-06,24,6000.200000000001,7286.139999999999,0.8235087439988802,23.53,38.45,30.82708333333333,25.94,4.541250000000001,0
RJP_0094,2016-04-07,24,6695.4,7261.08,0.9220942339156158,20.66,37.61,29.12708333333333,20.54375,3.9575,0
RJP_0094,2016-04-08,24,7507.48,7522.16,0.998048432896934,20.41,38.38,29.49875,19.0375,3.842083333333333,0
RJP_0094,2016-04-09,24,7509.51,7586.639999999999,0.989833444054285,21.34,38.62,30.1325,19.85833333333333,3.27375,0
RJP_0094,2016-04-10,24,6804.58,7188.25,0.9466253956108928,22.45,38.51,31.085416666666664,25.625416666666663,4.1745833333333335,0
RJP_0094,2016-04-11,24,7446.0,7452.209999999999,0.9991666901496336,22.62,38.72,30.649166666666662,24.02333333333333,4.427083333333333,0
RJP_0094,2016-04-12,24,7578.4,7593.6,0.9979983143699956,22.03,40.05,31.06583333333333,18.40875,3.4800000000000004,0
RJP_0094,2016-04-13,24,7898.76,7912.91,0.9982117830229336,22.61,40.8,31.80208333333333,16.430833333333336,3.752083333333333,0
RJP_0094,2016-04-14,24,7749.040000000001,7752.280000000001,0.9995820584395816,23.02,41.5,32.29416666666666,16.56833333333333,3.604583333333333,0
RJP_0094,2016-04-15,24,7591.44,7727.2,0.9824308934672328,23.05,42.25,33.09,18.054166666666667,3.7225,0
RJP_0094,2016-04-16,24,7500.639999999999,7743.530000000001,0.9686331685936516,23.44,40.9,32.675000000000004,21.207916666666662,4.7562500000000005,0
RJP_0094,2016-04-17,24,6934.23,7265.84,0.9543604043028748,22.77,37.56,30.126666666666665,37.3325,4.572083333333333,0
RJP_0094,2016-04-18,24,7069.025,7808.67,0.9052790039789106,23.21,38.66,31.004583333333333,23.19333333333333,3.717916666666666,0
RJP_0094,2016-04-19,24,6932.959999999999,7460.53,0.9292851848327128,25.31,41.0,32.87166666666667,23.90125,3.5941666666666663,0
RJP_0094,2016-04-20,24,7495.255,7527.485,0.995718357459364,24.66,42.15,32.87625,17.762083333333333,3.68125,0
RJP_0094,2016-04-21,24,7847.860000000001,7849.27,0.9998203654607372,22.66,41.34,32.23291666666667,16.423333333333336,4.7179166666666665,0
RJP_0094,2016-04-22,24,7852.305,7856.535,0.9994615947106454,21.83,38.95,31.00916666666667,24.85166666666667,5.545416666666667,0
RJP_0094,2016-04-23,24,7645.665,7670.835,0.9967187405282476,23.36,39.9,31.210416666666664,29.80458333333333,4.810416666666667,0
RJP_0094,2016-04-24,24,7395.12,7476.445,0.9891225040778072,22.79,38.47,30.808750000000003,30.173333333333336,3.9066666666666654,0
RJP_0094,2016-04-25,24,7357.06,7486.83,0.9826668964034178,23.11,38.92,31.694583333333338,24.28125,4.043333333333333,0
RJP_0094,2016-04-26,24,5648.565,7366.465,0.76679452084548,24.66,38.19,31.29208333333333,16.333750000000002,2.9450000000000003,0
RJP_0094,2016-04-27,24,7611.129999999999,7638.46,0.9964220536600308,23.91,40.81,32.31458333333334,17.020416666666666,3.864166666666667,0
RJP_0094,2016-04-28,24,7781.785,7808.425,0.9965883004575186,24.24,43.24,34.331250000000004,13.47625,2.915,0
RJP_0094,2016-04-29,24,7748.49,7802.49,0.9930791324308008,24.95,44.42,35.151666666666664,12.107916666666668,2.831666666666667,0
RJP_0094,2016-04-30,24,7344.155,7752.6,0.9473150942909476,25.25,44.42,35.062916666666666,16.600416666666664,4.511666666666667,0
RJP_0094,2016-05-01,24,7472.655,7734.344999999999,0.9661652020953294,25.58,43.53,35.16,19.54958333333333,4.484999999999999,0
RJP_0094,2016-05-02,24,6064.91,7463.789999999999,0.8125777922476384,26.75,39.5,33.09875,24.43125,5.182916666666667,0
RJP_0094,2016-05-03,24,7360.754999999999,7672.99,0.9593072583178136,26.36,42.57,34.29833333333334,22.61458333333333,4.920833333333333,0
RJP_0094,2016-05-04,24,7715.545,7942.555,0.9714185170892742,25.33,40.97,33.42958333333333,23.267083333333336,5.374583333333334,0
RJP_0094,2016-05-05,24,7151.45,7370.56,0.9702722723917856,25.04,40.3,32.88333333333333,23.395416666666662,3.05875,0
RJP_0094,2016-05-06,24,6327.295,7420.01,0.8527340259649245,25.42,40.02,33.19833333333333,26.39375,3.1266666666666665,0
RJP_0094,2016-05-07,24,7349.295,7633.745,0.9627378174146504,26.8,40.76,34.770833333333336,24.94875,3.0116666666666667,0
RJP_0094,2016-05-08,24,6384.849999999999,7436.365,0.8585982533132787,27.97,43.25,35.92541666666667,24.157083333333333,4.366666666666666,0
RJP_0094,2016-05-09,24,6629.72,7347.335,0.902329892403164,27.91,43.31,36.0575,25.213333333333328,4.2475,0
RJP_0094,2016-05-10,24,6050.414999999999,7304.92,0.8282657441833722,27.8,42.55,35.41583333333333,29.008750000000003,4.105,0
RJP_0094,2016-05-11,24,6867.15,7589.94,0.9047699981818036,27.44,43.53,36.12875,24.801666666666662,3.310416666666667,0
RJP_0094,2016-05-12,24,7691.6,7742.82,0.9933848391154644,26.54,43.57,34.7275,26.674166666666668,4.694583333333333,0
RJP_0094,2016-05-13,24,7838.115,7904.610000000001,0.9915878202719678,26.15,43.86,34.94541666666667,22.23875,4.538333333333333,0
RJP_0094,2016-05-14,24,7864.465,7904.415,0.9949458625337864,25.86,43.58,35.36625,24.2,4.328333333333333,0
RJP_0094,2016-05-15,24,7774.195,7903.594999999999,0.9836277035956424,27.59,44.3,36.02583333333334,20.836250000000003,4.327083333333333,0
RJP_0094,2016-05-16,24,6369.0,7766.465,0.8200642119677356,27.5,44.84,37.477916666666665,21.687083333333334,3.0075,0
RJP_0094,2016-05-17,24,7463.355,7722.320000000001,0.9664653886396832,29.78,45.96,38.21625,18.26125,2.991666666666667,0
RJP_0094,2016-05-18,24,7904.12,7942.53,0.9951640094529074,29.52,48.23,39.23291666666666,15.19625,3.917083333333333,0
RJP_0094,2016-05-19,24,7691.89,7963.790000000001,0.9658579646123264,30.23,48.16,39.98083333333333,14.409999999999998,3.9079166666666665,0
RJP_0094,2016-05-20,24,7678.849999999999,7904.5,0.9714529698273134,28.81,47.44,38.805,21.48208333333333,6.565833333333333,0
RJP_0094,2016-05-21,24,7873.975,7884.02,0.9987259037901984,27.59,43.73,35.95916666666667,32.42416666666667,7.649583333333333,0
RJP_0094,2016-05-22,24,7906.469999999999,7925.344999999999,0.9976184002084452,26.89,41.73,34.48,42.44,8.27375,0
RJP_0094,2016-05-23,24,7713.48,7764.57,0.9934201121246894,26.69,41.81,34.49208333333333,38.51916666666667,7.452500000000001,0
RJP_0094,2016-05-24,24,7536.504999999999,7539.87,0.9995537058331244,26.97,41.15,34.31916666666667,41.66375,7.195416666666667,0
RJP_0094,2016-05-25,24,7153.450000000001,7321.385,0.9770624000786736,27.34,41.58,34.44541666666667,41.30625,7.77,0
RJP_0094,2016-05-26,24,7617.719999999999,7623.74,0.9992103613187228,28.03,41.74,34.8975,42.16791666666666,7.366666666666667,0
RJP_0094,2016-05-27,24,7773.17,7814.875,0.9946633823317712,28.42,41.13,34.525,42.53958333333333,6.866666666666667,0
RJP_0094,2016-05-28,24,7852.085000000001,7895.665,0.9944805155740524,28.33,40.59,34.45208333333333,41.19,6.62375,0
RJP_0094,2016-05-29,24,7647.59,7673.67,0.9966013654483448,27.75,40.36,34.285,42.20916666666667,6.6325,0
RJP_0094,2016-05-30,24,7550.2,7616.155,0.9913401184718535,27.27,40.7,34.20666666666667,40.470416666666665,6.118333333333332,0
RJP_0094,2016-05-31,24,7644.605,7647.605,0.9996077203255136,27.8,40.81,34.046666666666674,36.37291666666667,4.8500000000000005,0
RJP_0094,2016-06-01,24,7558.965,7640.225,0.98936418757301,27.51,41.48,34.93375,33.94583333333333,4.371666666666667,0
RJP_0094,2016-06-02,24,7585.465,7604.02,0.9975598433460195,28.14,42.51,34.992916666666666,30.307083333333328,4.385416666666667,0
RJP_0094,2016-06-03,24,7453.75,7619.35,0.9782658625735792,27.82,43.73,36.49791666666667,24.07875,4.007083333333333,0
RJP_0094,2016-06-04,24,7299.215,7374.455000000001,0.9897972121329645,30.12,45.81,38.31333333333333,15.881666666666668,4.741666666666666,0
RJP_0094,2016-06-05,24,8083.18,8095.975,0.9984195850407148,29.8,46.56,38.504583333333336,13.55,4.2316666666666665,0
RJP_0094,2016-06-06,24,7970.52,8017.945,0.9940851427641372,28.57,46.61,38.14000000000001,15.13625,3.875,0
RJP_0094,2016-06-07,24,7711.43,7946.24,0.9704501751771908,28.35,44.9,37.434583333333336,22.5725,4.994166666666667,0
RJP_0094,2016-06-08,24,7546.32,7703.655000000001,0.9795765776115364,28.76,45.13,37.19583333333333,28.05708333333333,5.573333333333334,0
RJP_0094,2016-06-09,24,7653.120000000001,7660.76,0.999002709913899,28.63,42.12,35.52041666666667,37.1225,6.685,0
RJP_0094,2016-06-10,24,7721.395,7737.315,0.9979424386883564,28.34,42.31,35.41041666666667,38.91166666666666,6.690416666666667,0
RJP_0094,2016-06-11,24,7223.875,7350.03,0.9828361244784036,28.95,40.65,34.75333333333334,41.17333333333334,6.969166666666666,0
RJP_0094,2016-06-12,24,7115.725,7173.014999999999,0.9920131214001366,28.52,41.92,35.25791666666667,40.96958333333333,6.866250000000001,0
RJP_0094,2016-06-13,24,7121.425,7202.665,0.9887208415218534,28.36,40.95,34.66583333333333,42.88708333333333,7.6525,0
RJP_0094,2016-06-14,24,6440.254999999999,7321.385,0.8796498203550284,28.37,39.64,34.09166666666667,44.748333333333335,8.082500000000001,0
RJP_0094,2016-06-15,24,6796.55,7265.34,0.9354758345789737,27.96,40.6,34.182500000000005,43.74041666666667,8.01375,0
RJP_0094,2016-06-16,24,6649.4,7028.77,0.946026118367794,27.74,40.1,34.13916666666667,39.32625,6.095833333333332,0
RJP_0094,2016-06-17,24,6646.17,6847.43,0.9706079507201972,27.89,41.14,34.579166666666666,34.63,4.881666666666667,0
RJP_0094,2016-06-18,24,5776.379999999999,6756.535,0.8549322988780491,27.99,42.02,35.58708333333333,32.87,4.035416666666666,0
RJP_0094,2016-06-19,24,5584.67,6877.37,0.812035705509519,29.57,42.62,35.97375,35.6975,2.994166666666666,0
RJP_0094,2016-06-20,24,6095.639999999999,7021.08,0.8681912184450254,25.99,40.61,32.673750000000005,56.57791666666666,3.5970833333333334,0
RJP_0094,2016-06-21,24,3541.9700000000003,7085.335,0.4999015572305332,25.99,33.55,30.175,69.34916666666668,2.2633333333333336,0
RJP_0094,2016-06-22,24,3883.49,6551.355,0.5927766088084068,26.38,34.5,30.220416666666665,69.09375,2.6075,0
RJP_0094,2016-06-23,24,5835.345,6924.4,0.842722113107273,25.42,31.76,28.59833333333333,75.03625,3.31125,0
RJP_0094,2016-06-24,24,5880.555,6751.035,0.8710597708351386,25.3,32.43,28.282083333333333,75.30083333333333,3.0683333333333334,0
RJP_0094,2016-06-25,24,4972.175,6698.845,0.7422436255802306,24.95,31.6,28.14708333333333,76.3,3.0033333333333334,0
RJP_0094,2016-06-26,24,6417.285,6999.24,0.9168545442076568,24.93,36.39,30.767083333333336,64.09,2.7870833333333334,0
RJP_0094,2016-06-27,24,5479.19,6987.35,0.784158515030734,25.54,34.5,29.866666666666664,71.06208333333333,3.224166666666666,0
RJP_0094,2016-06-28,24,4335.389999999999,6366.1,0.6810119225271358,25.64,33.1,29.79041666666667,70.31958333333334,1.7675,0
RJP_0094,2016-06-29,24,5580.29,6993.865,0.797883573674928,24.85,35.79,30.146666666666665,71.84541666666667,4.310416666666666,0
RJP_0094,2016-06-30,24,5822.99,7251.92,0.8029583889507882,24.86,37.42,31.10875,64.16291666666667,3.865416666666667,0
RJP_0094,2016-07-01,24,5847.205,6833.43,0.855676431894378,25.83,36.83,30.790000000000003,66.53750000000001,5.229166666666667,0
RJP_0094,2016-07-02,24,5828.02,7189.719999999999,0.8106045854358724,26.02,35.71,30.65083333333334,69.47916666666667,4.3575,0
RJP_0094,2016-07-03,24,4449.545,7034.355,0.6325448459737958,25.5,31.42,28.05583333333333,86.32791666666667,4.4625,0
RJP_0094,2016-07-04,24,3063.445,7092.125,0.4319502264835997,25.03,32.03,28.280833333333334,80.87124999999999,5.295416666666666,0
RJP_0094,2016-07-05,24,6480.84,7005.799999999999,0.9250678009649148,25.04,35.03,29.686666666666667,71.75375000000001,6.0825,0
RJP_0094,2016-07-06,24,5821.345,6741.125,0.8635568988855719,25.52,36.44,30.39,66.89708333333333,5.878749999999999,0
RJP_0094,2016-07-07,24,4967.57,6641.505,0.7479584823018276,25.34,33.44,28.997083333333336,68.85875,4.897083333333334,0
RJP_0094,2016-07-08,24,5665.195,6639.455,0.8532620523823115,25.25,34.12,29.47333333333334,69.96249999999999,4.858333333333333,0
RJP_0094,2016-07-09,24,3472.86,5850.685,0.5935817771765186,25.29,32.93,28.816666666666663,74.48416666666667,4.229166666666667,0
RJP_0094,2016-07-10,24,2446.8,6237.129999999999,0.3922958155433669,24.55,32.1,28.14958333333333,78.26333333333332,3.7175,0
RJP_0094,2016-07-11,24,2565.405,6697.83,0.3830203215071149,24.64,33.11,27.92625,79.39083333333333,3.41875,0
RJP_0094,2016-07-12,24,2169.825,6710.295,0.3233576169155007,24.38,28.44,26.144583333333333,89.41875,4.302083333333333,0
RJP_0094,2016-07-13,24,2339.3050000000003,6971.305,0.3355619930558196,24.14,28.28,25.785,90.19833333333334,4.296666666666667,0
RJP_0094,2016-07-14,24,4615.709999999999,6870.505,0.671815245022018,24.25,31.83,27.611666666666668,81.33333333333333,5.199583333333334,0
RJP_0094,2016-07-15,24,3708.6,7080.21,0.5237980229399976,24.46,30.96,27.23708333333333,82.75458333333334,4.64375,0
RJP_0094,2016-07-16,24,2496.745,6473.715,0.3856742226063396,24.53,30.78,27.065416666666664,83.33083333333333,5.013749999999999,0
RJP_0094,2016-07-17,24,3442.6,6630.67,0.5191933846805827,24.13,31.1,27.035833333333333,80.83583333333333,5.795000000000001,0
RJP_0094,2016-07-18,24,5492.6,6759.654999999999,0.8125562621169278,23.76,31.23,26.938333333333333,80.96041666666667,5.615833333333334,0
RJP_0094,2016-07-19,24,5880.06,7072.375,0.8314123614768731,23.64,32.29,27.446250000000003,78.43625,5.325,0
RJP_0094,2016-07-20,24,5349.215,6139.71,0.8712488049109811,23.6,31.81,27.5175,78.48625,4.059583333333333,0
RJP_0094,2016-07-21,24,6062.08,6601.030000000001,0.9183536508696368,23.94,32.59,27.83916666666667,76.40708333333333,3.831666666666667,0
