timestamp_utc,GHI_Wm2,T_amb_C,RH_pct,WS_ms,local_hour,local_date,year,point_id,cluster_id
2016-01-01 17:00:00+00:00,0.0,14.45,36.51,3.06,22,2016-01-01,2016,RJP_0083,2
2016-01-01 18:00:00+00:00,0.0,13.7,37.12,2.97,23,2016-01-01,2016,RJP_0083,2
2016-01-01 19:00:00+00:00,0.0,12.99,37.82,2.86,0,2016-01-02,2016,RJP_0083,2
2016-01-01 20:00:00+00:00,0.0,12.45,38.41,2.68,1,2016-01-02,2016,RJP_0083,2
2016-01-01 21:00:00+00:00,0.0,12.1,38.74,2.42,2,2016-01-02,2016,RJP_0083,2
2016-01-01 22:00:00+00:00,0.0,11.89,38.82,2.12,3,2016-01-02,2016,RJP_0083,2
2016-01-01 23:00:00+00:00,0.0,11.7,38.97,1.88,4,2016-01-02,2016,RJP_0083,2
2016-01-02 00:00:00+00:00,0.0,11.45,39.53,1.71,5,2016-01-02,2016,RJP_0083,2
2016-01-02 01:00:00+00:00,0.0,11.23,40.01,1.57,6,2016-01-02,2016,RJP_0083,2
2016-01-02 02:00:00+00:00,74.05,12.04,37.84,1.3,7,2016-01-02,2016,RJP_0083,2
2016-01-02 03:00:00+00:00,246.32,14.61,32.01,1.33,8,2016-01-02,2016,RJP_0083,2
2016-01-02 04:00:00+00:00,419.62,17.7,26.44,1.21,9,2016-01-02,2016,RJP_0083,2
2016-01-02 05:00:00+00:00,550.95,22.43,21.52,1.63,10,2016-01-02,2016,RJP_0083,2
2016-01-02 06:00:00+00:00,516.75,24.66,19.96,1.26,11,2016-01-02,2016,RJP_0083,2
2016-01-02 07:00:00+00:00,514.97,25.36,18.88,0.88,12,2016-01-02,2016,RJP_0083,2
2016-01-02 08:00:00+00:00,488.33,25.48,18.24,0.53,13,2016-01-02,2016,RJP_0083,2
2016-01-02 09:00:00+00:00,364.15,24.6,20.13,0.27,14,2016-01-02,2016,RJP_0083,2
2016-01-02 10:00:00+00:00,209.05,23.64,21.64,0.18,15,2016-01-02,2016,RJP_0083,2
2016-01-02 11:00:00+00:00,69.35,22.17,22.19,0.48,16,2016-01-02,2016,RJP_0083,2
2016-01-02 12:00:00+00:00,0.0,20.86,23.48,0.78,17,2016-01-02,2016,RJP_0083,2
2016-01-02 13:00:00+00:00,0.0,19.92,24.83,1.0,18,2016-01-02,2016,RJP_0083,2
2016-01-02 14:00:00+00:00,0.0,18.79,26.51,1.22,19,2016-01-02,2016,RJP_0083,2
2016-01-02 15:00:00+00:00,0.0,17.64,28.27,1.47,20,2016-01-02,2016,RJP_0083,2
2016-01-02 16:00:00+00:00,0.0,16.61,29.68,1.73,21,2016-01-02,2016,RJP_0083,2
2016-01-02 17:00:00+00:00,0.0,15.48,31.27,2.0,22,2016-01-02,2016,RJP_0083,2
2016-01-02 18:00:00+00:00,0.0,14.29,32.98,2.17,23,2016-01-02,2016,RJP_0083,2
2016-01-02 19:00:00+00:00,0.0,13.46,33.88,2.17,0,2016-01-03,2016,RJP_0083,2
2016-01-02 20:00:00+00:00,0.0,12.93,34.1,2.07,1,2016-01-03,2016,RJP_0083,2
2016-01-02 21:00:00+00:00,0.0,12.54,34.21,1.96,2,2016-01-03,2016,RJP_0083,2
2016-01-02 22:00:00+00:00,0.0,12.25,34.2,1.83,3,2016-01-03,2016,RJP_0083,2
2016-01-02 23:00:00+00:00,0.0,11.91,34.64,1.78,4,2016-01-03,2016,RJP_0083,2
2016-01-03 00:00:00+00:00,0.0,11.61,35.23,1.74,5,2016-01-03,2016,RJP_0083,2
2016-01-03 01:00:00+00:00,0.0,11.27,35.82,1.75,6,2016-01-03,2016,RJP_0083,2
2016-01-03 02:00:00+00:00,64.8,11.93,34.2,1.67,7,2016-01-03,2016,RJP_0083,2
2016-01-03 03:00:00+00:00,222.07,14.95,27.91,1.65,8,2016-01-03,2016,RJP_0083,2
2016-01-03 04:00:00+00:00,398.02,17.86,23.28,0.87,9,2016-01-03,2016,RJP_0083,2
2016-01-03 05:00:00+00:00,544.47,22.96,16.65,1.29,10,2016-01-03,2016,RJP_0083,2
2016-01-03 06:00:00+00:00,603.6,26.0,12.79,1.33,11,2016-01-03,2016,RJP_0083,2
2016-01-03 07:00:00+00:00,607.25,27.4,11.63,1.0,12,2016-01-03,2016,RJP_0083,2
2016-01-03 08:00:00+00:00,537.05,28.06,11.39,0.98,13,2016-01-03,2016,RJP_0083,2
2016-01-03 09:00:00+00:00,414.25,28.04,11.52,1.14,14,2016-01-03,2016,RJP_0083,2
2016-01-03 10:00:00+00:00,247.23,27.34,12.08,1.1,15,2016-01-03,2016,RJP_0083,2
2016-01-03 11:00:00+00:00,83.18,25.03,15.38,0.71,16,2016-01-03,2016,RJP_0083,2
2016-01-03 12:00:00+00:00,0.0,23.36,15.91,0.45,17,2016-01-03,2016,RJP_0083,2
2016-01-03 13:00:00+00:00,0.0,22.31,16.67,0.28,18,2016-01-03,2016,RJP_0083,2
2016-01-03 14:00:00+00:00,0.0,21.27,17.59,0.41,19,2016-01-03,2016,RJP_0083,2
2016-01-03 15:00:00+00:00,0.0,20.34,18.5,0.52,20,2016-01-03,2016,RJP_0083,2
2016-01-03 16:00:00+00:00,0.0,19.43,19.65,0.58,21,2016-01-03,2016,RJP_0083,2
2016-01-03 17:00:00+00:00,0.0,18.36,21.16,0.66,22,2016-01-03,2016,RJP_0083,2
2016-01-03 18:00:00+00:00,0.0,17.37,22.75,0.58,23,2016-01-03,2016,RJP_0083,2
2016-01-03 19:00:00+00:00,0.0,16.2,24.85,0.49,0,2016-01-04,2016,RJP_0083,2
2016-01-03 20:00:00+00:00,0.0,15.38,26.63,0.58,1,2016-01-04,2016,RJP_0083,2
2016-01-03 21:00:00+00:00,0.0,14.55,28.47,0.66,2,2016-01-04,2016,RJP_0083,2
2016-01-03 22:00:00+00:00,0.0,13.54,30.6,0.76,3,2016-01-04,2016,RJP_0083,2
2016-01-03 23:00:00+00:00,0.0,12.96,32.0,0.79,4,2016-01-04,2016,RJP_0083,2
2016-01-04 00:00:00+00:00,0.0,12.95,32.14,0.66,5,2016-01-04,2016,RJP_0083,2
2016-01-04 01:00:00+00:00,0.0,12.89,32.39,0.39,6,2016-01-04,2016,RJP_0083,2
2016-01-04 02:00:00+00:00,70.95,13.77,30.81,0.23,7,2016-01-04,2016,RJP_0083,2
2016-01-04 03:00:00+00:00,237.93,15.59,27.85,0.64,8,2016-01-04,2016,RJP_0083,2
2016-01-04 04:00:00+00:00,408.65,17.71,24.58,1.05,9,2016-01-04,2016,RJP_0083,2
2016-01-04 05:00:00+00:00,512.7,21.35,20.77,1.94,10,2016-01-04,2016,RJP_0083,2
2016-01-04 06:00:00+00:00,619.38,24.82,17.37,2.57,11,2016-01-04,2016,RJP_0083,2
2016-01-04 07:00:00+00:00,612.28,26.94,15.39,2.7,12,2016-01-04,2016,RJP_0083,2
2016-01-04 08:00:00+00:00,564.88,27.77,14.77,2.7,13,2016-01-04,2016,RJP_0083,2
2016-01-04 09:00:00+00:00,435.3,27.83,14.75,2.6,14,2016-01-04,2016,RJP_0083,2
2016-01-04 10:00:00+00:00,256.33,27.09,15.53,2.13,15,2016-01-04,2016,RJP_0083,2
2016-01-04 11:00:00+00:00,84.35,23.48,20.01,2.02,16,2016-01-04,2016,RJP_0083,2
2016-01-04 12:00:00+00:00,0.0,20.44,23.19,2.76,17,2016-01-04,2016,RJP_0083,2
2016-01-04 13:00:00+00:00,0.0,19.4,24.54,3.08,18,2016-01-04,2016,RJP_0083,2
2016-01-04 14:00:00+00:00,0.0,18.84,25.21,3.19,19,2016-01-04,2016,RJP_0083,2
2016-01-04 15:00:00+00:00,0.0,18.22,26.0,3.18,20,2016-01-04,2016,RJP_0083,2
2016-01-04 16:00:00+00:00,0.0,17.19,27.43,3.18,21,2016-01-04,2016,RJP_0083,2
2016-01-04 17:00:00+00:00,0.0,15.97,29.29,3.14,22,2016-01-04,2016,RJP_0083,2
2016-01-04 18:00:00+00:00,0.0,15.12,30.75,2.97,23,2016-01-04,2016,RJP_0083,2
2016-01-04 19:00:00+00:00,0.0,14.48,31.94,2.75,0,2016-01-05,2016,RJP_0083,2
2016-01-04 20:00:00+00:00,0.0,13.99,33.06,2.49,1,2016-01-05,2016,RJP_0083,2
2016-01-04 21:00:00+00:00,0.0,13.91,33.51,2.15,2,2016-01-05,2016,RJP_0083,2
2016-01-04 22:00:00+00:00,0.0,13.94,33.73,1.77,3,2016-01-05,2016,RJP_0083,2
2016-01-04 23:00:00+00:00,0.0,13.84,34.25,1.57,4,2016-01-05,2016,RJP_0083,2
2016-01-05 00:00:00+00:00,0.0,13.51,35.31,1.56,5,2016-01-05,2016,RJP_0083,2
2016-01-05 01:00:00+00:00,0.0,12.96,36.83,1.67,6,2016-01-05,2016,RJP_0083,2
2016-01-05 02:00:00+00:00,77.72,13.73,35.34,1.5,7,2016-01-05,2016,RJP_0083,2
2016-01-05 03:00:00+00:00,259.95,16.49,29.77,1.76,8,2016-01-05,2016,RJP_0083,2
2016-01-05 04:00:00+00:00,405.96,19.74,24.55,1.55,9,2016-01-05,2016,RJP_0083,2
2016-01-05 05:00:00+00:00,582.22,24.32,19.28,2.17,10,2016-01-05,2016,RJP_0083,2
2016-01-05 06:00:00+00:00,642.35,27.06,16.89,2.58,11,2016-01-05,2016,RJP_0083,2
2016-01-05 07:00:00+00:00,649.4,28.26,16.01,2.87,12,2016-01-05,2016,RJP_0083,2
2016-01-05 08:00:00+00:00,584.0,28.83,15.67,3.21,13,2016-01-05,2016,RJP_0083,2
2016-01-05 09:00:00+00:00,457.2,28.89,15.84,3.25,14,2016-01-05,2016,RJP_0083,2
2016-01-05 10:00:00+00:00,282.6,28.27,16.66,2.82,15,2016-01-05,2016,RJP_0083,2
2016-01-05 11:00:00+00:00,102.5,25.2,20.68,1.69,16,2016-01-05,2016,RJP_0083,2
2016-01-05 12:00:00+00:00,0.0,23.23,22.96,1.5,17,2016-01-05,2016,RJP_0083,2
2016-01-05 13:00:00+00:00,0.0,22.25,24.55,1.55,18,2016-01-05,2016,RJP_0083,2
2016-01-05 14:00:00+00:00,0.0,20.86,27.01,1.82,19,2016-01-05,2016,RJP_0083,2
2016-01-05 15:00:00+00:00,0.0,19.55,29.57,2.05,20,2016-01-05,2016,RJP_0083,2
2016-01-05 16:00:00+00:00,0.0,18.56,31.83,2.12,21,2016-01-05,2016,RJP_0083,2
2016-01-05 17:00:00+00:00,0.0,17.7,33.82,2.09,22,2016-01-05,2016,RJP_0083,2
2016-01-05 18:00:00+00:00,0.0,16.97,35.67,2.02,23,2016-01-05,2016,RJP_0083,2
2016-01-05 19:00:00+00:00,0.0,16.38,37.19,1.91,0,2016-01-06,2016,RJP_0083,2
2016-01-05 20:00:00+00:00,0.0,15.81,38.56,1.84,1,2016-01-06,2016,RJP_0083,2
2016-01-05 21:00:00+00:00,0.0,15.2,39.9,1.87,2,2016-01-06,2016,RJP_0083,2
2016-01-05 22:00:00+00:00,0.0,14.6,41.18,1.92,3,2016-01-06,2016,RJP_0083,2
2016-01-05 23:00:00+00:00,0.0,14.11,42.13,1.93,4,2016-01-06,2016,RJP_0083,2
2016-01-06 00:00:00+00:00,0.0,13.68,43.04,1.92,5,2016-01-06,2016,RJP_0083,2
2016-01-06 01:00:00+00:00,0.0,13.44,43.44,1.8,6,2016-01-06,2016,RJP_0083,2
2016-01-06 02:00:00+00:00,78.9,14.48,40.44,1.5,7,2016-01-06,2016,RJP_0083,2
2016-01-06 03:00:00+00:00,259.15,17.44,33.41,1.38,8,2016-01-06,2016,RJP_0083,2
2016-01-06 04:00:00+00:00,435.73,20.85,27.54,0.75,9,2016-01-06,2016,RJP_0083,2
2016-01-06 05:00:00+00:00,559.67,25.49,23.67,1.74,10,2016-01-06,2016,RJP_0083,2
2016-01-06 06:00:00+00:00,646.0,27.25,22.44,2.56,11,2016-01-06,2016,RJP_0083,2
2016-01-06 07:00:00+00:00,632.15,28.04,21.77,3.09,12,2016-01-06,2016,RJP_0083,2
2016-01-06 08:00:00+00:00,567.0,28.23,21.47,3.52,13,2016-01-06,2016,RJP_0083,2
2016-01-06 09:00:00+00:00,430.15,27.44,22.13,3.47,14,2016-01-06,2016,RJP_0083,2
2016-01-06 10:00:00+00:00,263.67,26.53,22.76,2.83,15,2016-01-06,2016,RJP_0083,2
2016-01-06 11:00:00+00:00,94.47,23.86,26.31,1.87,16,2016-01-06,2016,RJP_0083,2
2016-01-06 12:00:00+00:00,0.0,21.37,29.89,2.25,17,2016-01-06,2016,RJP_0083,2
2016-01-06 13:00:00+00:00,0.0,20.16,31.76,2.54,18,2016-01-06,2016,RJP_0083,2
2016-01-06 14:00:00+00:00,0.0,18.43,34.96,2.91,19,2016-01-06,2016,RJP_0083,2
2016-01-06 15:00:00+00:00,0.0,17.22,37.51,3.05,20,2016-01-06,2016,RJP_0083,2
2016-01-06 16:00:00+00:00,0.0,16.29,39.72,3.09,21,2016-01-06,2016,RJP_0083,2
2016-01-06 17:00:00+00:00,0.0,15.47,41.96,3.13,22,2016-01-06,2016,RJP_0083,2
2016-01-06 18:00:00+00:00,0.0,14.79,43.84,3.11,23,2016-01-06,2016,RJP_0083,2
2016-01-06 19:00:00+00:00,0.0,14.21,45.51,3.04,0,2016-01-07,2016,RJP_0083,2
2016-01-06 20:00:00+00:00,0.0,13.72,46.87,2.96,1,2016-01-07,2016,RJP_0083,2
2016-01-06 21:00:00+00:00,0.0,13.31,48.02,2.89,2,2016-01-07,2016,RJP_0083,2
2016-01-06 22:00:00+00:00,0.0,12.87,49.2,2.87,3,2016-01-07,2016,RJP_0083,2
2016-01-06 23:00:00+00:00,0.0,12.41,50.62,2.89,4,2016-01-07,2016,RJP_0083,2
2016-01-07 00:00:00+00:00,0.0,11.99,52.07,2.96,5,2016-01-07,2016,RJP_0083,2
2016-01-07 01:00:00+00:00,0.0,11.72,53.05,2.97,6,2016-01-07,2016,RJP_0083,2
2016-01-07 02:00:00+00:00,74.07,14.16,45.35,2.77,7,2016-01-07,2016,RJP_0083,2
2016-01-07 03:00:00+00:00,245.02,17.65,36.46,3.46,8,2016-01-07,2016,RJP_0083,2
2016-01-07 04:00:00+00:00,411.48,21.87,28.07,2.56,9,2016-01-07,2016,RJP_0083,2
2016-01-07 05:00:00+00:00,543.8,25.97,22.03,1.95,10,2016-01-07,2016,RJP_0083,2
2016-01-07 06:00:00+00:00,582.1,27.37,20.83,1.6,11,2016-01-07,2016,RJP_0083,2
2016-01-07 07:00:00+00:00,594.12,28.11,20.58,1.69,12,2016-01-07,2016,RJP_0083,2
2016-01-07 08:00:00+00:00,547.17,28.28,21.01,2.03,13,2016-01-07,2016,RJP_0083,2
2016-01-07 09:00:00+00:00,394.27,27.74,22.17,2.19,14,2016-01-07,2016,RJP_0083,2
2016-01-07 10:00:00+00:00,236.43,26.97,23.54,2.12,15,2016-01-07,2016,RJP_0083,2
2016-01-07 11:00:00+00:00,84.22,24.76,27.24,1.5,16,2016-01-07,2016,RJP_0083,2
2016-01-07 12:00:00+00:00,0.0,22.71,30.83,1.84,17,2016-01-07,2016,RJP_0083,2
2016-01-07 13:00:00+00:00,0.0,21.59,33.14,2.2,18,2016-01-07,2016,RJP_0083,2
2016-01-07 14:00:00+00:00,0.0,20.54,35.24,2.42,19,2016-01-07,2016,RJP_0083,2
2016-01-07 15:00:00+00:00,0.0,19.92,36.43,2.43,20,2016-01-07,2016,RJP_0083,2
2016-01-07 16:00:00+00:00,0.0,19.23,37.75,2.42,21,2016-01-07,2016,RJP_0083,2
2016-01-07 17:00:00+00:00,0.0,18.49,38.95,2.48,22,2016-01-07,2016,RJP_0083,2
2016-01-07 18:00:00+00:00,0.0,17.68,40.13,2.61,23,2016-01-07,2016,RJP_0083,2
2016-01-07 19:00:00+00:00,0.0,16.71,41.59,2.74,0,2016-01-08,2016,RJP_0083,2
2016-01-07 20:00:00+00:00,0.0,15.33,44.15,2.84,1,2016-01-08,2016,RJP_0083,2
2016-01-07 21:00:00+00:00,0.0,14.46,45.73,2.73,2,2016-01-08,2016,RJP_0083,2
2016-01-07 22:00:00+00:00,0.0,13.99,46.56,2.53,3,2016-01-08,2016,RJP_0083,2
2016-01-07 23:00:00+00:00,0.0,13.64,47.54,2.36,4,2016-01-08,2016,RJP_0083,2
2016-01-08 00:00:00+00:00,0.0,13.21,49.01,2.2,5,2016-01-08,2016,RJP_0083,2
2016-01-08 01:00:00+00:00,0.0,12.79,50.72,2.01,6,2016-01-08,2016,RJP_0083,2
2016-01-08 02:00:00+00:00,78.2,14.33,46.2,1.67,7,2016-01-08,2016,RJP_0083,2
2016-01-08 03:00:00+00:00,259.95,17.06,39.23,1.77,8,2016-01-08,2016,RJP_0083,2
2016-01-08 04:00:00+00:00,438.38,21.29,32.83,2.04,9,2016-01-08,2016,RJP_0083,2
2016-01-08 05:00:00+00:00,572.65,24.31,29.65,2.59,10,2016-01-08,2016,RJP_0083,2
2016-01-08 06:00:00+00:00,650.92,25.94,27.54,2.65,11,2016-01-08,2016,RJP_0083,2
2016-01-08 07:00:00+00:00,653.95,26.94,25.79,2.75,12,2016-01-08,2016,RJP_0083,2
2016-01-08 08:00:00+00:00,585.92,27.41,24.28,3.22,13,2016-01-08,2016,RJP_0083,2
2016-01-08 09:00:00+00:00,455.83,27.26,23.36,3.97,14,2016-01-08,2016,RJP_0083,2
2016-01-08 10:00:00+00:00,279.1,26.45,23.28,4.66,15,2016-01-08,2016,RJP_0083,2
2016-01-08 11:00:00+00:00,103.93,23.76,26.11,3.43,16,2016-01-08,2016,RJP_0083,2
2016-01-08 12:00:00+00:00,0.0,19.72,31.93,3.44,17,2016-01-08,2016,RJP_0083,2
2016-01-08 13:00:00+00:00,0.0,18.6,32.66,3.79,18,2016-01-08,2016,RJP_0083,2
2016-01-08 14:00:00+00:00,0.0,17.63,33.8,4.02,19,2016-01-08,2016,RJP_0083,2
2016-01-08 15:00:00+00:00,0.0,16.47,36.47,3.89,20,2016-01-08,2016,RJP_0083,2
2016-01-08 16:00:00+00:00,0.0,15.38,39.82,3.73,21,2016-01-08,2016,RJP_0083,2
2016-01-08 17:00:00+00:00,0.0,14.49,43.5,3.66,22,2016-01-08,2016,RJP_0083,2
2016-01-08 18:00:00+00:00,0.0,13.59,47.72,3.46,23,2016-01-08,2016,RJP_0083,2
2016-01-08 19:00:00+00:00,0.0,12.68,51.8,3.21,0,2016-01-09,2016,RJP_0083,2
2016-01-08 20:00:00+00:00,0.0,11.92,54.99,3.1,1,2016-01-09,2016,RJP_0083,2
2016-01-08 21:00:00+00:00,0.0,11.27,57.37,3.05,2,2016-01-09,2016,RJP_0083,2
2016-01-08 22:00:00+00:00,0.0,10.69,59.0,3.04,3,2016-01-09,2016,RJP_0083,2
2016-01-08 23:00:00+00:00,0.0,10.17,60.32,3.06,4,2016-01-09,2016,RJP_0083,2
2016-01-09 00:00:00+00:00,0.0,9.67,61.09,3.02,5,2016-01-09,2016,RJP_0083,2
2016-01-09 01:00:00+00:00,0.0,9.21,61.58,2.87,6,2016-01-09,2016,RJP_0083,2
2016-01-09 02:00:00+00:00,71.5,11.5,51.85,2.4,7,2016-01-09,2016,RJP_0083,2
2016-01-09 03:00:00+00:00,247.82,14.75,41.58,2.35,8,2016-01-09,2016,RJP_0083,2
2016-01-09 04:00:00+00:00,430.5,18.89,31.04,2.03,9,2016-01-09,2016,RJP_0083,2
2016-01-09 05:00:00+00:00,574.25,22.3,22.99,2.73,10,2016-01-09,2016,RJP_0083,2
2016-01-09 06:00:00+00:00,671.28,24.02,19.49,3.04,11,2016-01-09,2016,RJP_0083,2
2016-01-09 07:00:00+00:00,679.2,25.22,16.95,3.54,12,2016-01-09,2016,RJP_0083,2
2016-01-09 08:00:00+00:00,615.95,25.87,15.41,4.16,13,2016-01-09,2016,RJP_0083,2
2016-01-09 09:00:00+00:00,487.92,25.89,14.78,4.53,14,2016-01-09,2016,RJP_0083,2
2016-01-09 10:00:00+00:00,309.42,25.23,15.03,4.55,15,2016-01-09,2016,RJP_0083,2
2016-01-09 11:00:00+00:00,122.43,21.9,18.79,2.95,16,2016-01-09,2016,RJP_0083,2
2016-01-09 12:00:00+00:00,0.0,17.59,25.11,3.24,17,2016-01-09,2016,RJP_0083,2
2016-01-09 13:00:00+00:00,0.0,16.35,27.94,3.24,18,2016-01-09,2016,RJP_0083,2
2016-01-09 14:00:00+00:00,0.0,15.48,30.52,3.02,19,2016-01-09,2016,RJP_0083,2
2016-01-09 15:00:00+00:00,0.0,14.88,32.47,2.77,20,2016-01-09,2016,RJP_0083,2
2016-01-09 16:00:00+00:00,0.0,14.46,34.02,2.55,21,2016-01-09,2016,RJP_0083,2
2016-01-09 17:00:00+00:00,0.0,14.31,34.83,2.27,22,2016-01-09,2016,RJP_0083,2
2016-01-09 18:00:00+00:00,0.0,14.28,35.27,1.91,23,2016-01-09,2016,RJP_0083,2
2016-01-09 19:00:00+00:00,0.0,14.17,35.71,1.56,0,2016-01-10,2016,RJP_0083,2
2016-01-09 20:00:00+00:00,0.0,14.25,35.71,1.16,1,2016-01-10,2016,RJP_0083,2
2016-01-09 21:00:00+00:00,0.0,13.77,37.14,0.85,2,2016-01-10,2016,RJP_0083,2
2016-01-09 22:00:00+00:00,0.0,13.19,38.77,0.91,3,2016-01-10,2016,RJP_0083,2
2016-01-09 23:00:00+00:00,0.0,12.59,40.64,1.16,4,2016-01-10,2016,RJP_0083,2
2016-01-10 00:00:00+00:00,0.0,11.93,42.68,1.33,5,2016-01-10,2016,RJP_0083,2
2016-01-10 01:00:00+00:00,0.0,11.58,44.06,1.24,6,2016-01-10,2016,RJP_0083,2
2016-01-10 02:00:00+00:00,78.25,12.52,41.67,0.88,7,2016-01-10,2016,RJP_0083,2
2016-01-10 03:00:00+00:00,270.6,15.1,35.27,1.1,8,2016-01-10,2016,RJP_0083,2
2016-01-10 04:00:00+00:00,462.42,18.65,27.81,1.79,9,2016-01-10,2016,RJP_0083,2
2016-01-10 05:00:00+00:00,610.95,23.23,19.76,1.92,10,2016-01-10,2016,RJP_0083,2
2016-01-10 06:00:00+00:00,687.53,25.62,16.11,2.0,11,2016-01-10,2016,RJP_0083,2
2016-01-10 07:00:00+00:00,693.1,26.75,14.34,2.19,12,2016-01-10,2016,RJP_0083,2
2016-01-10 08:00:00+00:00,628.28,27.28,13.24,2.26,13,2016-01-10,2016,RJP_0083,2
2016-01-10 09:00:00+00:00,496.8,27.27,12.72,1.96,14,2016-01-10,2016,RJP_0083,2
2016-01-10 10:00:00+00:00,317.73,26.64,12.8,1.43,15,2016-01-10,2016,RJP_0083,2
2016-01-10 11:00:00+00:00,118.0,24.65,15.26,0.62,16,2016-01-10,2016,RJP_0083,2
2016-01-10 12:00:00+00:00,3.92,22.48,16.66,0.8,17,2016-01-10,2016,RJP_0083,2
2016-01-10 13:00:00+00:00,0.0,20.77,18.25,1.35,18,2016-01-10,2016,RJP_0083,2
2016-01-10 14:00:00+00:00,0.0,19.37,19.99,1.77,19,2016-01-10,2016,RJP_0083,2
2016-01-10 15:00:00+00:00,0.0,18.09,21.97,1.91,20,2016-01-10,2016,RJP_0083,2
2016-01-10 16:00:00+00:00,0.0,17.13,23.67,1.9,21,2016-01-10,2016,RJP_0083,2
2016-01-10 17:00:00+00:00,0.0,16.32,25.17,1.81,22,2016-01-10,2016,RJP_0083,2
2016-01-10 18:00:00+00:00,0.0,15.58,26.56,1.64,23,2016-01-10,2016,RJP_0083,2
2016-01-10 19:00:00+00:00,0.0,14.53,28.59,1.47,0,2016-01-11,2016,RJP_0083,2
2016-01-10 20:00:00+00:00,0.0,13.68,30.31,1.38,1,2016-01-11,2016,RJP_0083,2
2016-01-10 21:00:00+00:00,0.0,13.07,31.53,1.3,2,2016-01-11,2016,RJP_0083,2
2016-01-10 22:00:00+00:00,0.0,12.43,32.88,1.28,3,2016-01-11,2016,RJP_0083,2
2016-01-10 23:00:00+00:00,0.0,11.52,34.8,1.39,4,2016-01-11,2016,RJP_0083,2
2016-01-11 00:00:00+00:00,0.0,10.87,36.23,1.54,5,2016-01-11,2016,RJP_0083,2
2016-01-11 01:00:00+00:00,0.0,10.39,37.31,1.72,6,2016-01-11,2016,RJP_0083,2
2016-01-11 02:00:00+00:00,83.15,11.42,34.75,1.65,7,2016-01-11,2016,RJP_0083,2
2016-01-11 03:00:00+00:00,275.83,14.74,27.98,2.24,8,2016-01-11,2016,RJP_0083,2
2016-01-11 04:00:00+00:00,461.05,18.36,22.23,2.47,9,2016-01-11,2016,RJP_0083,2
2016-01-11 05:00:00+00:00,607.0,22.43,17.05,3.38,10,2016-01-11,2016,RJP_0083,2
2016-01-11 06:00:00+00:00,681.08,25.56,14.02,3.61,11,2016-01-11,2016,RJP_0083,2
2016-01-11 07:00:00+00:00,688.38,26.87,13.13,3.32,12,2016-01-11,2016,RJP_0083,2
2016-01-11 08:00:00+00:00,623.35,27.4,12.76,2.89,13,2016-01-11,2016,RJP_0083,2
2016-01-11 09:00:00+00:00,441.81,27.36,12.73,2.47,14,2016-01-11,2016,RJP_0083,2
2016-01-11 10:00:00+00:00,314.62,26.73,13.07,1.96,15,2016-01-11,2016,RJP_0083,2
2016-01-11 11:00:00+00:00,114.78,24.08,16.14,1.21,16,2016-01-11,2016,RJP_0083,2
2016-01-11 12:00:00+00:00,4.05,21.7,17.93,1.25,17,2016-01-11,2016,RJP_0083,2
2016-01-11 13:00:00+00:00,0.0,20.87,18.69,1.43,18,2016-01-11,2016,RJP_0083,2
2016-01-11 14:00:00+00:00,0.0,19.81,19.96,1.68,19,2016-01-11,2016,RJP_0083,2
2016-01-11 15:00:00+00:00,0.0,18.54,21.61,1.76,20,2016-01-11,2016,RJP_0083,2
2016-01-11 16:00:00+00:00,0.0,17.2,23.51,1.58,21,2016-01-11,2016,RJP_0083,2
