cluster_id,n_points,total_population,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,koppen_ari,koppen_nmi,koppen_validation_meaningful,Ta_mean,Ta_p95,Ta_p05,T_sunrise_mean,T_noon_mean,T_sunset_mean,diurnal_gradient,GHI_noon_mean,GHI_sunset_mean,GHI_daily_kWh,kt_noon_mean,kt_noon_std,kt_daily_mean,kt_daily_std,SAI,cloudy_frac,CCI,HDD18,CDD24,DTR_true,RH_sunrise_mean,HSI_sunrise,wind_noon_mean,wind_sunset_mean,daylength_mean,daylength_amplitude,seasonality,monsoon_index,Tm_target_C,Tm_target_capped_C,L_required_kJ_per_kg
0,46,20468849.964220837,0.6060996328954091,50,0.06715585046541289,0.14989809480257876,True,30.016374715868846,33.810869326186385,26.513194463585968,25.8885561078059,32.622911388359086,31.537656651441576,6.734355280553179,765.6119633899974,31.306335791132515,5.318166799820624,0.7999820352724762,0.1584412328364621,0.8112238876673459,0.14915549739488118,0.8140818034623554,0.010803752355268216,2.739141254120489,0.0,12827.478526077059,9.914529054851407,79.55814137279233,24.602185807251615,2.897209742629021,2.7383553667743965,12.127152596787877,0.5851752001014086,0.1332548726058776,0.9549063700896357,57.0,53.34587615848573,276.0703663181191
1,41,20422159.05920069,0.6060996328954091,50,0.06715585046541289,0.14989809480257876,True,27.412532269464727,31.429707622871334,24.017883926659014,23.43404375612453,29.830166549718168,28.9733865025515,6.396122793593634,751.7301297435304,37.80254982510477,5.237892944071665,0.7880710025056946,0.16788632374653148,0.8029768816423353,0.1567061082997255,0.8051713993490943,0.011075551529386588,2.6288202243157026,0.061754972621206675,8301.916164923345,11.106842861744294,82.00279773923685,22.539900332247,2.6055877827917824,1.9969615376077612,12.128957821983507,0.6642676170328504,0.14642835656680037,0.8880888252117005,57.0,52.6050358242751,308.769419760062
2,46,30335761.424428895,0.6060996328954091,50,0.06715585046541289,0.14989809480257876,True,29.95563754777811,33.93458197715717,25.681503753540166,26.385081565270102,32.314990014624684,31.166938228216267,5.929908449354583,755.8026546434726,26.58611691375569,5.2282493624756325,0.7926918405175186,0.1582849505508859,0.8174939003329464,0.17546196695218425,0.820734612851375,0.026195976672597158,4.417291683226159,0.0,14768.839576076853,8.200921726801264,81.44884270284764,25.17290861800543,3.1431057074969355,2.947801541083108,12.130309833102418,0.7217826325988033,0.15904035242040324,0.9433058797299863,57.000000000000014,52.92157291642985,276.8331036750025
