point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2,prob_cluster3
TNP_0047,Summer,3,1.0,4,0.8156636274587128,50,3.946869863044413e-30,9.024448072676645e-25,2.5202457003487978e-53,1.0
TNP_0047,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.691840114223525e-33,2.2073874736884087e-50,1.0204863386271566e-45
TNP_0047,Retreat,2,0.9999999999878977,4,0.8156636274587128,50,1.7166799885735617e-82,1.2102710672911908e-11,0.9999999999878977,2.446254878745221e-134
TNP_0048,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.0208631823703823e-52,1.0338064421913974e-283
TNP_0048,Summer,3,1.0,4,0.8156636274587128,50,1.4040302303150904e-68,6.250664560981644e-33,6.422714168016587e-89,1.0
TNP_0048,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,4.163416632786174e-26,3.5655866180375334e-22,4.940617767614239e-117
TNP_0048,Retreat,2,0.9999999389462692,4,0.8156636274587128,50,3.4940166853039436e-133,6.105373023253294e-08,0.9999999389462692,1.2292768345821906e-156
TNP_0049,Winter,1,0.9999999998242117,4,0.8156636274587128,50,2.0976800727744113e-150,0.9999999998242117,1.7578673415001216e-10,1.8522479013122762e-204
TNP_0049,Summer,3,1.0,4,0.8156636274587128,50,1.8964027172286057e-43,1.9497333368230876e-41,2.6825801588259105e-107,1.0
TNP_0049,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.0746111641604818e-25,3.138113586619162e-26,8.710776382276068e-58
TNP_0049,Retreat,2,0.9999999999877716,4,0.8156636274587128,50,2.046418995265022e-68,1.2227860451647867e-11,0.9999999999877716,5.287430720081758e-120
TNP_0050,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,7.710318332290451e-160,3.071315696244504e-294
TNP_0050,Summer,1,0.9993540715114444,4,0.8156636274587128,50,2.0248892646711292e-159,0.9993540715114444,1.5185389867129267e-54,0.0006459284885527657
TNP_0050,Monsoon,1,1.0,4,0.8156636274587128,50,2.5312443265945683e-230,1.0,3.3886948202638826e-48,5.878131299615662e-207
TNP_0050,Retreat,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.2238958858170745e-75,1.3593615553015651e-204
TNP_0051,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,6.597487134687788e-128,2.5546582280479167e-261
TNP_0051,Summer,1,0.9999999997423146,4,0.8156636274587128,50,3.8517700057445583e-149,0.9999999997423146,2.230947858237558e-44,2.576862946929389e-10
TNP_0051,Monsoon,1,1.0,4,0.8156636274587128,50,2.9673334458957716e-140,1.0,1.7052243697796165e-15,7.399494699242137e-99
TNP_0051,Retreat,1,1.0,4,0.8156636274587128,50,5.156694658747637e-282,1.0,1.0737373172385316e-44,7.797274543684806e-180
TNP_0052,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.769699207381736e-84,1.2184009045615516e-264
TNP_0052,Summer,3,1.0,4,0.8156636274587128,50,1.0649983725441046e-79,1.170376375351872e-21,1.1473994486025833e-61,1.0
TNP_0052,Monsoon,2,0.9999415502395432,4,0.8156636274587128,50,4.144107681244469e-64,5.8449760455878826e-05,0.9999415502395432,5.41001845361679e-136
TNP_0052,Retreat,1,0.9999999999999929,4,0.8156636274587128,50,1.8098110372916351e-203,0.9999999999999929,6.959028676632955e-15,6.738490212612966e-162
TNP_0053,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,5.818836467250964e-76,6.513339302749016e-198
TNP_0053,Summer,1,1.0,4,0.8156636274587128,50,5.406693081858649e-126,1.0,1.6785025586239814e-29,8.691356742407624e-16
TNP_0053,Monsoon,1,1.0,4,0.8156636274587128,50,5.476554297155709e-188,1.0,1.6858377795100848e-28,8.652509556892534e-123
TNP_0053,Retreat,1,1.0,4,0.8156636274587128,50,9.881715269042055e-261,1.0,4.5571471299230216e-41,1.0956643281104329e-179
TNP_0054,Winter,1,1.0,4,0.8156636274587128,50,1.0040757538619846e-289,1.0,3.1403583149836526e-41,2.5646842070644716e-273
TNP_0054,Summer,3,1.0,4,0.8156636274587128,50,1.604382332669533e-57,4.7183028061611727e-29,1.4395901089145563e-78,1.0
TNP_0054,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,2.013212940315157e-29,1.6488508780298046e-31,4.665853761966964e-103
TNP_0054,Retreat,2,0.9999999999765024,4,0.8156636274587128,50,2.0205221149578434e-113,2.3497817040852615e-11,0.9999999999765024,8.899275478489957e-150
TNP_0055,Winter,1,1.0,4,0.8156636274587128,50,2.135649744287008e-223,1.0,1.6327666990024852e-30,3.72721639208386e-193
TNP_0055,Summer,3,1.0,4,0.8156636274587128,50,1.941210917630958e-28,2.1373069025524244e-29,6.473746462617995e-60,1.0
TNP_0055,Monsoon,0,0.9999999999990052,4,0.8156636274587128,50,0.9999999999990052,8.373600504605041e-16,9.92401509339044e-13,3.055561771102597e-51
TNP_0055,Retreat,2,0.9999999983853218,4,0.8156636274587128,50,2.756126639742237e-84,1.6146773383885814e-09,0.9999999983853218,3.252324412223188e-129
TNP_0056,Winter,1,0.9999999998336442,4,0.8156636274587128,50,6.082648659986816e-181,0.9999999998336442,1.663563709536541e-10,4.285999294835896e-228
TNP_0056,Summer,3,1.0,4,0.8156636274587128,50,5.017807772880862e-31,1.9266739092377145e-31,1.9035690979001488e-69,1.0
TNP_0056,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,2.0870829796892587e-34,3.1114878611481386e-51,3.6001726414406524e-46
TNP_0056,Retreat,2,0.9999999999948379,4,0.8156636274587128,50,1.5045958666758968e-68,5.162833853511064e-12,0.9999999999948379,4.760322481189059e-125
TNP_0057,Winter,1,1.0,4,0.8156636274587128,50,5.761369623455595e-282,1.0,7.825985592981437e-38,1.6696630345008987e-263
TNP_0057,Summer,3,1.0,4,0.8156636274587128,50,2.0157717432687135e-53,2.68918303908022e-30,4.3821514057837444e-72,1.0
TNP_0057,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,5.101145619482832e-26,2.118157742083016e-21,1.0902635938789786e-93
TNP_0057,Retreat,2,0.9999999941872186,4,0.8156636274587128,50,5.031157868302076e-115,5.8127812501521204e-09,0.9999999941872186,1.3530047884945933e-156
TNP_0058,Winter,1,1.0,4,0.8156636274587128,50,5.183410870385717e-246,1.0,3.606878208718798e-26,4.0723305128407775e-259
TNP_0058,Summer,3,1.0,4,0.8156636274587128,50,1.5090350451808437e-45,2.305479071801158e-29,2.9873042697152384e-68,1.0
TNP_0058,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.4923246491504437e-31,4.3855218408146e-33,1.8790754184809773e-93
TNP_0058,Retreat,2,0.999999999918975,4,0.8156636274587128,50,5.1717026919899974e-107,8.102459507762798e-11,0.999999999918975,2.519322919432055e-153
TNP_0059,Winter,1,0.9999999999997584,4,0.8156636274587128,50,2.3054038061523058e-200,0.9999999999997584,2.416719038039459e-13,3.355787832951007e-244
TNP_0059,Summer,3,1.0,4,0.8156636274587128,50,1.4269054144813863e-31,1.9993352310120256e-27,4.247309466272346e-57,1.0
TNP_0059,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,1.4311509934008503e-34,8.620637874257558e-50,1.025872838872098e-51
TNP_0059,Retreat,2,0.9999999999971028,4,0.8156636274587128,50,1.2569219442450524e-79,2.8969637973121675e-12,0.9999999999971028,1.5652654902946626e-138
TNP_0060,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,5.710089656356539e-84,1.688700962205855e-264
TNP_0060,Summer,3,1.0,4,0.8156636274587128,50,6.671709015523968e-83,1.2026548302444406e-24,2.7989601213742786e-69,1.0
TNP_0060,Monsoon,2,0.9999999925754164,4,0.8156636274587128,50,4.7112031648118074e-46,7.424583352760989e-09,0.9999999925754164,2.618341102592797e-133
TNP_0060,Retreat,1,0.9999999999825313,4,0.8156636274587128,50,2.676537914652484e-194,0.9999999999825313,1.74691896932875e-11,7.655518072267937e-160
TNP_0061,Winter,1,0.9999999999997762,4,0.8156636274587128,50,1.1504569925356176e-155,0.9999999999997762,2.2415424104682547e-13,7.1883683156395265e-202
TNP_0061,Summer,3,1.0,4,0.8156636274587128,50,1.3725105800805766e-43,1.5788181223759784e-41,1.0341001848375696e-101,1.0
TNP_0061,Monsoon,2,0.999631276281196,4,0.8156636274587128,50,0.00036872310979946883,6.090032311868135e-10,0.999631276281196,4.998995864437398e-66
TNP_0061,Retreat,2,0.9999999999686695,4,0.8156636274587128,50,9.75198033112209e-87,3.133012871114728e-11,0.9999999999686695,1.100919304176288e-129
TNP_0062,Winter,1,1.0,4,0.8156636274587128,50,1.6424126703321716e-222,1.0,2.8230872667864853e-20,3.0692470741487777e-260
TNP_0062,Summer,3,1.0,4,0.8156636274587128,50,9.664529181811626e-44,5.4750937890374506e-24,3.7549907603732303e-63,1.0
TNP_0062,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,2.2544323302877972e-26,1.0536567010586239e-26,2.5600014472873404e-92
