cluster_id,pcm_id,name,candidate_pool_status,n_survivors_in_cluster,L_required_kJ_per_kg,Tm_C,latent_heat_kJ_kg,density_kg_m3,Cp_kJ_kgK,TC_W_mK,cycles_tested,supercooling_K,crit_Tm_fitness,weight_Tm_fitness,crit_latent_heat,weight_latent_heat,crit_vol_latent_heat,weight_vol_latent_heat,crit_thermal_conductivity,weight_thermal_conductivity,crit_cycling,weight_cycling,crit_supercooling,weight_supercooling,crit_corrosion,weight_corrosion,crit_cost,weight_cost,crit_f_Tm,weight_f_Tm,f_Tm,crit_latent_heat_margin_ratio,weight_latent_heat_margin_ratio,latent_heat_margin_ratio,crit_rho_H_MJ_m3,weight_rho_H_MJ_m3,rho_H_MJ_m3,crit_cycles_confidence,weight_cycles_confidence,cycles_confidence,weight_TC_W_mK,TOPSIS_rank,PROMETHEE_II_rank,VIKOR_rank,GRA_rank,topsis_score,gra_grade,promethee_flow,vikor_Q,borda_score,consensus_rank,copeland_score,copeland_rank,kendalls_w_cluster,kendall_w,borda_copeland_agree,entropy_weight_dominant_criterion,entropy_weight_dominant_value,top3_at_lambda05,top3_at_lambda00,mc_top3_inclusion_pct,mc_top1_retention_pct,mc_rank_reversal_freq_cluster,mc_mean_spearman_vs_baseline_cluster,top3_inclusion_probability,top1_retention_rate,mean_spearman_rho_vs_baseline,pcm_database_status,upstream_cluster_profile_fingerprint
0,savE® OM49,savE® OM49,healthy,13,276.0703663181191,49.0,224.0,816.0,2.4,0.3,1200.0,3.5,0.1353352832366127,0.44357566521912667,0.811387339349136,0.11621218365981836,182.784,0.07054481496951803,0.3,0.11839377934214626,0.9328423243457084,0.05331946821488049,3.5,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.1353352832366127,0.44357566521912667,0.1353352832366127,0.811387339349136,0.11621218365981836,0.811387339349136,182.784,0.07054481496951803,182.784,0.9328423243457084,0.05331946821488049,0.9328423243457084,0.11839377934214626,13,3,13,11,0.15108573493755717,0.13130130122288813,0.12352652413333243,0.9997148310556632,12.0,12,-10,12,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,0.2,0.0,1.0,0.6537225505967232,0.002,0.0,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,Paraffin/HDPE PCM3,Paraffin/HDPE PCM3,healthy,13,276.0703663181191,49.9,187.0,952.0,2.19,0.174,2000.0,-0.1000000000000014,0.2069428729276775,0.44357566521912667,0.6773635377602162,0.11621218365981836,178.024,0.07054481496951803,0.174,0.11839377934214626,1.0,0.05331946821488049,-0.1000000000000014,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.2069428729276775,0.44357566521912667,0.2069428729276775,0.6773635377602162,0.11621218365981836,0.6773635377602162,178.024,0.07054481496951803,178.024,1.0,0.05331946821488049,1.0,0.11839377934214626,9,6,11,7,0.35415540612500085,0.132709528204569,0.08026680353243058,0.8423784893470614,19.0,8,-2,8,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,8.9,1.0999999999999999,1.0,0.6537225505967232,0.08900000000000001,0.011,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,PlusICE A50,PlusICE A50,healthy,13,276.0703663181191,50.0,190.0,810.0,2.15,0.18,1526.0,1.1000000000000014,0.2162651668298873,0.44357566521912667,0.6882303324836422,0.11621218365981836,153.9,0.07054481496951803,0.18,0.11839377934214626,0.9644352426742183,0.05331946821488049,1.1000000000000014,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.2162651668298873,0.44357566521912667,0.2162651668298873,0.6882303324836422,0.11621218365981836,0.6882303324836422,153.9,0.07054481496951803,153.9,0.9644352426742183,0.05331946821488049,0.9644352426742183,0.11839377934214626,12,11,12,12,0.2875320949959176,0.13058390059516373,0.037101234004577106,0.896207746689232,5.0,13,-10,12,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,0.6,0.0,1.0,0.6537225505967232,0.006,0.0,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,savE® OM50,savE® OM50,healthy,13,276.0703663181191,50.0,189.0,961.0,2.78,0.175,2000.0,0.0,0.2162651668298873,0.44357566521912667,0.6846080675758335,0.11621218365981836,181.629,0.07054481496951803,0.175,0.11839377934214626,1.0,0.05331946821488049,0.0,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.2162651668298873,0.44357566521912667,0.2162651668298873,0.6846080675758335,0.11621218365981836,0.6846080675758335,181.629,0.07054481496951803,181.629,1.0,0.05331946821488049,1.0,0.11839377934214626,8,5,10,6,0.35724001887960677,0.13301055619293023,0.08092664873709175,0.8192425077534728,23.0,6,0,6,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,10.4,1.9,1.0,0.6537225505967232,0.10400000000000001,0.019,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,Paraffin/HDPE PCM6,Paraffin/HDPE PCM6,healthy,13,276.0703663181191,50.3,187.0,953.0,2.19,0.1745,2000.0,1.0,0.24590438437706738,0.44357566521912667,0.6773635377602162,0.11621218365981836,178.211,0.07054481496951803,0.1745,0.11839377934214626,1.0,0.05331946821488049,1.0,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.24590438437706738,0.44357566521912667,0.24590438437706738,0.6773635377602162,0.11621218365981836,0.6773635377602162,178.211,0.07054481496951803,178.211,1.0,0.05331946821488049,1.0,0.11839377934214626,11,8,9,8,0.3294726127499098,0.13220007257442648,0.05303068523489682,0.7914091720709913,16.0,9,-6,9,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,6.4,0.8,1.0,0.6537225505967232,0.064,0.008,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,Paraffin/HDPE PCM2,Paraffin/HDPE PCM2,healthy,13,276.0703663181191,50.6,187.0,954.0,2.06,0.177,2000.0,1.3999999999999986,0.2780373004531943,0.44357566521912667,0.6773635377602162,0.11621218365981836,178.398,0.07054481496951803,0.177,0.11839377934214626,1.0,0.05331946821488049,1.3999999999999986,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.2780373004531943,0.44357566521912667,0.2780373004531943,0.6773635377602162,0.11621218365981836,0.6773635377602162,178.398,0.07054481496951803,178.398,1.0,0.05331946821488049,1.0,0.11839377934214626,10,9,8,9,0.3513062529578073,0.1320751441424221,0.04584437188904953,0.7339688743789612,16.0,9,-6,9,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,6.800000000000001,0.8,1.0,0.6537225505967232,0.068,0.008,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,PlusICE A52,PlusICE A52,healthy,13,276.0703663181191,52.0,220.0,810.0,2.15,0.18,1447.0,2.799999999999997,0.45783336177161427,0.44357566521912667,0.7968982797179014,0.11621218365981836,178.2,0.07054481496951803,0.18,0.11839377934214626,0.957446830545145,0.05331946821488049,2.799999999999997,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.45783336177161427,0.44357566521912667,0.45783336177161427,0.7968982797179014,0.11621218365981836,0.7968982797179014,178.2,0.07054481496951803,178.2,0.957446830545145,0.05331946821488049,0.957446830545145,0.11839377934214626,7,7,6,10,0.5781665063283588,0.13180042165650516,0.053835573377461275,0.3889322603013602,22.0,7,0,6,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,6.3,0.7000000000000001,1.0,0.6537225505967232,0.063,0.007000000000000001,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,n-Tetracosane (C24),n-Tetracosane (C24),healthy,13,276.0703663181191,52.0,255.0,799.0,2.39,0.2395,1368.0,2.700000000000003,0.45783336177161427,0.44357566521912667,0.9236775514912039,0.11621218365981836,203.745,0.07054481496951803,0.2395,0.11839377934214626,0.9500662519113888,0.05331946821488049,2.700000000000003,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.45783336177161427,0.44357566521912667,0.45783336177161427,0.9236775514912039,0.11621218365981836,0.9236775514912039,203.745,0.07054481496951803,203.745,0.9500662519113888,0.05331946821488049,0.9500662519113888,0.11839377934214626,5,1,5,4,0.5975642152056767,0.13593009611173157,0.15265441931071522,0.28430945752280357,37.0,4,5,5,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,True,10.0,0.8999999999999999,1.0,0.6537225505967232,0.1,0.009,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,Paraffin/Expanded graphite (92% paraffin),Paraffin/Expanded graphite (92% paraffin),healthy,13,276.0703663181191,52.2,170.0,871.0,2.77,0.157,2000.0,3.0,0.48675225595997207,0.44357566521912667,0.6157850343274693,0.11621218365981836,148.07,0.07054481496951803,0.157,0.11839377934214626,1.0,0.05331946821488049,3.0,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.48675225595997207,0.44357566521912667,0.48675225595997207,0.6157850343274693,0.11621218365981836,0.6157850343274693,148.07,0.07054481496951803,148.07,1.0,0.05331946821488049,1.0,0.11839377934214626,6,12,7,13,0.5950022403473509,0.1299278277397939,0.02896046472296679,0.41724465102784913,14.0,11,-6,9,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,12.6,1.5,1.0,0.6537225505967232,0.126,0.015,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
0,Palmitic-Stearic eutectic (64.2/35.8),Palmitic-Stearic eutectic (64.2/35.8),healthy,13,276.0703663181191,52.3,181.7,,,,,,0.50141935103294,0.44357566521912667,0.6581655337488304,0.11621218365981836,,0.07054481496951803,,0.11839377934214626,,0.05331946821488049,,0.11820459114054899,1.0,0.051096054098549545,,0.028653443355411732,0.50141935103294,0.44357566521912667,0.50141935103294,0.6581655337488304,0.11621218365981836,0.6581655337488304,,0.07054481496951803,,,0.05331946821488049,,0.11839377934214626,4,13,4,2,0.7649631495727618,0.2027564335866809,0.015502800301185967,0.12445397314784756,29.0,5,6,4,0.584478021978022,0.584478021978022,False,Tm_fitness,0.6579237835949595,False,False,40.1,8.799999999999999,1.0,0.6537225505967232,0.401,0.088,0.6537225505967232,"COMPLETE — 55-row manufacturer database (+7 literature rows = 62 candidates total) as of 2026-08-12, inside the 40-60-row target (was ~25 rows/18 manufacturer at the prior run)",2505_3_1788874914.585
