case_id,lf_valid,lf_runtime_s,lf_useful_energy_kWh,lf_solar_fraction,lf_unmet_energy_kWh,lf_pump_energy_kWh
c3_RT42_bnd_nmin,True,1.0754292011260986,1563.5607017695586,0.40798998594022584,2129.9485117160093,5.844821919217345e-10
c3_RT42_bnd_nmax,True,1.050602912902832,1564.418993798082,0.40934684617507666,2125.0667658515968,6.737851146809373e-09
c3_savE__OM42_lhs_000,True,1.0652976036071777,1564.2535000326616,0.40913441671844786,2125.8310498911324,8.728795353800134e-11
c3_savE__OM42_lhs_001,False,0.0,,,,
c3_savE__OM42_lhs_002,True,1.0433199405670166,1563.984697455447,0.40892876998898997,2126.5709308643345,1.4158528613296645e-09
c3_savE__OM42_lhs_003,True,1.053929090499878,1564.2699672898455,0.4101715649399399,2122.099571945942,1.1412387297982908e-08
c3_savE__OM42_lhs_004,False,0.0,,,,
c3_savE__OM42_lhs_005,True,1.04707932472229,1563.0814866837375,0.4117256185761331,2116.5083587047375,8.882454347403647e-09
c3_savE__OM42_lhs_006,False,0.0,,,,
c3_savE__OM42_lhs_007,True,1.0423731803894043,1562.1119272863307,0.410777709047758,2119.918771436371,2.552603205322906e-08
c3_savE__OM42_bnd_dmin_fmin,False,0.0,,,,
c3_savE__OM42_bnd_dmin_fmax,False,0.0,,,,
c3_savE__OM42_bnd_dmax_fmin,True,1.0742197036743164,1559.371125673161,0.41043225439511977,2121.161656870363,1.079095855450451e-09
c3_savE__OM42_bnd_dmax_fmax,True,1.0808894634246826,1560.8257371480156,0.41119898186266846,2118.4031055120877,9.237563323484168e-08
c3_savE__OM42_bnd_nmin,True,1.0379807949066162,1563.651943572999,0.4082262732454921,2129.0983913088594,5.845070990102189e-10
