regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,predicted_feasible_proba,sim_mains_temp_C,sim_useful_energy_kWh,sim_solar_fraction,sim_delivery_temp_hours,sim_unmet_energy_kWh,sim_pump_energy_kWh,sim_residual_pct_of_collector,sim_pcm_mass_kg,sim_max_water_temp_C,sim_max_pcm_temp_C,sim_n_safety_violations,sim_mean_f_melt,surrogate_vs_sim_error_pct,large_surrogate_error,meets_temperature_safety,constraint_margin_C
0,PlusICE A58,0.04753767689607727,9,0.03033603554907064,True,0.023768838448038634,0.010124765911364774,0.9898752340886352,2.9608977671501065e-06,1.4970316653571586e-10,28.063411745122057,1675.6345452164603,0.406849048268416,2317.3417015016166,2.86919850051598e-09,0.4723885701657532,0.9966666666666667,19.4,1675.695844611958,0.40686440634947607,1151,2317.2584598331864,5.994468253896987e-10,0.0002078026137345037,0.46067684896709726,75.07683876839945,74.87264630434505,1274,0.02767576282076214,0.0036581457007667313,False,False,-9.872646304345054
0,PlusICE A58,0.048373615103155736,9,0.01838300957169156,True,0.024186807551577868,0.01066833787128325,0.9893316621287167,1.1707313774083265e-06,3.586927686129485e-11,17.30489016726626,1675.621304172367,0.40683389065607556,2317.368975279981,2.86919850051598e-09,0.5114081482641976,0.9966666666666667,19.4,1675.6419446170758,0.4068505210858733,1152,2317.3127066949414,1.436280573184289e-10,0.00020858607005443748,0.4854093731433879,75.06202294002031,74.81413651053983,1137,0.02768442666923377,0.0012317932703384035,False,False,-9.814136510539825
0,PlusICE A58,0.04668973948042918,11,0.017938539863424252,True,0.02334486974021459,0.011724265783109845,0.9882757342168902,1.2419762722082518e-06,3.713206811405796e-11,16.29867237223326,1675.5760543303347,0.40682963793604365,2317.3937187297456,2.86919850051598e-09,0.5343339523746298,1.0,19.4,1675.5454406302765,0.4068197882093324,1155,2317.4327737064673,1.4868350512977143e-10,0.00021042506488993704,0.533454093131498,75.0433538446786,74.81887329468063,1212,0.027807702071683992,0.0018270886193749226,False,False,-9.818873294680628
0,PlusICE A58,0.040660119892860815,11,0.02427331455637022,True,0.020330059946430407,0.007743321079427086,0.9922566789205729,1.458956196080148e-06,5.902283778569798e-11,19.20619915935311,1675.558997629133,0.4068314261182107,2317.370910771201,2.86919850051598e-09,0.4127584556866161,0.99,19.4,1675.9302616012303,0.4069292491265821,1151,2317.0051324736137,2.363503958195598e-10,0.00020415527675178585,0.3523211091139324,75.13567651996351,74.97389450675473,2090,0.027987940971133846,0.022152710086071933,False,False,-9.973894506754732
0,PlusICE A58,0.04295476312291406,13,0.020292362686907484,True,0.02147738156145703,0.010789615181572586,0.9892103848184274,1.4562573756597576e-06,4.9251504720619794e-11,16.96241301205491,1675.558696043941,0.4068301050303347,2317.382282582667,2.86919850051598e-09,0.4693282839847498,0.9966666666666667,19.4,1675.6408098283346,0.4068439852539685,1151,2317.3382408425045,1.9721465372892456e-10,0.0002090735336928136,0.4909274907615527,75.07003926174221,74.8953610053097,1416,0.027953181908939934,0.004900440709727857,False,False,-9.895361005309695
0,NONE_plain_tank,0.04827865460779392,9,0.0170351050816838,True,0.02413932730389696,0.010605633240313826,0.9893943667596862,1.0031137989650473e-06,2.8480248290427704e-11,16.004557276826915,1675.7263665906255,0.4071113995568473,2317.37215528753,2.8691985005159803e-09,0.47922613886027665,0.9966666666666667,19.4,1675.2526193523086,0.4070509196956491,1148,2316.5297906487403,1.1405152763315729e-10,0.00016115296085343582,0.0,75.13688163412095,75.13688163412095,1,0.0,0.02827915222123979,False,False,-0.13688163412095378
0,NONE_plain_tank,0.048734766067804455,9,0.011850653466949539,True,0.024367383033902228,0.010909071410617036,0.989090928589383,5.120042241530417e-07,1.0112641056753421e-11,11.238927604564173,1675.7178838066322,0.40709956304514594,2317.3882179082198,2.8691985005159803e-09,0.4879349985394626,0.9966666666666667,19.4,1675.2526193523086,0.4070509196956491,1148,2316.5297906487403,4.049691383187502e-11,0.00016115296085343582,0.0,75.13688163412095,75.13688163412095,1,0.0,0.02777279372370535,False,False,-0.13688163412095378
0,NONE_plain_tank,0.04516968910991931,8,0.019060255927857712,True,0.022584844554959654,0.007720757452384889,0.9922792425476151,8.950037694727199e-07,2.8431668170912348e-11,16.75403885741633,1675.703187479769,0.4071322387244329,2317.3454153814487,2.8691985005159803e-09,0.4434635241206888,1.0,19.4,1675.2526193523086,0.4070509196956491,1148,2316.5297906487403,1.1385698449598219e-10,0.00016115296085343582,0.0,75.13688163412095,75.13688163412095,1,0.0,0.026895533381385103,False,False,-0.13688163412095378
0,NONE_plain_tank,0.04280604629414045,13,0.01793366911477888,True,0.021403023147070224,0.01067793617874062,0.9893220638212594,1.1326944569866223e-06,3.385561266623704e-11,14.938877242651813,1675.6433802929434,0.40713254163579676,2317.4129879268044,2.8691985005159803e-09,0.4435979669948368,0.9966666666666667,19.4,1675.2526193523086,0.4070509196956491,1148,2316.5297906487403,1.355776222230994e-10,0.00016115296085343582,0.0,75.13688163412095,75.13688163412095,1,0.0,0.023325493488019038,False,False,-0.13688163412095378
0,NONE_plain_tank,0.04093880434459472,9,0.01587892508897138,True,0.02046940217229736,0.00646660883143754,0.9935333911685624,5.238011087011679e-07,1.3862330944310003e-11,12.650274329714783,1675.6253832645302,0.4071325907161494,2317.3883252704504,2.8691985005159803e-09,0.4114050952310643,0.9966666666666667,19.4,1675.2526193523086,0.4070509196956491,1148,2316.5297906487403,5.551285946076768e-11,0.00016115296085343582,0.0,75.13688163412095,75.13688163412095,1,0.0,0.02225120605188432,False,False,-0.13688163412095378
1,PureTemp 58,0.047681429278400383,8,0.018064986998494514,True,0.023840714639200192,0.009081684293081059,0.9909183157069189,9.527962398599334e-07,2.8687086142140265e-11,16.762184155462908,1625.712796105788,0.37367421280586294,2638.951992891371,2.86919850051598e-09,0.47779368738220673,0.9966666666666667,17.0,1625.8531269000566,0.37371451819587764,768,2638.671628506465,1.1325303020347869e-10,0.0019489897002415186,0.4041349510421071,70.20762989237159,69.13075711532971,150,0.011436870026582094,0.008631209790535216,False,False,-4.130757115329715
1,PureTemp 58,0.04495113808154414,8,0.03007069385957667,True,0.02247556904077207,0.007609229452754908,0.9923907705472451,2.164376538659454e-06,1.0847384048479774e-10,26.304365484166773,1625.7054975850458,0.3736623388199947,2638.8763466348823,2.86919850051598e-09,0.4352269337493314,1.0,17.0,1625.9890982720046,0.37375473368090373,767,2638.502192263014,4.282456827468417e-10,0.0019421261586768169,0.3386107106475934,70.16518529309143,69.4946762610943,319,0.012061422042993625,0.017441733604501217,False,False,-4.494676261094298
1,PureTemp 58,0.048592781944673626,8,0.013501763326717105,True,0.024296390972336813,0.009612445590686598,0.9903875544093134,5.733683813726395e-07,1.2902473640527086e-11,12.767502257460583,1625.7029694673,0.37365266848082523,2638.9973782634447,2.86919850051598e-09,0.5075776356335066,1.0,17.0,1625.8035956519843,0.37369882479439553,768,2638.73774808683,5.093681552047899e-11,0.0019513693695928684,0.42775382878555357,70.23107699095763,68.942460445441,126,0.01121017176213464,0.00618931985102801,False,False,-3.942460445441
1,PureTemp 58,0.04610169700613615,9,0.026870342858698812,True,0.023050848503068076,0.009234680272381697,0.9907653197276183,2.1209219084139913e-06,9.498316475934957e-11,24.106480520521835,1625.7016812277498,0.37366083128796485,2638.899031916799,2.86919850051598e-09,0.4473671882411653,0.9933333333333333,17.0,1625.8454148308124,0.3737129277019414,768,2638.6783295898317,3.7497770394249983e-10,0.001950133796372966,0.4109432721209855,70.1563812289233,69.34445388808044,287,0.01185081452608633,0.008840545463394224,False,False,-4.344453888080437
1,PureTemp 58,0.04656578804332627,9,0.0314989036163162,True,0.023282894021663135,0.009516384883670678,0.9904836151163293,2.9917895373456754e-06,1.570634837952578e-10,28.543424980173178,1625.7006307578179,0.3736631982043167,2638.881693262481,2.86919850051598e-09,0.44986984889131176,0.9933333333333333,17.0,1625.8206501895704,0.37370571822351895,768,2638.7087046292063,6.200604567771843e-10,0.0019515483970891472,0.4234791273233452,70.1535976366502,69.33386547117479,287,0.011828585819729443,0.007382083118366019,False,False,-4.333865471174789
1,Palmitic-stearic acid/Expanded graphite,0.05013614467867097,8,0.03624206380066495,True,0.025068072339335484,0.010557750870214457,0.9894422491297855,4.376209108931427e-06,2.643380828849065e-10,35.35961638119242,1624.7466092874474,0.3735950806196723,2639.1784990591286,2.9118935628054013e-09,0.4525581893975331,1.0,17.0,1624.7708152719558,0.37359851841430936,766,2639.1603598301667,1.043463568101637e-09,0.0018501433511493666,0.45187173724517876,70.09664353916676,69.60679093972237,271,0.024266149393572203,0.0014898091645218893,False,False,-4.606790939722373
1,Palmitic-stearic acid/Expanded graphite,0.049865569511907966,10,0.021352300534607092,True,0.024932784755953983,0.012984671544442394,0.9870153284555576,1.934202791570988e-06,6.883279883416624e-11,20.719971140046226,1624.707866226032,0.37357668315416726,2639.321247565183,2.8691985005159803e-09,0.5965501751582537,1.0,17.0,1624.610571013534,0.37356964631410294,769,2639.282004022605,2.7171269334270393e-10,0.0018569295426323041,0.5557439421021345,70.06021508295424,69.46019095523899,260,0.024332910574180768,0.005988832907649508,False,False,-4.460190955238986
1,Palmitic-stearic acid/Expanded graphite,0.04868228467215773,10,0.028908774374370644,True,0.024341142336078866,0.012082073482016668,0.9879179265179834,3.2447896259353944e-06,1.5633815198077474e-10,27.386991078943925,1624.6934611823158,0.37358159574346883,2639.2600375375123,2.8691985005159803e-09,0.534801021553975,1.0,17.0,1624.678678820476,0.37358366474695914,768,2639.2229414351295,6.17147026307394e-10,0.0018549466059517151,0.5171127450303135,70.06905184479929,69.62536132853596,278,0.024391686878107464,0.0009098637184331733,False,False,-4.625361328535959
1,Palmitic-stearic acid/Expanded graphite,0.04754712126422765,10,0.02865106051864419,True,0.023773560632113826,0.011256446232266303,0.9887435537677337,2.962016550626356e-06,1.414415257487024e-10,26.509932316866536,1624.6722117916197,0.37357915059389296,2639.260316786936,2.8691985005159803e-09,0.4822207708682624,1.0,17.0,1624.7374760699877,0.3735955401288439,767,2639.172907969294,5.58332565030221e-10,0.0018528594410076715,0.4817758987409978,70.0883962860346,69.70467674747947,287,0.024465696513914482,0.00401691222915851,False,False,-4.704676747479468
1,Palmitic-stearic acid/Expanded graphite,0.04213800816741173,8,0.0172274977312965,True,0.021069004083705864,0.006268167797156734,0.9937318322028432,5.928090593190578e-07,1.7021027874185133e-11,14.126673038378192,1624.659789419034,0.3735752089594043,2639.3807737678435,2.8691985005159803e-09,0.45595624468246704,0.9966666666666667,17.0,1626.2643635014547,0.3738675148022397,766,2638.027021827571,6.719547199982449e-11,0.0019244712836911301,0.26827758171830823,70.21757979140422,69.98217090045262,353,0.024922301443675274,0.09866625122165786,False,False,-4.982170900452616
1,n-Octacosane (C28),0.04108701495045722,9,0.022987033019299295,True,0.02054350747522861,0.006537096524951807,0.9934629034750482,1.095474518572258e-06,4.196951488370249e-11,18.379394468196466,1625.5003571235952,0.37344819851551736,2639.861088819882,2.86919850051598e-09,0.4185346853278123,0.9866666666666667,17.0,1626.409794570973,0.37377694392037364,766,2638.408615882187,1.657038055001186e-10,0.001976234615115783,0.2974378918853072,70.28771762547291,69.16480134750869,205,0.004222988249500384,0.05591686980818012,False,False,-4.164801347508686
1,n-Octacosane (C28),0.046329893062968,8,0.014486088504226658,True,0.023164946531484,0.008331102894293382,0.9916688971057066,5.661491949005557e-07,1.3668812239876863e-11,13.060389262182493,1625.4943468424033,0.3734319029391236,2639.9844693752048,2.86919850051598e-09,0.4917024742396499,0.9866666666666667,17.0,1625.8052123862826,0.3736538728544241,766,2638.927140004885,5.396447072294955e-11,0.0019539643796523723,0.3790651816903489,70.32656587070984,68.4698757588388,50,0.0036442869682159,0.0191207127096776,False,False,-3.4698757588387963
1,n-Octacosane (C28),0.0405287677226121,8,0.03411148638579917,True,0.02026438386130605,0.005577104763677529,0.9944228952363224,2.028695670717467e-06,1.1533637458768097e-10,26.90343490927804,1625.4931506909872,0.3734538453486348,2639.8340816086634,2.86919850051598e-09,0.4143680606121931,0.9833333333333333,17.0,1626.5055819360416,0.37381227865516486,765,2638.259743259552,4.5536722960004516e-10,0.00197024680218038,0.25375826674732754,70.27639822542248,69.36399374606403,248,0.004355929451778681,0.062245789765397186,False,False,-4.3639937460640255
