regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,arrangement,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,predicted_feasible_proba
0,RT57HC,0.04097017799017234,16,0.03513238773346294,radial,True,0.02048508899508617,0.011522644224509056,0.5955182925923577,0.001596573550790246,9.34857350522577e-08,28.010393307254496,1756.2895487046196,0.5606654769033491,927.4877979418333,3.8034667865723675e-07,0.7172997990678236,0.9233333333333333
0,RT57HC,0.041007352004679115,24,0.034725439567375775,radial,True,0.020503676002339558,0.01733105650851717,0.5954432315426199,0.001570069686253535,9.086893334427629e-08,27.711061824704803,1756.284535180756,0.5607445189230449,927.3099882728721,3.726888474509426e-07,0.8120094551687348,0.9233333333333333
0,RT57HC,0.04219910582842135,11,0.03813575124759597,radial,True,0.021099552914210676,0.008656275080433063,0.5930976290231272,0.001805935363611684,1.1478450299321991e-07,31.31693449611412,1756.2610401752409,0.5606720466348228,927.4351819258385,4.5247262642216707e-07,0.7185969780385616,0.9333333333333333
0,RT57HC,0.04162114831902508,11,0.041652595606617084,radial,True,0.02081057415951254,0.00830545591858559,0.5942206417616438,0.0020545553005111615,1.426292684727051e-07,33.73648388839851,1756.2516919632337,0.5606618254416094,927.4216837660879,5.143269803363133e-07,0.7082416288382286,0.9266666666666666
0,RT57HC,0.04091587532829531,27,0.04260078973073078,radial,True,0.020457937664147656,0.019367248367724767,0.5956281511257546,0.0021194548701847704,1.5048408544752451e-07,33.91979242579468,1756.2433360901277,0.5608390976125285,927.0162435648496,5.372869190613505e-07,0.8941240519563106,0.93
0,RT57HC,0.04005360472410553,23,0.040053287484483946,single-layer,True,0.020026802362052766,0.015476803789855869,0.5784055477285004,0.0022795685426340922,1.5217369029784898e-07,31.219321816843394,1756.2380662590149,0.5611367202405877,926.4845431135786,5.484702449197352e-07,0.8266404676048448,0.9433333333333334
0,RT57HC,0.04069334760759308,17,0.04255334566059404,single-layer,True,0.02034667380379654,0.011996313151432653,0.5770169958293986,0.0024990948154469525,1.7724140920052107e-07,33.69774337393443,1756.237219486339,0.5611130188916705,926.4953468039979,6.508727842587331e-07,0.7912812144229945,0.93
0,RT57HC,0.043169423010329805,21,0.04156899941650727,single-layer,True,0.021584711505164902,0.0176919883549643,0.5719800488422311,0.0024376582992358575,1.6888502736429912e-07,34.92122775767303,1756.2207902678979,0.5612407812645109,926.30201562294,6.183094693777351e-07,0.8870012037757389,0.9733333333333334
0,RT57HC,0.04355219955913471,14,0.032438735968973516,single-layer,True,0.021776099779567355,0.012111193255917564,0.5712459009894629,0.0017000576843667432,9.19128705919955e-08,27.49271977754873,1756.2148189242203,0.5611383607744258,926.6341299572136,3.7587551535900346e-07,0.8065951303167148,0.97
0,RT57HC,0.042428407098570056,13,0.04945834004587378,radial,True,0.021214203549285028,0.010397816577130693,0.5926594372050327,0.0026735982233088438,2.2038621679075464e-07,40.835695109065966,1756.1563974826472,0.5608625241538305,927.106950245229,8.426299665921963e-07,0.7426361902492074,0.9233333333333333
0,RT57HC,0.04090700827612068,30,0.04807652107111191,single-layer,True,0.02045350413806034,0.021505177357412364,0.5765616005358833,0.0030031744292463025,2.4063696454647396e-07,38.271408108184644,1756.149405036009,0.5612954325622297,926.1510054650296,9.107902814780665e-07,0.9665248139143671,0.9533333333333334
0,RT57HC,0.04317098481551371,12,0.02802159613874984,radial,True,0.021585492407756854,0.010110804933428601,0.5912681717468907,0.0011619632310443156,5.42667739806678e-08,23.541195531625913,1756.0849201449992,0.5607430507460581,927.368852635454,2.407714154801657e-07,0.7344097074291334,0.95
0,RT57HC,0.042043793688977066,20,0.027359791274545575,radial,True,0.021021896844488533,0.015565543969508258,0.593396782091585,0.0011221960631924467,5.117175009677017e-08,22.385065286512553,1756.041667536594,0.5608325687029327,927.1728417642558,2.3382742713360135e-07,0.7805275303527389,0.93
0,RT57HC,0.040539934699067526,35,0.04494646000551837,single-layer,True,0.020269967349533763,0.024420007710668788,0.5773465321754145,0.0027092012248178927,2.02948340830298e-07,35.458652396363625,1756.0382459863076,0.5612453397866387,926.2307021648887,7.781496512954986e-07,1.0705160555999316,0.9366666666666666
0,RT57HC,0.04033796083689687,25,0.03321200164725342,staggered,True,0.020168980418448435,0.01718345328728163,0.5124665792549907,0.0031424404384394087,1.73944561696409e-07,26.070699267207956,1756.0344802247198,0.5611593691145645,926.5359883797299,6.097243107913755e-07,0.8857099957952222,0.9433333333333334
0,RT57HC,0.04569170715246308,12,0.03419556307870617,radial,True,0.02284585357623154,0.011987317765611794,0.5868410603284575,0.0015508563735048475,8.838734491033086e-08,30.405407844793768,1756.0304252284536,0.5607712076233834,927.3082947347303,3.675106933879914e-07,0.7582383563785402,0.9733333333333334
0,RT57HC,0.04017381858602441,26,0.028864365754362728,staggered,True,0.020086909293012205,0.01765351976693744,0.5128800169589268,0.0025914182232142473,1.2466607236229471e-07,22.56570063352053,1755.9998174046286,0.5611344957659502,926.5690542479701,4.6162617126520513e-07,0.9070008108589591,0.9433333333333334
0,RT57HC,0.043873312033227155,22,0.033603127371679815,staggered,True,0.021936656016613577,0.019455955375614214,0.5042162035791287,0.003255751371256915,1.8233904669811223e-07,28.689554748314684,1755.9924308213044,0.5612681606991422,926.3320497945003,6.592579592055328e-07,0.9675233003621887,0.9766666666666667
0,RT57HC,0.045497727706413194,11,0.03157768196585038,single-layer,True,0.022748863853206597,0.010849017876383432,0.5676817478183102,0.00164261036192095,8.644971267091693e-08,27.958485543327065,1755.991211693573,0.5611547405737615,926.5475043090959,3.647056283261155e-07,0.8150219782965334,0.9866666666666667
0,RT57HC,0.04640424538029431,11,0.03612042854954965,radial,True,0.023202122690147153,0.011510506833415564,0.5856662239953045,0.0016829364422241608,1.0131397585798517e-07,32.61777241149024,1755.9910850436288,0.5607957394503497,927.2829883151313,4.1527945865539083e-07,0.7679320411367916,0.9566666666666667
0,n-Hexacosane (C26),0.04003452302990759,10,0.034487120929327236,single-layer,True,0.020017261514953796,0.006719432476607041,0.5784475508245677,0.0018362279076908606,1.0554368984390041e-07,26.867996791714127,1756.314616323938,0.5609025079745769,927.0899969544448,3.81037377171801e-07,0.49951870529225306,0.95
0,n-Hexacosane (C26),0.04056867074030674,12,0.04017793544728198,radial,True,0.02028433537015337,0.008390390964434684,0.5963365680632353,0.0019403374972327746,1.2993125784959848e-07,31.71918966627319,1756.3039466316015,0.5604008354537364,928.0222099644441,4.683436058198827e-07,0.35278552214848974,0.93
0,n-Hexacosane (C26),0.04102435207190838,18,0.03322352727240789,radial,True,0.02051217603595419,0.013014464856756974,0.595408944487199,0.00147336670297251,8.158406473077481e-08,26.523519920090376,1756.286029669252,0.5605614354903024,927.806063351824,3.2730156617726233e-07,0.4212566799333037,0.9733333333333334
0,n-Hexacosane (C26),0.040679847580532245,27,0.04109977183160609,radial,True,0.020339923790266123,0.01903401175752491,0.5961085936575863,0.0020074465710313884,1.3750932672255016e-07,32.535869470587,1756.2701606015962,0.5607060107348096,927.4031029512108,4.875137932524688e-07,0.6324539481237842,0.94
0,n-Hexacosane (C26),0.04053271783850085,27,0.038315607216908076,single-layer,True,0.020266358919250424,0.01882823275705835,0.5773620872144775,0.0021409258423605044,1.367181227606886e-07,30.222134022589117,1756.2645063627378,0.5611674465449554,926.4839715251467,4.847148099807416e-07,0.7328249739217597,0.95
0,n-Hexacosane (C26),0.04101118255024444,24,0.031110440235438158,single-layer,True,0.02050559127512222,0.017335913706062835,0.5763410501298404,0.001591834664198963,8.253779530876768e-08,24.828594644099844,1756.2436359050912,0.561154150491588,926.5648985532399,3.439460595444447e-07,0.6768090192559101,0.9333333333333333
0,n-Hexacosane (C26),0.04191846663957109,9,0.029738864829428814,single-layer,True,0.020959233319785546,0.006942042869589268,0.5744603632208949,0.0014977648773807865,7.423637872448872e-08,24.259031814301924,1756.22933858885,0.5609871347016588,926.9786124823152,3.241692974809164e-07,0.527356186790513,0.9566666666666667
0,n-Hexacosane (C26),0.04427550092359521,20,0.03985217382691591,radial,True,0.022137750461797605,0.018178124094880847,0.5892741502620122,0.0019387488475064248,1.2877226012926488e-07,34.33675016330868,1756.2158828367515,0.5607884032802471,927.3088822326338,4.6806527713221904e-07,0.5877346858099068,0.9633333333333334
0,n-Hexacosane (C26),0.041422120515353954,23,0.04648177346576295,radial,True,0.020711060257676977,0.01711801638173491,0.5946136418139387,0.002421726914871194,1.8761026975497306e-07,37.467844300389885,1756.2154935723147,0.560805686942921,927.2562454842082,7.067375550334349e-07,0.5684448458127714,0.94
0,n-Hexacosane (C26),0.042609423150814785,13,0.04498190601286091,single-layer,True,0.021304711575407392,0.010531468533415569,0.5730747435054682,0.002737218452771894,2.052088386320898e-07,37.298141969914205,1756.1991845292032,0.5611288710381651,926.5300947211019,8.123938342173503e-07,0.5410047904193831,0.9566666666666667
0,n-Hexacosane (C26),0.04010715328783476,20,0.04825841146816956,radial,True,0.02005357664391738,0.013512139716980611,0.5972945692375166,0.002549457509268706,2.050546158381732e-07,37.665050068816775,1756.1951455879234,0.5607162156643184,927.341236597592,7.998860311730927e-07,0.46154792395823163,0.9133333333333333
0,n-Hexacosane (C26),0.04134799922780662,20,0.04799229895786962,radial,True,0.02067399961390331,0.014805467050394566,0.5947608376970355,0.0025418000901623276,2.0331138303035065e-07,38.61621848051708,1756.1929173550952,0.560764492826064,927.3043689975831,7.968615425372614e-07,0.4882949377868373,0.93
0,n-Hexacosane (C26),0.042962635257549994,20,0.04725982280073791,single-layer,True,0.021481317628774997,0.016608535950544283,0.5723813906291475,0.0029538202871259743,2.3266170559133057e-07,39.511788687374334,1756.1730983217772,0.5613546178846995,926.1288144802002,9.244178640778521e-07,0.6612447014681765,0.9733333333333334
0,n-Hexacosane (C26),0.044103788479671086,10,0.02847871061527306,single-layer,True,0.022051894239835543,0.008983722073151288,0.5702075345045767,0.001415886219656096,6.720435652289818e-08,24.442178327507726,1756.1364047294758,0.5610641913749927,926.8229126889546,2.9103290572475277e-07,0.5501479474596485,0.97
0,n-Hexacosane (C26),0.04270248005501842,17,0.04947981060934999,radial,True,0.02135124002750921,0.013862349204212168,0.5921410503306901,0.002678316839550581,2.20871016621326e-07,41.11732155659837,1756.1337737490255,0.5608055627959501,927.198110362469,8.726805268927268e-07,0.4805004817532281,0.9366666666666666
0,n-Hexacosane (C26),0.043876275777775475,25,0.043994350832089274,single-layer,True,0.021938137888887738,0.022113521053923387,0.5706330688049333,0.0026603668579077977,1.950685214814311e-07,37.563872729533024,1756.1321094607515,0.5614144690899012,925.9941309482699,7.576852359552662e-07,0.8612639950482708,0.9766666666666667
0,n-Hexacosane (C26),0.0416551231195625,23,0.029612602369190798,radial,True,0.02082756155978125,0.017408514811358106,0.594153879991514,0.001252857131673524,6.183393344275498e-08,24.00428014883091,1756.130738634847,0.5607291094400788,927.5486535844083,2.796346310702837e-07,0.5704382281285042,0.95
0,n-Hexacosane (C26),0.04476675915563784,19,0.037198029393382355,single-layer,True,0.02238337957781892,0.017850450643187125,0.568989095193204,0.0020790624914357094,1.2889504611184046e-07,32.405541103432405,1756.1250980650993,0.5612565314186474,926.3441130264239,4.650189299834888e-07,0.6992693586161205,0.98
0,n-Hexacosane (C26),0.04293163855688543,31,0.03836209233715008,single-layer,True,0.021465819278442714,0.025687551202652953,0.572441839926779,0.0021632951138343577,1.3831421151569873e-07,32.04966097580698,1756.0739325961238,0.5613547249312737,926.2395435010673,4.921330768838456e-07,1.0126686550663004,0.9766666666666667
0,n-Hexacosane (C26),0.04098111714158706,25,0.034316295170626177,staggered,True,0.02049055857079353,0.018018556911267,0.510874167125635,0.003301232249675376,1.8881010051108417e-07,27.36704315101801,1756.0709564852143,0.5612196275360866,926.5605794404132,6.990559469337213e-07,0.6902268710636533,0.95
0,PureTemp 58,0.040151786348705185,13,0.03787533381384561,single-layer,True,0.020075893174352592,0.008812245457809443,0.5781899713195697,0.002102112201309816,1.3269700223127853e-07,29.594092717498093,1755.892856219935,0.5607615027373604,927.3317204640402,4.970715309562583e-07,0.6422162558402905,0.93
0,PureTemp 58,0.041918489554620936,13,0.042219647722427416,single-layer,True,0.020959244777310468,0.01002741170073891,0.5744603166115694,0.0024827919898701032,1.7470433863396722e-07,34.44006161810378,1755.8651584258762,0.5607674191605915,927.343637411693,6.549973920821142e-07,0.67470938992553,0.9433333333333334
0,PureTemp 58,0.042330130806818515,23,0.0336142074517921,single-layer,True,0.021165065403409258,0.018268600787880226,0.5736301006350134,0.0017831640612663352,9.98994111266445e-08,27.689567717128057,1755.8609874103897,0.5608210158359013,927.2675029476063,3.8893029254807106e-07,0.8239616475693595,0.9566666666666667
0,PureTemp 58,0.04311247693434479,9,0.04262316165865683,radial,True,0.021556238467172396,0.007552314248731776,0.5913762769602829,0.0021371864632976556,1.5182274019971507e-07,35.75957309259926,1755.8507572200856,0.560809157534246,927.2183440103861,5.620226839603869e-07,0.5679674819786339,0.9183333333333333
0,PureTemp 58,0.04147403593434038,8,0.045202415679108036,radial,True,0.02073701796717019,0.005976507981456434,0.5945108151257505,0.0023219057091207673,1.7492624505228504e-07,36.482251548048886,1755.8409021433085,0.5608176571379153,927.2264108125365,6.345176574987002e-07,0.5497591858624613,0.9005555555555554
0,PureTemp 58,0.042856342462220635,8,0.04525133121912475,radial,True,0.021428171231110318,0.006594227351035438,0.5918525575916203,0.0023375641934657793,1.762964859408103e-07,37.73897956003514,1755.820730304335,0.5608176571379153,927.2179660541896,6.413678257307006e-07,0.5622869962919411,0.9216666666666666
0,PureTemp 58,0.04350495218618459,13,0.030793183241363903,radial,True,0.021752476093092294,0.011209546873103155,0.5906559474540005,0.001328364932215418,6.817430794851885e-08,26.069756288517617,1755.798048338093,0.560824806070371,927.2072658401945,2.87298550708138e-07,0.5880706983576619,0.9433333333333334
0,PureTemp 58,0.04119124999730445,10,0.049708956104645666,single-layer,True,0.020595624998652223,0.00731886155413346,0.5759620974633957,0.003163789705821152,2.621144726849891e-07,39.8458690627723,1755.777716435539,0.5608391118711229,927.1802641724172,9.567060515872102e-07,0.6525486949797146,0.9233333333333333
0,PureTemp 58,0.04038091243054606,26,0.048822736333070035,radial,True,0.02019045621527303,0.017927938326427372,0.5967240331866865,0.002598265203907839,2.1142402828963815e-07,38.36559459869654,1755.7606243028306,0.5608798018344501,927.111442038268,8.051860796528106e-07,0.7417177133391794,0.8938888888888887
0,PureTemp 58,0.04096411066423439,32,0.04865452629080489,single-layer,True,0.020482055332117194,0.023035051546644682,0.576440587438614,0.003058902774908516,2.4804910913800406e-07,38.7855959102369,1755.7247791640907,0.5609262817762904,927.0568102305112,9.191540647240622e-07,0.9868536957835042,0.9366666666666666
0,PureTemp 58,0.043528625662293666,12,0.028006220787466243,radial,True,0.021764312831146833,0.010364174820468626,0.5906128601477506,0.0011615607263852899,5.4218210268660154e-08,23.723193582693817,1755.7100908237198,0.5608373674147401,927.2054698605232,2.438156393519753e-07,0.578977995950928,0.93
0,PureTemp 58,0.04337818633376042,17,0.028269403202724586,radial,True,0.02168909316688021,0.014530873073266084,0.5908873664254989,0.001176707376825807,5.5441358811848524e-08,23.86336693911013,1755.7071025031805,0.5608519242549916,927.1955382782488,2.482881047204805e-07,0.6411742795067962,0.9333333333333333
0,PureTemp 58,0.044914376631781966,9,0.04412899836206878,single-layer,True,0.022457188315890983,0.008539398027849896,0.5687220795486662,0.002682564761192659,1.9729815992135712e-07,38.57031054887002,1755.698141973469,0.5607825060256771,927.3139684440231,7.578131139465971e-07,0.6817538376745942,0.9666666666666667
0,PureTemp 58,0.04372085258075906,17,0.04842361863787968,single-layer,True,0.02186042629037953,0.014877960672283905,0.5709259878686197,0.003075138872262785,2.481822533482875e-07,41.199272958279735,1755.6972607339733,0.5608458930664015,927.2377939889733,9.230093041662359e-07,0.7542069722345122,0.9566666666666667
0,PureTemp 58,0.04012313206092796,15,0.026126479874376156,single-layer,True,0.02006156603046398,0.010146221959087579,0.5782527933977286,0.0012475037415112787,5.432146899300563e-08,20.39949497430796,1755.681186296423,0.5608101079030011,927.2362479120384,2.323604471422935e-07,0.6479956040033225,0.9333333333333333
0,PureTemp 58,0.043288040944436085,14,0.029635212575953994,staggered,True,0.021644020472218042,0.011892151924764123,0.505501037957002,0.002727670209660854,1.3472514416732734e-07,24.96431579426049,1755.6667421864288,0.5608083480869186,927.313712713972,4.993210331779938e-07,0.6964070683376014,0.9383333333333334
0,PureTemp 58,0.04404523895548481,28,0.030653561415016392,radial,True,0.022022619477742405,0.0250543742689463,0.5896826516720106,0.002641719543025502,1.3496352042230212e-07,26.27384290987323,1755.6546428419483,0.5608923761319163,927.1091855727806,5.05150790965134e-07,1.0574097196672647,0.93
0,PureTemp 58,0.043885973206005666,20,0.03442050427288491,staggered,True,0.021942986603002833,0.017702549380359776,0.5041887389690987,0.0033678499710308087,1.9320515719716878e-07,29.395892560435083,1755.6357561652044,0.5608618852192766,927.2169790600923,7.207826434227517e-07,0.7905287110675797,0.97
0,PureTemp 58,0.04422459083503018,15,0.03047768264206241,staggered,True,0.02211229541751509,0.013586617455263248,0.5034593026575458,0.0028465878531962296,1.4459566867077404e-07,26.22946637654531,1755.6157386517839,0.5608051897714641,927.2962855792447,5.248215704377512e-07,0.7198168169448144,0.9533333333333334
0,PureTemp 58,0.04212243958872722,29,0.02664255133538588,staggered,True,0.02106121979436361,0.02269693240118286,0.5081520988988939,0.0023489176641160836,1.0430193241467907e-07,21.839013488318532,1755.612033455418,0.5609025611685914,927.1042690417976,3.8696461491418633e-07,0.9769488083710345,0.9383333333333334
0,NONE_plain_tank,0.040994100416514925,12,0.034414384800963274,radial,True,0.020497050208257463,0.008657130132807426,0.5954699754077359,0.0015497600085861794,8.889006214104821e-08,27.45396402041081,1755.9181782500004,0.5607731437689347,927.3662096992762,3.5695153920358845e-07,0.24829975360989395,0.96
0,NONE_plain_tank,0.04013726484701097,8,0.03763931727109622,radial,True,0.020068632423505484,0.00541703856567824,0.5972314863632978,0.0017603190977946678,1.1042868170043894e-07,29.399043485332825,1755.9128917131093,0.5607546326397428,927.3928430719704,4.333074701034525e-07,0.2698065237948332,0.9333333333333333
0,NONE_plain_tank,0.043137820203660276,16,0.03451073355401869,radial,True,0.021568910101830138,0.013450028005286772,0.5913294187952984,0.0015641204862573781,8.996490891268422e-08,28.970505677471035,1755.905091380802,0.5608527512656245,927.2341826719614,3.657950342058716e-07,0.32992887114197816,0.96
0,NONE_plain_tank,0.04177919107033734,8,0.037890377076688034,radial,True,0.02088959553516867,0.006109401759997702,0.5939108804198601,0.0017866929519832595,1.128307827848443e-07,30.805810770874885,1755.8971593667086,0.5607727059685236,927.3824922595354,4.410700280796112e-07,0.2753345653907211,0.9533333333333334
0,NONE_plain_tank,0.042323777485631736,15,0.03707174759403614,single-layer,True,0.021161888742815868,0.011908941019627906,0.5736428078340942,0.0020537326989667104,1.268924337361875e-07,30.533119056338034,1755.8950320227443,0.5608232353264296,927.2876225939632,4.687068944326762e-07,0.3219957027928955,0.9566666666666667
0,NONE_plain_tank,0.04300557378415322,9,0.041402024069947474,radial,True,0.02150278689207661,0.007496272523178708,0.5915744629440778,0.0020452453320751757,1.4112882744587356e-07,34.6489444794996,1755.8804615462175,0.5607717617380114,927.2930669732626,5.223348195942107e-07,0.2735418203558646,0.9533333333333334
0,NONE_plain_tank,0.04421341228959654,9,0.03259989221281791,radial,True,0.02210670614479827,0.008145790372549113,0.5893839342694316,0.0014432823514634262,7.841808181728345e-08,28.04877426947489,1755.83723544094,0.560794450721212,927.3134543391604,3.2674741226183363e-07,0.2846970635310726,0.97
0,NONE_plain_tank,0.041348977226155326,13,0.0474687921376976,radial,True,0.020674488613077663,0.009624236472543636,0.5947588925401867,0.0024996463368194906,1.9775865396706943e-07,38.19589069980916,1755.8356516706879,0.5608375201391295,927.1355928971293,7.446907247425494e-07,0.2766555357949797,0.9433333333333334
0,NONE_plain_tank,0.040339444498529,8,0.04661407458781257,single-layer,True,0.0201697222492645,0.0054993118142164605,0.5777804475411009,0.0028584629054740464,2.2207433847043775e-07,36.59238101249002,1755.8179446341971,0.5608505256101873,927.1214676561929,8.499478924162591e-07,0.26365358267116573,0.9366666666666666
0,NONE_plain_tank,0.04354144389183063,8,0.043743496848981524,single-layer,True,0.021770721945915315,0.006915555724232875,0.5712663763376159,0.002634317036198641,1.9205706495362268e-07,37.06465938523279,1755.8113276598808,0.560826432054152,927.1757248344385,7.182601794995723e-07,0.28235002865569786,0.9666666666666667
0,NONE_plain_tank,0.041631150695352385,26,0.03025513533091717,radial,True,0.020815575347676193,0.01964523422351359,0.5942009769168115,0.001291322906592235,6.511524882476897e-08,24.511009827811097,1755.781607610893,0.560945724641418,927.1098540552152,2.863879546104952e-07,0.45749385976197476,0.9533333333333334
0,NONE_plain_tank,0.040779193140797004,33,0.042550836002833596,single-layer,True,0.020389596570398502,0.023434648481748085,0.576833530190363,0.0024998161618013082,1.7728211256340065e-07,33.76683960294259,1755.7749497689024,0.5609879638706254,926.8899277845633,6.38741792352034e-07,0.5373937715826747,0.9533333333333334
0,NONE_plain_tank,0.041748677311101656,27,0.03448337221772004,staggered,True,0.020874338655550828,0.02057408567808964,0.5090293354232681,0.0033385285643133247,1.9187287190451146e-07,28.015355629778764,1755.7308239207255,0.5610055242040503,927.0532577725905,7.139278018469387e-07,0.491122697278526,0.9733333333333334
0,NONE_plain_tank,0.04286618935206649,22,0.0328326009848967,staggered,True,0.021433094676033247,0.018146627852361933,0.5064460343290889,0.0031362159359990616,1.7161687738188586e-07,27.388223037980527,1755.7284718566932,0.5609613476605757,927.1441285123992,6.103818788651282e-07,0.44002606790745424,0.98
0,NONE_plain_tank,0.04162234267969507,23,0.027235689292128537,single-layer,True,0.020811171339847535,0.01736744832765023,0.5750663903163822,0.0013247964788214556,6.013624212081185e-08,22.06015607298309,1755.7249811880054,0.5609648817307463,927.0711517588237,2.6398499373898597e-07,0.42644020365136154,0.9566666666666667
0,NONE_plain_tank,0.044963324168209445,19,0.037262750209446666,single-layer,True,0.022481662084104723,0.01808662162637714,0.568633880170311,0.002085479475458746,1.295178346015785e-07,32.604459554366365,1755.7192189798147,0.5608891298427366,927.1681970623803,4.803855928302354e-07,0.4121500594657826,0.9866666666666667
0,NONE_plain_tank,0.04373177940296777,22,0.02816928270970715,radial,True,0.021865889701483884,0.019268270960086105,0.5902447783267862,0.0011713421245928511,5.499311242907507e-08,23.972682102877446,1755.7132209794688,0.5609525629287885,927.0957110380957,2.465816440923057e-07,0.45429841059719983,0.9633333333333334
0,NONE_plain_tank,0.04093880434459472,9,0.037823946775578196,staggered,True,0.02046940217229736,0.00646660883143754,0.5109776032406061,0.00378453855676115,2.385769749017621e-07,30.133230068320113,1755.6800404204103,0.5609264043694373,927.076183241127,9.112553698080307e-07,0.27144524665216857,0.9466666666666667
0,NONE_plain_tank,0.04570747944763695,21,0.04299874043847079,radial,True,0.022853739723818475,0.02099953754148079,0.5868147072865482,0.0021821083871776557,1.563798535814369e-07,38.246059453093565,1755.647412439448,0.5609245029252394,927.0480440758791,5.800737087176585e-07,0.4819028921945954,0.9833333333333333
0,NONE_plain_tank,0.043065257597216786,30,0.028356644745449515,single-layer,True,0.021532628798608393,0.025091753976190827,0.572181798156323,0.0014048516891744173,6.639480044993937e-08,23.764330345932187,1755.6465421414407,0.5610019168844951,926.9799276726702,2.836606560519278e-07,0.572540944546596,0.96
1,RT57HC,0.04294877060110579,17,0.04362774488514785,single-layer,True,0.021474385300552894,0.014103592447770983,0.5724084198956181,0.0026179534049365913,1.9035900545296295e-07,36.463402452296755,1623.9399981602937,0.5092366555704612,1317.8529801100137,7.255386603834875e-07,0.8391358540564886,0.9533333333333334
1,RT57HC,0.04156618692246833,14,0.03638812145305418,single-layer,True,0.020783093461234164,0.010528759669094622,0.5751821577586991,0.001993970980772061,1.209280970369989e-07,29.43360864079408,1623.9321305583917,0.509252223740458,1317.8117386506237,4.5202003112321084e-07,0.7881712848523238,0.9366666666666666
