draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,arrangement,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
54,0,RT57HC,True,1.0109734478650776,0.9659863151489969,-0.668551245587975,1.157504159466107,-0.46278337620534904,0.14188413348261486,tamilnadu,0,RT57HC,radial,28.604884133482617,1720.9335463452837,0.5120147849140783,4121,1182.341076352664,1.9906805793970607e-07,1802.702199523881,81.89667277468422,13.638645899299478,13.647221442814514,0.001726377228512645,0.7004494786278685,69.34201312874778,69.24305775266723,1789,0.0,129,8784,0.10796865513862368,0.0,1.0
55,0,RT57HC,True,1.034452656466918,1.0235231745634739,0.6425522563710442,0.8774942346629352,-0.3356950812084666,0.36432838828402225,tamilnadu,0,RT57HC,radial,28.827328388284023,1762.5377744456166,0.6132498299207112,4909,700.7379151020402,1.9676284166955694e-07,1860.0576675565028,97.56794910408762,19.09194922118062,19.10019420601433,2.5941616151252498e-06,0.7004494786278685,75.30463322616538,75.24285443189234,28671,0.0,260,8784,0.30624268951340783,0.0,1.0
56,0,RT57HC,True,0.9251357057500558,0.9782886713591777,-0.7505234929542038,1.126268395113895,-0.3074567144798136,1.5616115986445984,tamilnadu,0,RT57HC,radial,30.0246115986446,1703.527997474349,0.530292708186306,4431,1011.4545164512605,1.9731684693639457e-07,1794.2416443391342,90.77247270024377,14.309943354647572,14.31797700923966,0.0023475459368235223,0.7004494786278685,71.4974751952374,71.45298033816336,4993,0.0,166,8784,0.15857667919950041,0.0,1.0
57,0,RT57HC,True,0.9250795993451308,0.9888280344372979,-0.03424587769555751,1.164658215540756,0.08170730508891655,0.08299482171048833,tamilnadu,0,RT57HC,radial,28.54599482171049,1785.4964336145072,0.5523861285269072,4347,1095.1477729468756,1.9498426799443442e-07,1868.8753236992643,83.48537819860542,13.679447573004397,13.688043400094482,0.0003538848427526065,0.7004494786278685,72.69338288288708,72.67965651484428,14511,0.0,175,8784,0.1539167190501198,0.0,1.0
58,0,RT57HC,True,1.0076012118008615,0.9870438193400387,-0.28490373807464,0.9787928543875232,-0.10810870147530105,-1.8522841077099823,tamilnadu,0,RT57HC,radial,26.610715892290017,1763.7774623169596,0.5520166473148272,4350,1029.4767710545818,2.0016611841055512e-07,1845.9797019020011,82.3932207756279,14.873140326302297,14.882350940962032,3.1318882496852836e-06,0.7004494786278685,71.03204077710588,71.0175106470949,4970,0.0,162,8784,0.1659463083512595,0.0,1.0
59,0,RT57HC,True,1.0525378333909332,1.0351947707523323,0.6176114253659092,0.9049987332214772,-0.042642570898941634,-0.7660115631535596,tamilnadu,0,RT57HC,radial,27.696988436846443,1814.3244807423362,0.5957836682854837,4815,808.1325304880414,1.98570554813669e-07,1906.255864219314,92.0457956518367,18.687686297645733,18.696380001725498,1.243769253738728e-07,0.7004494786278685,75.30942028648597,75.26917644928207,20718,0.0,238,8784,0.2776174283733745,0.0,1.0
60,0,RT57HC,True,1.0861920369545206,1.0654631232383884,0.5225415690930832,1.1466687643077027,0.13124826532015532,0.8216685583556176,tamilnadu,0,RT57HC,radial,29.28466855835562,1910.3955099154946,0.5766532120983924,4587,973.995296175578,1.95021225369534e-07,2001.570608706473,91.23473467155715,18.128199167750278,18.13649472213689,0.00020839895768653654,0.7004494786278685,76.19513913161728,76.17930053854576,30765,0.0,233,8784,0.23676130704408993,0.0,1.0
61,0,RT57HC,True,0.9884120153372704,1.0091824373947744,0.552768771654883,1.0537687889008907,-0.1686292406045682,1.4562438271916038,tamilnadu,0,RT57HC,radial,29.919243827191604,1766.753321662449,0.558581771030398,4710,895.6076135886013,1.9761037378068815e-07,1857.27487390079,90.53971787832882,16.904266990178353,16.912274471205027,0.00028961398753814477,0.7004494786278685,73.20659976078855,73.1592703422622,10677,0.0,210,8784,0.22765595679095185,0.0,1.0
62,0,RT57HC,True,1.085756946521818,0.9810946370351928,-0.7594178459917269,1.0012657512365282,0.34185584567497485,1.0453292093724276,tamilnadu,0,RT57HC,radial,29.508329209372427,1688.4089734466909,0.6016728464607871,4557,788.835771952036,1.9119862456538984e-07,1786.0583376465854,97.68531401954831,17.05272909125111,17.060876850550454,0.00013075671586920657,0.7004494786278685,74.4117065795444,74.40681573101429,25600,0.0,220,8784,0.22269452257524677,0.0,1.0
63,0,RT57HC,True,1.0428859114303315,0.9999312811694224,0.06718639247230644,1.041555038501124,-0.09485850576494159,-1.8634857595768746,tamilnadu,0,RT57HC,radial,26.599514240423126,1812.7717374750673,0.5370332266121218,4249,1132.8186726264762,2.0145038719424736e-07,1891.0521074935054,78.4781367162216,15.200071312043068,15.209326593487118,1.4299706243139087e-05,0.7004494786278685,69.93669284334943,69.90502603373025,4165,0.0,148,8784,0.14903373974648426,0.0,1.0
64,0,RT57HC,True,1.0595054342470678,0.9905043458070201,0.40518717611149657,1.1890249712871348,-0.4643102962174963,-0.7505635196346057,tamilnadu,0,RT57HC,radial,27.712436480365394,1819.4203845638588,0.5070835500939741,4081,1293.5914596438415,2.0218242750811285e-07,1893.232110632301,73.97177758848085,14.57599214557171,14.584897445797386,0.0007583303678111431,0.7004494786278685,69.31771443905932,69.26886643101095,2231,0.0,133,8784,0.10567534172341357,0.0,1.0
65,0,RT57HC,True,1.0297830797146164,1.025339075156375,0.5083749417814076,0.819550132111615,0.327509888919983,0.08655154802894938,tamilnadu,0,RT57HC,radial,28.54955154802895,1746.811358147746,0.6744450647538914,4748,560.3722402587313,1.900625406412145e-07,1850.7580443150828,103.98622777036012,19.813862989102237,19.82205112348539,7.722555587436763e-08,0.7004494786278685,80.75791594508327,80.74912806778104,58711,0.0,288,8784,0.329348678409006,0.0,1.0
66,0,RT57HC,True,0.9940376501255631,1.0418724659717458,0.4839286403120609,1.0384110687312633,-0.029253654199111856,-1.800473301689562,tamilnadu,0,RT57HC,radial,26.66252669831044,1891.0238669196915,0.5458369814549396,4433,1104.1285362019169,2.0177305350734653e-07,1971.3816696694348,80.5495613563534,16.410649156955838,16.419865049581276,4.655844876598946e-06,0.7004494786278685,72.52946289423093,72.42384066929829,8254,0.0,187,8784,0.1922368787394409,0.0,1.0
67,0,RT57HC,True,0.9759425733411239,1.0180270743294755,0.5233018126570693,0.9091660930835606,0.3205383422706024,-1.6507260410868954,tamilnadu,0,RT57HC,radial,26.812273958913106,1809.3124375201057,0.6226533355175281,4563,796.6383569563657,1.9467972500946282e-07,1898.8075304963468,89.65494770881536,17.383933921182226,17.39293486103674,1.2048913336543277e-08,0.7004494786278685,78.22029463317531,78.20931864478291,36631,0.0,250,8784,0.2571252322908935,0.0,1.0
68,0,RT57HC,True,1.0245191708391066,0.980763925510888,-0.13901519659644535,1.0959670050405028,0.2721470855018133,-0.5553867642729684,tamilnadu,0,RT57HC,radial,27.907613235727034,1764.2090574622296,0.5636149033661992,4349,1043.6843337543714,1.9484070280666944e-07,1847.5736430964294,83.49705627382673,14.768447899899565,14.777251589907605,9.654978194495963e-05,0.7004494786278685,72.58967498110523,72.57162318711129,14833,0.0,176,8784,0.15851248426720746,0.0,1.0
69,0,RT57HC,True,0.9142480905819872,1.0018903693736936,0.17896513125225605,1.0140166273084006,0.13603710968507976,0.5025256935596962,tamilnadu,0,RT57HC,radial,28.965525693559698,1761.9106186137146,0.5998303144131045,4581,830.6977838465689,1.92871301146683e-07,1854.485785021628,92.63591196120517,15.72914801911134,15.737473438292715,4.741001736385565e-05,0.7004494786278685,76.11929209237553,76.10921388507367,29351,0.0,233,8784,0.2366647159283069,0.0,1.0
70,0,RT57HC,True,0.9569912395659143,0.9783612031460682,-1.0480586595882935,0.8986159683752104,-0.2996253735169069,-1.6502045570893715,tamilnadu,0,RT57HC,radial,26.81279544291063,1699.8768828433842,0.5758880946544154,4506,884.9517865593369,1.9731329334262352e-07,1790.3756864099803,90.66885853430736,15.013869992140288,15.02293920646187,2.6524245575426583e-06,0.7004494786278685,72.67164905464837,72.64716215628414,6609,0.0,177,8784,0.19925204334470725,0.0,1.0
71,0,RT57HC,True,0.9789275491260205,1.012127027307463,0.00923318595276161,1.1778874526643106,0.2613314976907468,-0.863383557790045,tamilnadu,0,RT57HC,radial,27.599616442209957,1851.0471750587408,0.5468593419108423,4290,1185.7543088501639,1.9657734407557887e-07,1931.3442918041906,80.45364432877584,14.381724069940113,14.390676212257272,0.00020183157198876855,0.7004494786278685,72.68949440097617,72.67091804311887,13934,0.0,172,8784,0.1479993567254777,0.0,1.0
72,0,RT57HC,True,1.069988987725356,0.9897898668296727,-0.2072200297216178,0.9385428502425107,-0.49401116968832337,1.8014578972897195,tamilnadu,0,RT57HC,radial,30.26445789728972,1675.7479673307496,0.5931880088752489,4854,718.3118519760928,1.9520601224481806e-07,1775.8290685607897,100.06612986069798,18.170592275656507,18.178401707412508,8.449288586304446e-05,0.7004494786278685,74.00725308485283,73.99048169830454,15196,0.0,224,8784,0.26764588417914337,0.0,1.0
73,0,RT57HC,True,0.9118251211118635,1.0086490166249213,0.11213089388988223,0.9039402793030712,-0.4037632299068069,-0.29592750600890483,tamilnadu,0,RT57HC,radial,28.167072493991096,1746.9234446603803,0.5928605324709939,4779,790.936576185215,1.9724506434242613e-07,1840.5789208161107,93.74777292213822,16.443567634125028,16.452111583153787,2.5868912292760057e-06,0.7004494786278685,74.26070689968002,74.21473108383367,16344,0.0,229,8784,0.26257736128574294,0.0,1.0
74,0,RT57HC,True,1.0517396980596943,0.9863548825464815,-0.06263069878500611,1.0701381931638438,0.27545779712448837,0.4064752928770141,tamilnadu,0,RT57HC,radial,28.869475292877016,1747.8695448866908,0.579090508989339,4473,927.6328953591241,1.940361691801628e-07,1836.750829581202,88.95724678672234,15.930348380139826,15.938767633669801,0.00011911822760375386,0.7004494786278685,73.63202619278833,73.61736081359419,19171,0.0,205,8784,0.1924990794619921,0.0,1.0
75,0,RT57HC,True,1.0204666487293585,1.0232403704522022,-0.12225758031401923,0.9285749668028568,-0.2818743872153212,1.0851757946751497,tamilnadu,0,RT57HC,radial,29.54817579467515,1745.745720041345,0.5968178083683717,4868,738.5793051581687,1.9601374410567794e-07,1845.977869758263,100.25296616423365,18.387471916633828,18.395529083032315,3.315669495098699e-05,0.7004494786278685,75.33545529175822,75.27917775680694,21942,0.0,251,8784,0.2864168046188211,0.0,1.0
76,0,RT57HC,True,1.0087513174552056,1.007487664877582,0.1181679836798417,1.1237744545811215,0.438888791675635,1.2976835471850867,tamilnadu,0,RT57HC,radial,29.76068354718509,1779.8034216008134,0.5751548449670938,4538,928.9115787415496,1.9376751749215818e-07,1870.9955588121268,91.22803033463056,15.993532662484297,16.00164884629799,0.0003749274619692183,0.7004494786278685,74.62646399109694,74.61203235653791,21641,0.0,216,8784,0.20676926069373447,0.0,1.0
77,0,RT57HC,True,0.9887171695122724,1.0064505283563392,0.0046766585508131175,0.8005455598214221,0.3719240818531532,1.310204923288219,tamilnadu,0,RT57HC,radial,29.77320492328822,1671.5465601563646,0.6891546372330755,4783,483.76897446034224,1.8767381491790864e-07,1782.3625408632781,110.78386882156065,19.35287824010827,19.360581947539274,9.952959881327462e-07,0.7004494786278685,81.79277898401253,81.78965711362409,62962,0.0,292,8784,0.34220729386695353,0.0,1.0
78,0,RT57HC,True,1.0462259061258237,1.051545634367361,0.7093775654807537,1.001793676083787,0.4247953138503957,-1.7354895871183138,tamilnadu,0,RT57HC,radial,26.72751041288169,1903.4676832263144,0.5972338317092265,4525,941.2999933721858,1.962966101688042e-07,1989.0199489515442,85.73171935960038,17.798428939822756,17.807562252856002,9.512293929313245e-07,0.7004494786278685,76.3816647421874,76.3717509479752,33740,0.0,235,8784,0.23771629973870523,0.0,1.0
79,0,RT57HC,True,0.9710765280316215,0.9985304107432705,0.6114803499651484,0.9992452622467849,-0.1956112868013683,-0.6210825646558469,tamilnadu,0,RT57HC,radial,27.841917435344154,1779.8982565732672,0.5585186268088547,4563,966.3897149011135,1.9982852700365268e-07,1863.324031757853,83.54953508108959,15.883233171959944,15.891988622073672,1.2508942661130953e-05,0.7004494786278685,72.24444972513352,72.23256051809676,7666,0.0,185,8784,0.20132430468054413,0.0,1.0
80,0,RT57HC,True,0.9400573041593048,0.9994241278598258,0.07520593395115369,0.8746051683426529,0.09044998275921023,0.2664824678020259,tamilnadu,0,RT57HC,radial,28.729482467802026,1714.2564408924186,0.6461839473725338,4668,642.8209212923896,1.9081910075207833e-07,1814.3414699708583,100.13225414830116,17.240905403359967,17.24914510497214,2.2108223099788774e-06,0.7004494786278685,78.06699546069107,78.05607080254435,44220,0.0,265,8784,0.2884787510170917,0.0,1.0
81,0,RT57HC,True,0.9602950851802605,1.0022276118584574,0.41579832550050577,0.8123534248908332,0.27845024705609434,-0.6774499019052107,tamilnadu,0,RT57HC,radial,27.78555009809479,1720.5060580270733,0.6659814611625906,4685,596.3590306448313,1.9092855143977436e-07,1819.989771450287,99.56197477166735,18.253697327876594,18.262147038521807,4.82356391764571e-10,0.7004494786278685,79.47495973955196,79.46602332891477,50380,0.0,272,8784,0.3051955840281858,0.0,1.0
82,0,RT57HC,True,1.0840574933374834,1.028013523880596,0.028951427883604997,0.8633989159374538,0.03664985301510171,1.7989618614642815,tamilnadu,0,RT57HC,radial,30.261961861464282,1721.8924574582404,0.6708210872585889,4788,534.788728022682,1.8882411321698968e-07,1832.0292431849148,110.09760679587804,20.498440372710398,20.506094812888918,1.2013018563754019e-05,0.7004494786278685,80.7586282161746,80.73195389843173,59435,0.0,289,8784,0.3354567806979819,0.0,1.0
83,0,RT57HC,True,1.0017327753397332,0.9847883144534855,-0.5716992484244932,0.9003744984926889,0.043638854163539076,-0.7201018780089266,tamilnadu,0,RT57HC,radial,27.742898121991075,1707.357843513727,0.6233150547020984,4537,747.2542187943227,1.916254111755433e-07,1802.9493208693816,95.69986751052721,16.831746460585688,16.840399096056373,3.0275010594057618e-06,0.7004494786278685,76.46965252989365,76.45792258870439,31774,0.0,233,8784,0.2422339410861818,0.0,1.0
84,0,RT57HC,True,1.0406391720093755,1.0136275730811963,0.11777039333703991,0.879575901145749,-0.3722600038228211,1.261723227703949,tamilnadu,0,RT57HC,radial,29.72472322770395,1713.690605353687,0.616268917891599,4944,658.2463378549521,1.9544232622954487e-07,1816.0572756805211,102.36503987433879,18.99738897953628,19.005296445103077,1.7119874066498064e-05,0.7004494786278685,75.34806413723176,75.29867360564907,28103,0.0,259,8784,0.3081859901200446,0.0,1.0
85,0,RT57HC,True,0.9497069022572392,0.9967829148395976,0.06324251896263064,0.8730054185308402,0.33897589897143154,-1.1211680094549497,tamilnadu,0,RT57HC,radial,27.341831990545053,1739.2389960832693,0.6349164018076412,4585,718.5449962785341,1.9267549813063782e-07,1833.3847795588172,94.26847706220045,16.993004170858764,17.0017540978463,5.638491744416669e-08,0.7004494786278685,77.7894262061483,77.78482147216684,37821,0.0,255,8784,0.2641824355596546,0.0,1.0
86,0,RT57HC,True,0.9782708248537012,0.9937277413437928,-0.08292812384348738,1.1389520308678582,-0.3292628988295885,-1.031923864423713,tamilnadu,0,RT57HC,radial,27.431076135576287,1808.0007407171315,0.5155573042536951,4120,1237.6335381807037,2.0147455163176975e-07,1885.2183021989938,77.3842561897878,14.16368727712362,14.172683611502238,0.00039911514902410167,0.7004494786278685,70.0835698433459,70.05641665472663,3088,0.0,145,8784,0.11899401109589079,0.0,1.0
87,0,RT57HC,True,0.935777132268949,1.005605285691849,0.16553992848111249,0.8589063888580571,0.20410609079288722,1.8436681942710562,tamilnadu,0,RT57HC,radial,30.306668194271058,1685.1688831744416,0.6685970729202629,4775,533.9757353285225,1.8878431296690886e-07,1793.205979877523,107.99412522932876,18.064732823015724,18.072361978172545,1.0914647718440714e-05,0.7004494786278685,80.21188173097588,80.19829315385954,55090,0.0,284,8784,0.3282164957504797,0.0,1.0
88,0,RT57HC,True,1.0080265667065416,0.9837749339444951,-0.6813751534741642,1.1416536884773278,-0.0034754332622125572,-0.9255762722005993,tamilnadu,0,RT57HC,radial,27.5374237277994,1774.0414560785239,0.512016156889119,4051,1242.0732437146157,2.0073824700537824e-07,1853.350763860656,79.47724420630746,13.898437655679592,13.907403283047913,0.0007178447390524597,0.7004494786278685,70.10063403785229,70.07301629950328,1951,0.0,129,8784,0.10753776038149471,0.0,1.0
89,0,RT57HC,True,1.0494099999187765,1.0431704966249082,0.580981463046458,0.9593965717629479,0.1862476562190467,0.7309132196937678,tamilnadu,0,RT57HC,radial,29.19391321969377,1815.0378031563214,0.6282120954595989,4709,719.8082903259524,1.9292389433421202e-07,1913.3775780294065,98.37829228669462,19.041352382551402,19.049531648585063,1.4636142743829123e-05,0.7004494786278685,78.85026763115113,78.84636154979029,45556,0.0,268,8784,0.2925345331516749,0.0,1.0
90,0,RT57HC,True,1.0944543324965632,0.9975510600918778,-0.17734820266259937,1.1839215835252188,0.15428823385385315,0.909873070118647,tamilnadu,0,RT57HC,radial,29.372873070118647,1781.5083328806043,0.5551589984668541,4421,1050.7658529659775,1.944775255247459e-07,1868.9883426921283,87.55063929948393,15.618172132779247,15.626467139972158,0.0008169256805010424,0.7004494786278685,73.34188571672023,73.32681278407713,15824,0.0,176,8784,0.1628967924968232,0.0,1.0
91,0,RT57HC,True,0.958876194907542,0.9909543282202399,-0.8577461637975361,1.0425015198945848,-0.3653681883209595,-1.7581238086299669,tamilnadu,0,RT57HC,radial,26.704876191370033,1773.9199340455536,0.5327438582154873,4152,1137.8005296941608,1.997745123785529e-07,1855.720714160854,81.99619366777954,13.915496365827451,13.924730508256264,5.463145618131131e-05,0.7004494786278685,70.48884132578736,70.44733565685962,3505,0.0,147,8784,0.1361232406868376,0.0,1.0
92,0,RT57HC,True,0.9463295449971262,0.9822167920881476,0.28920802557797615,1.1459696457411277,-0.06622651039829097,1.5428152944614464,tamilnadu,0,RT57HC,radial,30.00581529446145,1739.7191896112136,0.529721931019492,4465,1031.6912810099282,1.9858974422005998e-07,1825.324662935622,85.65318759239089,14.80177426443758,14.80980596499835,0.0017166779358945613,0.7004494786278685,71.02387332155541,70.97010678490348,5462,0.0,176,8784,0.1626098483504811,0.0,1.0
93,0,RT57HC,True,0.9848667964277491,0.9909421329746261,0.45116972915231957,0.9276747220917329,-0.3488557559996025,0.058491914379963816,tamilnadu,0,RT57HC,radial,28.521491914379965,1725.2566022090705,0.5850950584011636,4737,809.7692537993156,1.9715622449854553e-07,1815.8685860285457,90.68861789367892,16.63834164038791,16.646779360560085,6.5145449487946e-06,0.7004494786278685,73.85948573429097,73.82902666876996,12474,0.0,215,8784,0.24377086361339176,0.0,1.0
94,0,RT57HC,True,0.9601764986845028,0.9901596840359902,-0.35224725410311886,0.8838319908245029,-0.08476666473892125,0.7029332714732881,tamilnadu,0,RT57HC,radial,29.16593327147329,1678.8952766477148,0.6037078254879638,4831,708.0709023509231,1.9534531312005065e-07,1778.4869632385175,99.62680801220033,16.900843963898062,16.908999970754316,1.5690036271784015e-05,0.7004494786278685,73.77718758342169,73.76498024188105,18657,0.0,234,8784,0.27150455540141194,0.0,1.0
95,0,RT57HC,True,0.9456297082597948,1.0173894672038388,0.17140862089805156,1.0757321988586477,0.25080193235598147,0.20371117253285753,tamilnadu,0,RT57HC,radial,28.666711172532857,1814.9880187753606,0.5820626661576218,4519,937.5361906285248,1.9431477093068856e-07,1904.5391613472943,89.63810254621684,15.830279497124922,15.838776082884543,9.12287407439485e-05,0.7004494786278685,75.69003263029687,75.67808649527991,25404,0.0,220,8784,0.2183467836322405,0.0,1.0
96,0,RT57HC,True,0.9559948769019861,0.9941743855653371,-0.22378840203328593,1.1304002625002738,-0.022083049181103154,0.5675848792927707,tamilnadu,0,RT57HC,radial,29.03058487929277,1766.202127649297,0.5268869612242839,4358,1090.398488012721,1.9887474243934961e-07,1851.3527093996624,85.240639342351,14.700769103740665,14.709163959563819,0.0010747006228285715,0.7004494786278685,70.60187900833539,70.58643216525094,5203,0.0,167,8784,0.1534103808903217,0.0,1.0
97,0,RT57HC,True,0.9206197368354924,0.9779092594447464,-0.5346403682115963,0.8523885000581929,-0.022089492875629335,-0.3164202536096399,tamilnadu,0,RT57HC,radial,28.146579746390362,1662.8112987172246,0.6045795649239121,4768,725.2434333257149,1.9586769140231427e-07,1759.7671471658973,97.04301362038862,15.903246664490906,15.911755582851535,3.2724662659710012e-06,0.7004494786278685,73.51909729968655,73.46446448743055,15148,0.0,219,8784,0.25471649684041076,0.0,1.0
98,0,RT57HC,True,1.0417004286535676,0.9850855320234,-0.7483477467492515,1.197976017506774,0.4328941426712313,-1.8776778556202829,tamilnadu,0,RT57HC,radial,26.585322144379717,1815.2522693883552,0.5285021505976396,4015,1327.9784552003325,1.9649454534097584e-07,1891.4488454958375,76.41363091444111,12.724947658569645,12.734302755202672,0.00025101697152217554,0.7004494786278685,69.63609792295847,69.6212386346075,6548,0.0,138,8784,0.10403568182717857,0.0,1.0
99,0,RT57HC,True,1.046574816466469,0.9857740711788646,0.5121448044949095,0.8682171955828156,-0.3781691736095161,1.7474366814179292,tamilnadu,0,RT57HC,radial,30.21043668141793,1660.2272621591299,0.6214152417255421,4959,620.6488040541254,1.9514915474462788e-07,1761.0975484585992,100.84348739640177,18.767689157780797,18.77542656435771,1.864659045473111e-05,0.7004494786278685,75.18094443367168,75.11340214737437,26166,0.0,249,8784,0.30518629552974325,0.0,1.0
100,0,RT57HC,True,0.9107385149314019,0.9735126322224634,0.2598305885954244,0.9796209280686164,0.23356579394500288,-0.1623709309658934,tamilnadu,0,RT57HC,radial,28.30062906903411,1718.2267907338767,0.6003876662810783,4504,834.6340787713011,1.9352480703854587e-07,1806.8861178072232,88.7524521635352,15.069960944423574,15.078509155936791,1.6498547696811878e-05,0.7004494786278685,75.63772208050152,75.62331905726978,23764,0.0,220,8784,0.2163794800009079,0.0,1.0
101,0,RT57HC,True,0.9347973699458367,0.9843665746306668,0.36833790920877046,1.1061307396378304,0.21268208584852166,0.6512974732298273,tamilnadu,0,RT57HC,radial,29.11429747322983,1759.4382047051452,0.572111007098566,4479,959.9377381911752,1.9406637472709022e-07,1845.8153084562098,86.44398531396591,14.684434598430437,14.692785009965332,0.00017943307470710314,0.7004494786278685,73.77735128286125,73.75774117471519,19002,0.0,202,8784,0.18885842648547602,0.0,1.0
102,0,RT57HC,True,1.0970890512903466,0.9947289589587471,0.19776926931420935,1.1224637058502962,0.3698356686966173,0.8791715411987204,tamilnadu,0,RT57HC,radial,29.34217154119872,1771.6202918063689,0.5709443672177297,4490,962.7566105970835,1.939611883519016e-07,1859.7303292092743,88.1679109963873,16.438008121587643,16.446285133774474,0.0002768349167710804,0.7004494786278685,74.60825982633163,74.59559903769457,19215,0.0,195,8784,0.18816745223736778,0.0,1.0
103,0,RT57HC,True,0.9212300329571417,0.9950335564564708,-0.16107299572373657,1.1656652549409179,-0.4435879426803726,1.2164872312679904,tamilnadu,0,RT57HC,radial,29.67948723126799,1761.4721542061434,0.5229084627846177,4386,1087.797181168587,1.9829906025075246e-07,1847.6633099348508,86.26934711165359,14.556597580782746,14.564762888025697,0.002274224018394587,0.7004494786278685,71.18461168824474,71.17750622620791,5220,0.0,174,8784,0.15259145322107245,0.0,1.0
104,0,RT57HC,True,1.0784882573872923,0.9746568948395741,-0.730726227300626,0.8550665506981103,0.22752588989158784,-0.39120318362623063,tamilnadu,0,RT57HC,radial,28.07179681637377,1661.2592739115623,0.6408688247844992,4578,663.6864495357698,1.903269280168274e-07,1760.7838815533669,99.60831846205338,18.20669933437019,18.215185349234403,1.4335118702685738e-06,0.7004494786278685,76.83036675603188,76.82092314040358,35368,0.0,248,8784,0.2565028379819006,0.0,1.0
105,0,RT57HC,True,1.0917820690740776,1.0063054937859255,-0.011078947351916196,1.0202768914214486,0.18456795456244635,-0.6000572679612324,tamilnadu,0,RT57HC,radial,27.862942732038768,1791.769133073882,0.589858756649319,4489,915.5599891615568,1.9462357822815099e-07,1880.2968378610938,88.65133626467768,17.09315772678491,17.101910859831776,2.3402777602083822e-05,0.7004494786278685,74.08776593998805,74.07285302425423,23863,0.0,216,8784,0.20930812687839462,0.0,1.0
106,0,RT57HC,True,0.9681304520918173,0.9801734472292336,0.37525262121833025,1.139113700131098,-0.3935677048016467,-0.052670268209476845,tamilnadu,0,RT57HC,radial,28.410329731790526,1771.5861659946188,0.5207820380513217,4247,1156.2106902515952,2.0049518119242248e-07,1849.9952771778237,78.52423751178998,14.418255502030416,14.426878819048248,0.0006044211486373277,0.7004494786278685,69.65469788004295,69.60323957884367,3644,0.0,148,8784,0.13257928336237024,0.0,1.0
107,0,RT57HC,True,1.029645159484571,1.0118670700525283,0.17909495738464115,0.9953436354355606,0.23393816591698025,-1.957952198728019,tamilnadu,0,RT57HC,radial,26.50504780127198,1827.1385063964813,0.5889269161550635,4410,966.1495621271399,1.961580200123069e-07,1910.8741241745502,83.92927660301757,16.3265822306134,16.335811347895593,1.8863994111652982e-06,0.7004494786278685,75.22836090865597,75.21195027815905,23423,0.0,217,8784,0.20173358800914887,0.0,1.0
108,0,RT57HC,True,1.0039089991183086,0.9730210515850979,-0.8043552746506216,1.163203325939121,-0.4575486964334001,-0.03057406216742642,tamilnadu,0,RT57HC,radial,28.432425937832576,1737.3773475930022,0.510412859098889,4100,1204.6021162337465,1.994987535030211e-07,1819.3348371988625,82.09556598887123,13.608150493365411,13.616787195577173,0.0017659424051979175,0.7004494786278685,69.47508704016828,69.36709209093839,1979,0.0,134,8784,0.10677432144851341,0.0,1.0
109,0,RT57HC,True,1.0499106278327124,1.0350218599585874,0.5760711859829732,0.9611469619528006,0.04852723503735834,-1.0320286458440608,tamilnadu,0,RT57HC,radial,27.43097135415594,1844.0140744234795,0.612407537685925,4584,835.6259808372523,1.9475825943149755e-07,1934.1378789990638,90.2577220667339,18.21419215239215,18.22301794439242,6.52877677788581e-07,0.7004494786278685,77.6118135864488,77.60116820472956,36305,0.0,244,8784,0.2553995855046108,0.0,1.0
110,0,RT57HC,True,1.058096049375232,0.9888891450884318,-0.5057044161456555,0.9046904403849195,0.4683910547580161,-1.3113010590388545,tamilnadu,0,RT57HC,radial,27.151698940961147,1727.4676705257455,0.6178385615171218,4493,787.8486777665897,1.9259269939614588e-07,1820.1716689573232,92.84697167087712,17.372100445861047,17.380987184023475,6.162193773736566e-07,0.7004494786278685,75.63518321472867,75.61801167807891,29283,0.0,226,8784,0.23081533204655855,0.0,1.0
111,0,RT57HC,True,0.9036539340112593,1.0145344569314436,-0.06620720326992593,0.861210349335269,0.08019488588080448,-0.6236776395945309,tamilnadu,0,RT57HC,radial,27.83932236040547,1748.456441175291,0.6460927483745927,4638,667.7781402173213,1.91712829581895e-07,1847.7230905210492,99.36052285430937,16.972124369948336,16.980679387060583,3.650031101714926e-07,0.7004494786278685,78.1752629888628,78.16886160330853,45350,0.0,267,8784,0.2893048213799259,0.0,1.0
112,0,RT57HC,True,0.9169378682359597,0.9974484241145019,-0.5678740427794455,0.955989360236265,0.30992635877009733,0.17272515767975438,tamilnadu,0,RT57HC,radial,28.635725157679754,1728.8405737178177,0.6129134405083505,4577,773.13792790618,1.917565387851688e-07,1826.0975495987157,97.33039074089906,16.03751794726967,16.045930699375962,3.134156997839062e-05,0.7004494786278685,76.10613585602857,76.10018340043506,31317,0.0,239,8784,0.24793144890483435,0.0,1.0
